Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,95,83,262,333,20.59,1017.55,45.49,691.89
1,95,83,262,332,20.59,1017.58,45.49,693.32
2,95,83,262,333,20.59,1017.60,45.47,693.32
3,95,83,261,333,20.59,1017.61,45.48,691.18
4,95,83,262,332,20.59,1017.65,45.47,696.20
5,95,84,262,333,20.59,1017.68,45.48,693.32
6,95,83,261,332,20.58,1017.67,45.46,693.32
7,94,84,262,332,20.58,1017.69,45.45,692.61
8,95,84,262,332,20.58,1017.69,45.46,701.28
9,95,83,261,332,20.58,1017.63,45.46,689.05
10,95,83,261,333,20.58,1017.62,45.45,694.04
11,95,83,262,332,20.58,1017.60,45.46,689.76
12,95,83,261,332,20.58,1017.61,45.46,694.75
13,95,83,262,333,20.58,1017.60,45.46,696.20
14,95,83,261,332,20.58,1017.60,45.45,691.89
15,94,83,261,332,20.58,1017.62,45.45,692.61
16,95,83,261,332,20.58,1017.63,45.44,692.61
17,95,83,261,333,20.58,1017.64,45.44,691.18
18,95,83,261,332,20.58,1017.66,45.43,692.61
19,95,83,261,333,20.58,1017.67,45.44,694.75
20,95,83,261,333,20.58,1017.67,45.44,695.47
21,95,83,261,333,20.58,1017.69,45.43,696.92
22,95,83,262,332,20.58,1017.71,45.43,693.32
23,95,83,261,333,20.58,1017.72,45.43,696.20
24,95,83,260,333,20.58,1017.71,45.41,696.20
25,95,82,261,333,20.58,1017.68,45.44,693.32
26,95,83,261,333,20.58,1017.67,45.41,694.75
27,94,83,261,332,20.58,1017.67,45.41,696.20
28,95,83,261,333,20.58,1017.66,45.41,694.04
29,95,83,260,332,20.58,1017.66,45.40,693.32
30,95,83,261,332,20.58,1017.66,45.40,696.20
31,95,83,260,333,20.58,1017.67,45.41,694.75
32,95,83,260,333,20.58,1017.67,45.41,695.47
33,95,83,261,332,20.58,1017.66,45.40,696.92
34,95,83,260,332,20.58,1017.67,45.39,694.04
35,95,83,260,332,20.58,1017.68,45.39,694.04
36,95,83,261,333,20.58,1017.69,45.38,699.09
37,94,83,260,333,20.58,1017.67,45.38,694.75
38,95,83,260,332,20.58,1017.65,45.38,698.37
39,95,83,261,332,20.58,1017.65,45.37,699.09
40,95,82,260,333,20.58,1017.64,45.37,699.09
41,95,83,260,332,20.58,1017.63,45.37,698.37
42,94,83,260,332,20.58,1017.62,45.36,695.47
43,95,82,260,332,20.58,1017.61,45.36,696.20
44,94,82,260,332,20.58,1017.61,45.37,692.61
45,95,83,260,332,20.58,1017.60,45.37,694.04
46,95,82,260,332,20.58,1017.60,45.36,696.20
47,95,82,260,332,20.58,1017.61,45.35,697.64
48,95,82,260,332,20.58,1017.61,45.35,692.61
49,94,82,259,332,20.58,1017.60,45.35,697.64
50,94,83,260,332,20.58,1017.61,45.36,699.09
51,94,83,260,332,20.58,1017.61,45.33,694.75
52,94,82,259,332,20.58,1017.61,45.35,697.64
53,94,83,259,332,20.58,1017.62,45.35,694.75
54,95,83,260,332,20.58,1017.62,45.34,699.09
55,95,82,259,332,20.58,1017.62,45.35,700.55
56,95,82,259,332,20.58,1017.61,45.36,696.20
57,95,82,259,332,20.58,1017.62,45.35,694.04
58,95,82,260,333,20.58,1017.62,45.34,696.20
59,95,82,260,332,20.57,1017.61,45.36,700.55
60,94,82,259,332,20.58,1017.61,45.34,696.92
61,95,82,259,332,20.58,1017.62,45.35,694.04
62,94,83,259,332,20.58,1017.62,45.35,699.09
63,94,82,259,332,20.58,1017.63,45.35,698.37
64,94,82,259,332,20.58,1017.63,45.34,699.09
65,94,83,259,332,20.58,1017.64,45.34,696.20
66,94,82,259,332,20.58,1017.63,45.34,699.82
67,94,82,259,332,20.58,1017.63,45.34,699.09
68,95,82,259,332,20.58,1017.63,45.34,700.55
69,94,82,259,333,20.58,1017.62,45.33,696.20
70,94,82,259,332,20.58,1017.62,45.33,695.47
71,94,82,259,333,20.58,1017.63,45.32,694.75
72,94,83,259,333,20.58,1017.63,45.33,699.09
73,94,83,258,333,20.57,1017.63,45.33,699.82
74,94,83,259,332,20.58,1017.64,45.33,696.20
75,94,82,259,332,20.58,1017.63,45.32,694.75
76,94,82,258,333,20.58,1017.64,45.32,697.64
77,94,82,259,332,20.58,1017.65,45.31,700.55
78,95,82,259,332,20.57,1017.66,45.32,699.09
79,94,82,259,332,20.57,1017.66,45.31,697.64
80,94,82,259,333,20.57,1017.66,45.30,700.55
81,94,82,259,332,20.57,1017.66,45.30,701.28
82,94,82,259,332,20.58,1017.66,45.30,699.82
83,94,82,259,332,20.57,1017.66,45.31,702.75
84,94,82,259,332,20.57,1017.65,45.30,698.37
85,94,82,258,333,20.57,1017.63,45.30,698.37
86,95,82,258,332,20.57,1017.63,45.29,698.37
87,94,82,258,332,20.57,1017.63,45.30,699.82
88,94,82,259,332,20.57,1017.61,45.28,700.55
89,94,82,259,332,20.57,1017.62,45.30,699.82
90,94,82,258,332,20.57,1017.60,45.28,696.92
91,94,83,258,332,20.57,1017.60,45.28,703.48
92,94,82,258,332,20.57,1017.60,45.28,698.37
93,93,82,258,332,20.57,1017.59,45.28,696.92
94,94,82,259,332,20.58,1017.60,45.29,699.09
95,94,82,259,333,20.58,1017.59,45.28,698.37
96,94,82,259,332,20.58,1017.60,45.28,700.55
97,94,82,258,333,20.58,1017.59,45.28,699.09
98,94,82,259,333,20.58,1017.58,45.28,702.01
99,94,82,258,332,20.58,1017.57,45.28,698.37
100,94,82,258,332,20.58,1017.58,45.29,700.55
101,94,82,258,332,20.58,1017.57,45.30,699.82
102,94,82,258,332,20.58,1017.57,45.29,702.01
103,94,82,258,333,20.58,1017.56,45.29,699.82
104,94,82,258,333,20.58,1017.56,45.28,696.20
105,94,82,258,332,20.58,1017.57,45.28,699.09
106,94,82,258,332,20.58,1017.56,45.30,699.09
107,94,82,258,332,20.58,1017.53,45.28,696.92
108,94,82,257,332,20.58,1017.56,45.28,702.01
109,94,81,258,332,20.58,1017.55,45.28,696.20
110,94,81,257,332,20.58,1017.56,45.28,696.20
111,94,81,258,332,20.58,1017.56,45.28,702.01
112,94,82,257,332,20.58,1017.55,45.28,699.09
113,94,81,258,332,20.58,1017.54,45.27,704.96
114,94,81,258,332,20.58,1017.55,45.28,702.01
115,94,82,257,332,20.58,1017.55,45.28,700.55
116,94,82,257,332,20.58,1017.56,45.28,703.48
117,94,82,257,333,20.58,1017.57,45.28,701.28
118,94,82,257,332,20.58,1017.57,45.28,697.64
119,94,82,257,332,20.58,1017.57,45.28,699.09
120,94,82,257,333,20.58,1017.54,45.28,703.48
121,94,82,258,333,20.58,1017.54,45.28,698.37
122,94,81,258,332,20.58,1017.54,45.28,699.09
123,94,82,259,333,20.58,1017.54,45.28,692.61
124,95,83,261,333,20.58,1017.55,45.31,678.61
125,96,84,263,335,20.59,1017.55,45.36,654.16
126,98,85,265,336,20.59,1017.55,45.45,632.61
127,99,85,265,337,20.59,1017.55,45.59,608.54
128,99,86,267,339,20.60,1017.54,45.81,587.26
129,101,86,268,341,20.61,1017.53,46.06,565.04
130,102,86,269,343,20.61,1017.53,46.38,545.76
131,102,87,270,343,20.62,1017.54,46.75,531.51
132,104,87,271,345,20.63,1017.55,47.15,517.59
133,105,87,271,345,20.64,1017.57,47.60,508.57
134,105,87,272,347,20.64,1017.57,48.08,502.87
135,105,88,273,347,20.65,1017.59,48.56,504.75
136,105,88,273,348,20.66,1017.60,49.08,497.65
