timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2014,1742,1577,1547,2419,834,897,2900,2706,1064,0
2,2015,1739,1578,1549,2418,832,899,2863,2707,1065,0
3,2054,1720,1578,1550,2419,833,897,2810,2706,1065,0
4,2002,1736,1577,1550,2418,833,899,2791,2707,1065,0
5,2008,1736,1578,1549,2418,832,898,2825,2706,1065,0
6,2018,1733,1578,1549,2419,833,898,2866,2706,1066,0
7,2017,1737,1578,1549,2419,829,898,2898,2707,1064,0
8,2018,1742,1578,1548,2419,833,897,2896,2706,1066,0
9,2017,1744,1577,1550,2418,832,899,2840,2707,1065,0
10,2007,1731,1578,1550,2418,833,901,2790,2707,1066,0
11,2014,1733,1578,1550,2419,832,896,2790,2707,1064,0
12,2018,1732,1578,1550,2419,832,896,2842,2706,1064,0
13,2019,1736,1578,1550,2428,832,898,2888,2707,1065,0
14,2018,1736,1578,1548,2419,834,898,2904,2708,1064,0
15,2014,1748,1577,1551,2419,833,906,2874,2708,1066,0
16,1978,1733,1577,1550,2419,830,898,2820,2707,1066,0
17,2022,1734,1578,1548,2421,833,898,2795,2707,1065,0
18,2019,1736,1577,1549,2418,832,897,2818,2709,1064,0
19,2014,1736,1578,1548,2411,834,899,2870,2710,1064,0
20,2005,1734,1578,1551,2420,833,901,2904,2709,1067,0
21,2015,1743,1577,1550,2420,833,899,2894,2707,1066,1
22,2016,1737,1577,1550,2420,832,899,2847,2708,1066,1
23,2014,1740,1578,1550,2419,832,899,2795,2708,1066,1
24,2008,1733,1577,1551,2420,832,899,2790,2709,1066,1
25,2007,1735,1578,1550,2420,833,900,2838,2704,1066,1
26,2015,1734,1578,1550,2418,832,898,2889,2709,1060,1
27,2019,1754,1580,1550,2419,833,899,2905,2710,1066,1
28,2019,1739,1578,1550,2419,839,898,2885,2710,1066,1
29,2013,1739,1579,1551,2421,833,902,2832,2709,1065,1
30,2013,1743,1578,1550,2419,834,887,2787,2709,1065,1
31,2022,1736,1579,1551,2428,833,899,2806,2710,1066,1
