Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2018,1732,1574,1549,2416,830,893,2871,2704,1066,0
2,2022,1736,1576,1549,2415,830,898,2814,2706,1065,0
3,2012,1735,1574,1549,2415,830,897,2791,2705,1066,0
4,2012,1734,1576,1548,2416,832,897,2821,2704,1065,0
5,2011,1735,1576,1548,2414,832,899,2875,2705,1064,0
6,2012,1722,1574,1550,2416,823,898,2900,2704,1064,0
7,2009,1723,1576,1549,2417,832,899,2894,2706,1065,0
8,2018,1732,1575,1550,2416,829,900,2850,2706,1064,0
9,2020,1731,1577,1550,2415,832,896,2790,2706,1064,0
10,2010,1736,1575,1550,2415,832,900,2795,2705,1066,0
11,2007,1729,1575,1549,2416,832,898,2835,2706,1066,0
12,2011,1728,1576,1547,2415,822,897,2884,2704,1064,0
13,2010,1728,1577,1549,2416,832,899,2902,2706,1065,0
14,2023,1734,1576,1547,2417,832,898,2882,2706,1064,0
15,2023,1735,1574,1550,2415,828,898,2825,2706,1065,0
16,2011,1730,1576,1550,2416,832,898,2789,2706,1065,0
17,2013,1731,1576,1547,2414,832,897,2807,2706,1065,0
18,2012,1728,1577,1548,2417,832,897,2860,2706,1065,0
19,2018,1739,1576,1548,2415,832,897,2903,2707,1065,0
20,2017,1738,1575,1549,2416,834,898,2907,2707,1066,0
21,2008,1732,1576,1550,2418,830,898,2866,2706,1066,1
22,2002,1733,1576,1547,2416,832,898,2807,2707,1064,1
23,1986,1730,1576,1550,2416,832,899,2792,2706,1066,1
24,2011,1736,1577,1548,2415,832,900,2822,2707,1066,1
25,2015,1739,1577,1549,2414,832,900,2873,2707,1065,1
26,2034,1735,1578,1548,2415,832,898,2902,2707,1065,1
27,2026,1734,1570,1548,2415,834,898,2893,2707,1066,1
28,2014,1743,1576,1549,2418,830,898,2843,2706,1066,1
29,2018,1738,1577,1547,2415,832,896,2794,2707,1065,1
30,1996,1733,1577,1549,2418,829,897,2794,2707,1067,1
31,2013,1725,1577,1550,2417,828,899,2839,2708,1066,1
32,2045,1737,1578,1550,2416,832,898,2889,2707,1066,1
33,2022,1734,1578,1550,2416,830,898,2900,2707,1065,1
34,2019,1734,1578,1549,2417,829,896,2880,2708,1065,1
35,2004,1736,1578,1550,2418,832,899,2827,2709,1066,1
36,2010,1731,1576,1549,2418,832,901,2787,2707,1064,1
37,2019,1734,1579,1550,2416,834,898,2805,2710,1065,1
38,2014,1730,1576,1550,2418,829,898,2866,2708,1066,1
39,2010,1735,1577,1552,2418,832,898,2906,2708,1066,1
40,2015,1714,1576,1550,2418,832,898,2902,2707,1066,1
