timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2184,1843,1726,1646,2608,856,987,2899,2888,1160,0
2,2152,1851,1726,1643,2610,856,987,2866,2887,1159,0
3,2157,1834,1729,1646,2610,856,987,2846,2888,1160,0
4,2145,1843,1732,1646,2610,857,987,2862,2889,1161,0
5,2142,1844,1728,1645,2610,857,989,2896,2888,1161,0
6,2158,1851,1728,1642,2609,856,987,2922,2888,1162,0
7,2156,1842,1728,1644,2612,856,987,2915,2888,1159,0
8,2158,1842,1726,1646,2609,855,987,2886,2888,1160,0
9,2150,1839,1726,1644,2610,857,990,2851,2887,1160,0
10,2155,1863,1728,1645,2610,856,986,2849,2889,1159,0
11,2153,1843,1728,1645,2609,858,989,2875,2890,1158,0
12,2165,1848,1726,1645,2610,857,987,2902,2888,1161,0
13,2165,1848,1729,1645,2609,856,989,2916,2888,1162,0
14,2154,1827,1726,1645,2610,858,990,2907,2888,1161,0
15,2145,1841,1732,1645,2610,857,987,2877,2890,1161,0
16,2142,1843,1731,1644,2610,855,986,2850,2889,1161,0
17,2154,1859,1726,1646,2609,856,995,2856,2889,1161,0
18,2153,1861,1729,1646,2610,856,986,2890,2889,1160,0
19,2163,1846,1731,1644,2611,856,987,2915,2888,1162,0
20,2154,1832,1729,1644,2610,855,982,2919,2890,1162,0
21,2158,1826,1729,1646,2611,855,990,2894,2890,1160,1
22,2139,1845,1730,1645,2610,856,987,2862,2890,1159,1
23,2137,1843,1729,1645,2611,856,990,2850,2890,1161,1
24,2155,1858,1730,1645,2610,856,991,2870,2890,1161,1
25,2154,1845,1730,1645,2610,857,987,2897,2890,1160,1
26,2153,1845,1729,1643,2611,858,989,2920,2890,1161,1
27,2166,1850,1731,1644,2611,856,989,2914,2889,1162,1
28,2154,1847,1728,1645,2612,856,987,2880,2891,1162,1
29,2176,1845,1729,1646,2612,856,989,2846,2890,1162,1
30,2153,1840,1730,1646,2611,848,988,2850,2888,1162,1
31,2172,1846,1729,1645,2611,856,986,2880,2890,1161,1
32,2150,1844,1730,1645,2610,856,990,2913,2891,1161,1
33,2166,1848,1725,1646,2611,856,990,2919,2890,1162,1
34,2187,1846,1729,1647,2611,856,988,2895,2890,1162,1
35,2154,1841,1730,1645,2612,854,991,2864,2890,1162,1
36,2164,1848,1731,1647,2613,858,989,2846,2890,1161,1
37,2184,1845,1730,1647,2610,856,989,2860,2892,1162,1
38,2158,1844,1730,1647,2612,856,992,2890,2891,1162,1
39,2160,1847,1730,1648,2614,856,991,2918,2891,1162,1
40,2166,1849,1730,1649,2612,857,992,2914,2890,1162,1
41,2154,1844,1731,1650,2612,858,990,2888,2890,1162,1
42,2159,1845,1730,1650,2611,856,991,2856,2891,1163,1
43,2160,1851,1731,1651,2612,856,993,2852,2892,1163,1
44,2161,1858,1731,1651,2612,858,994,2881,2891,1163,1
45,2157,1859,1731,1646,2614,858,995,2914,2892,1163,1
46,2137,1847,1731,1654,2612,858,994,2922,2892,1164,1
47,2134,1846,1731,1654,2614,856,996,2907,2895,1164,1
48,2155,1852,1731,1654,2613,856,997,2870,2895,1165,1
49,2159,1850,1732,1656,2613,858,998,2849,2895,1165,1
50,2159,1851,1732,1657,2613,858,998,2858,2895,1165,1
51,2152,1844,1733,1658,2613,857,1001,2896,2896,1166,1
52,2161,1848,1733,1659,2612,858,999,2910,2897,1167,1
53,2160,1858,1733,1660,2614,858,1001,2922,2897,1169,1
54,2146,1846,1736,1664,2614,857,1001,2913,2897,1167,1
55,2158,1835,1733,1665,2614,858,1002,2888,2898,1169,1
56,2188,1848,1734,1666,2614,856,1003,2867,2898,1169,1
57,2159,1846,1733,1666,2614,858,1001,2856,2898,1170,1
58,2167,1850,1732,1669,2614,857,1006,2864,2900,1170,1
59,2162,1853,1734,1669,2614,858,1005,2901,2901,1170,1
60,2158,1844,1734,1669,2614,858,1006,2920,2902,1172,1
61,2162,1849,1733,1672,2615,858,1006,2921,2902,1170,1
62,2168,1857,1734,1672,2614,867,1010,2914,2903,1172,1
63,2161,1851,1736,1673,2613,858,1011,2894,2904,1173,1
64,2160,1843,1734,1674,2614,858,1012,2870,2904,1172,1
65,2163,1852,1734,1676,2618,858,1012,2859,2906,1172,1
66,2168,1860,1737,1677,2616,858,1011,2875,2906,1174,1
67,2161,1850,1734,1678,2610,858,1014,2907,2906,1170,1
68,2162,1843,1736,1680,2615,858,1018,2926,2906,1174,1
