Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1994,1712,1560,1539,2394,822,885,2803,2681,1053,0
2,1990,1715,1560,1541,2395,827,885,2778,2678,1053,0
3,1999,1714,1560,1539,2395,827,886,2813,2682,1054,0
4,2003,1718,1569,1540,2392,826,884,2868,2679,1054,0
5,2002,1722,1558,1538,2393,825,885,2906,2680,1053,0
6,1999,1721,1559,1540,2394,825,888,2895,2681,1052,0
7,1996,1716,1558,1538,2395,826,888,2844,2680,1052,0
8,2004,1718,1558,1539,2395,826,885,2786,2680,1052,0
9,2002,1717,1559,1538,2395,826,887,2776,2681,1054,0
10,1996,1709,1558,1539,2394,826,884,2829,2681,1054,0
11,1998,1715,1560,1539,2395,828,886,2875,2681,1054,0
12,2000,1717,1559,1539,2394,826,885,2908,2682,1053,0
13,1997,1714,1560,1538,2394,827,892,2890,2682,1051,0
14,1986,1718,1570,1539,2394,826,886,2829,2682,1051,0
15,1995,1720,1558,1538,2389,825,886,2782,2683,1053,0
16,1992,1713,1558,1539,2394,827,885,2792,2682,1052,0
17,1992,1715,1560,1539,2394,826,886,2847,2682,1052,0
18,2020,1722,1560,1538,2394,826,884,2892,2682,1052,0
19,1998,1736,1560,1538,2396,827,892,2907,2682,1052,0
20,2000,1723,1558,1541,2395,826,887,2866,2682,1054,0
21,1997,1717,1558,1539,2395,826,885,2809,2682,1053,1
22,1998,1718,1558,1538,2395,827,886,2782,2682,1053,1
23,1997,1723,1560,1541,2395,827,890,2808,2682,1053,1
24,2011,1722,1560,1539,2394,826,884,2866,2682,1051,1
25,1999,1718,1559,1540,2395,826,886,2898,2682,1054,1
26,1977,1718,1558,1537,2395,826,886,2902,2682,1053,1
27,2000,1722,1561,1538,2394,827,887,2853,2682,1053,1
28,1998,1707,1559,1542,2395,826,883,2784,2682,1054,1
29,1998,1715,1560,1539,2395,828,886,2784,2684,1050,1
30,2002,1723,1558,1539,2395,826,888,2830,2683,1053,1
31,1999,1706,1562,1538,2395,825,885,2882,2683,1053,1
32,2013,1720,1558,1540,2395,826,886,2901,2682,1053,1
33,2001,1717,1560,1538,2395,826,885,2890,2683,1050,1
34,1997,1722,1559,1538,2395,826,887,2830,2683,1054,1
35,1992,1712,1559,1539,2396,826,888,2779,2683,1054,1
36,2002,1731,1559,1532,2397,826,886,2798,2683,1053,1
37,1988,1718,1560,1541,2395,826,888,2856,2684,1052,1
38,2001,1711,1560,1550,2396,825,888,2895,2683,1056,1
39,2000,1742,1561,1542,2396,824,893,2907,2685,1053,1
40,1985,1719,1561,1541,2396,824,889,2867,2685,1054,1
41,2019,1723,1563,1543,2396,824,886,2803,2686,1054,1
42,2001,1739,1562,1543,2395,826,891,2786,2686,1054,1
43,1984,1719,1560,1542,2397,825,888,2816,2686,1055,1
44,2013,1722,1561,1544,2396,826,889,2866,2688,1055,1
45,2002,1734,1562,1546,2398,826,891,2906,2689,1056,1
46,1999,1709,1561,1546,2396,825,890,2897,2688,1056,1
47,2007,1718,1562,1545,2397,826,889,2845,2690,1055,1
48,2003,1724,1561,1547,2398,826,890,2795,2689,1056,1
49,1996,1712,1562,1548,2397,824,891,2785,2689,1055,1
50,1999,1719,1562,1548,2398,826,890,2840,2691,1056,1
51,2001,1726,1562,1550,2398,826,897,2882,2690,1058,1
52,2030,1722,1563,1550,2397,826,896,2902,2691,1058,1
53,2003,1736,1562,1551,2396,826,898,2891,2692,1058,1
54,2002,1709,1561,1558,2398,827,896,2828,2692,1059,1
55,2002,1722,1562,1552,2399,826,896,2786,2691,1060,1
56,2003,1724,1563,1554,2400,826,899,2808,2694,1059,1
57,2006,1721,1563,1555,2398,826,899,2851,2695,1059,1
58,2005,1738,1562,1556,2401,825,903,2899,2696,1060,1
59,2002,1711,1564,1559,2399,826,899,2902,2696,1061,1
60,2004,1722,1563,1558,2399,826,900,2865,2697,1061,1
