Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2017,1738,1576,1550,2417,834,897,2811,2704,1066,0
2,2018,1739,1577,1550,2418,833,899,2864,2707,1065,0
3,2010,1732,1578,1549,2419,833,898,2899,2706,1066,0
4,2010,1732,1576,1548,2416,834,898,2898,2706,1064,0
5,2008,1731,1576,1550,2418,832,899,2851,2706,1065,0
6,2019,1731,1577,1550,2417,833,900,2794,2706,1066,0
7,2015,1732,1576,1549,2418,833,897,2790,2706,1066,0
8,2020,1740,1576,1550,2418,834,900,2838,2707,1064,0
9,2020,1739,1577,1547,2416,838,896,2882,2707,1066,0
10,2041,1737,1577,1550,2418,832,898,2905,2706,1066,0
11,2013,1736,1576,1550,2417,833,899,2894,2706,1066,0
12,2017,1734,1576,1550,2418,833,899,2833,2706,1066,0
13,2015,1733,1578,1547,2416,833,897,2795,2706,1064,0
14,2019,1740,1579,1549,2417,832,899,2801,2707,1067,0
15,2020,1742,1576,1550,2417,839,899,2850,2706,1066,0
16,2008,1734,1578,1550,2418,832,900,2898,2708,1066,0
17,2008,1734,1578,1550,2418,832,898,2906,2706,1066,0
18,2001,1734,1576,1549,2418,834,899,2872,2707,1065,0
19,2018,1740,1577,1550,2417,834,901,2813,2708,1064,0
20,2013,1738,1577,1550,2418,833,900,2787,2707,1071,0
21,2012,1734,1577,1550,2416,833,898,2811,2706,1065,1
22,2014,1730,1578,1548,2417,830,898,2864,2708,1064,1
23,2012,1731,1578,1551,2418,823,901,2901,2707,1066,1
24,2018,1737,1579,1549,2419,832,899,2895,2707,1065,1
25,2019,1734,1578,1549,2418,832,897,2848,2708,1065,1
26,2020,1739,1578,1549,2419,833,898,2802,2707,1066,1
27,1996,1735,1579,1550,2419,830,898,2795,2707,1066,1
28,2010,1738,1578,1550,2417,833,901,2839,2707,1068,1
29,2010,1733,1578,1551,2418,833,900,2880,2708,1066,1
30,2032,1738,1578,1551,2418,834,900,2901,2707,1066,1
31,2024,1741,1578,1550,2419,835,900,2891,2709,1067,1
32,1990,1733,1579,1551,2419,832,898,2835,2707,1066,1
33,2017,1738,1579,1550,2418,834,899,2795,2708,1067,1
34,2042,1741,1578,1550,2418,833,899,2799,2709,1066,1
35,2018,1735,1579,1550,2419,833,898,2850,2707,1067,1
36,1998,1736,1578,1551,2420,832,899,2901,2708,1066,1
37,2016,1740,1579,1551,2419,834,901,2910,2709,1067,1
38,2017,1722,1578,1551,2419,835,902,2865,2709,1067,1
39,2017,1733,1578,1552,2418,834,899,2814,2709,1067,1
40,2023,1742,1578,1552,2419,834,900,2794,2710,1067,1
41,2018,1721,1578,1552,2421,833,900,2818,2707,1067,1
42,2050,1720,1578,1555,2418,834,905,2869,2709,1068,1
43,2018,1736,1578,1555,2419,833,902,2898,2710,1068,1
44,2009,1736,1579,1555,2420,832,903,2904,2711,1067,1
45,2018,1722,1578,1558,2420,833,900,2850,2710,1070,1
46,2014,1735,1578,1556,2421,833,903,2801,2710,1068,1
47,2026,1739,1579,1557,2419,834,904,2796,2712,1070,1
48,2016,1742,1579,1559,2420,833,906,2844,2712,1070,1
49,2026,1738,1580,1560,2419,834,906,2884,2714,1070,1
50,2018,1738,1582,1560,2420,833,909,2907,2714,1070,1
51,2020,1741,1579,1559,2422,835,907,2886,2712,1069,1
52,2012,1734,1582,1562,2420,834,907,2832,2712,1071,1
53,2019,1736,1581,1563,2420,834,906,2791,2715,1069,1
54,2015,1739,1581,1564,2419,834,907,2816,2716,1072,1
55,2016,1729,1582,1564,2422,833,910,2860,2717,1072,1
56,2024,1749,1581,1566,2422,832,910,2903,2717,1071,1
57,2005,1737,1580,1566,2421,834,909,2908,2718,1072,1
58,2024,1747,1580,1568,2423,834,910,2865,2720,1075,1
59,2021,1736,1582,1571,2421,833,911,2820,2720,1075,1
60,1991,1734,1582,1570,2422,833,913,2806,2723,1075,1
61,2014,1737,1582,1571,2422,832,914,2830,2723,1074,1
62,2021,1737,1583,1574,2422,835,914,2881,2722,1074,1
63,2031,1742,1583,1574,2422,834,912,2910,2723,1075,1
64,2018,1734,1582,1576,2422,833,915,2898,2722,1076,1
65,2023,1736,1583,1576,2423,832,914,2858,2725,1075,1
66,2024,1742,1583,1576,2422,832,918,2818,2725,1077,1
67,2020,1737,1583,1576,2424,834,917,2805,2726,1076,1
68,2026,1736,1584,1577,2424,833,918,2852,2726,1077,1
69,2025,1741,1584,1580,2422,834,920,2901,2728,1075,1
70,2021,1738,1584,1580,2424,839,918,2908,2727,1076,1
71,2030,1740,1585,1581,2422,833,920,2891,2729,1078,1
72,2023,1745,1584,1582,2424,834,923,2840,2728,1078,1
73,2027,1738,1586,1583,2423,832,923,2812,2728,1079,1
