Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,141,139,383,326,20.62,1017.41,47.42,539.62
1,141,139,383,326,20.62,1017.41,47.42,539.62
2,141,139,382,326,20.62,1017.41,47.42,538.75
3,141,139,382,327,20.62,1017.41,47.42,539.62
4,141,139,381,326,20.62,1017.41,47.41,542.23
5,141,138,381,327,20.62,1017.41,47.41,539.62
6,141,138,381,326,20.61,1017.41,47.42,540.92
7,140,138,381,327,20.61,1017.41,47.42,544.43
8,141,137,380,327,20.61,1017.41,47.41,538.75
9,141,137,380,327,20.61,1017.40,47.42,539.62
10,140,137,380,326,20.61,1017.40,47.42,540.49
11,140,137,379,325,20.61,1017.40,47.41,540.49
12,140,137,379,327,20.61,1017.41,47.42,543.11
13,139,136,379,326,20.61,1017.41,47.41,539.62
14,140,137,378,326,20.61,1017.42,47.42,540.92
15,140,136,378,326,20.61,1017.41,47.41,540.05
16,140,136,378,326,20.61,1017.41,47.40,539.62
17,139,136,377,326,20.60,1017.40,47.41,542.23
18,139,135,377,326,20.60,1017.40,47.41,543.11
19,139,135,377,327,20.60,1017.40,47.42,540.49
20,139,135,376,326,20.60,1017.40,47.42,542.23
21,139,135,377,327,20.60,1017.40,47.40,541.36
22,138,134,376,326,20.60,1017.40,47.42,539.19
23,138,135,376,325,20.60,1017.39,47.41,540.49
24,139,134,375,326,20.60,1017.41,47.41,543.99
25,138,134,375,327,20.60,1017.41,47.42,542.23
26,139,134,374,326,20.60,1017.40,47.41,541.36
27,139,134,374,326,20.60,1017.40,47.41,542.23
28,137,134,373,325,20.60,1017.41,47.40,542.23
29,137,133,374,325,20.60,1017.40,47.42,541.80
30,139,132,373,327,20.60,1017.40,47.42,543.99
31,139,134,373,327,20.60,1017.40,47.40,544.87
32,139,132,373,327,20.60,1017.39,47.40,542.67
33,139,133,372,327,20.60,1017.39,47.40,539.62
34,139,132,372,327,20.60,1017.40,47.40,540.92
35,139,132,372,327,20.60,1017.40,47.40,539.62
36,139,132,371,327,20.59,1017.40,47.40,544.43
37,139,132,371,327,20.59,1017.40,47.38,542.23
38,139,132,371,327,20.59,1017.40,47.40,540.49
39,139,132,371,327,20.59,1017.40,47.38,542.23
40,138,132,370,327,20.59,1017.40,47.38,543.11
41,139,131,371,327,20.59,1017.40,47.40,543.99
42,138,131,370,327,20.59,1017.41,47.40,545.76
43,138,131,369,327,20.59,1017.41,47.39,543.99
44,139,130,369,327,20.59,1017.41,47.38,544.87
45,138,130,368,327,20.59,1017.41,47.38,544.87
46,138,130,369,327,20.59,1017.40,47.38,542.23
47,138,130,368,327,20.59,1017.40,47.38,542.23
48,138,130,367,328,20.59,1017.40,47.38,546.20
49,138,130,368,327,20.59,1017.40,47.37,546.20
50,138,130,367,327,20.59,1017.40,47.39,541.80
51,137,129,368,327,20.59,1017.40,47.37,543.55
52,138,129,366,327,20.59,1017.40,47.38,543.99
53,137,130,367,327,20.59,1017.40,47.38,540.49
54,138,128,366,327,20.59,1017.40,47.38,545.32
55,138,129,366,327,20.59,1017.41,47.38,546.20
56,138,128,366,327,20.59,1017.40,47.37,545.76
57,137,129,365,327,20.59,1017.40,47.37,543.55
58,137,128,366,327,20.59,1017.40,47.38,547.54
59,137,128,365,327,20.59,1017.40,47.37,545.32
60,136,128,364,326,20.58,1017.41,47.37,543.11
61,137,128,365,327,20.58,1017.40,47.38,541.36
62,137,128,364,327,20.58,1017.40,47.36,543.11
63,137,128,364,326,20.58,1017.40,47.36,543.99
64,137,128,364,327,20.58,1017.41,47.37,541.36
65,134,127,363,325,20.58,1017.40,47.35,544.43
66,135,127,363,326,20.58,1017.39,47.34,545.76
67,133,127,362,324,20.58,1017.39,47.37,546.20
68,132,126,362,324,20.58,1017.41,47.35,548.88
69,131,126,361,323,20.58,1017.40,47.35,542.23
70,135,126,362,326,20.58,1017.40,47.34,547.54
71,135,126,362,327,20.58,1017.41,47.35,544.43
72,136,125,362,327,20.58,1017.42,47.36,543.11
73,136,126,361,326,20.58,1017.42,47.34,544.43
74,136,126,361,326,20.58,1017.41,47.33,543.11
75,135,126,361,326,20.58,1017.42,47.35,545.32
76,136,125,360,327,20.58,1017.41,47.33,544.87
77,136,125,361,327,20.58,1017.41,47.35,545.32
78,136,125,360,327,20.58,1017.42,47.33,543.55
79,136,125,360,327,20.58,1017.42,47.33,543.99
80,136,125,360,327,20.58,1017.42,47.33,544.87
81,136,124,359,327,20.58,1017.42,47.34,543.55
82,135,125,358,327,20.58,1017.42,47.33,544.43
83,135,125,359,327,20.57,1017.41,47.33,546.65
84,135,124,359,327,20.58,1017.41,47.33,542.23
85,135,124,359,327,20.58,1017.40,47.34,545.76
86,135,124,358,327,20.58,1017.39,47.32,545.76
87,135,124,358,327,20.57,1017.40,47.33,547.54
88,135,124,357,327,20.57,1017.40,47.33,545.32
89,135,124,357,327,20.57,1017.39,47.32,543.99
90,135,123,357,327,20.57,1017.40,47.33,547.09
91,135,123,357,328,20.57,1017.39,47.33,545.32
92,135,122,357,327,20.57,1017.40,47.32,544.87
93,135,123,356,327,20.57,1017.39,47.33,544.87
94,134,123,356,327,20.57,1017.40,47.33,547.54
95,135,123,356,327,20.57,1017.40,47.32,543.55
96,135,122,356,327,20.57,1017.40,47.32,549.33
97,134,122,356,327,20.57,1017.41,47.33,543.99
98,135,122,356,327,20.57,1017.41,47.32,544.87
99,135,122,355,327,20.57,1017.41,47.33,545.32
100,135,122,355,327,20.57,1017.40,47.32,546.65
101,134,122,354,327,20.57,1017.40,47.33,547.54
102,135,122,354,327,20.57,1017.40,47.32,544.87
103,134,122,354,327,20.57,1017.40,47.33,547.54
104,134,121,354,327,20.57,1017.39,47.33,545.32
105,134,122,354,327,20.57,1017.39,47.33,543.55
106,134,122,354,327,20.57,1017.40,47.31,548.43
107,134,121,353,327,20.57,1017.40,47.32,546.20
108,134,121,353,328,20.57,1017.40,47.32,545.32
109,134,121,353,327,20.57,1017.40,47.32,546.20
110,134,120,353,326,20.57,1017.41,47.32,545.76
111,133,120,353,327,20.57,1017.40,47.31,546.20
112,134,120,352,327,20.57,1017.40,47.31,550.68
113,134,120,352,327,20.57,1017.41,47.31,549.33
114,133,120,352,327,20.57,1017.40,47.31,550.23
115,134,120,352,327,20.57,1017.40,47.32,546.20
116,133,120,352,327,20.57,1017.41,47.32,546.65
117,134,120,352,327,20.57,1017.40,47.30,545.76
118,133,120,351,327,20.57,1017.41,47.30,547.98
119,133,120,351,327,20.57,1017.41,47.30,545.32
120,133,120,351,327,20.57,1017.39,47.30,546.20
121,133,120,351,328,20.57,1017.40,47.30,545.32
122,200,127,364,351,20.57,1017.40,47.31,490.38
123,363,140,393,401,20.57,1017.39,47.34,404.47
124,505,160,433,443,20.58,1017.40,47.45,333.05
125,581,180,471,472,20.58,1017.40,47.62,285.09
126,618,195,502,490,20.59,1017.40,47.87,253.98
127,633,208,527,505,20.60,1017.40,48.20,232.71
128,637,217,546,514,20.61,1017.40,48.55,218.70
129,635,226,561,521,20.61,1017.40,48.95,210.35
130,626,232,572,527,20.62,1017.41,49.39,204.37
131,614,237,581,532,20.63,1017.41,49.84,200.52
132,601,240,584,536,20.63,1017.41,50.33,199.19
133,588,242,588,539,20.64,1017.41,50.82,196.71
134,572,244,591,541,20.65,1017.41,51.31,195.66
135,557,245,592,543,20.65,1017.41,51.82,196.82
136,543,245,592,544,20.66,1017.41,52.32,198.36
137,529,245,592,547,20.66,1017.41,52.81,199.68
138,515,244,592,548,20.66,1017.41,53.34,202.12
139,503,243,591,549,20.67,1017.40,53.82,202.61
140,490,243,588,550,20.67,1017.67,54.30,205.13
141,479,243,587,552,20.68,1018.16,54.76,207.05
142,470,243,586,558,20.68,1018.53,55.24,209.15
143,462,243,587,561,20.69,1018.80,55.69,210.62
144,457,242,585,566,20.70,1019.01,56.13,213.34
145,452,243,585,570,20.71,1019.16,56.55,214.30
146,448,243,585,572,20.72,1019.27,56.95,215.28
147,444,242,585,574,20.73,1019.36,57.33,216.41
148,442,243,586,576,20.74,1019.42,57.71,218.99
149,440,243,586,578,20.75,1019.47,58.03,220.45
150,438,244,587,579,20.76,1019.51,58.37,222.83
151,437,244,586,580,20.77,1019.54,58.67,223.43
152,436,243,587,581,20.78,1019.56,58.97,224.03
153,435,244,587,582,20.79,1019.57,59.23,225.25
154,435,245,588,583,20.81,1019.59,59.46,226.18
155,434,244,589,585,20.82,1019.60,59.68,226.18
156,434,245,589,585,20.83,1019.61,59.91,228.84
157,435,246,590,586,20.84,1019.62,60.09,230.12
158,434,246,590,586,20.85,1019.62,60.28,230.92
159,435,247,591,586,20.85,1019.62,60.44,231.24
160,434,247,591,587,20.86,1019.62,60.58,233.20
161,435,247,592,587,20.87,1019.63,60.74,233.53
162,435,248,593,587,20.88,1019.63,60.85,233.86
163,435,248,594,587,20.89,1019.63,60.98,233.37
164,435,249,595,587,20.90,1019.63,61.07,235.36
165,436,249,595,588,20.91,1019.63,61.17,236.20
166,436,250,596,588,20.92,1019.64,61.25,237.22
167,437,250,597,587,20.92,1019.64,61.32,235.86
168,437,250,598,589,20.93,1019.63,61.38,237.73
169,438,251,598,588,20.94,1019.64,61.45,237.56
170,437,251,600,588,20.95,1019.64,61.49,238.76
171,437,252,600,588,20.96,1019.63,61.53,238.41
172,438,252,601,588,20.96,1019.63,61.57,238.59
173,438,253,602,589,20.97,1019.63,61.60,239.80
174,438,253,603,587,20.98,1019.63,61.62,240.32
175,439,254,603,588,20.98,1019.64,61.63,240.15
176,439,254,604,588,20.99,1019.62,61.66,241.55
177,440,255,605,588,21.00,1019.63,61.67,240.85
178,440,256,606,588,21.00,1019.63,61.67,242.08
179,441,256,607,587,21.01,1019.63,61.66,241.73
180,440,257,608,587,21.01,1019.63,61.67,243.33
181,441,257,609,588,21.02,1019.63,61.65,242.61
182,440,258,609,587,21.02,1019.64,61.63,242.43
183,441,258,609,587,21.03,1019.63,61.63,243.51
184,442,259,611,587,21.04,1019.63,61.61,242.97
185,441,259,611,587,21.04,1019.64,61.59,244.05
186,441,259,612,587,21.05,1019.64,61.58,243.69
187,442,260,614,587,21.05,1019.64,61.55,243.87
188,442,260,613,587,21.06,1019.64,61.51,244.23
189,443,261,614,587,21.06,1019.63,61.50,245.31
190,442,261,615,587,21.07,1019.64,61.46,244.95
191,442,261,616,587,21.07,1019.65,61.43,245.68
192,443,262,616,586,21.08,1019.64,61.40,245.86
193,443,263,617,586,21.08,1019.65,61.36,246.04
194,443,263,617,586,21.08,1019.64,61.33,246.59
195,443,264,618,585,21.09,1019.65,61.30,248.07
196,444,264,619,586,21.09,1019.65,61.25,247.70
197,443,264,620,585,21.10,1019.65,61.22,247.15
198,444,265,620,585,21.10,1019.65,61.20,248.26
199,444,265,620,585,21.10,1019.66,61.14,247.89
200,444,266,621,584,21.11,1019.65,61.11,248.45
201,444,266,622,585,21.11,1019.65,61.07,249.38
202,444,267,622,585,21.12,1019.65,61.03,249.20
203,444,267,623,584,21.12,1019.66,60.99,249.95
204,444,268,624,584,21.12,1019.66,60.94,249.20
205,444,268,625,584,21.13,1019.65,60.91,249.76
