Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,109,77,234,379,16.09,1017.62,35.23,729.46
1,109,77,234,379,16.09,1017.63,35.24,728.66
2,109,77,235,379,16.09,1017.64,35.22,727.87
3,109,77,234,379,16.09,1017.63,35.22,727.87
4,109,77,234,379,16.09,1017.62,35.21,731.04
5,109,77,234,378,16.09,1017.63,35.21,731.04
6,109,77,234,378,16.09,1017.65,35.22,730.25
7,109,77,234,379,16.08,1017.64,35.21,727.87
8,109,77,234,379,16.08,1017.63,35.20,731.84
9,109,77,234,379,16.08,1017.64,35.22,729.46
10,109,77,234,378,16.08,1017.65,35.20,729.46
11,108,77,234,379,16.08,1017.64,35.19,731.04
12,109,77,234,378,16.08,1017.63,35.18,731.04
13,109,77,234,378,16.08,1017.64,35.19,731.84
14,109,76,234,379,16.08,1017.64,35.18,730.25
15,109,77,234,378,16.08,1017.62,35.18,735.04
16,109,77,233,378,16.08,1017.62,35.18,731.04
17,108,77,234,379,16.08,1017.64,35.18,732.64
18,109,77,234,378,16.08,1017.65,35.17,729.46
19,108,77,234,379,16.08,1017.62,35.18,737.46
20,109,77,234,379,16.08,1017.62,35.17,729.46
21,108,77,234,379,16.08,1017.63,35.16,729.46
22,109,77,234,379,16.08,1017.64,35.16,731.04
23,108,77,234,378,16.08,1017.61,35.16,739.08
24,109,77,233,379,16.08,1017.60,35.15,736.65
25,109,77,233,379,16.08,1017.62,35.15,732.64
26,109,76,234,378,16.07,1017.63,35.15,734.24
27,109,76,233,379,16.07,1017.62,35.14,734.24
28,109,76,233,378,16.07,1017.61,35.15,738.27
29,109,77,233,378,16.07,1017.61,35.15,734.24
30,109,77,234,378,16.07,1017.63,35.15,733.44
31,108,77,234,378,16.07,1017.63,35.13,736.65
32,108,76,234,378,16.07,1017.62,35.13,739.08
33,108,76,232,378,16.07,1017.62,35.13,734.24
34,108,77,232,378,16.07,1017.63,35.13,735.85
35,109,77,234,379,16.07,1017.64,35.12,735.85
36,109,76,233,378,16.07,1017.62,35.12,732.64
37,109,76,233,377,16.07,1017.61,35.13,732.64
38,108,77,233,377,16.07,1017.61,35.12,734.24
39,109,77,232,378,16.07,1017.63,35.12,738.27
40,109,76,233,377,16.07,1017.63,35.12,737.46
41,108,76,233,378,16.07,1017.61,35.12,732.64
42,108,76,232,377,16.07,1017.62,35.11,735.04
43,108,77,233,377,16.07,1017.62,35.11,735.04
44,108,76,233,378,16.07,1017.63,35.11,739.90
45,108,76,233,378,16.07,1017.62,35.10,742.35
46,107,76,232,378,16.07,1017.60,35.11,732.64
47,108,77,233,377,16.07,1017.61,35.10,739.08
48,108,76,233,378,16.07,1017.63,35.10,740.71
49,109,77,232,377,16.07,1017.63,35.08,739.08
50,108,76,232,377,16.07,1017.61,35.08,737.46
51,108,76,232,377,16.07,1017.62,35.09,735.04
52,108,77,233,377,16.07,1017.62,35.08,735.04
53,108,76,233,377,16.06,1017.62,35.08,738.27
54,108,76,232,377,16.06,1017.61,35.09,739.08
55,109,76,232,377,16.06,1017.60,35.08,735.85
56,108,76,232,378,16.06,1017.61,35.07,735.85
57,109,76,232,377,16.06,1017.63,35.07,740.71
58,109,76,232,377,16.06,1017.62,35.07,736.65
59,108,76,232,378,16.06,1017.60,35.08,735.85
60,108,76,232,378,16.06,1017.60,35.07,739.90
61,109,76,233,378,16.06,1017.62,35.06,735.85
62,108,76,233,377,16.06,1017.62,35.06,736.65
63,107,76,232,377,16.06,1017.61,35.07,737.46
64,108,76,232,378,16.06,1017.59,35.04,739.90
65,108,76,232,377,16.06,1017.61,35.06,735.85
66,108,76,232,377,16.06,1017.63,35.05,736.65
67,108,76,232,377,16.06,1017.62,35.05,735.85
68,108,76,232,377,16.06,1017.60,35.05,735.85
69,108,76,232,378,16.06,1017.60,35.04,738.27
70,108,76,232,377,16.06,1017.62,35.04,740.71
71,108,76,232,378,16.06,1017.63,35.03,735.85
72,108,76,232,378,16.06,1017.61,35.03,739.08
73,108,76,232,378,16.06,1017.60,35.03,740.71
74,108,76,232,377,16.06,1017.59,35.01,740.71
75,108,76,231,378,16.06,1017.62,35.02,739.08
76,108,76,232,377,16.06,1017.63,35.03,739.08
77,108,76,232,378,16.06,1017.62,35.02,739.90
78,108,76,232,377,16.06,1017.60,35.01,739.08
79,108,76,231,377,16.06,1017.60,35.01,739.08
80,108,76,232,377,16.05,1017.61,35.01,739.08
81,108,75,232,377,16.05,1017.62,35.01,739.08
82,108,76,232,377,16.05,1017.60,35.01,741.53
83,107,76,231,378,16.05,1017.59,35.00,739.90
84,108,75,232,376,16.05,1017.60,35.00,736.65
85,108,76,232,377,16.05,1017.62,34.99,740.71
86,107,76,231,377,16.05,1017.62,35.00,739.08
87,107,76,232,377,16.05,1017.61,34.98,739.08
88,107,76,231,377,16.05,1017.59,35.00,741.53
89,107,75,231,377,16.05,1017.59,34.98,744.00
90,107,76,232,377,16.05,1017.61,34.98,738.27
91,108,76,231,377,16.05,1017.61,34.98,740.71
92,107,75,231,377,16.05,1017.60,34.98,744.82
93,108,75,231,377,16.05,1017.59,34.98,742.35
94,108,76,230,377,16.05,1017.59,34.96,742.35
95,107,76,231,377,16.05,1017.60,34.97,746.48
96,108,76,231,377,16.05,1017.61,34.96,745.65
97,107,75,231,377,16.05,1017.61,34.96,741.53
98,107,75,231,377,16.05,1017.60,34.96,742.35
99,107,76,231,377,16.05,1017.58,34.95,744.00
100,108,76,231,377,16.05,1017.59,34.95,743.17
101,108,76,231,376,16.05,1017.61,34.95,739.08
102,107,76,231,376,16.05,1017.61,34.95,745.65
103,108,75,231,377,16.04,1017.59,34.94,740.71
104,108,76,230,376,16.04,1017.59,34.94,744.00
105,108,76,231,376,16.04,1017.59,34.94,739.90
106,108,75,231,376,16.04,1017.61,34.94,743.17
107,107,76,231,377,16.04,1017.61,34.93,741.53
108,107,76,230,376,16.04,1017.60,34.94,743.17
109,107,76,231,376,16.04,1017.58,34.93,742.35
110,107,76,231,376,16.04,1017.57,34.91,741.53
111,108,76,230,377,16.04,1017.59,34.93,744.00
