Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,176,175,435,339,18.50,1025.66,49.73,569.83
1,175,174,434,340,18.50,1025.67,49.72,574.21
2,175,174,434,340,18.50,1025.68,49.72,573.23
3,175,173,433,340,18.50,1025.68,49.72,573.72
4,175,173,433,340,18.50,1025.67,49.73,573.23
5,174,173,433,340,18.50,1025.67,49.72,571.28
6,174,173,432,340,18.50,1025.67,49.72,571.77
7,174,173,432,340,18.50,1025.66,49.73,574.70
8,175,172,432,340,18.50,1025.66,49.72,574.70
9,173,172,432,339,18.50,1025.66,49.72,572.74
10,173,172,430,339,18.49,1025.67,49.72,571.28
11,174,171,430,339,18.49,1025.68,49.72,574.70
12,174,171,430,340,18.49,1025.68,49.72,573.72
13,173,171,431,340,18.49,1025.68,49.72,575.69
14,173,171,430,339,18.49,1025.68,49.72,571.77
15,173,170,430,340,18.49,1025.69,49.73,574.70
16,173,171,429,339,18.49,1025.69,49.72,576.68
17,173,170,428,339,18.49,1025.69,49.72,573.72
18,173,170,429,340,18.49,1025.70,49.72,571.28
19,172,170,428,341,18.49,1025.69,49.72,572.74
20,173,169,427,339,18.49,1025.69,49.72,573.72
21,173,169,428,340,18.49,1025.68,49.72,575.20
22,172,169,427,340,18.49,1025.67,49.71,574.70
23,172,168,427,339,18.49,1025.67,49.72,570.80
24,172,169,427,340,18.49,1025.66,49.71,571.28
25,172,169,426,340,18.49,1025.66,49.72,577.17
26,172,168,425,340,18.49,1025.65,49.72,572.74
27,172,168,426,340,18.49,1025.64,49.71,573.23
28,171,167,425,340,18.49,1025.65,49.73,578.16
29,171,167,425,340,18.49,1025.65,49.72,576.18
30,170,167,425,339,18.49,1025.66,49.72,574.70
31,171,166,424,340,18.49,1025.64,49.72,577.67
32,171,167,424,339,18.49,1025.64,49.72,576.18
33,170,166,424,340,18.49,1025.64,49.70,577.67
34,170,166,423,340,18.49,1025.64,49.72,575.69
35,171,166,423,339,18.49,1025.65,49.72,574.70
36,171,165,423,339,18.48,1025.65,49.72,574.70
37,170,165,423,340,18.48,1025.65,49.71,576.68
38,170,165,422,339,18.48,1025.66,49.70,577.17
39,170,165,422,340,18.49,1025.66,49.71,575.69
40,170,165,422,340,18.49,1025.67,49.70,575.20
41,170,164,422,339,18.48,1025.67,49.72,576.68
42,169,164,421,339,18.48,1025.67,49.71,577.17
43,170,164,420,340,18.48,1025.68,49.71,578.66
44,170,163,420,340,18.48,1025.67,49.70,576.68
45,170,164,421,340,18.48,1025.67,49.72,579.16
46,169,163,420,340,18.48,1025.67,49.71,575.69
47,169,163,419,339,18.48,1025.67,49.71,576.68
48,169,163,419,339,18.48,1025.67,49.71,575.69
49,169,162,420,339,18.48,1025.67,49.70,578.16
50,169,163,418,339,18.48,1025.67,49.71,577.17
51,169,163,418,339,18.48,1025.67,49.71,577.17
52,169,162,418,339,18.48,1025.67,49.70,576.68
53,168,162,418,339,18.48,1025.67,49.70,578.16
54,168,162,418,339,18.48,1025.67,49.70,573.72
55,168,162,417,339,18.48,1025.69,49.70,577.67
56,168,161,416,339,18.48,1025.68,49.69,574.70
57,168,161,416,339,18.48,1025.69,49.70,575.69
58,168,161,417,338,18.48,1025.69,49.71,575.69
59,168,161,416,337,18.48,1025.69,49.71,578.16
60,167,160,416,338,18.48,1025.69,49.70,578.16
61,167,160,416,339,18.48,1025.69,49.70,579.66
62,167,160,416,339,18.48,1025.69,49.69,581.67
63,167,159,414,338,18.48,1025.68,49.70,577.67
64,167,159,414,337,18.48,1025.68,49.70,578.66
65,166,160,414,338,18.48,1025.68,49.70,576.68
66,167,160,414,338,18.48,1025.68,49.70,575.20
67,167,159,414,337,18.48,1025.67,49.69,576.68
68,166,159,413,338,18.48,1025.67,49.69,574.70
69,167,158,413,338,18.48,1025.67,49.69,581.17
70,166,159,413,339,18.48,1025.67,49.69,578.16
71,166,158,413,337,18.48,1025.68,49.67,581.17
72,166,158,412,338,18.48,1025.68,49.66,580.66
73,166,157,412,338,18.48,1025.67,49.68,579.16
74,166,157,412,338,18.47,1025.66,49.67,576.68
75,166,157,412,338,18.47,1025.66,49.66,576.68
76,166,158,412,337,18.47,1025.66,49.68,581.17
77,165,157,411,338,18.47,1025.66,49.68,581.17
78,165,157,411,337,18.47,1025.66,49.68,578.16
79,165,157,410,338,18.47,1025.67,49.68,574.70
80,165,157,411,337,18.47,1025.67,49.68,582.68
81,165,157,411,338,18.47,1025.68,49.67,581.17
82,165,156,410,338,18.47,1025.68,49.66,580.66
83,165,156,410,338,18.47,1025.68,49.66,574.70
84,165,155,410,338,18.47,1025.67,49.68,582.17
