Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,99,85,263,317,18.97,1024.49,40.55,720.07
1,99,86,262,317,18.97,1024.49,40.54,716.23
2,99,85,263,317,18.97,1024.50,40.55,720.07
3,98,86,262,317,18.97,1024.50,40.53,713.95
4,99,86,263,318,18.96,1024.49,40.53,720.07
5,99,85,263,317,18.96,1024.49,40.53,721.62
6,98,85,262,316,18.96,1024.50,40.52,718.53
7,99,85,262,317,18.96,1024.49,40.52,717.76
8,99,85,262,317,18.96,1024.49,40.52,717.76
9,99,85,262,317,18.96,1024.48,40.52,717.00
10,99,85,262,317,18.96,1024.48,40.51,714.71
11,99,85,261,316,18.96,1024.48,40.52,720.07
12,98,85,262,317,18.96,1024.49,40.51,716.23
13,98,84,262,317,18.96,1024.49,40.51,723.17
14,98,85,261,317,18.96,1024.49,40.49,717.76
15,98,85,261,316,18.96,1024.48,40.50,717.00
16,98,84,261,316,18.95,1024.49,40.49,716.23
17,98,85,261,316,18.95,1024.48,40.50,716.23
18,98,84,260,317,18.95,1024.49,40.51,719.30
19,98,84,261,316,18.95,1024.48,40.48,718.53
20,98,85,262,317,18.95,1024.47,40.49,721.62
21,98,85,260,316,18.95,1024.47,40.49,717.76
22,98,85,261,316,18.95,1024.47,40.49,720.07
23,98,84,261,317,18.95,1024.47,40.48,723.95
24,98,85,261,317,18.95,1024.47,40.48,720.07
25,98,85,260,317,18.95,1024.47,40.48,717.00
26,98,84,261,317,18.95,1024.47,40.48,723.17
27,98,84,260,316,18.95,1024.47,40.47,721.62
28,98,84,260,317,18.95,1024.46,40.48,720.07
29,98,84,260,317,18.95,1024.46,40.48,723.17
30,98,84,259,317,18.95,1024.47,40.46,720.07
31,98,84,259,316,18.95,1024.48,40.49,720.85
32,97,84,259,317,18.95,1024.49,40.48,722.39
33,98,84,260,317,18.95,1024.49,40.46,721.62
34,98,84,260,317,18.95,1024.47,40.47,723.17
35,97,84,259,316,18.95,1024.47,40.46,720.07
36,98,84,259,317,18.95,1024.48,40.46,722.39
37,97,84,260,316,18.95,1024.48,40.47,725.52
38,98,84,259,316,18.95,1024.48,40.46,720.85
39,97,84,259,316,18.95,1024.48,40.46,717.76
40,98,84,260,317,18.95,1024.48,40.46,722.39
41,98,85,262,319,18.95,1024.48,40.47,721.62
42,98,85,262,320,18.95,1024.48,40.46,721.62
43,99,85,262,321,18.94,1024.47,40.47,722.39
44,99,85,262,321,18.94,1024.48,40.45,714.71
45,99,85,262,321,18.94,1024.47,40.46,716.23
46,99,85,262,321,18.94,1024.47,40.46,718.53
47,98,84,261,322,18.94,1024.48,40.48,717.76
48,99,84,261,322,18.94,1024.48,40.48,717.00
49,99,84,261,321,18.94,1024.47,40.50,719.30
50,99,84,260,322,18.94,1024.49,40.52,717.76
51,99,84,261,321,18.94,1024.48,40.52,718.53
52,98,84,259,321,18.94,1024.49,40.54,719.30
53,99,84,259,321,18.94,1024.48,40.55,712.44
54,99,84,259,321,18.94,1024.48,40.56,717.00
55,98,83,260,321,18.94,1024.48,40.58,715.47
56,98,84,260,320,18.94,1024.48,40.58,719.30
57,97,83,259,320,18.94,1024.48,40.58,714.71
58,98,83,259,320,18.94,1024.48,40.59,720.07
59,97,83,259,320,18.94,1024.48,40.59,717.00
60,97,83,259,320,18.94,1024.48,40.60,717.00
61,98,83,259,320,18.94,1024.48,40.61,720.85
62,98,83,258,319,18.94,1024.47,40.61,717.76
63,96,83,258,319,18.94,1024.47,40.61,718.53
64,96,83,258,320,18.94,1024.46,40.59,715.47
65,97,83,258,319,18.94,1024.46,40.61,720.85
66,97,83,258,319,18.94,1024.47,40.59,715.47
67,97,83,258,319,18.94,1024.47,40.59,722.39
68,97,83,258,319,18.94,1024.48,40.58,723.17
69,97,83,258,319,18.94,1024.48,40.59,720.07
70,97,83,257,318,18.94,1024.47,40.58,724.73
71,96,83,258,318,18.94,1024.48,40.58,722.39
72,96,83,257,317,18.94,1024.47,40.57,720.07
73,97,83,257,318,18.94,1024.47,40.55,720.85
74,96,82,257,318,18.94,1024.47,40.56,724.73
75,96,82,257,318,18.94,1024.48,40.53,720.07
76,96,83,256,318,18.94,1024.47,40.53,723.95
77,96,82,256,318,18.94,1024.48,40.52,721.62
78,97,83,256,317,18.94,1024.48,40.52,723.17
79,96,83,256,317,18.94,1024.48,40.50,723.17
80,96,82,257,317,18.94,1024.48,40.50,721.62
81,96,82,257,317,18.94,1024.48,40.49,721.62
82,96,82,256,317,18.94,1024.47,40.48,724.73
83,96,82,256,317,18.94,1024.47,40.49,721.62
84,95,82,256,317,18.94,1024.46,40.47,719.30
85,96,83,256,317,18.94,1024.47,40.46,723.17
86,96,82,256,317,18.94,1024.47,40.44,721.62
87,96,82,256,317,18.94,1024.47,40.44,719.30
88,96,82,257,318,18.94,1024.48,40.44,723.17
89,96,82,257,318,18.94,1024.48,40.43,721.62
90,96,83,257,319,18.94,1024.49,40.43,720.07
91,97,82,256,319,18.94,1024.48,40.43,720.07
92,97,83,256,318,18.94,1024.48,40.41,724.73
93,96,82,256,318,18.94,1024.49,40.42,723.95
94,97,83,255,318,18.94,1024.49,40.41,724.73
95,96,82,256,318,18.94,1024.49,40.40,723.95
96,95,81,256,318,18.94,1024.49,40.40,721.62
97,96,82,256,319,18.94,1024.48,40.40,723.17
98,96,82,256,318,18.94,1024.49,40.39,722.39
99,96,82,255,319,18.94,1024.49,40.39,721.62
100,96,82,256,318,18.94,1024.48,40.37,724.73
101,95,82,256,318,18.94,1024.47,40.37,721.62
102,96,82,255,318,18.94,1024.47,40.35,721.62
103,96,82,255,318,18.94,1024.47,40.37,721.62
104,96,82,255,319,18.94,1024.47,40.37,726.30
105,96,82,255,318,18.94,1024.47,40.35,721.62
106,96,81,255,318,18.94,1024.47,40.35,723.95
107,96,81,254,317,18.94,1024.47,40.35,724.73
108,96,81,254,317,18.94,1024.47,40.35,720.85
109,95,81,254,317,18.94,1024.46,40.34,727.87
110,96,81,255,318,18.94,1024.46,40.33,727.09
111,95,81,254,317,18.94,1024.46,40.33,723.95
112,96,82,254,317,18.94,1024.46,40.31,720.85
113,95,81,253,318,18.94,1024.47,40.31,723.95
114,95,81,254,317,18.95,1024.47,40.30,721.62
115,96,81,254,317,18.95,1024.46,40.29,727.87
116,96,81,253,317,18.95,1024.47,40.30,723.17
117,96,81,253,318,18.95,1024.47,40.28,727.09
118,96,81,253,317,18.95,1024.47,40.28,719.30
119,95,81,254,317,18.95,1024.47,40.28,723.17
120,95,81,253,317,18.95,1024.47,40.27,720.85
121,95,81,254,317,18.95,1024.49,40.27,730.25
122,95,81,254,318,18.95,1024.48,40.25,724.73
123,95,81,254,318,18.95,1024.47,40.25,721.62
124,96,81,254,318,18.95,1024.48,40.24,723.95
125,96,82,254,319,18.95,1024.48,40.24,724.73
126,96,81,254,319,18.95,1024.47,40.24,723.17
127,97,82,257,320,18.95,1024.47,40.23,716.23
128,100,84,262,323,18.95,1024.47,40.24,696.20
129,102,85,264,326,18.96,1024.47,40.30,679.99
130,105,85,266,329,18.96,1024.47,40.42,659.30
131,107,86,268,332,18.97,1024.46,40.58,643.51
132,109,86,269,333,18.98,1024.47,40.81,630.23
133,110,86,268,335,18.98,1024.47,41.11,621.49
134,110,87,269,335,18.99,1024.47,41.44,618.06
135,111,86,270,336,18.99,1024.47,41.82,607.99
136,111,87,270,336,19.00,1024.47,42.22,607.99
137,112,87,271,337,19.00,1024.47,42.65,596.65
138,112,87,272,338,19.01,1024.48,43.09,592.44
139,113,87,273,338,19.01,1024.48,43.55,590.88
140,113,87,273,339,19.01,1024.73,44.02,587.26
141,113,87,273,340,19.02,1025.21,44.48,587.26
142,114,88,273,341,19.03,1025.56,44.97,586.24
143,113,88,274,342,19.03,1025.82,45.45,578.66
144,114,88,274,342,19.04,1026.02,45.94,578.16
