Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,118,85,277,339,20.37,1013.39,56.46,536.17
1,118,85,278,340,20.37,1013.40,56.47,536.17
2,119,84,278,340,20.37,1013.39,56.47,534.47
3,119,85,278,340,20.37,1013.39,56.47,533.20
4,119,85,277,340,20.37,1013.39,56.49,535.75
5,118,85,277,340,20.37,1013.39,56.48,534.04
6,118,85,276,340,20.37,1013.39,56.48,536.60
7,118,85,277,340,20.37,1013.39,56.49,532.77
8,118,85,276,340,20.37,1013.39,56.49,536.17
9,118,85,277,340,20.37,1013.39,56.50,537.03
10,118,85,276,340,20.37,1013.40,56.49,536.60
11,118,85,277,340,20.37,1013.40,56.48,535.32
12,118,85,277,340,20.37,1013.40,56.48,534.04
13,118,85,277,340,20.37,1013.39,56.48,541.36
14,117,84,276,341,20.37,1013.40,56.49,531.09
15,118,84,276,341,20.37,1013.39,56.48,537.89
16,118,85,276,340,20.37,1013.39,56.49,533.62
17,117,85,275,339,20.37,1013.40,56.50,534.89
18,118,84,277,341,20.37,1013.40,56.49,534.04
19,118,85,276,340,20.37,1013.40,56.49,537.03
20,118,85,276,340,20.37,1013.40,56.49,535.75
21,118,85,276,340,20.37,1013.39,56.49,541.36
22,117,84,276,340,20.37,1013.38,56.50,534.47
23,118,84,275,340,20.37,1013.38,56.49,535.32
24,118,85,276,339,20.36,1013.39,56.49,540.05
25,118,84,276,340,20.36,1013.39,56.49,536.17
26,118,85,276,340,20.36,1013.39,56.49,537.03
27,118,84,276,339,20.36,1013.40,56.50,537.03
28,118,85,276,340,20.36,1013.40,56.49,537.46
29,117,84,275,339,20.36,1013.40,56.49,536.17
30,118,84,276,340,20.36,1013.39,56.49,535.32
31,118,85,275,341,20.36,1013.39,56.49,538.75
32,118,84,276,341,20.36,1013.39,56.49,532.77
33,118,85,275,340,20.36,1013.39,56.50,537.46
34,118,84,276,341,20.36,1013.40,56.51,532.35
35,118,84,276,340,20.36,1013.39,56.52,534.47
36,118,84,276,341,20.36,1013.40,56.53,535.32
37,117,84,275,341,20.36,1013.40,56.54,537.46
38,118,84,274,340,20.36,1013.40,56.56,535.75
39,118,84,275,340,20.36,1013.40,56.57,535.75
40,117,84,275,340,20.36,1013.40,56.59,535.32
41,118,85,275,340,20.36,1013.40,56.58,533.20
42,117,84,275,340,20.36,1013.40,56.59,533.62
43,118,84,274,340,20.36,1013.40,56.61,540.92
44,117,84,275,340,20.36,1013.40,56.61,537.89
45,117,84,275,340,20.36,1013.41,56.60,537.89
46,118,84,275,340,20.36,1013.41,56.61,540.05
47,117,84,275,340,20.36,1013.41,56.61,536.17
48,118,84,274,340,20.36,1013.41,56.61,535.75
49,118,84,274,340,20.36,1013.41,56.59,534.89
50,117,84,274,340,20.36,1013.41,56.62,534.89
51,117,84,274,340,20.36,1013.41,56.61,536.17
52,118,83,275,340,20.36,1013.40,56.61,536.17
53,118,83,274,340,20.36,1013.41,56.62,534.89
54,117,84,275,341,20.36,1013.41,56.61,537.03
55,117,84,274,340,20.36,1013.41,56.60,537.03
56,118,83,275,340,20.36,1013.41,56.61,537.89
57,117,83,274,341,20.36,1013.40,56.57,537.03
58,117,83,274,340,20.36,1013.41,56.59,537.03
59,117,83,274,341,20.35,1013.41,56.59,538.75
60,117,83,274,340,20.36,1013.41,56.60,537.03
61,118,83,274,340,20.36,1013.41,56.61,539.62
62,117,83,274,341,20.36,1013.42,56.60,535.75
63,117,84,274,340,20.36,1013.41,56.62,537.46
64,117,83,274,340,20.36,1013.41,56.62,537.03
65,117,83,273,341,20.35,1013.42,56.60,538.32
66,117,83,274,340,20.35,1013.41,56.61,540.49
67,117,83,274,341,20.35,1013.41,56.62,536.17
68,117,84,273,340,20.35,1013.41,56.61,539.62
69,117,83,273,341,20.35,1013.41,56.60,537.03
70,117,83,273,340,20.35,1013.41,56.61,537.03
71,117,83,274,341,20.35,1013.41,56.60,540.49
72,117,83,274,340,20.35,1013.41,56.62,534.04
73,117,83,273,341,20.35,1013.41,56.62,536.17
74,117,83,274,341,20.35,1013.41,56.61,537.89
75,117,83,275,342,20.35,1013.41,56.60,536.17
76,117,83,275,342,20.35,1013.42,56.60,534.47
77,117,83,274,342,20.35,1013.42,56.64,535.32
78,117,84,274,342,20.35,1013.41,56.64,536.17
79,118,84,275,343,20.35,1013.42,56.64,533.62
80,118,83,275,343,20.35,1013.43,56.63,531.93
81,118,84,275,343,20.35,1013.42,56.66,533.62
82,118,84,274,344,20.35,1013.42,56.70,532.35
83,117,83,275,344,20.35,1013.42,56.72,531.09
84,118,84,274,343,20.35,1013.42,56.74,532.77
85,118,84,274,343,20.35,1013.42,56.78,533.62
86,118,83,274,344,20.36,1013.42,56.79,537.89
87,118,83,274,343,20.36,1013.42,56.82,532.77
88,118,83,274,343,20.36,1013.41,56.83,531.93
89,117,83,273,343,20.36,1013.42,56.83,534.89
90,118,83,273,343,20.36,1013.41,56.84,534.04
91,117,83,273,343,20.36,1013.41,56.86,534.47
92,117,83,273,343,20.36,1013.42,56.87,536.17
93,117,83,273,343,20.36,1013.42,56.86,533.62
94,117,83,272,343,20.36,1013.43,56.86,534.47
95,117,83,273,342,20.36,1013.43,56.87,535.75
96,117,82,272,343,20.36,1013.43,56.86,534.47
97,117,83,272,343,20.36,1013.43,56.85,534.04
98,117,83,272,342,20.36,1013.43,56.84,532.77
99,117,82,273,343,20.36,1013.43,56.84,533.62
100,117,82,272,342,20.36,1013.42,56.84,535.32
101,117,82,272,341,20.36,1013.42,56.84,534.04
102,116,83,272,342,20.36,1013.42,56.83,537.03
103,117,83,272,342,20.36,1013.42,56.82,535.32
104,116,83,272,342,20.36,1013.42,56.82,536.60
105,117,82,272,342,20.36,1013.42,56.81,532.77
106,116,83,272,342,20.36,1013.42,56.80,536.60
107,117,82,272,343,20.36,1013.43,56.82,538.75
108,117,82,273,343,20.36,1013.42,56.79,537.03
109,117,82,273,342,20.36,1013.42,56.78,537.03
110,116,82,272,343,20.36,1013.43,56.78,537.03
111,116,83,272,343,20.36,1013.44,56.76,538.75
112,116,82,272,342,20.36,1013.43,56.76,535.32
113,116,83,272,342,20.36,1013.43,56.74,536.17
114,117,83,272,342,20.36,1013.42,56.74,534.47
115,116,82,271,342,20.36,1013.43,56.73,534.04
116,116,82,271,342,20.36,1013.43,56.72,535.75
117,117,82,271,342,20.36,1013.44,56.71,537.46
118,117,82,271,342,20.36,1013.44,56.71,539.62
119,116,82,271,342,20.36,1013.43,56.70,537.89
120,117,81,271,343,20.36,1013.44,56.70,537.46
121,116,82,272,342,20.36,1013.44,56.70,536.17
122,117,82,271,342,20.36,1013.44,56.69,533.20
123,118,83,274,344,20.36,1013.44,56.68,533.62
124,120,84,276,345,20.36,1013.44,56.73,524.05
125,122,84,275,346,20.37,1013.43,56.80,518.79
126,123,84,277,348,20.37,1013.44,56.92,515.60
127,124,85,277,348,20.38,1013.44,57.07,507.42
128,125,84,278,350,20.38,1013.44,57.25,503.24
129,125,84,278,350,20.38,1013.45,57.45,501.74
130,125,84,279,349,20.39,1013.45,57.68,501.36
131,125,84,279,350,20.39,1013.46,57.91,499.87
132,126,84,279,350,20.40,1013.46,58.16,496.55
133,126,85,279,350,20.40,1013.46,58.43,496.55
134,126,85,279,351,20.40,1013.47,58.69,492.90
135,127,85,280,351,20.41,1013.47,58.95,490.74
136,127,84,279,351,20.41,1013.48,59.23,491.82
137,127,85,280,351,20.41,1013.47,59.48,490.38
138,126,85,280,351,20.42,1013.47,59.74,485.42
