first,second,third,forth,Class
529,873,936,1011,4
528,874,936,1011,4
528,873,937,1012,4
529,874,936,1011,4
528,874,936,1012,4
528,873,936,1012,4
529,874,936,1010,4
529,873,936,1012,4
528,874,936,1012,4
529,874,936,1011,4
529,873,936,1011,4
529,874,935,1012,4
529,873,936,1012,4
529,873,936,1012,4
528,873,936,1011,4
529,873,936,1012,4
528,873,936,1011,4
528,874,936,1011,4
529,874,936,1011,4
529,873,936,1012,4
528,873,936,1011,4
529,873,936,1011,4
529,873,936,1012,4
529,873,936,1012,4
528,873,935,1012,4
529,874,936,1012,4
529,874,936,1011,4
529,873,936,1012,4
529,873,936,1012,4
530,873,937,1011,4
530,874,936,1011,4
529,873,937,1011,4
529,874,936,1010,4
529,874,936,1011,4
529,873,936,1012,4
529,873,936,1011,4
529,873,937,1012,4
529,873,936,1011,4
529,873,936,1011,4
530,874,936,1011,4
529,873,936,1011,4
530,874,936,1011,4
529,873,935,1012,4
530,873,936,1011,4
530,874,936,1011,4
529,874,936,1012,4
529,873,936,1011,4
529,873,935,1012,4
528,873,936,1011,4
528,873,936,1011,4
528,874,936,1010,4
528,873,936,1012,4
528,873,936,1011,4
527,874,935,1011,4
527,873,936,1011,4
527,873,935,1012,4
527,873,936,1012,4
526,873,936,1012,4
526,873,935,1011,4
526,872,935,1011,4
526,873,935,1011,4
525,873,936,1011,4
525,873,935,1011,4
525,873,935,1010,4
525,873,935,1012,4
525,873,935,1011,4
525,873,935,1011,4
526,872,935,1011,4
525,873,935,1011,4
526,873,936,1011,4
526,872,935,1011,4
526,873,935,1011,4
525,872,935,1011,4
525,873,935,1011,4
525,873,935,1011,4
525,873,936,1011,4
525,872,934,1010,4
525,872,935,1011,4
524,872,935,1011,4
525,873,935,1011,4
525,872,935,1011,4
524,872,935,1011,4
525,872,934,1011,4
524,872,935,1010,4
525,872,935,1011,4
524,872,935,1011,4
526,872,935,1010,4
525,872,935,1011,4
525,872,935,1010,4
525,873,935,1012,4
525,872,935,1010,4
525,873,936,1011,4
526,873,935,1012,4
525,872,936,1011,4
525,872,936,1011,4
525,872,936,1012,4
525,872,935,1010,4
525,873,935,1011,4
525,872,936,1011,4
526,873,935,1011,4
525,872,935,1011,4
525,872,935,1011,4
525,872,935,1011,4
526,872,935,1012,4
525,873,935,1011,4
524,872,935,1011,4
525,872,935,1010,4
525,872,936,1011,4
526,872,935,1011,4
524,872,935,1011,4
525,872,936,1011,4
526,872,935,1011,4
526,872,935,1011,4
525,872,935,1010,4
525,872,935,1011,4
525,872,935,1011,4
525,872,935,1011,4
526,872,935,1010,4
526,872,936,1011,4
527,872,934,1011,4
527,872,936,1010,4
526,872,935,1011,4
527,872,936,1011,4
527,873,935,1011,4
527,872,936,1011,4
527,872,935,1011,4
527,872,936,1011,4
527,873,936,1011,4
527,873,935,1011,4
528,872,936,1011,4
527,873,935,1011,4
528,872,936,1011,4
527,872,936,1011,4
528,872,936,1011,4
528,872,935,1010,4
528,872,935,1011,4
528,872,935,1011,4
529,872,936,1011,4
527,872,935,1011,4
528,872,935,1011,4
528,872,935,1011,4
528,872,934,1011,4
527,873,936,1011,4
528,872,936,1010,4
527,872,935,1011,4
527,873,936,1011,4
527,872,936,1011,4
527,873,935,1011,4
526,873,934,1011,4
527,872,935,1012,4
527,872,935,1011,4
526,873,935,1011,4
526,872,935,1011,4
526,873,935,1011,4
526,872,935,1011,4
526,872,935,1011,4
527,872,935,1011,4
526,872,935,1011,4
526,872,935,1011,4
526,872,934,1010,4
526,872,935,1011,4
527,872,935,1011,4
527,872,935,1011,4
526,872,936,1011,4
527,872,934,1011,4
527,872,934,1010,4
527,872,936,1011,4
527,872,936,1011,4
527,872,935,1011,4
527,872,935,1011,4
528,872,936,1011,4
527,872,935,1011,4
528,872,935,1011,4
527,872,935,1011,4
525,872,934,1011,4
524,872,933,1010,4
523,872,934,1011,4
523,872,934,1011,4
522,872,934,1011,4
522,871,934,1010,4
520,871,934,1011,4
519,871,933,1010,4
518,871,934,1011,4
518,871,933,1011,4
517,871,934,1010,4
517,870,933,1009,4
517,870,933,1010,4
516,870,933,1010,4
515,870,933,1010,4
515,870,932,1010,4
515,870,932,1010,4
515,870,932,1010,4
515,870,933,1009,4
515,870,933,1010,4
515,870,933,1010,4
516,870,932,1011,4
516,870,934,1009,4
515,870,933,1011,4
515,870,933,1011,4
515,870,933,1011,4
515,869,933,1010,4
515,870,933,1010,4
515,870,933,1010,4
516,870,933,1011,4
516,870,933,1010,4
516,870,933,1010,4
517,870,934,1010,4
516,869,933,1011,4
516,870,933,1010,4
517,870,933,1010,4
516,870,933,1010,4
516,870,933,1011,4
515,870,933,1010,4
516,870,933,1010,4
516,870,934,1010,4
516,870,933,1010,4
517,870,933,1011,4
517,870,934,1010,4
517,870,933,1009,4
518,870,933,1009,4
518,869,933,1010,4
518,870,933,1010,4
519,870,933,1010,4
519,870,933,1011,4
520,871,933,1010,4
520,871,933,1010,4
519,870,934,1011,4
518,871,933,1011,4
518,871,934,1011,4
519,870,933,1011,4
519,869,933,1010,4
518,870,932,1011,4
517,870,934,1011,4
517,870,933,1010,4
516,871,934,1010,4
516,870,933,1010,4
515,869,933,1010,4
515,869,932,1010,4
515,870,932,1011,4
515,869,934,1009,4
515,869,933,1010,4
516,870,932,1010,4
517,869,934,1010,4
517,870,933,1010,4
517,870,933,1010,4
517,870,932,1009,4
518,870,932,1010,4
517,870,932,1010,4
518,870,933,1011,4
517,870,933,1010,4
517,870,932,1011,4
517,869,932,1011,4
517,870,933,1009,4
517,869,933,1010,4
518,870,933,1011,4
518,870,932,1011,4
518,870,933,1011,4
519,870,933,1011,4
519,869,933,1010,4
518,870,933,1011,4
519,870,933,1010,4
519,871,933,1011,4
519,870,932,1011,4
519,870,933,1010,4
519,870,932,1010,4
519,870,933,1010,4
518,870,933,1010,4
518,870,933,1010,4
518,870,932,1010,4
517,870,933,1011,4
516,870,932,1011,4
515,869,932,1011,4
514,869,932,1010,4
513,869,932,1010,4
513,869,931,1009,4
513,868,931,1010,4
513,869,932,1010,4
512,869,930,1010,4
510,868,932,1010,4
510,868,932,1010,4
510,868,931,1010,4
509,867,931,1010,4
509,867,931,1009,4
509,868,931,1009,4
509,868,931,1010,4
509,867,930,1009,4
509,868,930,1009,4
509,867,931,1009,4
508,868,931,1010,4
508,868,932,1010,4
508,867,931,1010,4
509,866,931,1010,4
508,867,930,1009,4
509,867,931,1010,4
508,867,931,1010,4
509,867,931,1009,4
509,867,931,1010,4
510,867,931,1009,4
510,867,931,1010,4
509,867,931,1010,4
510,867,931,1009,4
512,868,932,1008,4
511,868,931,1009,4
512,868,931,1010,4
512,868,932,1010,4
513,868,931,1010,4
513,868,932,1010,4
514,868,932,1009,4
513,869,932,1010,4
513,868,932,1010,4
513,868,932,1009,4
514,869,932,1010,4
513,868,933,1010,4
513,868,931,1010,4
514,869,931,1010,4
514,868,933,1010,4
515,868,932,1010,4
515,869,933,1010,4
515,869,932,1010,4
515,868,932,1010,4
516,868,932,1010,4
515,868,933,1010,4
516,869,932,1010,4
516,869,932,1010,4
516,868,932,1010,4
518,869,933,1010,4
519,869,934,1010,4
519,869,933,1009,4
518,870,933,1010,4
517,869,932,1010,4
515,868,933,1010,4
515,870,933,1010,4
515,869,932,1009,4
515,869,933,1010,4
516,868,933,1010,4
515,869,932,1010,4
516,869,932,1009,4
515,869,933,1010,4
515,869,932,1010,4
516,869,932,1009,4
516,869,932,1010,4
516,869,933,1011,4
517,869,933,1009,4
517,870,932,1010,4
517,869,933,1010,4
517,869,932,1010,4
517,869,933,1009,4
517,869,934,1010,4
517,870,933,1011,4
517,869,934,1010,4
518,869,933,1010,4
519,869,933,1010,4
520,870,933,1009,4
520,870,933,1010,4
521,870,934,1010,4
521,870,933,1010,4
520,869,932,1010,4
519,870,933,1010,4
519,870,933,1010,4
518,870,933,1010,4
517,869,934,1009,4
518,869,933,1010,4
517,869,933,1010,4
518,869,933,1010,4
517,870,933,1010,4
518,870,933,1010,4
518,869,933,1010,4
519,869,933,1010,4
520,870,932,1010,4
520,870,933,1010,4
520,868,933,1009,4
519,870,933,1011,4
519,870,934,1010,4
519,869,933,1010,4
520,869,933,1011,4
520,870,933,1009,4
520,870,934,1010,4
520,869,932,1010,4
519,870,934,1011,4
519,870,933,1010,4
519,870,933,1010,4
519,870,933,1010,4
520,870,933,1010,4
520,869,933,1011,4
521,869,933,1010,4
521,869,932,1011,4
523,870,933,1011,4
522,870,934,1010,4
522,870,934,1011,4
522,870,934,1010,4
520,869,933,1010,4
521,870,933,1010,4
521,869,933,1009,4
522,870,933,1010,4
522,870,933,1011,4
522,870,934,1010,4
521,869,933,1011,4
522,870,933,1010,4
520,870,933,1010,4
521,870,933,1010,4
521,870,933,1009,4
521,870,934,1010,4
521,869,933,1011,4
521,870,934,1010,4
521,869,933,1010,4
522,870,933,1011,4
521,870,933,1010,4
522,869,933,1010,4
522,870,933,1011,4
521,869,933,1010,4
521,870,934,1010,4
522,870,933,1010,4
522,869,933,1010,4
522,870,933,1010,4
523,870,933,1011,4
522,870,934,1010,4
522,869,934,1010,4
523,869,933,1010,4
523,870,934,1010,4
523,870,933,1010,4
523,870,934,1010,4
524,870,933,1011,4
524,870,934,1010,4
524,870,934,1011,4
525,870,933,1010,4
525,871,934,1011,4
526,870,933,1011,4
526,870,934,1010,4
526,871,934,1010,4
527,871,934,1011,4
526,870,935,1011,4
526,871,935,1011,4
527,870,934,1011,4
527,871,934,1009,4
527,871,935,1011,4
527,870,933,1011,4
527,871,935,1011,4
528,871,935,1011,4
529,871,934,1011,4
529,872,934,1011,4
530,871,935,1011,4
530,871,935,1011,4
530,871,935,1011,4
531,872,935,1011,4
531,871,935,1010,4
531,871,934,1011,4
531,872,935,1010,4
532,872,935,1010,4
532,871,935,1011,4
532,872,935,1011,4
532,872,936,1010,4
531,872,935,1011,4
532,871,935,1010,4
532,871,935,1011,4
531,871,935,1011,4
531,872,935,1010,4
532,872,935,1011,4
531,871,935,1010,4
530,871,935,1011,4
531,872,935,1010,4
530,871,934,1011,4
530,871,935,1011,4
530,871,934,1010,4
530,872,934,1011,4
529,871,934,1011,4
528,871,934,1010,4
530,871,934,1011,4
529,872,935,1011,4
530,871,935,1011,4
530,872,934,1010,4
530,871,935,1010,4
530,872,935,1011,4
530,871,934,1011,4
530,872,934,1011,4
529,871,934,1010,4
530,872,934,1010,4
530,871,934,1010,4
530,871,934,1011,4
529,871,934,1011,4
529,871,934,1011,4
529,871,934,1011,4
529,871,934,1011,4
529,871,934,1011,4
529,871,934,1009,4
530,871,934,1011,4
530,872,935,1011,4
530,871,934,1010,4
530,871,934,1011,4
531,871,934,1010,4
530,872,934,1011,4
530,872,934,1010,4
530,872,935,1010,4
530,871,935,1011,4
530,872,935,1010,4
531,872,935,1010,4
530,871,934,1010,4
531,872,935,1011,4
532,871,935,1010,4
532,872,934,1010,4
533,872,935,1010,4
533,872,934,1011,4
533,872,934,1010,4
533,872,935,1011,4
532,872,935,1010,4
533,872,935,1011,4
533,872,934,1011,4
534,872,935,1011,4
534,872,934,1010,4
535,873,935,1011,4
534,872,934,1010,4
535,873,935,1010,4
534,872,935,1011,4
535,872,935,1010,4
534,873,933,1011,4
534,872,934,1011,4
534,872,934,1010,4
533,872,934,1011,4
533,873,934,1011,4
534,872,934,1011,4
534,873,935,1010,4
535,873,935,1011,4
535,872,935,1011,4
534,873,935,1011,4
535,872,935,1011,4
535,873,934,1010,4
535,872,935,1010,4
535,873,934,1010,4
535,873,935,1011,4
534,872,935,1011,4
535,872,934,1011,4
536,873,934,1011,4
535,872,934,1011,4
536,872,935,1010,4
537,873,935,1011,4
536,873,936,1011,4
536,872,935,1011,4
536,873,935,1011,4
536,872,934,1011,4
537,873,935,1010,4
536,873,935,1010,4
537,872,935,1011,4
538,873,936,1011,4
538,873,935,1011,4
538,873,936,1011,4
539,874,935,1011,4
539,873,935,1011,4
539,874,936,1011,4
540,873,936,1011,4
540,873,936,1011,4
540,874,936,1011,4
541,874,936,1010,4
541,873,935,1010,4
541,873,936,1011,4
541,873,936,1012,4
541,874,935,1011,4
542,873,936,1011,4
542,874,936,1011,4
542,874,936,1011,4
543,875,936,1012,4
544,873,936,1011,4
543,873,936,1011,4
543,873,936,1011,4
544,873,936,1011,4
545,873,936,1011,4
545,875,936,1011,4
546,875,936,1011,4
546,874,936,1011,4
547,875,936,1011,4
546,875,936,1011,4
547,874,936,1012,4
547,875,937,1011,4
547,875,937,1012,4
547,874,936,1011,4
547,875,937,1011,4
548,875,936,1011,4
549,875,937,1012,4
548,875,936,1011,4
549,875,937,1011,4
549,876,937,1011,4
550,875,937,1012,4
551,876,937,1012,4
551,876,937,1011,4
550,876,937,1011,4
551,876,938,1012,4
551,876,937,1011,4
552,876,938,1011,4
551,875,937,1011,4
552,876,938,1011,4
552,876,937,1012,4
552,876,937,1012,4
553,876,937,1012,4
554,876,937,1011,4
555,876,937,1011,4
556,876,937,1011,4
555,877,938,1012,4
555,877,938,1012,4
556,876,937,1012,4
556,877,938,1012,4
556,877,937,1012,4
557,877,937,1011,4
557,877,937,1011,4
556,876,938,1012,4
557,877,937,1011,4
557,877,938,1012,4
557,877,938,1012,4
558,876,936,1012,4
557,877,938,1012,4
558,878,938,1012,4
558,877,938,1012,4
559,877,938,1012,4
558,877,938,1012,4
559,877,937,1012,4
558,878,938,1011,4
560,878,938,1012,4
559,878,939,1012,4
559,878,938,1011,4
560,878,938,1012,4
561,877,937,1011,4
560,878,938,1012,4
561,878,938,1013,4
561,878,938,1011,4
561,877,938,1012,4
562,878,938,1012,4
561,878,938,1012,4
562,878,938,1012,4
562,878,938,1012,4
563,879,938,1012,4
562,878,938,1012,4
562,878,937,1012,4
564,878,938,1012,4
563,878,938,1012,4
564,878,939,1011,4
565,879,938,1013,4
565,878,938,1012,4
566,879,938,1012,4
565,879,939,1012,4
566,879,939,1012,4
565,879,939,1012,4
566,879,938,1012,4
566,879,939,1012,4
567,879,939,1013,4
566,879,938,1012,4
566,879,939,1012,4
567,879,939,1013,4
567,879,939,1013,4
566,880,939,1012,4
567,879,939,1012,4
568,880,939,1012,4
569,880,938,1013,4
568,880,939,1013,4
568,879,938,1012,4
569,879,939,1013,4
569,879,939,1012,4
569,879,940,1013,4
570,880,939,1013,4
570,880,939,1011,4
571,880,939,1013,4
571,880,939,1013,4
572,880,939,1013,4
572,880,940,1012,4
572,881,939,1012,4
572,880,939,1013,4
572,881,940,1012,4
572,880,939,1013,4
572,880,939,1013,4
572,880,939,1012,4
571,881,939,1013,4
572,880,939,1012,4
572,880,940,1012,4
573,881,939,1013,4
572,880,939,1012,4
571,881,939,1012,4
571,881,939,1012,4
570,881,939,1013,4
570,880,939,1013,4
570,880,939,1012,4
569,880,939,1013,4
569,880,938,1012,4
568,880,939,1013,4
568,880,939,1011,4
566,880,938,1012,4
566,879,938,1012,4
566,880,938,1012,4
565,879,938,1012,4
566,880,937,1013,4
566,880,938,1012,4
566,880,939,1012,4
567,879,938,1012,4
566,880,938,1012,4
566,880,938,1012,4
567,880,937,1013,4
567,880,938,1011,4
567,880,939,1012,4
566,879,939,1012,4
565,880,938,1012,4
565,879,938,1012,4
566,879,938,1012,4
567,880,938,1012,4
566,880,939,1012,4
440,411,699,724,5
439,410,699,724,5
439,410,698,724,5
439,410,698,724,5
439,410,698,724,5
439,411,698,724,5
439,410,698,724,5
440,410,698,724,5
440,410,698,724,5
440,411,699,724,5
440,410,699,724,5
440,411,698,724,5
440,410,698,723,5
440,410,698,724,5
440,410,698,724,5
440,411,698,724,5
440,410,698,724,5
440,411,698,724,5
440,411,699,724,5
440,411,698,724,5
440,411,698,724,5
440,411,699,724,5
441,411,699,724,5
440,411,698,725,5
440,410,699,723,5
441,411,698,724,5
440,411,699,724,5
440,411,698,724,5
440,411,699,723,5
441,411,699,724,5
440,411,698,724,5
440,411,699,723,5
440,411,697,723,5
440,411,698,723,5
441,411,698,723,5
441,411,699,723,5
440,411,699,724,5
440,411,698,724,5
441,411,698,724,5
441,410,699,724,5
440,411,698,724,5
439,411,699,724,5
440,411,699,724,5
441,411,699,724,5
441,411,699,724,5
440,411,698,723,5
440,411,699,723,5
440,410,698,723,5
440,411,699,724,5
440,411,699,723,5
440,411,698,724,5
441,411,699,724,5
440,411,698,724,5
441,412,699,724,5
440,411,699,723,5
441,411,699,723,5
440,412,699,723,5
441,411,698,723,5
441,411,698,724,5
440,411,699,724,5
441,411,699,724,5
441,411,698,723,5
440,411,699,723,5
441,411,699,724,5
440,411,698,724,5
441,411,699,723,5
440,411,699,723,5
441,412,699,724,5
440,411,699,723,5
441,411,699,723,5
441,411,699,723,5
441,411,699,723,5
441,411,699,724,5
441,411,699,724,5
441,411,699,724,5
441,411,699,724,5
440,411,699,724,5
441,411,699,723,5
441,411,699,724,5
441,411,699,723,5
440,411,699,724,5
441,411,699,723,5
441,411,700,724,5
440,411,699,723,5
441,412,698,724,5
441,412,699,723,5
441,412,699,724,5
441,412,699,724,5
442,412,699,724,5
441,411,700,724,5
442,411,699,724,5
441,411,699,723,5
441,412,699,724,5
441,412,700,723,5
441,411,699,724,5
442,412,700,724,5
441,412,699,724,5
441,412,699,724,5
441,412,699,724,5
441,412,699,724,5
441,412,698,724,5
441,412,700,723,5
442,412,700,724,5
442,411,699,724,5
441,412,699,724,5
442,412,699,724,5
442,412,700,724,5
442,412,699,724,5
441,412,699,724,5
441,412,699,724,5
441,412,699,724,5
441,411,699,724,5
441,411,700,724,5
441,412,699,724,5
441,412,699,724,5
442,412,699,723,5
441,412,699,724,5
441,412,699,723,5
441,412,699,724,5
441,412,699,723,5
441,412,699,724,5
441,412,699,723,5
441,412,700,724,5
441,412,700,724,5
442,411,700,722,5
442,412,699,724,5
441,412,699,724,5
442,412,699,724,5
442,412,700,724,5
442,412,700,723,5
442,412,699,724,5
442,412,700,724,5
442,412,700,724,5
442,412,700,724,5
441,413,699,724,5
442,412,700,723,5
442,412,699,723,5
443,412,700,724,5
442,412,700,724,5
443,412,699,724,5
443,413,699,723,5
442,413,700,724,5
441,412,700,724,5
443,412,700,724,5
442,412,700,724,5
443,413,699,723,5
443,413,700,724,5
443,412,699,724,5
443,413,700,724,5
442,413,700,724,5
443,413,699,724,5
441,413,700,724,5
442,413,700,724,5
443,413,700,724,5
442,413,700,723,5
443,412,700,723,5
443,412,700,724,5
443,413,700,724,5
443,413,700,724,5
443,413,700,724,5
443,413,700,724,5
443,413,700,724,5
443,412,700,724,5
443,413,700,725,5
444,412,700,723,5
443,413,700,724,5
443,413,700,724,5
444,413,700,724,5
443,413,700,724,5
443,413,701,724,5
444,412,700,724,5
444,413,700,724,5
444,413,700,725,5
444,413,701,724,5
443,413,700,724,5
443,413,699,724,5
444,413,700,723,5
444,413,700,723,5
443,413,700,724,5
444,413,701,723,5
444,414,701,724,5
443,413,700,724,5
444,413,700,724,5
444,414,701,725,5
444,413,701,724,5
444,413,700,724,5
444,414,701,725,5
444,413,700,724,5
444,414,701,724,5
444,413,701,724,5
444,414,700,723,5
444,413,701,724,5
443,414,700,723,5
443,413,700,723,5
444,413,700,724,5
443,413,700,724,5
444,414,700,724,5
443,414,701,724,5
444,413,700,724,5
444,414,701,724,5
444,413,700,723,5
443,414,700,724,5
443,414,701,724,5
443,413,700,723,5
444,413,701,724,5
444,413,700,724,5
444,414,701,724,5
444,414,700,723,5
444,414,701,724,5
444,414,700,724,5
444,414,701,724,5
444,413,700,725,5
444,414,701,725,5
444,414,701,723,5
443,414,700,724,5
443,414,700,724,5
444,414,701,724,5
444,414,700,724,5
444,414,701,725,5
444,413,701,724,5
444,414,701,724,5
445,414,701,724,5
444,413,701,724,5
444,413,701,724,5
444,414,701,724,5
444,414,701,724,5
443,414,701,724,5
444,413,701,724,5
444,413,701,724,5
445,414,701,724,5
444,414,701,724,5
444,414,700,724,5
444,414,701,724,5
444,414,701,724,5
444,414,701,724,5
444,414,700,724,5
444,414,701,724,5
444,414,700,724,5
445,414,701,724,5
444,414,702,724,5
444,413,700,724,5
445,414,700,724,5
444,414,702,724,5
444,414,701,724,5
445,414,701,724,5
444,414,701,724,5
445,414,701,724,5
445,413,700,723,5
444,415,701,724,5
445,415,701,724,5
445,414,701,724,5
445,414,701,724,5
446,414,701,724,5
445,415,701,725,5
444,414,701,724,5
445,414,702,724,5
445,415,700,724,5
445,414,701,724,5
445,415,701,724,5
445,415,701,724,5
445,414,701,724,5
445,414,701,724,5
445,414,701,724,5
445,415,701,724,5
445,415,701,724,5
446,414,702,724,5
446,414,701,724,5
445,415,701,724,5
445,414,702,724,5
445,415,701,724,5
445,414,701,724,5
445,414,701,724,5
445,415,702,724,5
446,415,701,724,5
446,414,701,723,5
445,415,702,724,5
445,414,701,724,5
446,415,701,724,5
446,414,702,724,5
445,415,702,724,5
446,414,701,724,5
445,414,701,724,5
445,415,702,724,5
445,415,701,725,5
446,415,702,723,5
445,414,701,724,5
445,415,702,724,5
445,414,702,724,5
446,414,701,724,5
446,414,701,724,5
445,415,701,724,5
445,414,701,724,5
445,415,701,723,5
446,415,702,725,5
445,415,702,724,5
446,414,701,724,5
445,414,701,724,5
446,415,701,724,5
446,415,702,724,5
445,415,702,724,5
446,414,701,724,5
445,415,701,724,5
446,415,701,723,5
446,415,701,724,5
446,415,701,724,5
446,414,702,724,5
446,415,701,724,5
446,414,700,724,5
446,415,702,724,5
445,416,702,723,5
446,415,702,724,5
445,415,702,725,5
445,415,701,724,5
446,415,701,724,5
446,415,701,723,5
446,415,702,724,5
446,415,702,724,5
446,415,701,724,5
446,416,701,724,5
446,415,701,724,5
446,416,701,724,5
445,415,702,725,5
445,415,702,724,5
445,416,702,724,5
446,416,701,724,5
445,415,701,724,5
445,415,701,724,5
446,415,702,724,5
445,416,702,724,5
444,415,702,724,5
445,415,701,724,5
445,415,702,724,5
445,415,701,723,5
445,415,701,725,5
445,415,701,724,5
446,415,701,723,5
444,415,701,724,5
445,415,702,723,5
445,415,701,724,5
445,415,702,724,5
446,415,701,724,5
446,415,702,724,5
445,415,701,724,5
445,415,702,723,5
446,415,701,724,5
446,415,702,724,5
445,415,702,724,5
446,415,702,724,5
445,415,702,724,5
445,415,702,724,5
445,415,701,724,5
445,415,701,724,5
446,414,702,723,5
446,415,701,724,5
445,415,701,724,5
446,415,702,723,5
445,415,701,723,5
445,415,702,724,5
445,415,702,724,5
445,415,701,723,5
445,415,702,724,5
445,415,701,724,5
445,415,702,724,5
446,415,702,724,5
445,415,702,724,5
446,415,702,724,5
446,415,702,724,5
445,415,701,723,5
446,416,702,724,5
446,416,702,724,5
446,415,702,724,5
446,415,702,723,5
446,416,702,723,5
446,415,702,724,5
446,415,701,724,5
446,416,702,724,5
445,415,702,724,5
446,416,702,724,5
446,415,701,724,5
445,415,702,723,5
446,415,701,724,5
445,415,702,724,5
446,415,702,723,5
446,415,702,724,5
446,416,701,724,5
445,416,702,724,5
445,416,702,724,5
445,416,702,724,5
446,416,702,723,5
446,416,702,724,5
446,416,702,725,5
446,416,702,723,5
446,415,702,725,5
445,416,702,724,5
446,415,702,724,5
446,415,701,723,5
446,415,702,724,5
446,416,702,724,5
446,416,702,723,5
446,415,702,724,5
446,416,703,724,5
447,416,703,724,5
446,416,702,724,5
446,416,703,724,5
446,416,702,724,5
446,416,702,725,5
446,415,701,724,5
446,416,702,724,5
446,416,703,724,5
446,416,701,724,5
446,416,703,724,5
446,416,702,724,5
446,416,702,724,5
446,416,701,724,5
445,416,702,723,5
446,416,702,724,5
446,416,702,724,5
446,416,702,724,5
446,415,702,724,5
446,416,702,724,5
446,416,702,724,5
446,416,703,724,5
446,416,703,724,5
446,416,702,724,5
446,416,702,724,5
446,416,703,724,5
446,417,701,724,5
446,416,703,724,5
446,416,702,723,5
446,416,701,723,5
446,416,703,724,5
446,416,703,723,5
446,417,703,724,5
447,416,702,724,5
447,417,702,724,5
446,417,702,723,5
447,416,701,724,5
447,416,702,723,5
447,416,702,724,5
446,417,702,724,5
446,417,703,724,5
447,416,702,724,5
446,416,703,724,5
447,416,702,724,5
446,416,702,724,5
446,416,702,724,5
446,416,702,724,5
446,416,702,724,5
445,417,702,723,5
445,416,702,724,5
445,416,702,724,5
446,416,702,723,5
445,416,702,723,5
445,417,702,723,5
445,417,701,723,5
445,417,701,723,5
445,416,701,723,5
446,416,701,724,5
445,416,701,724,5
445,416,702,723,5
445,416,701,724,5
445,416,702,724,5
445,416,701,723,5
445,416,701,724,5
446,416,702,724,5
445,416,701,724,5
445,416,702,724,5
445,416,701,723,5
445,416,701,723,5
445,416,702,723,5
445,415,701,724,5
445,416,702,723,5
445,416,701,723,5
445,416,702,723,5
445,416,702,724,5
445,416,701,724,5
445,417,701,724,5
445,417,702,724,5
446,416,702,723,5
446,416,701,723,5
445,416,702,724,5
447,416,701,724,5
446,416,702,724,5
446,416,702,724,5
446,417,702,723,5
446,416,702,723,5
446,417,702,724,5
446,416,702,724,5
447,417,702,724,5
446,417,702,724,5
447,416,701,724,5
446,417,701,723,5
446,416,702,724,5
447,416,703,724,5
446,417,702,723,5
446,417,701,725,5
446,416,703,724,5
447,417,701,724,5
447,417,702,724,5
446,417,702,724,5
447,416,702,724,5
446,416,702,723,5
447,416,702,724,5
447,416,703,724,5
446,417,702,724,5
446,417,702,723,5
447,417,703,724,5
447,417,702,724,5
446,416,702,724,5
446,417,703,724,5
447,417,702,723,5
446,417,702,724,5
447,416,702,723,5
447,416,702,724,5
447,417,702,724,5
446,417,702,724,5
447,417,702,723,5
446,417,701,723,5
446,417,702,724,5
445,417,702,724,5
445,417,702,723,5
446,417,702,724,5
446,417,703,723,5
446,417,702,724,5
446,418,702,723,5
446,417,702,724,5
446,417,702,723,5
446,417,703,724,5
446,417,701,724,5
446,417,702,723,5
446,417,703,723,5
447,417,702,724,5
446,417,702,724,5
446,418,702,724,5
447,418,703,724,5
446,418,702,724,5
447,417,702,724,5
447,417,702,724,5
447,417,703,724,5
447,417,702,724,5
447,418,703,724,5
447,417,702,725,5
447,417,702,724,5
447,417,703,725,5
447,417,703,724,5
446,418,703,724,5
447,417,703,724,5
446,418,702,724,5
446,418,702,724,5
446,417,701,724,5
446,418,702,724,5
446,417,702,724,5
446,417,702,724,5
446,418,702,724,5
446,417,702,724,5
447,418,703,724,5
446,417,703,724,5
446,418,703,724,5
446,418,702,724,5
448,417,702,725,5
447,418,703,725,5
447,418,703,724,5
447,418,703,724,5
447,418,703,724,5
447,417,703,724,5
447,418,702,724,5
447,417,703,724,5
447,418,703,724,5
448,418,702,725,5
447,418,703,725,5
448,418,703,724,5
447,417,703,724,5
447,418,703,725,5
448,418,703,724,5
447,418,703,724,5
447,418,703,725,5
448,418,703,724,5
448,418,703,725,5
448,419,703,725,5
448,419,703,724,5
448,418,703,725,5
448,418,703,724,5
448,419,703,725,5
448,418,703,725,5
448,419,703,724,5
448,419,703,724,5
448,419,703,724,5
448,418,703,725,5
448,419,704,725,5
448,419,703,724,5
448,419,703,724,5
448,419,703,725,5
448,419,703,725,5
448,419,703,725,5
448,419,703,725,5
447,419,704,725,5
448,419,704,725,5
448,419,704,724,5
448,419,703,725,5
448,419,704,725,5
449,419,704,724,5
448,419,704,725,5
448,419,704,725,5
448,419,704,726,5
448,419,703,725,5
448,418,704,725,5
448,418,704,724,5
448,419,703,725,5
448,419,704,726,5
448,419,704,725,5
449,419,704,725,5
448,419,703,725,5
448,419,703,725,5
448,419,704,725,5
448,419,704,725,5
448,419,704,725,5
448,419,703,725,5
448,419,704,725,5
448,419,704,725,5
448,419,703,724,5
448,420,704,725,5
448,419,704,726,5
448,419,703,726,5
448,419,704,725,5
447,419,704,725,5
449,419,704,725,5
448,420,704,725,5
448,419,704,726,5
448,419,704,725,5
