Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1602,1259,935,1025,1557,552,493,2797,1819,687,0
2,1592,1263,936,1021,1557,554,488,2779,1814,685,0
3,1592,1259,936,1024,1557,554,490,2622,1820,687,0
4,1602,1260,936,1021,1555,554,489,2563,1819,685,0
5,1590,1254,935,1021,1555,554,488,2654,1819,687,0
6,1598,1272,936,1021,1556,554,487,2756,1819,686,0
7,1586,1260,936,1022,1558,553,488,2795,1819,686,0
8,1590,1253,936,1024,1550,554,490,2756,1818,686,0
9,1576,1258,936,1022,1556,553,489,2595,1818,686,0
10,1587,1262,936,1021,1558,554,487,2570,1818,686,0
11,1590,1252,936,1021,1557,554,489,2682,1818,685,0
12,1576,1261,934,1022,1557,549,490,2762,1818,686,0
13,1619,1262,935,1021,1556,553,491,2799,1818,683,0
14,1600,1261,936,1021,1557,554,491,2759,1818,690,0
15,1587,1257,936,1022,1555,553,488,2606,1818,686,0
16,1596,1268,935,1020,1556,553,488,2573,1819,687,0
17,1590,1261,935,1021,1557,552,488,2673,1819,685,0
18,1596,1257,936,1021,1553,552,487,2764,1819,687,0
19,1591,1264,934,1021,1558,552,488,2793,1819,686,0
20,1596,1257,936,1021,1557,554,490,2770,1818,685,0
21,1589,1262,934,1021,1556,553,490,2606,1818,686,1
22,1608,1258,936,1021,1555,552,488,2569,1818,685,1
23,1565,1258,935,1022,1557,553,486,2627,1818,687,1
24,1592,1258,936,1021,1556,553,488,2731,1818,684,1
25,1591,1264,935,1022,1557,553,488,2789,1818,685,1
26,1605,1262,937,1021,1557,555,484,2790,1818,686,1
27,1618,1263,936,1021,1558,553,490,2691,1818,686,1
28,1580,1258,934,1021,1558,555,488,2586,1818,686,1
29,1594,1268,936,1022,1556,553,489,2582,1818,686,1
30,1587,1256,936,1021,1557,554,489,2663,1818,684,1
31,1593,1264,936,1019,1557,553,488,2753,1817,685,1
32,1594,1271,936,1019,1557,553,488,2797,1817,686,1
33,1587,1258,936,1020,1558,553,488,2784,1817,686,1
34,1594,1269,935,1020,1558,553,490,2658,1817,685,1
35,1600,1262,936,1019,1558,554,488,2568,1817,686,1
36,1593,1257,938,1019,1554,554,489,2595,1817,686,1
37,1588,1253,936,1022,1558,552,488,2694,1818,687,1
38,1575,1260,936,1020,1558,547,488,2767,1815,687,1
39,1602,1266,938,1020,1558,554,487,2795,1817,685,1
40,1610,1260,937,1020,1558,554,487,2756,1818,685,1
41,1590,1255,937,1021,1558,553,488,2632,1818,686,1
42,1584,1261,936,1022,1557,554,489,2563,1818,687,1
43,1595,1258,936,1022,1551,553,490,2610,1818,686,1
44,1594,1259,938,1024,1557,553,489,2714,1818,687,1
45,1592,1251,936,1021,1556,554,488,2778,1818,686,1
46,1594,1264,936,1024,1556,553,488,2794,1818,686,1
47,1601,1262,936,1024,1558,555,491,2721,1818,687,1
48,1602,1263,938,1021,1559,554,489,2611,1821,686,1
49,1609,1260,936,1026,1558,563,490,2572,1818,688,1
50,1593,1266,937,1024,1558,553,489,2637,1817,688,1
51,1592,1263,937,1024,1558,554,490,2738,1819,687,1
52,1602,1267,938,1022,1558,555,491,2788,1818,686,1
53,1604,1260,938,1026,1558,552,489,2796,1818,686,1
54,1619,1264,936,1026,1558,554,490,2691,1818,688,1
55,1591,1265,937,1024,1558,554,490,2584,1818,689,1
56,1591,1264,937,1026,1558,553,490,2579,1819,688,1
57,1597,1265,937,1026,1558,554,491,2662,1818,689,1
58,1604,1260,935,1026,1560,552,490,2760,1818,687,1
59,1611,1265,936,1027,1558,553,490,2796,1818,689,1
60,1593,1266,936,1026,1560,553,491,2776,1818,688,1
61,1594,1267,937,1026,1559,553,490,2658,1819,688,1
62,1604,1264,936,1025,1557,554,490,2568,1819,690,1
63,1596,1259,934,1027,1558,553,491,2598,1818,690,1
64,1598,1261,935,1025,1559,555,491,2694,1818,689,1
65,1590,1255,937,1027,1560,555,490,2773,1817,689,1
66,1592,1256,937,1027,1559,553,490,2802,1818,690,1
67,1585,1261,935,1029,1560,554,492,2747,1818,690,1
68,1597,1272,937,1026,1560,555,492,2634,1818,690,1
69,1597,1275,936,1029,1558,555,492,2571,1818,691,1
70,1608,1263,926,1027,1559,554,491,2616,1818,689,1
71,1617,1264,938,1027,1558,555,491,2722,1819,688,1
72,1600,1244,936,1027,1560,555,492,2778,1818,690,1
73,1596,1269,936,1026,1560,555,491,2793,1819,687,1
74,1576,1261,936,1028,1560,554,493,2718,1819,690,1
75,1600,1276,937,1027,1558,555,491,2612,1820,688,1
76,1600,1258,937,1028,1555,555,491,2577,1819,690,1
77,1617,1262,937,1030,1558,556,492,2643,1819,690,1
