Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1747,1374,1020,1010,1730,585,490,2624,1902,707,0
2,1755,1363,1019,1009,1731,587,489,2571,1901,707,0
3,1750,1361,1024,1010,1723,586,491,2660,1903,707,0
4,1751,1349,1020,1008,1729,587,491,2747,1901,707,0
5,1752,1338,1024,1007,1729,586,491,2794,1900,707,0
6,1746,1359,1019,1008,1730,587,490,2745,1899,707,0
7,1754,1370,1024,1010,1729,587,498,2630,1900,705,0
8,1723,1359,1021,1008,1730,587,490,2570,1900,706,0
9,1748,1362,1024,1008,1730,585,490,2654,1902,707,0
10,1715,1359,1021,1009,1729,586,491,2749,1902,707,0
11,1748,1363,1022,1008,1729,586,489,2795,1901,706,0
12,1771,1359,1019,1007,1731,586,490,2788,1901,706,0
13,1749,1361,1021,1007,1732,587,489,2670,1900,706,0
14,1748,1373,1021,1007,1731,587,488,2578,1901,706,0
15,1748,1362,1019,1007,1728,586,490,2589,1901,707,0
16,1750,1347,1022,1007,1730,586,492,2677,1901,708,0
17,1752,1359,1021,1007,1730,586,490,2762,1900,707,0
18,1751,1374,1020,1008,1730,587,490,2798,1902,708,0
19,1711,1358,1020,1007,1730,588,488,2763,1901,706,0
20,1748,1347,1021,1007,1729,588,490,2634,1900,706,0
21,1776,1359,1020,1010,1730,585,490,2564,1901,707,1
22,1753,1375,1024,1008,1728,586,489,2606,1900,706,1
23,1733,1361,1019,1008,1730,586,490,2712,1900,706,1
24,1750,1362,1019,1008,1726,584,491,2782,1899,707,1
25,1754,1360,1020,1008,1728,586,490,2794,1900,707,1
26,1750,1374,1019,1008,1730,587,490,2729,1902,706,1
27,1750,1369,1018,1009,1730,587,491,2607,1902,706,1
28,1764,1361,1024,1007,1730,587,488,2565,1901,707,1
29,1753,1374,1021,1007,1731,587,488,2638,1899,704,1
30,1752,1347,1021,1007,1730,587,490,2733,1899,705,1
31,1752,1358,1024,1008,1729,586,489,2787,1901,707,1
32,1747,1360,1020,1008,1731,586,489,2795,1901,707,1
33,1741,1357,1019,1007,1730,582,491,2682,1900,706,1
34,1748,1357,1020,1007,1731,586,487,2587,1899,707,1
35,1750,1341,1021,1007,1730,586,489,2578,1900,706,1
36,1750,1359,1024,1007,1735,584,490,2662,1900,707,1
37,1750,1363,1022,1007,1730,585,491,2761,1900,707,1
38,1761,1361,1021,1009,1729,586,491,2792,1900,707,1
39,1754,1364,1021,1007,1729,586,490,2778,1901,708,1
40,1784,1361,1020,1008,1730,587,490,2651,1901,708,1
41,1752,1370,1021,1010,1729,586,493,2572,1901,706,1
42,1747,1353,1024,1009,1730,586,489,2594,1902,707,1
43,1749,1383,1020,1008,1730,587,490,2702,1900,708,1
44,1751,1363,1019,1006,1730,587,489,2776,1899,708,1
45,1749,1355,1019,1008,1731,586,490,2800,1899,709,1
46,1751,1362,1022,1009,1729,587,491,2746,1901,709,1
47,1754,1356,1024,1009,1731,586,491,2626,1902,707,1
48,1748,1364,1020,1009,1729,586,491,2570,1902,708,1
49,1763,1358,1025,1009,1731,585,489,2619,1899,708,1
50,1752,1362,1020,1008,1730,586,490,2730,1900,708,1
51,1755,1361,1024,1011,1730,585,491,2785,1900,709,1
52,1750,1363,1022,1011,1731,584,491,2798,1902,709,1
53,1749,1359,1019,1011,1733,587,492,2700,1901,710,1
54,1737,1359,1020,1009,1731,587,491,2589,1902,710,1
55,1752,1359,1021,1011,1730,586,492,2573,1900,709,1
56,1746,1358,1021,1010,1731,584,491,2656,1902,709,1
57,1750,1358,1019,1009,1731,587,492,2754,1900,710,1
58,1747,1362,1021,1011,1731,586,494,2795,1901,710,1
59,1753,1359,1021,1010,1738,586,492,2785,1901,709,1
60,1754,1365,1021,1010,1731,588,492,2669,1900,709,1
61,1750,1358,1024,1013,1731,586,492,2573,1902,710,1
62,1749,1354,1022,1011,1731,587,491,2592,1902,710,1
63,1751,1379,1019,1013,1732,587,492,2688,1902,708,1
64,1752,1363,1022,1011,1731,587,495,2764,1902,710,1
65,1761,1366,1021,1011,1731,586,493,2799,1900,710,1
66,1749,1352,1022,1012,1731,587,492,2757,1902,710,1
67,1736,1358,1024,1014,1732,586,493,2638,1906,710,1
68,1777,1362,1024,1013,1730,587,494,2568,1902,710,1
69,1758,1362,1024,1013,1731,586,492,2614,1902,710,1
70,1755,1359,1021,1014,1731,585,493,2714,1902,710,1
71,1744,1358,1024,1012,1733,587,494,2786,1902,710,1
72,1754,1356,1024,1014,1732,586,493,2800,1902,712,1
73,1756,1364,1021,1013,1731,587,494,2725,1902,711,1
74,1752,1360,1024,1014,1732,586,494,2613,1902,711,1
75,1750,1352,1021,1024,1731,586,492,2572,1903,711,1
76,1758,1373,1026,1016,1731,586,501,2648,1903,712,1
77,1778,1365,1022,1014,1732,587,494,2739,1902,710,1
78,1726,1361,1024,1016,1733,587,494,2792,1902,712,1
79,1754,1361,1025,1015,1732,587,495,2789,1903,711,1
80,1749,1361,1024,1014,1731,586,493,2688,1904,712,1
81,1756,1360,1024,1015,1735,587,495,2583,1904,712,1
82,1755,1346,1024,1016,1733,586,495,2584,1904,712,1
83,1754,1381,1024,1016,1733,588,494,2675,1904,713,1
84,1757,1366,1021,1013,1734,587,495,2761,1902,711,1
85,1735,1361,1025,1014,1734,586,495,2799,1903,711,1
86,1747,1360,1025,1016,1732,588,495,2769,1903,711,1
87,1755,1362,1024,1017,1732,587,495,2653,1904,712,1
88,1756,1358,1024,1015,1731,587,494,2568,1904,711,1
89,1752,1360,1024,1015,1735,587,493,2607,1904,712,1
90,1761,1374,1024,1015,1734,588,492,2713,1903,712,1
91,1754,1341,1022,1016,1734,587,496,2776,1904,715,1
92,1736,1361,1024,1016,1733,586,495,2799,1906,712,1
93,1777,1362,1022,1014,1734,589,495,2734,1904,711,1
94,1721,1360,1024,1017,1734,587,495,2624,1906,712,1
95,1755,1359,1024,1015,1732,588,495,2571,1904,712,1
96,1753,1361,1025,1017,1731,587,495,2640,1906,713,1
97,1761,1368,1026,1016,1733,587,495,2735,1906,713,1
98,1749,1354,1021,1016,1733,587,494,2786,1904,713,1
99,1759,1370,1025,1016,1734,587,495,2798,1905,713,1
100,1754,1366,1024,1016,1732,587,496,2706,1906,713,1
101,1755,1362,1021,1016,1734,587,494,2593,1905,712,1
102,1748,1358,1021,1016,1734,586,496,2581,1905,714,1
103,1762,1363,1026,1016,1733,587,495,2663,1905,713,1
104,1749,1355,1024,1016,1733,588,495,2752,1906,714,1
105,1754,1360,1025,1016,1728,587,496,2798,1906,712,1
106,1759,1363,1022,1016,1743,587,496,2780,1906,712,1
107,1752,1354,1026,1017,1734,588,492,2664,1905,712,1
108,1758,1371,1026,1011,1734,588,497,2581,1905,713,1
109,1752,1353,1024,1030,1735,588,492,2594,1905,714,1
110,1744,1360,1030,1016,1734,588,495,2699,1906,713,1
111,1766,1364,1025,1015,1735,588,495,2768,1906,714,1
112,1758,1372,1025,1016,1736,587,496,2795,1904,714,1
113,1756,1362,1026,1014,1734,588,493,2755,1906,713,1
114,1758,1369,1024,1016,1734,589,496,2632,1905,713,1
115,1732,1358,1024,1016,1735,588,496,2575,1907,714,1
116,1778,1366,1026,1015,1734,589,494,2618,1906,712,1
117,1758,1367,1022,1014,1735,589,496,2731,1904,714,1
118,1756,1358,1025,1014,1735,589,493,2789,1905,713,1
119,1758,1366,1025,1015,1734,589,496,2802,1905,714,1
120,1763,1362,1026,1014,1734,588,494,2712,1906,714,1
121,1746,1361,1021,1014,1736,588,495,2600,1904,714,2
122,1758,1366,1025,1014,1736,588,495,2580,1906,714,2
123,1756,1359,1024,1014,1735,589,494,2646,1904,714,2
124,1760,1368,1026,1014,1734,588,495,2754,1905,714,2
125,1761,1368,1025,1012,1736,590,493,2797,1903,713,2
126,1752,1357,1025,1014,1734,581,495,2787,1904,713,2
127,1756,1365,1026,1014,1729,588,495,2678,1906,712,2
128,1757,1359,1024,1013,1738,588,493,2576,1904,714,2
129,1759,1364,1025,1013,1736,588,493,2597,1903,713,2
130,1763,1371,1027,1012,1736,588,493,2690,1904,714,2
131,1753,1355,1027,1011,1736,588,492,2765,1905,713,2
132,1750,1361,1026,1011,1736,588,493,2800,1906,714,2
133,1763,1370,1027,1017,1740,589,495,2760,1905,714,2
134,1768,1370,1029,1016,1740,590,494,2638,1906,714,2
135,1769,1366,1027,1013,1740,592,493,2570,1904,712,2
136,1766,1365,1029,1013,1738,591,494,2611,1906,712,2
137,1766,1369,1030,1011,1738,590,493,2717,1905,712,2
138,1767,1370,1027,1009,1738,591,491,2782,1903,711,2
139,1767,1368,1028,1009,1739,591,493,2796,1903,712,2
140,1769,1368,1027,1007,1739,590,491,2721,1904,711,2
141,1763,1366,1028,1006,1738,590,490,2607,1905,712,2
142,1765,1368,1027,1005,1739,591,492,2574,1903,710,2
143,1764,1368,1027,1006,1737,589,491,2642,1904,712,2
144,1765,1368,1027,1003,1738,591,489,2744,1902,710,2
145,1768,1368,1027,1003,1739,592,490,2792,1902,711,2
146,1764,1364,1026,1003,1738,589,490,2790,1903,710,2
147,1765,1366,1030,1002,1737,590,489,2675,1904,710,2
148,1763,1368,1027,1002,1737,589,488,2575,1903,710,2
149,1766,1366,1027,1000,1738,590,489,2585,1902,710,2
150,1765,1366,1028,999,1738,589,488,2679,1902,710,2
151,1771,1366,1028,999,1738,591,487,2763,1901,708,2
152,1768,1365,1026,999,1736,591,487,2794,1902,709,2
153,1768,1368,1025,998,1735,589,487,2758,1901,708,2
154,1766,1368,1027,997,1738,589,486,2633,1902,710,2
155,1764,1367,1027,995,1738,590,486,2563,1902,708,2
156,1770,1368,1027,995,1736,590,485,2603,1901,706,2
157,1769,1367,1027,998,1736,589,485,2713,1902,709,2
158,1767,1369,1024,995,1735,589,485,2780,1900,708,2
159,1765,1368,1026,995,1736,590,486,2794,1899,707,2
160,1767,1368,1027,994,1738,589,486,2715,1900,708,2
161,1768,1366,1026,995,1736,589,485,2600,1899,707,2
162,1765,1365,1026,995,1736,590,483,2563,1899,707,2
163,1767,1368,1025,994,1736,590,484,2637,1899,708,2
164,1763,1368,1026,993,1736,588,484,2739,1899,707,2
165,1767,1366,1027,994,1736,590,483,2790,1898,705,2
166,1768,1367,1026,993,1734,589,481,2787,1898,707,2
167,1763,1366,1026,994,1735,588,481,2670,1898,706,2
168,1768,1369,1026,991,1736,589,482,2570,1898,706,2
169,1763,1368,1024,992,1735,588,482,2578,1900,706,2
170,1764,1367,1026,994,1736,590,482,2672,1896,705,2
171,1766,1369,1026,991,1734,590,482,2759,1898,704,2
172,1768,1368,1026,993,1734,590,482,2793,1898,706,2
173,1765,1365,1026,993,1734,588,483,2759,1897,705,2
174,1768,1364,1025,992,1735,587,482,2633,1898,704,2
175,1763,1368,1025,992,1736,589,482,2555,1894,706,2
176,1766,1366,1026,991,1734,589,479,2596,1895,704,2
177,1768,1366,1026,991,1734,590,479,2708,1897,704,2
178,1763,1367,1025,994,1734,588,482,2776,1896,705,2
179,1768,1366,1024,991,1735,587,482,2794,1896,704,2
180,1762,1367,1024,993,1734,589,478,2717,1895,702,2
181,1763,1365,1024,990,1733,589,481,2598,1896,701,2
182,1766,1365,1025,992,1734,590,479,2558,1895,704,2
183,1762,1365,1025,992,1732,589,481,2631,1895,704,2
184,1767,1368,1024,993,1734,589,478,2734,1894,702,2
185,1762,1368,1026,993,1734,590,477,2790,1894,700,2
186,1763,1366,1026,991,1734,590,479,2787,1894,702,2
187,1766,1367,1024,994,1733,590,478,2671,1894,701,2
188,1761,1363,1024,994,1732,589,481,2571,1894,701,2
189,1766,1366,1022,994,1734,590,479,2574,1894,701,2
190,1765,1365,1022,993,1733,589,478,2666,1894,700,2
191,1762,1367,1026,994,1733,590,478,2756,1894,701,2
192,1759,1365,1026,993,1733,589,478,2792,1894,701,2
193,1761,1366,1024,993,1733,589,478,2762,1893,704,2
194,1762,1365,1025,993,1734,588,478,2634,1894,700,2
195,1763,1364,1022,994,1734,588,477,2555,1892,701,2
196,1761,1364,1021,994,1732,587,481,2594,1893,701,2
197,1759,1364,1026,995,1730,589,478,2703,1892,699,2
198,1761,1366,1024,995,1733,589,480,2772,1892,701,2
199,1762,1366,1025,993,1733,588,480,2793,1891,700,2
200,1761,1368,1022,995,1734,589,480,2721,1891,704,2
201,1762,1366,1026,995,1731,589,479,2600,1891,700,2
202,1764,1366,1022,995,1732,589,479,2556,1892,701,2
203,1762,1365,1024,998,1732,587,479,2627,1891,701,2
204,1765,1365,1022,996,1733,587,480,2731,1891,699,2
205,1759,1366,1024,997,1734,587,480,2787,1890,700,2
206,1762,1366,1022,996,1731,588,479,2788,1890,699,2
207,1762,1365,1021,998,1731,588,479,2675,1891,699,2
208,1760,1363,1024,1000,1730,588,481,2574,1890,700,2
209,1763,1365,1021,997,1732,587,480,2571,1890,699,2
210,1762,1364,1021,999,1731,588,481,2664,1890,699,2
211,1761,1362,1024,1000,1730,590,479,2755,1890,699,2
212,1758,1364,1025,1000,1732,588,481,2794,1890,701,2
213,1759,1366,1021,999,1731,589,480,2763,1890,700,2
214,1758,1363,1024,1000,1731,586,481,2644,1890,700,2
215,1762,1363,1021,1002,1731,589,480,2556,1890,700,2
216,1756,1363,1020,1002,1732,587,480,2589,1888,699,2
217,1758,1364,1022,1002,1731,587,480,2699,1890,700,2
218,1756,1365,1021,1004,1731,588,482,2770,1888,701,2
219,1758,1362,1022,1001,1730,587,482,2794,1889,700,2
220,1761,1366,1020,1003,1731,588,482,2731,1886,700,2
221,1755,1363,1021,1004,1731,587,482,2606,1890,699,2
222,1754,1363,1024,1003,1730,587,483,2560,1888,699,2
223,1754,1366,1021,1005,1731,589,482,2619,1888,699,2
224,1758,1361,1024,1005,1730,587,482,2729,1888,699,2
225,1762,1363,1020,1006,1730,587,482,2787,1889,700,2
226,1755,1362,1020,1006,1731,588,483,2791,1887,700,2
227,1754,1363,1022,1006,1731,586,483,2683,1888,699,2
228,1757,1364,1021,1007,1730,589,483,2577,1888,701,2
229,1757,1364,1024,1007,1730,587,483,2574,1887,699,2
230,1755,1362,1024,1007,1729,588,484,2660,1889,699,2
231,1760,1365,1020,1009,1729,588,483,2756,1890,697,2
232,1759,1363,1024,1010,1731,587,483,2794,1888,699,2
233,1758,1364,1019,1009,1731,588,484,2770,1887,699,2
234,1753,1364,1021,1010,1731,588,483,2646,1886,699,2
235,1754,1361,1024,1009,1728,587,483,2562,1886,698,2
236,1758,1363,1020,1011,1730,587,484,2594,1888,699,2
237,1759,1363,1020,1010,1730,588,484,2702,1886,698,2
238,1758,1365,1019,1011,1730,588,485,2771,1886,699,2
239,1755,1366,1020,1011,1730,588,484,2796,1887,698,2
240,1755,1363,1021,1011,1730,588,485,2734,1886,698,2
241,1754,1363,1022,1011,1726,587,486,2608,1888,699,2
242,1757,1364,1019,1012,1730,587,486,2562,1887,698,2
243,1754,1361,1019,1015,1729,588,486,2625,1888,700,2
244,1757,1363,1021,1014,1730,587,486,2730,1885,699,2
245,1754,1366,1021,1014,1730,588,485,2790,1887,699,2
246,1756,1363,1019,1016,1729,587,485,2791,1887,700,2
247,1758,1362,1020,1017,1728,587,485,2684,1887,699,2
248,1754,1361,1020,1017,1728,587,488,2579,1886,698,2
249,1755,1363,1019,1018,1728,588,487,2575,1886,697,2
250,1756,1362,1020,1018,1728,588,488,2662,1886,700,2
251,1752,1361,1021,1018,1725,586,489,2757,1886,699,2
252,1751,1361,1024,1019,1728,586,488,2795,1887,697,2
253,1751,1362,1020,1019,1729,588,488,2770,1888,699,2
254,1753,1361,1021,1019,1728,587,487,2648,1886,698,2
255,1755,1361,1018,1021,1728,586,488,2565,1887,699,2
256,1753,1361,1021,1021,1725,587,489,2597,1888,698,2
257,1753,1362,1019,1020,1729,587,488,2705,1886,698,2
258,1751,1365,1019,1025,1728,587,490,2774,1886,700,2
259,1754,1359,1020,1024,1729,586,490,2798,1886,698,2
260,1755,1360,1019,1024,1725,587,489,2736,1885,697,2
261,1750,1358,1020,1024,1730,587,491,2612,1886,698,2
262,1750,1358,1019,1026,1728,586,490,2566,1888,699,2
263,1751,1362,1019,1027,1727,586,490,2628,1888,699,2
264,1752,1363,1020,1027,1728,586,490,2734,1886,700,2
265,1755,1363,1019,1027,1725,587,489,2791,1887,699,2
266,1751,1361,1020,1028,1725,586,491,2794,1886,699,2
267,1749,1363,1019,1029,1726,586,491,2689,1888,699,2
268,1749,1362,1019,1030,1726,587,490,2583,1888,700,2
269,1752,1362,1021,1029,1728,586,491,2581,1886,700,2
270,1751,1361,1020,1031,1726,585,492,2666,1886,700,2
271,1754,1364,1019,1032,1725,586,491,2758,1886,700,2
272,1752,1361,1021,1031,1728,586,493,2797,1887,700,2
273,1754,1363,1019,1031,1725,586,492,2773,1886,699,2
274,1747,1362,1021,1031,1728,586,493,2651,1886,699,2
275,1747,1362,1019,1033,1723,586,493,2570,1887,699,2
