timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1629,1282,955,1018,1595,560,489,2644,1835,690,0
2,1633,1282,954,1018,1596,559,490,2569,1839,690,0
3,1620,1281,956,1017,1595,552,488,2629,1837,690,0
4,1630,1278,955,1015,1595,559,487,2734,1836,691,0
5,1642,1283,955,1016,1594,559,487,2795,1838,690,0
6,1627,1285,954,1018,1594,557,489,2774,1837,690,0
7,1632,1272,954,1018,1594,560,489,2613,1837,689,0
8,1634,1280,955,1017,1595,559,489,2564,1835,692,0
9,1637,1289,954,1016,1595,560,490,2655,1837,690,0
10,1624,1283,955,1016,1595,558,489,2749,1835,689,0
11,1646,1283,954,1018,1594,558,496,2798,1836,691,0
12,1637,1293,954,1015,1594,559,490,2789,1836,690,0
13,1630,1288,955,1016,1594,558,488,2627,1836,690,0
14,1642,1284,943,1016,1596,559,488,2567,1836,691,0
15,1634,1282,954,1017,1595,558,488,2646,1836,688,0
16,1634,1262,954,1017,1595,560,489,2739,1837,690,0
17,1634,1282,956,1017,1596,560,488,2794,1838,689,0
18,1605,1283,953,1018,1595,559,488,2786,1836,690,0
19,1626,1275,954,1016,1593,560,487,2642,1835,689,0
20,1630,1276,954,1017,1596,558,490,2569,1835,689,0
21,1635,1290,955,1017,1594,559,489,2634,1835,690,1
22,1629,1277,955,1017,1594,559,486,2738,1836,689,1
23,1630,1272,955,1016,1591,560,487,2792,1836,690,1
24,1634,1288,954,1016,1595,560,489,2792,1835,689,1
25,1631,1299,955,1018,1595,559,490,2691,1835,690,1
26,1631,1288,955,1016,1594,559,488,2582,1836,690,1
27,1640,1289,956,1014,1594,560,487,2578,1836,690,1
28,1626,1278,954,1016,1594,559,488,2658,1835,690,1
29,1637,1290,956,1016,1594,558,488,2762,1835,690,1
30,1645,1287,955,1016,1595,560,488,2789,1835,691,1
31,1635,1291,955,1017,1595,559,490,2739,1836,690,1
32,1628,1280,954,1017,1595,560,488,2625,1834,690,1
33,1627,1286,956,1015,1594,560,488,2562,1834,690,1
34,1631,1283,955,1017,1595,560,488,2618,1836,691,1
35,1645,1285,954,1017,1594,560,482,2746,1835,689,1
36,1634,1281,955,1018,1594,560,489,2795,1836,690,1
37,1630,1290,955,1015,1600,559,488,2781,1835,691,1
38,1614,1282,954,1018,1593,559,489,2666,1836,691,1
39,1637,1285,954,1016,1595,558,488,2577,1835,691,1
40,1632,1285,954,1018,1594,559,488,2584,1836,689,1
41,1638,1286,955,1016,1595,559,488,2684,1836,690,1
42,1652,1286,955,1016,1595,559,487,2765,1835,689,1
43,1635,1267,954,1018,1595,559,489,2793,1836,691,1
44,1637,1289,954,1018,1595,558,491,2761,1835,692,1
45,1670,1284,956,1020,1595,559,491,2643,1835,692,1
46,1630,1290,956,1018,1597,560,489,2564,1835,689,1
47,1636,1290,956,1017,1595,560,490,2599,1836,690,1
48,1636,1281,955,1018,1596,559,489,2712,1837,691,1
49,1630,1260,955,1019,1595,558,489,2774,1836,691,1
50,1638,1288,954,1018,1596,559,491,2794,1834,691,1
51,1637,1281,955,1018,1596,559,490,2737,1834,691,1
52,1627,1274,954,1019,1596,558,489,2611,1835,691,1
53,1632,1285,956,1019,1595,559,490,2565,1835,690,1
54,1637,1298,955,1018,1596,559,490,2632,1836,690,1
55,1628,1282,955,1019,1596,560,490,2734,1835,689,1
56,1635,1290,955,1020,1596,559,490,2784,1836,692,1
57,1638,1288,955,1019,1596,560,491,2792,1837,692,1
58,1634,1281,955,1020,1592,561,490,2704,1836,692,1
59,1627,1278,954,1020,1595,559,491,2596,1836,694,1
60,1615,1282,954,1022,1596,561,490,2573,1837,693,1
61,1640,1292,957,1020,1595,561,491,2651,1838,692,1
62,1634,1280,955,1020,1595,560,491,2752,1837,693,1
63,1630,1278,955,1022,1596,559,490,2796,1837,692,1
64,1617,1282,954,1022,1595,551,493,2786,1838,693,1
65,1635,1284,955,1020,1598,559,492,2674,1837,694,1
66,1646,1286,956,1020,1596,560,490,2571,1836,693,1
67,1611,1281,956,1021,1596,560,492,2607,1837,693,1
68,1634,1282,958,1020,1596,559,491,2720,1837,693,1
69,1648,1288,957,1021,1596,561,491,2778,1838,693,1
70,1635,1287,956,1025,1595,560,491,2794,1837,694,1
71,1635,1285,956,1020,1596,561,498,2684,1837,694,1
72,1644,1281,958,1024,1598,559,492,2586,1836,692,1
73,1635,1287,954,1024,1596,560,493,2583,1837,693,1
74,1626,1285,955,1020,1598,561,492,2670,1837,694,1
75,1636,1278,955,1024,1595,560,492,2762,1837,694,1
76,1625,1282,956,1024,1600,560,498,2800,1838,694,1
77,1631,1272,956,1021,1600,561,492,2768,1838,693,1
78,1614,1282,956,1021,1597,560,490,2649,1837,694,1
79,1640,1288,957,1024,1598,561,493,2568,1837,693,1
80,1643,1284,955,1025,1598,559,492,2602,1837,694,1
81,1637,1287,953,1026,1608,559,492,2699,1838,694,1
82,1632,1275,954,1025,1598,559,492,2777,1838,694,1
83,1637,1296,955,1024,1600,560,494,2802,1838,695,1
84,1636,1282,957,1024,1600,560,494,2749,1836,695,1
85,1630,1280,957,1025,1597,560,492,2627,1838,696,1
86,1627,1284,955,1024,1598,559,492,2569,1838,694,1
87,1605,1283,955,1026,1596,560,492,2617,1838,696,1
88,1637,1284,956,1026,1600,559,495,2722,1838,694,1
89,1645,1286,955,1026,1600,559,493,2789,1836,695,1
90,1638,1289,957,1025,1601,560,493,2791,1837,696,1
91,1643,1285,955,1024,1600,560,490,2712,1838,695,1
92,1642,1293,955,1026,1598,560,494,2602,1838,696,1
93,1647,1286,946,1026,1600,560,494,2574,1838,696,1
94,1672,1286,955,1013,1600,560,495,2649,1838,694,1
95,1630,1289,955,1024,1601,559,484,2740,1838,695,1
96,1640,1294,957,1025,1601,561,492,2790,1838,694,1
97,1638,1281,956,1026,1597,560,494,2798,1838,696,1
98,1621,1283,956,1026,1601,560,495,2684,1839,696,1
99,1631,1276,955,1022,1600,559,492,2586,1839,696,1
100,1635,1281,956,1020,1598,562,496,2588,1837,694,1
101,1631,1277,956,1026,1602,561,494,2667,1837,694,1
102,1636,1269,958,1025,1598,562,493,2755,1838,694,1
103,1615,1281,958,1025,1598,560,493,2794,1838,696,1
104,1640,1288,955,1026,1601,559,493,2780,1838,696,1
105,1642,1284,956,1026,1600,560,494,2660,1838,696,1
106,1633,1271,955,1025,1601,560,493,2571,1839,696,1
107,1636,1287,960,1024,1600,556,492,2594,1838,696,1
108,1646,1288,956,1026,1600,560,492,2698,1838,695,1
109,1638,1292,956,1025,1599,560,495,2770,1838,695,1
110,1647,1286,955,1026,1601,560,493,2799,1838,696,1
111,1640,1275,954,1024,1603,561,494,2748,1838,695,1
112,1633,1288,955,1025,1600,560,493,2630,1837,696,1
113,1640,1287,957,1024,1598,561,495,2568,1839,695,1
114,1640,1296,957,1025,1600,562,494,2618,1838,695,1
115,1651,1286,957,1021,1600,562,494,2722,1838,696,1
116,1639,1292,957,1024,1600,561,492,2779,1837,696,1
117,1634,1290,958,1024,1602,561,493,2795,1837,695,1
118,1639,1294,955,1021,1601,562,491,2718,1838,695,1
119,1638,1306,955,1021,1600,560,494,2610,1838,696,1
120,1659,1286,956,1024,1600,561,492,2570,1838,694,1
121,1636,1291,956,1019,1601,561,493,2638,1837,696,2
122,1633,1290,956,1024,1600,560,493,2738,1837,695,2
123,1640,1292,956,1020,1602,561,494,2787,1837,696,2
124,1640,1280,957,1019,1600,561,494,2796,1837,696,2
125,1666,1286,957,1020,1604,560,490,2683,1838,694,2
126,1638,1287,955,1022,1601,561,491,2585,1838,694,2
127,1632,1286,955,1020,1602,561,492,2580,1838,694,2
128,1640,1294,956,1020,1602,560,491,2661,1837,696,2
129,1640,1283,957,1021,1596,562,490,2760,1837,695,2
130,1674,1288,960,1024,1601,560,493,2798,1836,696,2
131,1636,1288,957,1019,1602,561,490,2774,1838,696,2
132,1635,1286,956,1020,1601,560,492,2659,1838,694,2
133,1638,1299,958,1019,1600,561,493,2575,1837,696,2
134,1636,1284,956,1019,1596,560,491,2596,1837,696,2
135,1647,1283,958,1019,1600,560,491,2691,1836,694,2
136,1635,1289,957,1018,1602,562,487,2766,1836,696,2
137,1633,1285,960,1019,1601,560,491,2794,1838,696,2
138,1638,1296,960,1019,1602,561,491,2758,1836,697,2
139,1635,1282,958,1018,1594,562,489,2633,1837,694,2
140,1632,1286,956,1020,1601,562,491,2571,1836,695,2
141,1636,1286,957,1018,1602,560,486,2604,1836,696,2
142,1634,1284,956,1019,1602,561,490,2713,1835,695,2
143,1638,1296,958,1019,1601,562,490,2786,1836,694,2
144,1636,1283,956,1018,1594,562,489,2797,1836,694,2
145,1634,1286,957,1024,1601,561,490,2724,1836,694,2
146,1637,1286,956,1018,1602,561,487,2604,1835,696,2
147,1646,1289,962,1022,1606,562,490,2568,1838,696,2
148,1645,1290,961,1024,1605,563,490,2635,1835,696,2
149,1646,1292,961,1019,1604,564,487,2734,1836,694,2
150,1650,1290,961,1020,1604,562,489,2791,1836,694,2
151,1647,1290,960,1018,1606,562,490,2792,1837,695,2
152,1646,1290,961,1016,1605,562,490,2690,1837,696,2
153,1650,1290,962,1015,1604,562,489,2587,1835,695,2
154,1650,1289,960,1013,1604,563,488,2574,1837,694,2
155,1651,1290,961,1014,1604,562,488,2660,1836,694,2
156,1647,1288,960,1011,1605,562,488,2752,1836,694,2
157,1646,1290,961,1010,1604,562,487,2794,1835,693,2
158,1650,1289,962,1008,1604,563,488,2780,1834,692,2
159,1648,1291,960,1010,1603,562,488,2662,1835,694,2
160,1648,1290,960,1008,1603,562,486,2570,1834,692,2
161,1647,1292,960,1007,1603,563,486,2586,1834,690,2
162,1647,1290,960,1005,1603,563,486,2683,1834,691,2
163,1650,1289,961,1007,1602,563,486,2765,1834,691,2
164,1646,1288,960,1006,1602,564,486,2794,1833,692,2
165,1648,1288,960,1005,1602,563,484,2754,1834,690,2
166,1644,1291,957,1004,1604,562,485,2632,1834,690,2
167,1646,1291,960,1003,1603,563,484,2561,1834,691,2
168,1649,1289,961,1004,1602,563,483,2602,1833,690,2
169,1646,1288,958,1004,1601,562,483,2713,1831,690,2
170,1646,1290,956,1002,1602,562,483,2778,1832,690,2
171,1649,1291,957,1002,1602,562,483,2794,1832,689,2
172,1643,1288,958,1002,1602,562,482,2723,1831,690,2
173,1646,1290,957,999,1601,561,482,2602,1832,690,2
174,1650,1290,960,1001,1602,562,483,2560,1832,690,2
175,1645,1289,958,1002,1601,563,481,2627,1830,689,2
176,1648,1291,957,1000,1602,562,481,2728,1831,688,2
177,1645,1290,957,1000,1602,560,482,2786,1831,687,2
178,1646,1290,957,1000,1601,563,483,2790,1830,688,2
179,1648,1291,958,1002,1600,562,481,2691,1830,688,2
180,1643,1288,958,999,1600,562,482,2579,1829,688,2
181,1647,1287,957,999,1602,561,482,2587,1830,687,2
182,1646,1288,955,999,1600,562,482,2693,1829,688,2
183,1645,1291,957,1000,1598,562,480,2766,1829,686,2
184,1643,1288,955,1000,1598,561,479,2794,1830,687,2
185,1643,1289,957,999,1600,561,481,2743,1828,688,2
186,1645,1286,958,998,1601,562,479,2614,1829,687,2
187,1645,1288,956,999,1600,562,480,2555,1829,688,2
188,1644,1287,956,999,1601,563,478,2606,1827,687,2
189,1646,1290,955,998,1602,562,479,2715,1828,687,2
190,1647,1290,955,1000,1601,562,480,2778,1828,687,2
191,1643,1290,957,998,1601,562,479,2790,1827,687,2
192,1642,1290,957,998,1600,562,478,2710,1827,686,2
193,1643,1289,957,999,1600,562,479,2594,1828,687,2
194,1643,1287,955,1000,1600,561,477,2560,1827,686,2
195,1647,1290,957,1000,1598,562,476,2630,1826,686,2
196,1643,1288,956,999,1600,561,478,2734,1826,686,2
197,1643,1287,957,998,1598,562,478,2787,1826,686,2
198,1641,1287,955,1000,1600,561,479,2790,1827,685,2
199,1643,1289,955,1000,1598,562,478,2678,1827,686,2
200,1641,1285,956,1000,1598,562,478,2575,1827,685,2
201,1643,1287,955,1002,1597,560,478,2568,1826,684,2
202,1646,1285,956,999,1598,561,478,2658,1826,686,2
203,1644,1288,954,1002,1597,561,477,2752,1826,684,2
204,1645,1290,955,1002,1598,562,478,2791,1825,685,2
205,1642,1288,955,1001,1597,561,478,2773,1826,686,2
206,1643,1288,956,1002,1600,562,478,2650,1825,686,2
207,1644,1287,955,1001,1598,561,477,2560,1825,685,2
208,1642,1289,955,1003,1597,562,478,2581,1826,684,2
209,1644,1288,955,1002,1598,562,478,2683,1826,684,2
210,1644,1290,955,1003,1597,561,480,2764,1825,686,2
211,1641,1288,955,1004,1596,562,478,2792,1824,684,2
212,1639,1288,956,1002,1598,563,478,2747,1824,683,2
213,1639,1288,955,1004,1596,560,478,2624,1824,684,2
214,1642,1289,955,1006,1596,561,479,2554,1824,684,2
215,1645,1288,955,1004,1598,561,480,2600,1825,683,2
216,1642,1286,955,1005,1596,562,478,2709,1824,683,2
217,1639,1286,956,1005,1596,562,478,2776,1825,684,2
218,1640,1284,957,1005,1597,561,478,2794,1822,683,2
219,1641,1288,954,1006,1596,561,478,2717,1822,682,2
220,1642,1288,955,1006,1596,561,478,2599,1824,685,2
221,1640,1287,956,1006,1596,562,479,2557,1824,683,2
222,1638,1284,956,1008,1595,562,479,2627,1824,683,2
223,1641,1286,955,1008,1597,561,480,2731,1824,685,2
224,1640,1285,954,1010,1596,561,480,2787,1824,684,2
225,1642,1288,956,1007,1597,560,477,2792,1822,683,2
226,1638,1284,954,1009,1595,560,481,2683,1823,682,2
227,1638,1283,955,1010,1595,561,480,2579,1822,684,2
228,1638,1287,954,1011,1595,561,482,2568,1822,684,2
229,1640,1285,954,1011,1595,561,480,2655,1822,683,2
230,1637,1284,955,1010,1596,562,481,2754,1822,684,2
231,1642,1284,955,1012,1595,560,481,2794,1822,683,2
232,1642,1286,956,1012,1595,560,479,2778,1822,682,2
233,1642,1286,955,1014,1595,560,480,2654,1822,684,2
234,1637,1288,954,1012,1596,561,482,2565,1822,683,2
235,1637,1285,955,1014,1596,561,482,2584,1822,684,2
236,1642,1288,954,1015,1595,560,483,2682,1822,684,2
237,1640,1284,956,1016,1594,560,482,2764,1821,683,2
238,1637,1282,954,1014,1595,560,482,2798,1821,683,2
239,1636,1288,954,1015,1595,560,482,2754,1822,682,2
240,1637,1286,953,1016,1595,561,482,2621,1822,684,2
241,1638,1286,954,1015,1594,561,482,2560,1820,683,2
242,1640,1285,955,1017,1594,562,483,2602,1821,684,2
243,1640,1286,953,1018,1595,560,483,2710,1822,683,2
244,1642,1288,954,1018,1595,560,484,2780,1822,684,2
245,1642,1285,953,1018,1594,560,483,2793,1822,681,2
246,1639,1286,954,1018,1594,561,483,2722,1821,684,2
247,1641,1284,955,1019,1594,560,483,2605,1821,683,2
248,1636,1284,955,1020,1594,561,483,2564,1822,682,2
249,1640,1285,954,1021,1594,560,484,2631,1822,684,2
250,1641,1288,953,1022,1594,560,486,2733,1822,683,2
251,1638,1284,955,1025,1594,560,486,2790,1821,684,2
252,1634,1285,955,1024,1594,561,485,2792,1822,682,2
253,1639,1286,955,1026,1594,559,484,2690,1822,684,2
254,1636,1283,954,1026,1594,561,486,2584,1821,683,2
255,1639,1284,954,1026,1595,560,485,2574,1822,683,2
256,1635,1284,951,1027,1592,559,487,2658,1822,684,2
257,1635,1284,954,1029,1594,559,487,2754,1822,683,2
258,1639,1287,954,1026,1595,560,487,2795,1821,684,2
259,1636,1284,953,1028,1594,560,485,2780,1822,684,2
260,1640,1284,952,1030,1593,559,488,2662,1821,683,2
261,1635,1283,954,1031,1592,559,489,2570,1821,683,2
262,1635,1286,954,1031,1594,559,487,2589,1822,682,2
263,1634,1288,953,1031,1593,559,488,2687,1822,684,2
264,1634,1284,953,1032,1593,560,489,2765,1822,683,2
265,1637,1288,954,1034,1594,559,488,2797,1821,684,2
266,1635,1284,954,1034,1592,560,489,2758,1822,683,2
