timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1584,1248,934,1022,1551,552,488,2577,1816,685,0
2,1580,1258,936,1021,1552,552,490,2651,1819,684,0
3,1587,1253,934,1021,1551,552,488,2767,1816,684,0
4,1594,1267,932,1021,1551,551,490,2800,1817,685,0
5,1583,1255,932,1020,1550,552,490,2707,1817,686,0
6,1590,1270,932,1024,1550,552,489,2605,1816,686,0
7,1582,1254,932,1022,1551,552,489,2585,1818,686,0
8,1602,1258,932,1021,1552,554,487,2684,1815,685,0
9,1571,1258,934,1020,1552,553,488,2779,1816,686,0
10,1583,1254,932,1021,1551,552,488,2792,1816,685,0
11,1586,1254,933,1021,1552,553,488,2684,1816,684,0
12,1594,1264,933,1019,1551,552,488,2586,1815,686,0
13,1587,1246,932,1022,1551,552,490,2598,1816,685,0
14,1589,1275,931,1021,1551,552,489,2713,1815,684,0
15,1579,1254,944,1024,1551,554,489,2788,1816,684,0
16,1587,1253,931,1022,1551,552,488,2794,1815,683,0
17,1587,1260,933,1020,1551,553,488,2690,1815,684,0
18,1590,1256,934,1021,1552,552,487,2588,1815,685,0
19,1587,1255,934,1021,1550,552,489,2595,1817,685,0
20,1600,1257,930,1020,1551,552,486,2702,1814,684,0
21,1591,1269,933,1021,1551,553,490,2790,1815,686,1
22,1627,1256,934,1018,1552,553,489,2795,1816,684,1
23,1594,1258,932,1022,1552,553,489,2697,1814,686,1
24,1586,1253,933,1021,1552,552,488,2595,1816,680,1
25,1586,1258,932,1021,1550,552,488,2571,1816,685,1
26,1590,1255,933,1020,1551,554,489,2653,1816,683,1
27,1622,1260,933,1019,1551,552,489,2752,1815,684,1
28,1573,1257,931,1021,1551,552,490,2789,1816,684,1
29,1595,1258,933,1020,1551,553,489,2792,1814,684,1
30,1586,1254,934,1021,1552,552,487,2674,1814,680,1
31,1571,1255,932,1018,1552,550,488,2575,1814,686,1
32,1593,1263,934,1019,1551,551,488,2583,1814,683,1
33,1619,1259,934,1022,1551,552,489,2679,1814,685,1
34,1582,1258,933,1020,1552,553,489,2762,1814,684,1
35,1601,1260,933,1019,1552,553,486,2792,1814,684,1
36,1595,1258,934,1021,1550,552,490,2766,1816,686,1
37,1610,1258,933,1016,1551,552,494,2646,1815,685,1
38,1584,1256,934,1020,1550,553,488,2566,1816,684,1
39,1589,1253,932,1021,1548,552,488,2603,1815,686,1
40,1587,1254,932,1021,1551,552,488,2710,1816,686,1
41,1588,1243,934,1020,1551,554,488,2771,1814,686,1
42,1589,1261,932,1024,1552,554,489,2795,1815,686,1
43,1593,1261,931,1024,1551,552,491,2734,1816,686,1
44,1601,1260,933,1022,1551,553,490,2619,1816,686,1
45,1612,1260,934,1021,1551,552,489,2571,1815,686,1
46,1590,1260,933,1024,1552,552,489,2621,1816,686,1
47,1585,1256,933,1024,1551,553,488,2726,1816,687,1
48,1590,1272,933,1024,1553,552,491,2790,1815,686,1
49,1613,1258,934,1026,1552,553,489,2797,1814,686,1
50,1585,1255,934,1026,1552,554,496,2710,1815,686,1
51,1585,1260,931,1024,1553,552,490,2594,1816,687,1
52,1582,1254,933,1026,1553,553,490,2573,1817,686,1
53,1589,1271,932,1025,1553,553,492,2654,1815,687,1
54,1608,1258,934,1026,1552,557,490,2752,1814,686,1
55,1621,1259,934,1026,1553,552,490,2794,1816,687,1
56,1586,1262,932,1026,1552,551,491,2787,1816,688,1
57,1588,1259,933,1026,1554,553,490,2673,1816,686,1
58,1593,1261,934,1027,1553,553,491,2576,1818,689,1
59,1592,1256,934,1025,1553,552,492,2590,1816,688,1
60,1598,1259,934,1027,1553,553,491,2680,1816,688,1
61,1587,1250,931,1027,1554,552,490,2758,1816,688,1
62,1593,1244,934,1026,1554,554,492,2794,1816,688,1
63,1576,1256,940,1027,1552,553,491,2765,1815,689,1
64,1590,1274,934,1028,1552,552,492,2651,1816,688,1
65,1593,1251,932,1028,1552,552,491,2575,1815,687,1
66,1606,1256,931,1029,1553,558,491,2604,1816,688,1
67,1613,1260,932,1029,1554,553,492,2710,1817,689,1
68,1591,1263,934,1029,1557,553,490,2770,1816,688,1
69,1571,1258,933,1028,1554,547,491,2796,1815,688,1
70,1567,1255,934,1029,1554,551,492,2738,1816,688,1
71,1592,1254,932,1028,1552,553,491,2625,1816,688,1
72,1592,1255,933,1029,1547,553,493,2574,1816,689,1
73,1613,1259,933,1030,1554,559,493,2628,1816,690,1
74,1592,1236,934,1029,1554,554,492,2726,1816,688,1
75,1592,1239,935,1032,1554,553,494,2782,1815,689,1
76,1578,1258,943,1030,1555,553,492,2793,1816,690,1
77,1575,1258,933,1031,1553,552,493,2704,1818,689,1
78,1594,1271,934,1030,1554,552,493,2606,1816,689,1
79,1596,1258,934,1030,1554,552,492,2579,1816,690,1
80,1597,1259,935,1030,1555,554,492,2656,1816,689,1
81,1588,1252,932,1030,1554,551,494,2753,1818,688,1
82,1592,1251,934,1032,1554,552,493,2796,1816,690,1
83,1590,1261,934,1031,1554,554,493,2788,1818,689,1
84,1602,1261,934,1030,1554,553,489,2675,1816,689,1
85,1597,1262,935,1029,1554,554,488,2579,1816,690,1
86,1593,1256,933,1030,1555,552,494,2594,1818,690,1
87,1595,1257,934,1031,1556,553,494,2682,1818,690,1
88,1613,1259,934,1030,1555,557,493,2764,1817,690,1
89,1594,1243,935,1030,1554,554,492,2794,1816,690,1
90,1595,1247,935,1032,1554,553,493,2772,1818,690,1
91,1587,1258,933,1030,1554,551,494,2647,1814,689,1
92,1590,1263,934,1032,1555,553,492,2569,1817,690,1
93,1597,1261,935,1032,1554,554,495,2600,1817,690,1
94,1593,1258,933,1031,1555,552,493,2712,1816,691,1
95,1596,1258,933,1032,1555,553,494,2779,1816,690,1
96,1610,1262,936,1031,1555,555,493,2799,1817,689,1
97,1606,1258,934,1033,1554,552,494,2743,1817,690,1
98,1595,1245,935,1032,1555,553,493,2627,1818,691,1
99,1592,1262,933,1031,1555,553,493,2572,1816,690,1
100,1594,1275,934,1032,1554,552,494,2627,1817,692,1
101,1606,1260,934,1031,1555,554,493,2728,1817,690,1
102,1596,1259,934,1032,1555,553,494,2787,1816,690,1
103,1593,1254,934,1031,1555,554,491,2797,1818,691,1
104,1591,1263,934,1032,1554,553,494,2708,1816,690,1
105,1595,1262,934,1033,1560,554,492,2600,1816,691,1
106,1581,1258,934,1032,1555,554,493,2574,1817,690,1
107,1580,1258,933,1032,1556,554,493,2648,1815,691,1
108,1601,1264,934,1032,1555,552,493,2744,1818,691,1
109,1595,1256,936,1032,1555,554,494,2795,1817,690,1
110,1596,1255,934,1032,1556,553,492,2794,1818,690,1
111,1617,1261,934,1032,1558,553,494,2683,1815,690,1
112,1613,1259,934,1032,1556,552,494,2586,1818,690,1
113,1592,1250,935,1031,1557,555,493,2591,1816,689,1
114,1594,1264,934,1033,1555,554,493,2674,1818,691,1
115,1591,1261,935,1032,1556,554,494,2758,1816,690,1
116,1562,1258,936,1034,1555,554,492,2794,1817,691,1
117,1576,1258,935,1032,1556,555,491,2771,1817,690,1
118,1595,1271,933,1032,1556,552,493,2658,1817,691,1
119,1602,1258,935,1029,1556,554,491,2575,1815,689,1
120,1596,1259,933,1032,1557,554,492,2602,1816,691,1
121,1634,1260,936,1032,1556,554,494,2707,1816,690,2
122,1608,1263,937,1035,1560,555,494,2774,1816,692,2
123,1605,1263,938,1034,1562,555,492,2797,1816,690,2
124,1605,1264,938,1032,1559,554,493,2745,1817,690,2
125,1604,1262,937,1030,1560,555,490,2625,1816,690,2
126,1606,1263,938,1029,1560,555,490,2570,1816,689,2
127,1610,1261,937,1028,1559,556,491,2621,1817,689,2
128,1606,1263,937,1028,1559,555,490,2725,1816,690,2
129,1609,1266,937,1026,1560,555,491,2787,1814,690,2
130,1608,1263,937,1024,1558,555,490,2795,1815,688,2
131,1606,1263,938,1020,1558,558,489,2709,1816,689,2
132,1603,1260,937,1022,1559,556,490,2601,1816,687,2
133,1604,1263,937,1019,1558,556,490,2571,1815,687,2
134,1602,1259,935,1019,1558,555,489,2648,1815,687,2
135,1608,1263,937,1018,1558,555,489,2746,1814,688,2
136,1605,1262,937,1017,1558,556,487,2792,1815,687,2
137,1602,1261,936,1017,1558,555,488,2790,1814,686,2
138,1603,1263,935,1018,1558,554,488,2675,1814,688,2
139,1603,1262,934,1016,1558,555,487,2578,1814,687,2
140,1608,1262,936,1015,1559,555,488,2583,1812,686,2
141,1603,1263,936,1014,1558,555,486,2673,1813,686,2
142,1602,1261,938,1014,1557,556,486,2760,1814,685,2
143,1604,1264,936,1015,1557,556,488,2795,1813,686,2
144,1605,1264,936,1014,1557,555,485,2768,1811,686,2
145,1603,1263,934,1014,1558,555,486,2644,1814,686,2
146,1603,1261,936,1013,1556,555,484,2563,1812,685,2
147,1602,1261,936,1012,1555,556,485,2597,1812,684,2
148,1602,1263,934,1012,1555,555,484,2702,1812,685,2
149,1601,1263,934,1011,1557,555,485,2774,1812,685,2
150,1603,1266,936,1012,1557,555,483,2796,1811,686,2
151,1606,1266,938,1009,1556,556,483,2735,1811,684,2
152,1605,1264,934,1010,1556,554,484,2613,1811,683,2
153,1605,1261,935,1010,1555,555,484,2562,1811,683,2
154,1601,1261,936,1010,1556,555,482,2618,1810,684,2
155,1603,1263,935,1011,1556,555,482,2724,1810,684,2
156,1606,1264,936,1010,1556,555,482,2783,1810,684,2
157,1606,1263,933,1010,1556,554,482,2793,1810,683,2
158,1606,1260,935,1011,1555,554,484,2699,1810,684,2
159,1601,1261,934,1010,1556,555,482,2591,1808,682,2
160,1601,1261,933,1010,1556,554,481,2567,1809,683,2
161,1606,1261,936,1011,1555,555,482,2643,1810,683,2
162,1601,1260,934,1009,1554,555,479,2744,1810,683,2
163,1606,1262,936,1010,1555,555,482,2790,1808,683,2
164,1601,1263,933,1011,1556,554,480,2788,1808,682,2
165,1600,1257,933,1011,1555,554,481,2668,1809,683,2
166,1606,1260,936,1011,1554,555,479,2568,1808,682,2
167,1602,1261,934,1011,1554,554,481,2579,1808,684,2
168,1604,1262,934,1011,1553,553,481,2674,1808,682,2
169,1601,1261,934,1011,1555,555,480,2760,1807,683,2
170,1602,1263,932,1011,1554,555,480,2794,1807,682,2
171,1602,1260,934,1011,1553,554,479,2762,1807,681,2
172,1606,1261,936,1010,1554,554,479,2636,1807,682,2
173,1601,1261,934,1013,1554,554,479,2557,1806,682,2
174,1603,1264,936,1012,1554,554,480,2595,1807,682,2
175,1601,1260,933,1014,1555,554,480,2705,1806,682,2
176,1600,1259,935,1012,1552,554,480,2771,1806,682,2
177,1606,1259,935,1014,1554,553,480,2794,1806,682,2
178,1601,1263,934,1013,1554,554,480,2734,1806,681,2
179,1604,1263,934,1012,1554,554,480,2611,1805,680,2
180,1602,1260,934,1013,1554,553,481,2560,1807,681,2
181,1602,1259,934,1016,1554,554,481,2618,1806,682,2
182,1604,1259,936,1016,1553,554,480,2722,1805,681,2
183,1602,1261,934,1016,1554,555,481,2786,1805,682,2
184,1604,1261,935,1015,1554,553,480,2792,1804,680,2
185,1603,1260,936,1014,1553,554,479,2696,1806,679,2
186,1602,1261,935,1017,1554,555,479,2587,1806,678,2
187,1602,1258,934,1016,1553,553,481,2568,1806,680,2
188,1601,1259,933,1018,1552,554,481,2647,1805,680,2
189,1602,1263,934,1016,1554,555,482,2747,1806,679,2
190,1603,1261,935,1016,1554,552,482,2791,1804,680,2
191,1600,1259,934,1018,1552,554,479,2784,1806,679,2
192,1597,1261,934,1018,1553,553,481,2667,1805,679,2
193,1598,1259,934,1018,1553,554,482,2570,1804,681,2
194,1601,1261,935,1020,1553,554,482,2582,1805,680,2
195,1598,1262,934,1018,1553,553,482,2675,1803,680,2
196,1601,1260,933,1020,1552,554,482,2761,1804,679,2
197,1595,1262,934,1021,1551,553,482,2794,1805,679,2
198,1597,1259,934,1021,1553,555,482,2762,1803,681,2
199,1600,1263,933,1022,1552,554,482,2639,1803,680,2
200,1597,1259,932,1024,1552,554,482,2562,1803,682,2
201,1598,1259,932,1026,1551,553,483,2595,1804,680,2
202,1603,1260,934,1024,1551,554,482,2703,1805,679,2
203,1601,1261,934,1026,1553,554,483,2774,1803,680,2
204,1603,1260,934,1026,1553,553,484,2795,1803,680,2
205,1601,1260,933,1026,1552,554,484,2734,1804,680,2
206,1600,1257,933,1027,1551,554,483,2612,1804,681,2
207,1602,1259,935,1027,1551,555,483,2562,1803,680,2
208,1598,1259,931,1029,1551,554,484,2618,1803,680,2
209,1603,1263,933,1028,1552,554,484,2725,1804,678,2
210,1597,1262,935,1028,1552,555,484,2787,1803,680,2
211,1594,1262,932,1030,1552,553,484,2794,1802,680,2
212,1597,1261,934,1031,1552,554,486,2700,1803,682,2
213,1595,1259,933,1030,1552,555,486,2591,1804,680,2
214,1596,1258,935,1032,1551,553,485,2572,1804,678,2
215,1602,1259,933,1031,1551,553,486,2648,1803,680,2
216,1595,1259,934,1032,1551,554,486,2746,1803,682,2
217,1595,1261,933,1032,1551,553,487,2794,1804,680,2
218,1595,1261,934,1034,1551,554,486,2787,1803,680,2
219,1597,1263,933,1032,1552,554,486,2670,1803,680,2
220,1602,1259,934,1033,1552,554,486,2575,1802,680,2
221,1595,1260,932,1036,1552,554,486,2584,1803,681,2
222,1595,1259,932,1035,1550,553,487,2676,1805,680,2
223,1595,1259,933,1038,1551,552,486,2762,1804,681,2
224,1596,1262,933,1035,1552,554,487,2798,1802,680,2
225,1601,1258,933,1038,1551,553,487,2768,1803,680,2
226,1595,1258,933,1038,1552,553,487,2643,1802,680,2
227,1593,1261,932,1039,1549,552,489,2568,1804,679,2
228,1598,1262,932,1038,1550,553,488,2600,1804,680,2
229,1594,1260,934,1040,1550,552,490,2707,1803,680,2
230,1596,1261,934,1040,1551,552,489,2777,1804,678,2
