timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1715,1339,1003,1009,1689,577,488,2579,1882,704,0
2,1719,1336,1003,1011,1699,578,489,2586,1882,704,0
3,1722,1347,1004,1011,1690,579,489,2682,1882,704,0
4,1716,1340,1002,1009,1690,580,489,2759,1881,702,0
5,1748,1336,1002,1010,1690,578,490,2792,1882,702,0
6,1715,1331,1002,1009,1690,578,490,2760,1881,701,0
7,1722,1338,1003,1010,1689,586,489,2609,1882,701,0
8,1714,1335,1002,1010,1690,577,491,2571,1881,700,0
9,1718,1333,1002,1011,1691,577,491,2675,1882,700,0
10,1728,1339,1003,1009,1690,578,490,2758,1881,702,0
11,1713,1327,1003,1009,1690,579,488,2790,1881,702,0
12,1726,1336,992,1009,1690,577,488,2773,1880,701,0
13,1725,1335,998,1009,1688,578,487,2614,1881,701,0
14,1692,1334,1002,1010,1690,579,489,2567,1881,701,0
15,1716,1336,1001,1010,1690,578,491,2630,1881,701,0
16,1718,1335,1002,1010,1690,578,490,2730,1882,697,0
17,1716,1360,1000,1010,1690,577,490,2787,1882,702,0
18,1684,1333,1003,1010,1690,578,490,2794,1880,701,0
19,1713,1328,1002,1008,1690,579,490,2696,1879,704,0
20,1726,1334,990,1009,1688,578,488,2592,1881,701,0
21,1726,1338,992,1011,1690,578,490,2595,1880,702,1
22,1725,1338,1003,1008,1690,579,488,2694,1879,704,1
23,1715,1339,1003,1009,1686,579,489,2769,1880,700,1
24,1721,1334,1003,1009,1690,579,489,2795,1881,700,1
25,1719,1345,1002,1009,1691,578,492,2754,1880,702,1
26,1716,1338,1002,1009,1682,577,490,2632,1880,700,1
27,1715,1332,1003,1009,1692,578,488,2563,1880,700,1
28,1725,1336,1003,1009,1689,578,488,2610,1881,701,1
29,1740,1335,1002,1010,1690,577,490,2714,1880,702,1
30,1718,1348,1003,1009,1690,578,488,2782,1879,702,1
31,1714,1337,1003,1009,1690,579,488,2798,1880,704,1
32,1718,1332,1002,1010,1690,578,490,2715,1880,702,1
33,1706,1334,1006,1009,1690,579,489,2606,1881,701,1
34,1715,1334,1003,1010,1692,579,490,2566,1881,702,1
35,1698,1335,1001,1010,1691,578,490,2638,1882,700,1
36,1711,1330,1003,1008,1690,580,489,2737,1879,704,1
37,1700,1334,1002,1010,1690,578,489,2792,1881,702,1
38,1711,1325,1003,1009,1689,579,487,2789,1880,704,1
39,1699,1332,1003,1009,1690,579,489,2689,1880,701,1
40,1711,1330,1003,1008,1691,580,490,2581,1880,704,1
41,1722,1348,1003,1009,1691,579,494,2581,1880,704,1
42,1753,1339,1001,1010,1691,578,490,2663,1879,704,1
43,1723,1340,1002,1010,1689,579,490,2757,1880,701,1
44,1734,1333,1002,1011,1689,579,489,2792,1881,704,1
45,1728,1339,1001,1011,1690,579,490,2778,1880,704,1
46,1715,1329,1003,1010,1691,579,489,2656,1880,706,1
47,1701,1333,1002,1011,1691,578,489,2571,1880,704,1
48,1743,1334,1003,1013,1690,578,491,2592,1881,704,1
49,1718,1335,1002,1011,1688,578,489,2698,1880,704,1
50,1720,1336,1003,1010,1690,579,490,2766,1880,704,1
51,1702,1335,1002,1012,1690,580,488,2799,1881,704,1
52,1718,1334,1002,1014,1690,577,490,2744,1881,706,1
53,1714,1337,1003,1011,1691,579,491,2632,1882,704,1
54,1718,1344,1002,1012,1691,579,492,2570,1881,705,1
55,1713,1324,1003,1010,1690,579,486,2608,1880,705,1
56,1715,1352,1003,1011,1691,578,489,2723,1882,699,1
57,1743,1338,1003,1010,1692,578,491,2782,1880,705,1
58,1714,1337,1002,1013,1690,578,491,2798,1882,706,1
59,1718,1335,1003,1014,1691,578,491,2715,1882,706,1
60,1711,1333,1001,1014,1689,578,491,2610,1882,706,1
61,1719,1336,1003,1012,1702,579,491,2570,1882,706,1
62,1718,1324,1003,1013,1691,579,493,2634,1880,705,1
63,1718,1349,1004,1013,1691,579,491,2742,1882,704,1
64,1734,1337,1003,1012,1692,578,491,2790,1882,706,1
65,1697,1335,1001,1014,1692,578,492,2794,1886,706,1
66,1738,1338,1003,1015,1692,577,491,2683,1882,706,1
67,1720,1338,1003,1013,1691,579,492,2592,1882,706,1
68,1717,1332,1003,1016,1692,579,493,2580,1883,706,1
69,1712,1334,1005,1015,1692,578,493,2666,1882,707,1
70,1729,1338,1004,1016,1691,579,492,2760,1882,706,1
71,1710,1332,1003,1014,1693,579,493,2794,1882,707,1
72,1718,1338,1004,1015,1691,579,493,2779,1881,708,1
73,1719,1332,1002,1016,1692,578,494,2655,1883,707,1
74,1717,1332,1002,1015,1694,579,494,2571,1883,706,1
75,1729,1338,1004,1016,1691,580,493,2600,1883,708,1
76,1720,1334,1004,1015,1693,580,492,2696,1882,707,1
77,1718,1336,1004,1016,1690,577,494,2775,1883,708,1
78,1720,1336,1002,1015,1693,579,493,2794,1883,707,1
79,1715,1331,1004,1016,1693,569,493,2748,1884,707,1
80,1723,1338,1002,1018,1693,578,494,2630,1883,709,1
81,1710,1335,1004,1015,1693,579,494,2569,1882,706,1
82,1717,1338,1004,1015,1693,579,494,2618,1883,708,1
83,1720,1334,1003,1017,1691,580,493,2716,1882,707,1
84,1758,1338,1004,1017,1692,579,495,2782,1884,707,1
85,1692,1332,1003,1018,1693,579,494,2796,1884,708,1
86,1741,1339,1003,1015,1694,579,494,2717,1883,708,1
87,1717,1339,1003,1017,1693,579,494,2606,1883,708,1
88,1718,1360,1002,1016,1693,579,493,2577,1884,703,1
89,1734,1336,1003,1018,1692,579,495,2643,1884,708,1
90,1709,1335,1004,1017,1693,579,495,2742,1883,709,1
91,1724,1338,1004,1018,1691,580,493,2791,1884,707,1
92,1720,1329,1005,1015,1694,579,492,2790,1883,709,1
93,1724,1345,1006,1017,1693,584,495,2689,1884,707,1
94,1721,1333,1004,1017,1693,580,495,2584,1886,707,1
95,1717,1337,1003,1018,1693,579,495,2587,1884,709,1
96,1720,1338,1003,1016,1694,579,493,2668,1883,709,1
97,1752,1339,1006,1018,1694,579,495,2758,1885,710,1
98,1700,1338,1006,1017,1694,581,495,2798,1884,708,1
99,1722,1331,1003,1017,1693,580,494,2778,1886,709,1
100,1730,1341,1003,1015,1694,580,495,2664,1883,709,1
101,1748,1337,1004,1018,1693,578,496,2574,1886,709,1
102,1720,1345,1003,1017,1694,580,495,2594,1885,709,1
103,1722,1336,1004,1016,1694,579,496,2701,1885,705,1
104,1731,1338,1005,1017,1694,580,495,2770,1883,709,1
105,1715,1337,1005,1015,1696,580,493,2799,1885,708,1
106,1722,1338,1005,1017,1698,579,494,2752,1885,709,1
107,1716,1331,1005,1018,1694,570,494,2630,1886,710,1
108,1730,1338,1002,1018,1695,579,494,2573,1884,709,1
109,1719,1334,1005,1016,1694,581,494,2610,1886,709,1
110,1722,1341,1005,1017,1694,580,497,2718,1884,709,1
111,1726,1355,1004,1018,1694,580,494,2786,1885,709,1
112,1730,1337,1001,1018,1695,581,495,2792,1884,710,1
113,1716,1338,1005,1015,1692,580,494,2726,1886,709,1
114,1730,1347,1003,1016,1694,579,493,2613,1883,708,1
115,1716,1334,1006,1017,1693,582,495,2572,1884,709,1
116,1693,1338,1005,1017,1694,581,494,2640,1885,709,1
117,1722,1334,1006,1016,1695,580,494,2742,1884,709,1
118,1723,1323,1005,1015,1695,581,492,2790,1884,710,1
119,1715,1336,1002,1016,1696,579,494,2795,1883,710,1
120,1728,1337,1005,1016,1699,582,493,2685,1884,708,1
121,1722,1339,1005,1016,1693,580,494,2592,1885,708,2
122,1731,1344,1010,1018,1699,584,495,2583,1885,709,2
123,1734,1347,1010,1017,1699,584,493,2668,1886,708,2
124,1734,1345,1006,1018,1699,583,494,2757,1886,708,2
125,1734,1346,1010,1014,1698,583,492,2795,1884,707,2
126,1734,1346,1007,1014,1698,582,494,2779,1884,709,2
127,1731,1344,1007,1012,1701,582,492,2662,1883,709,2
128,1734,1342,1007,1012,1699,582,492,2572,1884,709,2
129,1735,1345,1006,1010,1699,583,492,2597,1884,708,2
130,1730,1341,1007,1010,1698,582,493,2695,1884,709,2
131,1734,1345,1008,1009,1698,582,491,2770,1884,707,2
132,1734,1346,1006,1008,1697,581,492,2797,1883,708,2
133,1730,1345,1006,1006,1698,582,491,2752,1883,707,2
134,1731,1346,1007,1004,1697,581,490,2627,1883,706,2
135,1731,1344,1006,1003,1698,582,487,2566,1883,708,2
136,1732,1344,1008,1004,1698,582,490,2611,1883,706,2
137,1735,1345,1006,1003,1698,582,489,2719,1882,705,2
138,1728,1346,1006,1002,1696,581,488,2782,1882,706,2
139,1730,1344,1006,1002,1697,582,488,2794,1883,704,2
140,1730,1341,1006,1003,1697,581,488,2714,1881,706,2
141,1731,1344,1008,1000,1695,582,488,2602,1881,702,2
142,1733,1344,1007,1001,1697,582,486,2566,1883,705,2
143,1731,1341,1007,999,1698,582,487,2641,1881,706,2
144,1729,1341,1007,1000,1696,582,487,2738,1882,704,2
145,1730,1339,1006,998,1697,582,488,2790,1880,704,2
146,1730,1344,1007,998,1696,582,486,2790,1880,702,2
147,1732,1345,1005,999,1698,582,486,2675,1881,704,2
148,1729,1339,1007,997,1696,582,485,2575,1879,704,2
149,1729,1339,1004,997,1695,582,485,2576,1879,704,2
150,1731,1346,1005,996,1695,581,484,2667,1880,701,2
151,1728,1344,1006,997,1695,581,484,2758,1878,701,2
152,1729,1346,1005,997,1698,582,484,2794,1880,704,2
153,1734,1341,1006,997,1696,582,483,2768,1879,700,2
154,1731,1340,1007,995,1696,584,482,2643,1878,701,2
155,1731,1341,1004,997,1694,580,484,2562,1880,699,2
156,1730,1339,1004,995,1696,581,484,2592,1878,701,2
157,1730,1344,1006,996,1696,581,482,2698,1879,701,2
158,1730,1338,1003,995,1695,580,483,2770,1878,701,2
159,1732,1338,1004,995,1694,582,482,2793,1878,699,2
160,1731,1345,1004,994,1694,582,482,2739,1877,698,2
161,1728,1339,1004,994,1694,579,482,2614,1878,699,2
162,1729,1339,1006,995,1694,582,479,2556,1876,698,2
163,1731,1339,1004,995,1694,581,478,2609,1876,698,2
164,1724,1341,1005,994,1693,582,481,2718,1876,699,2
165,1732,1346,1004,994,1694,580,482,2780,1876,699,2
166,1726,1344,1006,996,1694,581,481,2792,1874,698,2
167,1729,1342,1003,995,1694,580,482,2705,1875,699,2
168,1731,1338,1005,997,1694,582,479,2590,1875,696,2
169,1728,1339,1005,995,1693,581,479,2562,1875,699,2
170,1728,1341,1003,995,1692,580,481,2639,1875,697,2
171,1731,1339,1003,996,1694,579,478,2740,1874,698,2
172,1725,1340,1005,994,1694,581,480,2789,1874,698,2
173,1728,1338,1003,996,1693,580,481,2787,1874,698,2
174,1731,1339,1004,996,1692,580,478,2668,1874,697,2
175,1728,1340,1004,995,1693,580,482,2568,1874,699,2
176,1729,1339,1003,995,1693,579,481,2576,1874,697,2
177,1723,1339,1003,996,1693,580,482,2667,1874,699,2
178,1728,1337,1004,995,1692,581,479,2756,1872,696,2
179,1730,1337,1003,995,1691,582,479,2792,1874,697,2
180,1723,1341,1003,997,1691,581,481,2767,1873,696,2
181,1729,1339,1003,995,1693,579,480,2640,1874,697,2
182,1723,1339,1005,997,1692,579,480,2557,1874,696,2
183,1726,1337,1003,998,1692,580,479,2589,1872,698,2
184,1728,1340,1003,998,1692,579,479,2698,1873,697,2
185,1726,1340,1003,997,1691,580,480,2770,1872,698,2
186,1728,1337,1003,997,1693,579,480,2794,1873,698,2
187,1723,1339,1003,997,1692,580,480,2736,1872,698,2
188,1726,1337,1003,998,1690,580,478,2610,1872,696,2
189,1728,1338,1003,998,1691,580,479,2554,1871,697,2
190,1723,1339,1004,999,1691,579,481,2611,1872,695,2
191,1726,1342,1003,1000,1691,581,478,2718,1870,696,2
192,1730,1341,1002,1000,1690,579,481,2782,1871,697,2
193,1723,1340,1003,1000,1692,578,482,2794,1871,697,2
194,1723,1337,1003,1001,1691,580,481,2707,1872,697,2
195,1723,1339,1004,1000,1692,579,482,2590,1871,696,2
196,1724,1340,1003,1000,1691,580,480,2561,1870,696,2
197,1730,1339,1001,1001,1691,579,481,2638,1870,696,2
198,1723,1341,1003,1001,1691,580,481,2738,1871,695,2
199,1723,1339,1003,1002,1691,579,481,2790,1871,696,2
200,1724,1340,1002,1002,1691,580,482,2788,1870,696,2
201,1729,1337,1003,1001,1691,579,480,2672,1870,696,2
202,1723,1339,1003,1003,1691,579,481,2574,1870,696,2
203,1724,1337,1002,1006,1692,579,482,2575,1871,697,2
204,1730,1337,1003,1004,1690,580,481,2666,1870,695,2
205,1723,1342,1002,1006,1691,579,482,2754,1870,696,2
206,1726,1339,1003,1003,1691,579,482,2795,1868,695,2
207,1723,1338,1003,1004,1691,579,481,2771,1870,696,2
208,1725,1338,1002,1006,1691,581,482,2643,1870,695,2
209,1728,1337,1003,1005,1690,579,482,2561,1870,695,2
210,1719,1335,1003,1008,1690,578,484,2590,1868,696,2
211,1723,1339,1003,1007,1690,579,482,2697,1870,695,2
212,1725,1337,1003,1007,1690,579,482,2771,1870,696,2
213,1722,1342,1002,1010,1691,579,483,2797,1869,696,2
214,1720,1336,1003,1009,1690,579,482,2742,1868,696,2
215,1721,1338,1003,1009,1691,578,483,2614,1870,696,2
216,1723,1342,1001,1008,1690,579,482,2560,1867,694,2
217,1725,1339,1003,1009,1690,579,484,2612,1867,695,2
218,1723,1338,1003,1011,1690,580,485,2721,1869,695,2
219,1719,1339,1003,1010,1690,578,485,2784,1870,695,2
220,1720,1341,1002,1011,1689,580,485,2794,1868,695,2
221,1721,1338,1003,1012,1690,578,483,2708,1868,695,2
222,1722,1338,1001,1011,1690,578,484,2594,1868,694,2
223,1719,1338,1002,1014,1690,578,484,2566,1870,695,2
224,1719,1338,1002,1014,1690,578,484,2641,1870,695,2
225,1718,1337,1002,1015,1689,579,484,2740,1868,696,2
226,1720,1340,1001,1014,1690,579,485,2792,1868,695,2
227,1723,1336,1002,1014,1688,578,485,2790,1869,696,2
228,1717,1337,1001,1014,1689,578,486,2672,1869,695,2
229,1718,1339,1002,1016,1690,578,487,2574,1868,693,2
230,1722,1336,1002,1016,1689,578,486,2578,1867,696,2
231,1719,1337,1001,1016,1689,578,486,2671,1867,695,2
232,1720,1344,1002,1018,1690,578,486,2761,1868,695,2
233,1722,1338,1002,1018,1690,578,487,2795,1868,695,2
234,1722,1338,1003,1019,1689,578,487,2770,1868,696,2
235,1721,1336,1001,1019,1688,579,486,2643,1868,695,2
236,1718,1337,1002,1019,1689,579,488,2564,1868,695,2
237,1717,1338,1003,1019,1687,578,487,2596,1868,695,2
238,1722,1337,1002,1021,1687,579,488,2702,1869,695,2
239,1722,1340,1002,1022,1689,579,487,2773,1870,694,2
240,1719,1337,1001,1024,1689,578,486,2794,1867,696,2
241,1722,1337,1002,1020,1687,578,488,2742,1868,695,2
242,1717,1334,1002,1025,1686,576,489,2618,1868,695,2
243,1719,1338,1002,1026,1687,579,489,2564,1870,694,2
244,1722,1337,1002,1026,1687,578,489,2617,1869,694,2
245,1718,1338,1002,1025,1688,580,489,2723,1867,696,2
246,1720,1337,1002,1026,1687,578,489,2787,1869,694,2
247,1717,1338,1002,1027,1688,578,491,2796,1867,696,2
248,1716,1339,1002,1028,1688,578,490,2707,1870,695,2
249,1720,1334,1003,1027,1688,578,491,2598,1870,695,2
250,1715,1337,1001,1030,1688,578,491,2570,1870,696,2
251,1718,1338,1002,1029,1688,579,490,2648,1868,696,2
252,1722,1338,1002,1029,1688,578,490,2747,1868,696,2
253,1717,1337,1002,1032,1687,578,490,2794,1870,695,2
254,1715,1338,1002,1032,1689,578,490,2791,1868,696,2
255,1714,1336,1001,1033,1688,578,493,2672,1868,696,2
256,1717,1339,1002,1033,1688,579,493,2578,1867,695,2
257,1720,1336,1001,1032,1688,578,492,2586,1868,696,2
258,1718,1336,1002,1034,1686,578,492,2676,1870,696,2
259,1715,1338,1002,1034,1688,577,492,2763,1870,696,2
260,1709,1336,1000,1037,1687,577,494,2795,1869,696,2
261,1715,1337,1002,1035,1688,577,493,2770,1868,694,2
262,1718,1338,1001,1036,1686,576,493,2646,1868,695,2
263,1715,1336,1002,1037,1685,578,493,2568,1870,695,2
264,1713,1337,1002,1038,1687,576,495,2602,1870,696,2
265,1714,1336,1002,1038,1686,578,493,2707,1869,695,2
266,1715,1338,1002,1038,1688,577,495,2778,1868,696,2
267,1718,1338,1000,1041,1686,578,495,2798,1870,696,2
268,1714,1336,1002,1039,1686,578,495,2740,1870,697,2
269,1713,1340,1001,1040,1687,577,496,2621,1871,696,2
270,1716,1338,1000,1042,1688,576,496,2570,1870,697,2
271,1714,1337,1001,1041,1686,578,496,2632,1870,696,2
272,1714,1338,1002,1042,1688,578,496,2733,1870,695,2
273,1718,1338,999,1042,1686,577,497,2794,1870,696,2
274,1715,1337,1001,1043,1686,577,497,2799,1870,697,2
275,1715,1339,999,1045,1688,577,498,2702,1871,697,2
276,1713,1336,1002,1044,1685,578,497,2602,1870,695,2
277,1712,1336,1001,1045,1688,578,497,2581,1870,696,2
278,1714,1336,1000,1046,1686,577,498,2658,1871,697,2
279,1714,1338,1002,1048,1686,577,500,2755,1871,697,2
280,1711,1337,1002,1046,1686,577,498,2798,1870,695,2
281,1713,1338,1001,1048,1687,577,500,2794,1870,696,2
282,1715,1338,1001,1049,1686,577,499,2678,1870,696,2
283,1710,1334,1000,1050,1686,573,500,2583,1871,698,2
284,1709,1336,999,1050,1686,576,501,2596,1872,696,2
285,1711,1334,1000,1052,1686,576,501,2688,1871,698,2
286,1711,1336,1002,1051,1686,577,500,2771,1872,696,2
287,1714,1337,1000,1052,1686,577,501,2803,1871,696,2
288,1709,1334,1000,1052,1686,576,500,2770,1871,696,2
289,1710,1336,1001,1054,1685,576,502,2648,1873,698,2
290,1714,1337,1000,1056,1685,577,502,2574,1872,698,2
291,1710,1333,1000,1056,1685,576,503,2610,1872,696,2
292,1709,1338,1000,1058,1684,577,504,2718,1872,696,2
293,1714,1334,1000,1058,1684,578,504,2785,1872,698,2
294,1712,1335,1002,1057,1686,576,504,2803,1872,697,2
295,1713,1338,1001,1057,1684,577,503,2738,1872,696,2
296,1708,1335,1002,1060,1684,578,505,2626,1873,697,2
297,1709,1337,1000,1060,1683,576,505,2578,1873,697,2
