Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,119,83,293,334,26.17,1003.46,43.15,697.64
1,119,84,294,334,26.17,1003.46,43.17,706.44
2,119,83,293,334,26.17,1003.47,43.16,696.20
3,119,84,293,333,26.18,1003.46,43.16,702.01
4,118,84,294,334,26.18,1003.47,43.15,702.75
5,119,84,293,334,26.18,1003.47,43.15,699.09
6,119,83,293,333,26.18,1003.47,43.15,699.09
7,119,84,293,333,26.18,1003.46,43.15,701.28
8,118,84,293,333,26.18,1003.47,43.15,699.09
9,119,84,293,334,26.18,1003.47,43.15,699.82
10,119,83,292,333,26.18,1003.47,43.15,698.37
11,119,83,292,333,26.18,1003.46,43.15,707.19
12,119,83,293,333,26.18,1003.46,43.14,700.55
13,119,84,293,333,26.18,1003.47,43.13,702.01
14,119,83,293,333,26.19,1003.47,43.13,701.28
15,119,83,293,334,26.19,1003.48,43.13,699.09
16,119,84,293,333,26.19,1003.48,43.13,700.55
17,119,83,292,333,26.19,1003.48,43.12,700.55
18,119,83,292,333,26.19,1003.47,43.12,704.96
19,119,83,292,333,26.19,1003.48,43.13,704.22
20,119,83,292,332,26.19,1003.47,43.11,702.75
21,119,84,292,332,26.19,1003.47,43.11,706.44
22,119,83,292,334,26.19,1003.48,43.10,707.19
23,119,83,292,333,26.19,1003.48,43.11,702.01
24,119,83,292,333,26.19,1003.47,43.10,704.96
25,118,83,292,333,26.19,1003.48,43.08,704.96
26,119,83,292,333,26.19,1003.47,43.10,702.01
27,119,83,292,333,26.20,1003.47,43.08,699.82
28,119,83,292,333,26.20,1003.47,43.10,703.48
29,119,83,292,333,26.20,1003.47,43.08,710.93
30,119,83,292,333,26.20,1003.48,43.08,702.75
31,119,83,292,333,26.20,1003.47,43.07,702.75
32,119,83,292,333,26.20,1003.47,43.07,701.28
33,118,83,291,333,26.20,1003.46,43.07,705.70
34,119,83,292,333,26.20,1003.46,43.07,700.55
35,119,83,292,333,26.20,1003.47,43.06,701.28
36,119,83,292,333,26.20,1003.47,43.06,702.75
37,119,83,292,333,26.20,1003.47,43.05,699.09
38,119,82,291,333,26.20,1003.47,43.07,700.55
39,118,83,291,333,26.20,1003.47,43.05,702.01
40,118,83,292,332,26.20,1003.47,43.05,706.44
41,119,82,291,333,26.21,1003.47,43.05,701.28
42,119,83,291,333,26.21,1003.48,43.05,702.01
43,118,83,291,333,26.21,1003.47,43.05,701.28
44,118,82,291,333,26.21,1003.48,43.04,702.01
45,118,83,291,333,26.21,1003.47,43.04,707.19
46,118,83,291,333,26.21,1003.46,43.03,700.55
47,118,83,291,333,26.21,1003.46,43.04,702.01
48,119,83,291,333,26.21,1003.45,43.03,703.48
49,118,83,291,333,26.21,1003.45,43.04,703.48
50,119,83,291,333,26.21,1003.46,43.04,700.55
51,119,83,291,332,26.22,1003.46,43.02,703.48
52,119,83,291,333,26.22,1003.46,43.03,699.09
53,118,83,291,333,26.22,1003.47,43.02,703.48
54,119,83,291,333,26.22,1003.47,43.04,705.70
55,119,82,290,333,26.22,1003.47,43.03,706.44
56,119,83,291,333,26.22,1003.47,43.03,705.70
57,119,82,290,333,26.22,1003.47,43.02,708.68
58,119,83,290,333,26.22,1003.47,43.02,700.55
59,119,82,290,333,26.22,1003.48,43.03,704.22
60,118,83,290,333,26.22,1003.48,43.02,702.75
61,119,82,290,333,26.22,1003.48,43.02,710.18
62,118,82,290,333,26.22,1003.47,43.02,700.55
63,118,82,290,333,26.22,1003.47,43.03,703.48
64,118,83,291,332,26.22,1003.47,43.03,704.96
65,118,82,291,332,26.23,1003.47,43.00,707.19
66,118,83,290,333,26.23,1003.47,43.01,705.70
67,118,83,290,333,26.23,1003.47,43.00,702.01
68,119,83,290,333,26.23,1003.47,43.00,703.48
69,118,83,290,333,26.23,1003.47,42.99,710.93
70,118,83,290,332,26.23,1003.47,43.00,707.19
71,118,83,290,333,26.23,1003.47,42.99,703.48
72,118,82,290,332,26.23,1003.48,42.99,709.43
73,118,83,290,332,26.23,1003.47,42.98,704.96
74,118,82,290,332,26.23,1003.47,42.97,704.96
75,118,82,289,333,26.24,1003.47,42.98,707.93
76,118,82,290,332,26.24,1003.47,42.98,702.01
77,118,82,290,333,26.24,1003.47,42.97,702.01
78,118,82,289,333,26.24,1003.47,42.98,702.01
79,119,83,290,333,26.24,1003.47,42.97,709.43
80,119,82,290,333,26.24,1003.47,42.97,702.01
81,118,82,290,333,26.24,1003.47,42.97,702.01
82,119,82,289,332,26.24,1003.47,42.97,707.19
83,119,83,290,333,26.24,1003.47,42.95,702.01
84,118,83,289,332,26.24,1003.46,42.96,702.01
85,118,82,289,332,26.24,1003.46,42.95,705.70
86,118,83,289,333,26.25,1003.47,42.96,707.93
87,119,82,289,332,26.25,1003.46,42.95,702.75
88,118,82,290,332,26.25,1003.46,42.94,700.55
89,118,82,289,333,26.25,1003.46,42.95,708.68
