Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,118,81,284,332,26.23,1003.47,42.46,718.53
1,118,80,285,332,26.23,1003.47,42.46,723.17
2,118,80,285,332,26.23,1003.46,42.47,720.85
3,118,80,284,332,26.23,1003.47,42.47,722.39
4,118,80,285,331,26.23,1003.47,42.47,721.62
5,118,81,285,332,26.23,1003.47,42.46,727.87
6,119,80,284,332,26.23,1003.47,42.46,720.85
7,118,80,284,332,26.23,1003.48,42.46,722.39
8,118,80,285,331,26.23,1003.47,42.45,718.53
9,118,80,284,332,26.23,1003.46,42.46,720.85
10,118,80,284,332,26.23,1003.46,42.46,721.62
11,118,80,285,331,26.23,1003.46,42.47,720.07
12,118,80,285,332,26.24,1003.46,42.46,728.66
13,118,80,285,332,26.24,1003.47,42.46,718.53
14,118,80,285,332,26.24,1003.47,42.45,715.47
15,118,80,284,332,26.24,1003.46,42.44,723.17
16,119,80,284,332,26.24,1003.46,42.45,720.07
17,118,80,285,332,26.24,1003.47,42.43,722.39
18,118,80,284,331,26.24,1003.47,42.45,723.17
19,117,80,284,332,26.24,1003.46,42.45,723.17
20,118,80,284,332,26.24,1003.47,42.44,719.30
21,118,80,284,332,26.24,1003.47,42.44,723.17
22,118,80,284,332,26.24,1003.47,42.45,720.07
23,118,80,284,332,26.24,1003.47,42.45,720.07
24,118,80,284,332,26.24,1003.47,42.45,728.66
25,117,79,284,332,26.25,1003.48,42.44,719.30
26,118,80,284,332,26.25,1003.48,42.45,720.85
27,118,80,284,331,26.25,1003.47,42.45,723.95
28,118,79,284,332,26.25,1003.47,42.45,723.95
29,118,80,284,331,26.25,1003.47,42.43,722.39
30,118,80,284,332,26.25,1003.47,42.45,721.62
31,118,79,284,332,26.25,1003.47,42.45,724.73
32,118,80,283,332,26.25,1003.47,42.43,726.30
33,118,80,284,332,26.25,1003.47,42.43,723.17
34,118,80,284,332,26.25,1003.47,42.43,725.52
