Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,114,78,280,334,26.17,1003.52,42.88,719.30
1,114,79,280,334,26.17,1003.52,42.90,718.53
2,114,79,280,334,26.17,1003.52,42.89,715.47
3,114,79,280,334,26.17,1003.52,42.88,722.39
4,114,79,280,334,26.17,1003.52,42.89,713.19
5,114,79,280,334,26.17,1003.51,42.88,723.17
6,114,78,280,334,26.17,1003.51,42.88,717.00
7,114,79,280,333,26.17,1003.51,42.87,727.87
8,115,78,279,333,26.17,1003.51,42.88,724.73
9,114,79,280,333,26.17,1003.51,42.88,721.62
10,114,79,280,333,26.17,1003.51,42.88,717.76
11,114,79,280,333,26.18,1003.51,42.87,719.30
12,114,79,280,333,26.18,1003.51,42.88,720.07
13,114,79,280,333,26.18,1003.51,42.87,720.85
14,114,79,279,333,26.18,1003.52,42.86,719.30
15,114,78,280,333,26.18,1003.52,42.85,717.76
16,114,79,279,334,26.18,1003.52,42.84,720.07
17,114,79,279,333,26.18,1003.52,42.85,718.53
18,114,78,279,334,26.18,1003.52,42.85,720.85
19,114,79,279,333,26.18,1003.51,42.85,727.87
20,114,78,279,334,26.18,1003.52,42.84,722.39
21,114,78,279,333,26.18,1003.52,42.86,726.30
22,114,78,279,333,26.18,1003.52,42.85,721.62
23,114,78,279,332,26.19,1003.52,42.85,722.39
24,113,79,279,334,26.19,1003.51,42.83,721.62
25,114,79,279,333,26.19,1003.52,42.86,721.62
26,113,78,279,333,26.19,1003.52,42.84,718.53
27,113,78,279,333,26.19,1003.52,42.84,717.00
28,113,79,279,334,26.19,1003.52,42.83,716.23
29,114,78,279,333,26.19,1003.52,42.84,723.17
30,114,78,279,334,26.19,1003.52,42.84,720.07
31,114,79,279,335,26.19,1003.53,42.86,720.07
32,114,79,279,335,26.19,1003.53,42.88,715.47
33,114,79,279,336,26.19,1003.54,42.89,710.93
34,114,79,279,336,26.20,1003.54,42.91,713.95
35,114,79,279,336,26.20,1003.53,42.93,713.95
36,114,78,280,337,26.20,1003.53,42.94,719.30
37,114,79,279,335,26.20,1003.52,42.96,713.19
38,114,78,279,336,26.20,1003.52,42.97,712.44
39,114,78,279,337,26.20,1003.52,42.99,720.85
40,114,78,279,336,26.20,1003.52,42.99,715.47
41,114,79,279,337,26.20,1003.52,42.99,714.71
42,114,79,279,336,26.20,1003.52,42.99,710.93
43,114,78,279,336,26.20,1003.52,43.01,715.47
44,114,79,278,336,26.21,1003.52,43.00,715.47
45,114,78,278,336,26.21,1003.53,43.00,717.00
46,114,78,279,336,26.21,1003.52,42.99,713.19
47,114,78,278,337,26.21,1003.52,42.99,721.62
48,114,78,278,336,26.21,1003.52,43.00,717.76
49,114,78,278,336,26.21,1003.52,42.99,713.95
50,114,78,278,336,26.21,1003.53,42.99,716.23
51,114,78,278,335,26.21,1003.52,42.97,718.53
52,113,79,278,336,26.21,1003.53,42.98,717.00
53,113,78,278,335,26.22,1003.53,42.95,717.76
54,113,78,278,335,26.22,1003.53,42.95,718.53
55,113,78,278,335,26.22,1003.53,42.93,721.62
56,113,78,278,335,26.22,1003.53,42.93,718.53
57,113,78,278,335,26.22,1003.53,42.91,723.95
58,113,78,277,335,26.22,1003.53,42.90,720.85
59,113,78,278,334,26.22,1003.53,42.89,721.62
60,113,78,278,334,26.22,1003.54,42.88,719.30
61,114,78,278,334,26.22,1003.54,42.86,721.62
62,113,78,278,334,26.22,1003.54,42.87,720.85
63,113,78,278,334,26.22,1003.54,42.85,719.30
64,113,78,278,334,26.23,1003.55,42.84,716.23
65,113,78,277,335,26.23,1003.54,42.82,718.53
66,113,78,278,333,26.23,1003.53,42.83,723.95
67,113,78,277,334,26.23,1003.52,42.82,722.39
68,114,78,277,334,26.23,1003.53,42.81,727.87
69,113,78,277,334,26.23,1003.53,42.80,726.30
