Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2286,2581,2609,3400,3370,820,3434,3502,3496,2070,0
2,2274,2572,2610,3401,3370,819,3437,3504,3495,2069,0
3,2278,2580,2608,3401,3370,819,3437,3497,3496,2067,0
4,2272,2579,2608,3400,3370,819,3435,3494,3496,2069,0
5,2281,2584,2608,3402,3370,820,3435,3493,3496,2067,0
6,2279,2585,2608,3402,3370,820,3435,3494,3496,2070,0
7,2278,2580,2609,3400,3375,819,3434,3502,3495,2070,0
8,2272,2583,2608,3400,3371,819,3433,3503,3496,2070,0
9,2271,2578,2609,3400,3371,820,3435,3504,3496,2070,0
10,2275,2597,2610,3400,3370,818,3434,3495,3494,2070,0
11,2280,2578,2609,3402,3370,818,3436,3501,3495,2068,0
12,2274,2578,2610,3400,3371,819,3434,3491,3494,2070,0
13,2297,2584,2609,3402,3372,819,3436,3498,3496,2068,0
14,2275,2579,2611,3400,3376,819,3435,3503,3496,2070,0
15,2271,2582,2609,3402,3371,819,3437,3503,3494,2070,0
16,2278,2581,2610,3400,3371,819,3434,3504,3496,2070,0
17,2275,2573,2610,3399,3371,821,3435,3504,3498,2072,0
18,2297,2584,2610,3399,3371,820,3437,3503,3496,2071,0
19,2276,2586,2610,3399,3371,820,3436,3500,3496,2069,0
20,2272,2579,2611,3401,3371,820,3434,3498,3495,2069,0
21,2274,2582,2610,3400,3372,820,3436,3492,3496,2071,1
22,2274,2584,2610,3401,3371,819,3436,3500,3496,2071,1
23,2265,2584,2609,3401,3373,819,3436,3498,3496,2070,1
24,2274,2584,2611,3400,3371,820,3436,3497,3494,2070,1
25,2270,2582,2610,3399,3372,819,3434,3498,3496,2070,1
26,2274,2570,2610,3400,3372,819,3436,3502,3496,2070,1
27,2277,2585,2610,3400,3373,818,3435,3502,3495,2070,1
28,2274,2580,2611,3400,3372,811,3436,3498,3495,2068,1
29,2276,2578,2610,3400,3372,821,3435,3500,3496,2068,1
30,2276,2585,2610,3402,3374,820,3437,3494,3496,2070,1
31,2282,2584,2610,3400,3373,821,3435,3503,3496,2068,1
32,2279,2586,2610,3402,3371,819,3435,3498,3495,2070,1
33,2277,2594,2611,3401,3374,818,3435,3499,3496,2070,1
34,2274,2584,2610,3403,3371,818,3439,3504,3495,2070,1
35,2270,2580,2610,3402,3374,819,3438,3496,3496,2071,1
36,2285,2582,2612,3402,3371,817,3438,3499,3496,2071,1
37,2270,2586,2611,3402,3374,820,3438,3503,3496,2074,1
38,2276,2603,2612,3403,3374,819,3438,3498,3496,2075,1
39,2275,2582,2611,3403,3374,819,3442,3503,3496,2075,1
40,2275,2584,2612,3405,3370,820,3439,3511,3498,2076,1
41,2278,2584,2612,3404,3375,820,3443,3506,3498,2081,1
42,2288,2586,2612,3407,3373,820,3446,3510,3498,2082,1
43,2292,2587,2611,3408,3374,821,3446,3510,3498,2086,1
44,2280,2586,2613,3408,3374,820,3446,3506,3499,2089,1
45,2284,2583,2613,3408,3374,824,3446,3507,3496,2090,1
46,2277,2578,2614,3410,3375,821,3450,3515,3499,2092,1
47,2280,2583,2614,3411,3375,822,3448,3518,3499,2096,1
48,2279,2581,2614,3415,3374,821,3450,3513,3500,2101,1
49,2279,2606,2614,3414,3376,822,3450,3515,3500,2102,1
50,2279,2589,2613,3414,3375,820,3455,3523,3500,2103,1
51,2280,2595,2615,3414,3375,821,3457,3522,3500,2106,1
52,2281,2586,2616,3416,3375,821,3458,3512,3501,2107,1
53,2281,2587,2617,3416,3376,822,3459,3515,3502,2114,1
54,2282,2594,2618,3418,3375,823,3460,3526,3502,2114,1
55,2282,2592,2618,3419,3377,825,3462,3531,3501,2117,1
56,2283,2584,2619,3420,3376,823,3466,3522,3502,2118,1
57,2283,2587,2618,3421,3378,822,3465,3526,3502,2122,1
58,2283,2590,2618,3424,3377,821,3468,3531,3502,2123,1
59,2283,2594,2619,3424,3378,823,3468,3533,3503,2123,1
60,2286,2588,2622,3426,3378,821,3470,3526,3503,2126,1
61,2286,2590,2619,3426,3378,823,3473,3530,3503,2126,1
62,2287,2596,2621,3427,3379,824,3472,3539,3503,2128,1
63,2287,2596,2624,3428,3379,824,3474,3540,3505,2129,1
64,2288,2592,2621,3430,3379,825,3475,3535,3503,2130,1
65,2290,2602,2624,3428,3379,823,3475,3536,3504,2133,1
66,2287,2574,2624,3432,3379,822,3479,3541,3504,2131,1
67,2286,2592,2625,3432,3381,823,3480,3541,3503,2132,1
68,2292,2599,2626,3430,3380,823,3483,3535,3504,2133,1
69,2296,2597,2626,3432,3379,830,3481,3536,3502,2138,1
70,2289,2594,2627,3435,3381,824,3484,3542,3504,2136,1
