Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2259,2537,2571,3349,3338,799,3381,3483,3498,2028,0
2,2259,2538,2574,3350,3338,802,3381,3490,3499,2031,0
3,2259,2542,2572,3349,3338,802,3381,3492,3498,2030,0
4,2256,2540,2572,3350,3338,800,3379,3480,3498,2031,0
5,2266,2547,2574,3349,3338,799,3379,3479,3498,2030,0
6,2264,2539,2572,3348,3338,802,3377,3478,3498,2030,0
7,2280,2543,2573,3350,3338,801,3380,3488,3499,2031,0
8,2260,2540,2572,3350,3338,801,3380,3490,3498,2030,0
9,2259,2541,2573,3350,3334,802,3379,3483,3498,2031,0
10,2277,2542,2574,3350,3339,798,3380,3490,3498,2029,0
11,2262,2544,2573,3350,3339,801,3382,3488,3499,2031,0
12,2259,2531,2574,3349,3340,798,3382,3486,3498,2029,0
13,2254,2542,2572,3350,3338,801,3380,3480,3499,2031,0
14,2259,2547,2572,3350,3338,799,3379,3489,3498,2029,0
15,2268,2544,2575,3350,3339,799,3383,3483,3498,2030,0
16,2238,2542,2572,3349,3339,801,3380,3486,3498,2031,0
17,2261,2539,2574,3350,3339,802,3379,3484,3499,2033,0
18,2260,2554,2574,3350,3338,802,3379,3482,3500,2032,0
19,2278,2543,2574,3350,3340,799,3382,3486,3498,2031,0
20,2258,2542,2574,3350,3339,801,3380,3486,3498,2031,0
21,2259,2531,2574,3350,3339,802,3379,3483,3498,2031,1
22,2256,2540,2574,3350,3339,802,3379,3486,3499,2031,1
23,2260,2544,2574,3350,3339,800,3381,3482,3499,2031,1
24,2258,2547,2573,3351,3340,802,3383,3491,3499,2032,1
25,2256,2544,2574,3350,3339,801,3379,3483,3498,2030,1
26,2260,2544,2575,3351,3340,800,3381,3490,3499,2026,1
27,2257,2544,2582,3349,3338,800,3380,3480,3498,2030,1
28,2258,2521,2575,3350,3340,800,3383,3485,3499,2030,1
29,2264,2545,2575,3350,3339,800,3379,3478,3498,2030,1
30,2256,2539,2575,3350,3339,802,3382,3487,3499,2030,1
31,2260,2543,2575,3350,3341,800,3383,3491,3499,2027,1
32,2274,2546,2576,3352,3339,800,3382,3490,3499,2030,1
33,2258,2542,2576,3350,3339,800,3383,3490,3498,2031,1
34,2260,2543,2574,3351,3339,802,3382,3483,3499,2031,1
35,2266,2542,2574,3351,3340,800,3383,3489,3499,2034,1
36,2265,2546,2575,3353,3341,801,3383,3482,3499,2033,1
37,2264,2544,2576,3354,3341,800,3384,3482,3499,2035,1
38,2259,2543,2575,3354,3342,802,3386,3485,3500,2035,1
39,2248,2543,2576,3354,3339,800,3387,3490,3500,2037,1
40,2259,2539,2577,3355,3342,801,3387,3498,3499,2039,1
41,2266,2546,2577,3356,3342,798,3392,3496,3499,2039,1
42,2263,2543,2577,3358,3342,801,3389,3496,3502,2044,1
43,2276,2542,2578,3358,3342,801,3392,3493,3502,2050,1
44,2212,2542,2578,3360,3342,802,3394,3489,3503,2051,1
45,2216,2550,2578,3361,3342,802,3393,3490,3502,2054,1
46,2210,2547,2579,3362,3342,803,3394,3499,3503,2056,1
47,2212,2544,2578,3364,3338,800,3398,3502,3503,2059,1
48,2222,2546,2580,3364,3342,802,3402,3502,3505,2062,1
49,2235,2546,2580,3365,3342,800,3402,3506,3504,2066,1
50,2214,2547,2581,3366,3344,802,3400,3498,3506,2066,1
51,2216,2551,2580,3368,3343,800,3404,3498,3505,2070,1
52,2213,2547,2581,3368,3344,801,3408,3507,3506,2072,1
53,2215,2550,2581,3370,3344,802,3408,3510,3506,2075,1
54,2218,2547,2582,3370,3345,801,3410,3512,3507,2078,1
55,2222,2546,2576,3373,3344,801,3412,3515,3505,2081,1
56,2228,2548,2584,3373,3344,803,3412,3509,3506,2082,1
57,2222,2549,2584,3375,3344,802,3414,3512,3507,2083,1
58,2214,2542,2584,3376,3345,803,3414,3515,3507,2086,1
59,2216,2545,2584,3376,3346,802,3419,3517,3506,2088,1
60,2218,2544,2586,3378,3346,803,3418,3510,3507,2090,1
61,2219,2547,2585,3379,3346,802,3419,3514,3506,2091,1
62,2217,2548,2586,3379,3342,802,3423,3525,3507,2093,1
63,2219,2552,2586,3382,3344,802,3424,3525,3507,2093,1
64,2224,2550,2587,3382,3347,804,3426,3527,3508,2095,1
65,2225,2552,2587,3384,3346,804,3426,3526,3507,2096,1
66,2200,2551,2587,3386,3348,805,3429,3526,3511,2096,1
67,2204,2552,2589,3388,3348,804,3430,3518,3507,2098,1
68,2216,2550,2590,3386,3347,808,3432,3524,3510,2098,1
69,2219,2553,2590,3389,3349,804,3433,3528,3507,2098,1
70,2231,2560,2592,3388,3349,805,3432,3523,3510,2100,1
71,2232,2556,2592,3392,3348,804,3434,3526,3508,2102,1
