Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1539,1329,973,1340,1536,475,744,2872,2806,784,0
2,1555,1328,974,1340,1536,477,742,2860,2806,785,0
3,1550,1336,975,1340,1537,475,743,2723,2805,786,0
4,1560,1332,974,1339,1534,475,740,2675,2806,784,0
5,1546,1348,975,1339,1531,476,744,2766,2805,785,0
6,1544,1331,974,1339,1538,476,740,2840,2805,783,0
7,1543,1323,972,1339,1536,475,742,2877,2805,783,0
8,1542,1328,975,1338,1534,476,742,2830,2803,785,0
9,1540,1324,974,1338,1536,476,739,2691,2806,778,0
10,1562,1330,975,1338,1533,476,740,2675,2804,783,0
11,1519,1328,974,1338,1534,476,740,2780,2803,784,0
12,1536,1326,975,1338,1534,475,738,2859,2802,782,0
13,1544,1325,974,1338,1533,475,741,2882,2803,784,0
14,1541,1318,974,1338,1536,476,739,2810,2803,784,0
15,1544,1344,972,1336,1536,475,742,2702,2802,784,0
16,1545,1331,974,1336,1544,477,739,2668,2803,783,0
17,1546,1324,974,1336,1536,476,740,2780,2803,782,0
18,1540,1331,973,1336,1534,475,739,2854,2804,782,0
19,1549,1328,975,1334,1536,476,739,2875,2802,782,0
20,1542,1333,973,1334,1539,475,740,2848,2802,783,0
21,1566,1327,975,1334,1536,477,739,2707,2800,782,1
22,1550,1331,973,1334,1533,475,740,2666,2802,782,1
23,1552,1328,974,1335,1536,476,739,2738,2801,782,1
24,1530,1325,978,1333,1535,475,737,2824,2802,783,1
25,1546,1346,974,1332,1532,475,735,2873,2802,782,1
26,1540,1313,972,1333,1533,475,737,2867,2802,782,1
27,1547,1332,975,1333,1536,477,740,2783,2800,782,1
28,1545,1326,973,1333,1534,475,738,2684,2800,780,1
29,1540,1329,975,1331,1536,476,735,2674,2801,781,1
30,1517,1326,973,1332,1536,475,738,2760,2800,782,1
31,1551,1328,974,1332,1536,477,737,2842,2799,782,1
32,1541,1331,973,1332,1536,475,736,2869,2800,782,1
33,1520,1326,973,1332,1534,475,738,2859,2799,780,1
34,1546,1325,973,1331,1536,475,737,2758,2801,782,1
35,1554,1326,974,1331,1533,475,735,2675,2800,780,1
36,1536,1324,974,1332,1536,477,738,2689,2800,780,1
37,1541,1325,973,1333,1534,475,740,2787,2800,782,1
38,1554,1329,973,1332,1536,475,739,2861,2800,782,1
39,1544,1329,974,1333,1536,475,738,2869,2800,781,1
40,1533,1324,973,1334,1534,475,740,2839,2799,782,1
41,1541,1324,974,1336,1527,476,741,2736,2800,783,1
42,1538,1318,974,1336,1534,475,740,2675,2800,782,1
43,1544,1306,973,1338,1536,475,742,2711,2800,784,1
44,1550,1327,972,1339,1532,475,739,2805,2802,785,1
45,1549,1335,974,1340,1536,476,746,2874,2801,786,1
46,1560,1329,974,1338,1536,483,745,2881,2802,786,1
47,1544,1329,973,1344,1536,476,748,2813,2803,786,1
48,1540,1326,974,1342,1536,476,747,2711,2803,787,1
49,1542,1340,971,1345,1533,474,751,2686,2806,788,1
50,1542,1320,973,1346,1537,475,749,2744,2806,790,1
51,1541,1323,972,1348,1534,475,750,2832,2806,790,1
52,1537,1327,973,1349,1536,477,752,2872,2806,790,1
53,1529,1326,972,1350,1537,476,755,2874,2808,790,1
