Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1620,1423,1076,1477,1672,500,840,2910,2923,861,0
2,1611,1420,1076,1477,1673,500,840,2868,2924,863,0
3,1616,1414,1076,1476,1672,500,845,2742,2923,866,0
4,1625,1423,1073,1475,1672,501,839,2670,2923,864,0
5,1623,1429,1076,1474,1671,499,843,2790,2923,862,0
6,1611,1421,1074,1475,1672,500,840,2872,2922,863,0
7,1618,1424,1076,1475,1669,500,841,2917,2923,862,0
8,1619,1421,1074,1476,1671,499,838,2864,2922,862,0
9,1618,1429,1075,1468,1670,500,841,2752,2922,861,0
10,1616,1421,1075,1475,1670,500,840,2667,2922,861,0
11,1616,1427,1075,1474,1671,500,840,2736,2922,862,0
12,1609,1418,1074,1474,1672,499,839,2840,2922,862,0
13,1619,1422,1075,1474,1673,500,838,2898,2922,862,0
14,1608,1424,1076,1473,1671,500,838,2920,2921,862,0
15,1616,1413,1075,1472,1671,499,841,2832,2921,861,0
16,1616,1438,1075,1472,1672,500,836,2715,2921,862,0
17,1589,1422,1074,1470,1672,501,838,2678,2920,860,0
18,1617,1425,1075,1470,1670,500,838,2777,2921,862,0
19,1615,1421,1076,1469,1671,500,836,2861,2920,859,0
20,1622,1427,1075,1470,1670,499,836,2910,2920,860,0
21,1613,1408,1075,1469,1670,500,840,2907,2920,864,1
22,1623,1423,1074,1470,1671,501,835,2794,2920,861,1
23,1616,1418,1075,1468,1671,501,834,2678,2919,860,1
24,1617,1427,1075,1469,1672,500,836,2694,2919,861,1
25,1650,1423,1074,1468,1672,500,838,2806,2920,861,1
26,1585,1419,1074,1467,1672,501,834,2887,2920,860,1
27,1614,1400,1075,1467,1670,500,836,2910,2920,860,1
28,1623,1421,1075,1467,1670,500,833,2883,2918,860,1
29,1616,1426,1075,1467,1670,500,833,2763,2918,858,1
30,1640,1422,1076,1467,1670,502,834,2669,2920,858,1
31,1610,1423,1074,1467,1671,500,835,2724,2919,859,1
32,1614,1417,1076,1466,1671,501,835,2831,2919,858,1
33,1618,1431,1074,1467,1670,500,840,2902,2919,859,1
34,1611,1419,1075,1467,1672,501,835,2913,2918,859,1
35,1619,1429,1074,1468,1672,500,840,2848,2919,859,1
36,1651,1424,1075,1466,1672,499,835,2722,2919,859,1
37,1622,1426,1074,1467,1670,501,834,2674,2918,858,1
38,1614,1400,1074,1467,1672,501,836,2762,2918,859,1
39,1623,1426,1075,1468,1670,502,834,2863,2918,859,1
40,1614,1411,1074,1470,1672,500,834,2903,2919,860,1
41,1595,1421,1073,1469,1671,501,838,2916,2918,862,1
42,1608,1420,1075,1472,1671,500,840,2807,2920,861,1
43,1620,1424,1074,1473,1672,499,838,2700,2918,862,1
44,1627,1421,1075,1474,1670,500,839,2688,2919,862,1
45,1590,1420,1074,1475,1672,501,842,2805,2919,864,1
46,1617,1422,1074,1478,1672,501,840,2875,2922,865,1
47,1612,1424,1073,1480,1669,500,845,2916,2922,867,1
48,1620,1422,1074,1480,1669,502,845,2895,2922,867,1
49,1618,1409,1075,1481,1671,501,849,2778,2922,870,1
50,1618,1440,1075,1483,1672,501,849,2693,2923,871,1
51,1642,1424,1072,1484,1672,500,850,2723,2924,870,1
52,1632,1424,1073,1487,1672,501,851,2836,2924,872,1
53,1609,1421,1075,1487,1672,501,854,2900,2924,872,1
54,1617,1425,1075,1490,1670,500,858,2923,2926,874,1
55,1621,1421,1074,1490,1672,501,855,2860,2927,874,1
56,1614,1412,1074,1491,1671,501,858,2752,2927,874,1
57,1621,1426,1074,1493,1671,502,862,2698,2928,875,1
58,1612,1415,1075,1496,1671,501,861,2766,2928,876,1
59,1610,1420,1075,1499,1672,500,866,2868,2928,878,1
60,1624,1422,1074,1500,1672,502,867,2912,2931,878,1
61,1616,1403,1075,1501,1672,500,871,2922,2931,879,1
62,1619,1430,1074,1504,1671,502,878,2842,2931,879,1
63,1611,1411,1075,1504,1672,502,866,2726,2932,880,1
64,1608,1420,1080,1508,1670,500,874,2711,2933,882,1
65,1626,1422,1076,1509,1671,500,877,2807,2934,881,1
66,1615,1410,1074,1511,1672,501,874,2882,2934,881,1
67,1622,1430,1074,1512,1671,502,880,2927,2935,882,1
68,1613,1415,1075,1514,1670,501,882,2914,2936,883,1
69,1615,1424,1075,1515,1672,500,882,2810,2935,883,1
70,1621,1422,1075,1515,1674,501,882,2707,2936,883,1
71,1615,1415,1075,1517,1672,501,883,2732,2938,883,1
72,1625,1426,1075,1519,1670,501,885,2842,2937,884,1
73,1654,1426,1075,1520,1672,500,885,2907,2938,884,1
74,1618,1424,1075,1521,1673,501,889,2935,2938,885,1
75,1618,1422,1075,1522,1673,501,886,2885,2939,884,1
76,1639,1422,1076,1523,1672,501,890,2772,2936,886,1
77,1606,1421,1074,1523,1672,501,889,2714,2940,885,1
78,1624,1422,1077,1523,1672,502,889,2771,2939,885,1
79,1615,1415,1075,1525,1671,501,891,2868,2940,886,1
80,1622,1424,1075,1526,1672,500,892,2924,2942,886,1
81,1622,1421,1076,1526,1671,501,892,2930,2942,887,1
82,1615,1426,1075,1528,1672,502,897,2856,2942,888,1
83,1619,1423,1077,1528,1670,502,892,2742,2944,887,1
84,1634,1423,1075,1528,1671,500,898,2713,2944,888,1
85,1610,1422,1075,1528,1671,502,898,2814,2944,888,1
86,1624,1434,1075,1528,1673,501,898,2893,2944,888,1
87,1612,1418,1076,1530,1672,503,898,2924,2944,888,1
88,1631,1426,1075,1528,1672,501,897,2923,2944,887,1
89,1619,1420,1076,1530,1670,501,896,2813,2945,888,1
90,1619,1409,1076,1529,1672,503,900,2718,2944,886,1
91,1610,1419,1075,1529,1673,501,899,2735,2945,887,1
92,1623,1422,1077,1530,1679,502,897,2835,2946,886,1
93,1618,1428,1076,1530,1671,499,900,2915,2945,888,1
94,1585,1423,1075,1530,1672,500,899,2935,2944,886,1
95,1634,1421,1075,1530,1673,501,898,2884,2945,886,1
96,1617,1408,1076,1529,1671,501,896,2775,2946,887,1
97,1622,1427,1077,1528,1672,502,898,2712,2946,885,1
98,1612,1421,1076,1530,1671,501,901,2768,2945,887,1
99,1620,1425,1076,1530,1672,502,900,2866,2946,886,1
100,1615,1418,1076,1530,1673,500,900,2919,2946,886,1
