timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1613,1391,1040,1432,1622,491,814,2897,2896,837,0
2,1602,1402,1043,1434,1623,490,810,2906,2896,838,0
3,1586,1389,1042,1432,1625,491,810,2797,2896,838,0
4,1593,1416,1040,1430,1624,491,808,2691,2895,837,0
5,1604,1394,1040,1430,1623,490,809,2716,2895,837,0
6,1616,1391,1041,1430,1624,491,809,2819,2894,838,0
7,1595,1402,1042,1431,1624,491,807,2891,2895,835,0
8,1590,1384,1042,1430,1624,490,809,2902,2895,837,0
9,1591,1389,1041,1430,1624,491,809,2842,2894,836,0
10,1594,1390,1042,1430,1624,491,808,2730,2893,836,0
11,1593,1396,1040,1428,1622,492,810,2674,2894,836,0
12,1604,1390,1041,1430,1624,491,808,2734,2894,836,0
13,1602,1398,1042,1429,1622,491,805,2842,2894,836,0
14,1590,1388,1041,1427,1624,490,808,2892,2894,834,0
15,1594,1386,1042,1428,1623,492,806,2910,2892,836,0
16,1593,1376,1040,1427,1622,493,810,2820,2894,842,0
17,1593,1390,1039,1427,1623,491,806,2699,2894,835,0
18,1602,1392,1041,1427,1623,492,803,2673,2892,836,0
19,1620,1394,1042,1426,1623,492,806,2762,2892,835,0
20,1594,1408,1040,1427,1624,492,805,2858,2892,836,0
21,1592,1383,1040,1426,1624,491,800,2894,2892,836,1
22,1591,1390,1040,1427,1622,492,804,2895,2892,835,1
23,1579,1388,1040,1426,1622,490,802,2797,2892,835,1
24,1606,1394,1040,1425,1622,491,803,2681,2891,834,1
25,1595,1391,1039,1424,1624,491,803,2682,2891,834,1
26,1603,1392,1030,1424,1623,491,803,2790,2892,834,1
27,1563,1391,1039,1424,1624,492,804,2871,2891,835,1
28,1587,1387,1038,1424,1623,490,806,2898,2891,835,1
29,1589,1391,1040,1423,1623,491,804,2889,2890,834,1
30,1604,1391,1040,1424,1624,491,803,2761,2891,833,1
31,1592,1395,1040,1424,1623,491,803,2669,2892,835,1
32,1594,1387,1042,1423,1624,491,803,2696,2891,833,1
33,1590,1392,1039,1423,1624,492,804,2818,2891,834,1
34,1602,1394,1041,1424,1624,491,802,2887,2891,834,1
35,1589,1386,1041,1423,1622,490,804,2900,2890,835,1
36,1589,1382,1040,1423,1623,493,805,2851,2891,834,1
37,1594,1387,1040,1423,1623,492,802,2732,2890,835,1
38,1590,1391,1040,1424,1622,491,805,2675,2890,836,1
39,1602,1391,1040,1424,1623,491,806,2735,2891,835,1
40,1629,1393,1040,1426,1623,492,806,2833,2891,834,1
41,1594,1396,1040,1426,1624,491,811,2891,2891,836,1
42,1592,1384,1040,1427,1622,492,806,2907,2891,838,1
43,1593,1378,1041,1429,1624,491,811,2827,2891,838,1
44,1586,1390,1039,1430,1624,492,810,2714,2892,838,1
45,1594,1388,1040,1431,1624,490,810,2676,2892,839,1
46,1588,1389,1039,1433,1624,491,813,2763,2894,840,1
47,1571,1389,1041,1433,1623,490,814,2858,2895,839,1
48,1605,1390,1039,1437,1622,491,814,2897,2894,841,1
49,1591,1383,1038,1438,1624,490,816,2902,2895,844,1
50,1600,1389,1039,1440,1624,490,819,2810,2896,843,1
51,1592,1386,1041,1442,1624,491,817,2706,2898,845,1
52,1594,1378,1040,1442,1623,491,819,2694,2897,845,1
53,1597,1395,1039,1442,1623,494,821,2802,2897,846,1
54,1595,1387,1040,1445,1622,492,821,2870,2898,846,1
55,1594,1374,1039,1446,1624,491,829,2904,2899,847,1
56,1587,1390,1039,1446,1618,491,828,2898,2901,850,1
57,1595,1390,1040,1450,1624,491,829,2787,2902,849,1
58,1591,1376,1040,1451,1624,491,824,2694,2902,851,1
59,1595,1393,1040,1452,1621,492,836,2726,2902,850,1
60,1595,1384,1039,1454,1624,491,834,2824,2904,850,1
61,1601,1392,1040,1455,1624,491,839,2889,2904,851,1
62,1595,1394,1040,1457,1623,492,840,2914,2905,854,1
63,1592,1403,1040,1460,1622,491,840,2870,2904,854,1
64,1594,1390,1040,1462,1626,492,842,2762,2906,853,1
65,1595,1393,1041,1464,1624,491,846,2695,2907,853,1
66,1590,1391,1041,1464,1624,491,847,2755,2908,855,1
67,1597,1389,1039,1464,1624,492,847,2851,2908,855,1
68,1592,1384,1041,1466,1625,491,847,2900,2907,854,1
69,1595,1395,1041,1468,1623,491,851,2924,2907,854,1
70,1600,1400,1042,1468,1623,491,854,2851,2910,855,1
71,1595,1388,1041,1472,1625,491,850,2736,2910,856,1
72,1595,1375,1041,1473,1624,492,856,2700,2910,857,1
73,1605,1395,1041,1473,1625,491,851,2786,2910,856,1
74,1596,1408,1042,1475,1625,490,855,2870,2912,856,1
75,1591,1387,1042,1475,1624,490,856,2910,2913,858,1
76,1595,1367,1042,1476,1624,491,859,2912,2914,863,1
77,1602,1394,1042,1477,1624,492,857,2825,2912,859,1
78,1594,1412,1040,1478,1624,491,856,2723,2914,853,1
79,1589,1391,1042,1478,1623,492,859,2710,2913,858,1
80,1583,1390,1043,1478,1625,491,859,2814,2914,858,1
81,1605,1393,1042,1478,1625,493,859,2889,2914,859,1
82,1605,1391,1034,1480,1625,492,860,2909,2914,858,1
83,1595,1395,1042,1478,1624,491,862,2906,2914,858,1
84,1588,1392,1042,1480,1625,491,862,2797,2915,861,1
85,1592,1390,1040,1480,1625,491,860,2711,2915,858,1
86,1602,1391,1042,1480,1623,490,861,2728,2915,860,1
87,1594,1394,1041,1480,1624,492,863,2828,2915,857,1
88,1603,1398,1040,1480,1625,492,864,2904,2915,859,1
89,1597,1415,1042,1480,1623,492,859,2922,2915,859,1
90,1592,1391,1042,1481,1623,492,866,2872,2915,858,1
91,1592,1377,1043,1482,1624,491,866,2767,2916,859,1
92,1583,1390,1042,1480,1625,492,861,2705,2916,858,1
93,1597,1391,1041,1481,1623,492,861,2756,2915,857,1
94,1620,1395,1042,1482,1624,492,866,2852,2914,858,1
95,1595,1394,1042,1482,1623,491,866,2914,2916,859,1
96,1578,1391,1040,1481,1626,491,864,2924,2916,858,1
97,1598,1391,1042,1482,1624,490,864,2843,2917,858,1
98,1590,1383,1041,1481,1626,491,864,2734,2917,858,1
99,1596,1398,1042,1482,1624,491,864,2702,2915,857,1
100,1616,1395,1042,1482,1623,492,865,2783,2915,856,1
101,1593,1389,1042,1480,1624,484,861,2869,2914,856,1
102,1583,1394,1042,1480,1625,492,861,2912,2911,855,1
103,1596,1391,1042,1480,1626,492,858,2917,2914,855,1
104,1596,1390,1042,1480,1627,491,859,2818,2914,856,1
105,1595,1370,1043,1479,1624,490,862,2711,2914,857,1
106,1594,1395,1042,1477,1625,491,859,2711,2914,854,1
107,1596,1404,1042,1468,1626,491,859,2815,2913,852,1
108,1621,1395,1042,1477,1623,491,855,2884,2911,852,1
109,1590,1387,1042,1476,1625,492,854,2912,2912,851,1
110,1581,1392,1045,1474,1626,491,855,2902,2910,850,1
111,1606,1394,1042,1474,1625,491,852,2784,2911,850,1
112,1597,1391,1042,1470,1626,491,850,2690,2910,849,1
113,1597,1370,1041,1469,1624,491,851,2718,2910,850,1
114,1596,1396,1042,1469,1624,491,848,2832,2908,849,1
115,1598,1403,1042,1464,1626,491,847,2899,2907,848,1
116,1596,1387,1042,1465,1625,491,843,2918,2907,846,1
117,1590,1386,1042,1462,1625,487,844,2861,2907,845,1
118,1586,1394,1042,1460,1626,492,841,2746,2905,845,1
119,1560,1390,1041,1459,1625,492,837,2680,2905,845,1
120,1597,1394,1042,1458,1628,491,836,2741,2906,843,1
121,1612,1394,1043,1454,1624,491,835,2845,2902,843,2
122,1604,1398,1045,1454,1628,494,833,2901,2904,842,2
123,1608,1399,1045,1451,1630,494,830,2915,2902,842,2
124,1604,1396,1044,1446,1628,493,827,2827,2902,842,2
125,1605,1398,1046,1441,1628,494,822,2703,2901,838,2
126,1608,1396,1045,1435,1628,493,818,2672,2899,840,2
127,1604,1399,1045,1431,1627,492,818,2771,2898,839,2
128,1607,1398,1045,1425,1629,493,814,2859,2898,838,2
129,1606,1399,1044,1421,1628,493,808,2899,2895,838,2
130,1607,1398,1044,1418,1627,494,804,2897,2895,836,2
131,1606,1399,1046,1413,1628,494,800,2772,2894,835,2
132,1607,1398,1043,1410,1627,492,794,2654,2893,835,2
133,1605,1396,1044,1403,1627,495,790,2667,2890,834,2
134,1608,1401,1043,1400,1627,494,787,2793,2888,834,2
135,1608,1396,1043,1395,1628,493,782,2867,2889,830,2
136,1606,1395,1043,1392,1627,492,778,2894,2886,829,2
137,1604,1397,1043,1387,1626,494,773,2861,2884,827,2
138,1602,1398,1043,1383,1627,494,770,2712,2882,826,2
139,1606,1397,1043,1379,1627,493,762,2625,2880,825,2
140,1608,1398,1043,1375,1626,494,759,2682,2880,823,2
141,1606,1399,1043,1371,1627,494,754,2805,2876,822,2
142,1606,1398,1042,1368,1626,493,752,2874,2874,822,2
143,1603,1398,1042,1363,1627,494,746,2889,2873,820,2
144,1603,1396,1043,1360,1627,493,742,2801,2870,820,2
145,1606,1396,1043,1356,1627,494,738,2656,2870,817,2
146,1604,1395,1043,1352,1626,494,733,2604,2868,816,2
147,1606,1395,1041,1349,1626,493,728,2707,2866,816,2
148,1602,1392,1043,1345,1627,493,726,2824,2862,814,2
149,1605,1398,1041,1340,1627,495,722,2872,2862,813,2
150,1605,1397,1041,1338,1627,492,718,2880,2860,813,2
151,1603,1395,1042,1333,1626,494,715,2746,2858,810,2
152,1604,1395,1042,1330,1626,494,711,2603,2855,810,2
153,1603,1394,1041,1328,1626,493,707,2602,2856,808,2
154,1604,1395,1041,1323,1626,494,704,2738,2851,808,2
155,1604,1391,1040,1321,1626,492,699,2834,2851,806,2
156,1602,1392,1040,1318,1625,494,694,2870,2849,803,2
157,1603,1392,1040,1315,1626,494,691,2856,2846,804,2
158,1602,1394,1040,1313,1626,493,690,2689,2846,803,2
159,1603,1393,1039,1308,1625,493,687,2572,2844,802,2
160,1602,1394,1041,1306,1624,494,683,2612,2840,802,2
161,1603,1394,1040,1304,1624,494,679,2763,2841,798,2
162,1602,1394,1039,1302,1625,492,678,2843,2838,799,2
163,1601,1394,1040,1297,1626,491,676,2866,2838,796,2
164,1601,1391,1038,1294,1624,493,672,2801,2834,796,2
165,1600,1390,1038,1292,1625,491,671,2636,2834,795,2
166,1602,1392,1039,1291,1623,492,667,2555,2832,794,2
167,1601,1392,1038,1288,1624,492,664,2650,2830,794,2
168,1602,1394,1039,1285,1624,493,662,2786,2827,792,2
169,1597,1392,1039,1284,1622,492,659,2851,2826,792,2
170,1600,1390,1039,1282,1623,493,658,2862,2826,790,2
171,1602,1390,1038,1278,1624,492,655,2740,2824,790,2
172,1601,1391,1038,1275,1624,492,654,2587,2821,789,2
173,1600,1390,1038,1273,1624,491,650,2560,2822,788,2
174,1601,1390,1038,1271,1624,493,648,2688,2819,787,2
175,1598,1389,1039,1270,1623,491,647,2806,2818,787,2
176,1602,1388,1038,1267,1622,493,645,2852,2817,786,2
177,1600,1390,1037,1264,1624,492,642,2855,2812,786,2
178,1600,1391,1038,1265,1622,494,640,2691,2812,784,2
179,1597,1392,1037,1262,1622,492,636,2552,2810,784,2
180,1596,1390,1037,1260,1623,492,635,2574,2810,783,2
181,1600,1390,1038,1258,1623,491,633,2726,2808,783,2
182,1594,1386,1036,1256,1622,493,634,2819,2805,783,2
183,1598,1390,1037,1254,1623,492,630,2851,2805,782,2
184,1595,1388,1035,1253,1623,493,628,2819,2802,782,2
185,1593,1390,1036,1252,1622,491,627,2638,2803,779,2
186,1595,1388,1035,1250,1622,491,626,2538,2800,778,2
187,1593,1386,1035,1247,1622,492,625,2600,2800,779,2
188,1595,1389,1036,1248,1621,490,622,2754,2798,778,2
189,1597,1390,1035,1244,1621,492,620,2833,2796,777,2
190,1595,1390,1035,1243,1622,492,620,2850,2795,777,2
191,1595,1390,1035,1243,1622,492,618,2758,2793,775,2
192,1595,1389,1034,1241,1622,492,618,2592,2792,776,2
193,1593,1389,1035,1240,1620,492,615,2532,2792,774,2
194,1595,1390,1034,1239,1621,493,612,2644,2790,774,2
195,1596,1391,1033,1236,1622,492,613,2781,2787,775,2
196,1595,1389,1034,1236,1621,492,613,2838,2788,774,2
197,1594,1389,1033,1235,1622,493,611,2851,2786,774,2
198,1592,1386,1034,1234,1620,494,610,2703,2785,772,2
199,1593,1387,1035,1233,1620,492,607,2552,2783,772,2
200,1591,1386,1033,1232,1622,493,608,2546,2782,770,2
