Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1553,1344,989,1357,1556,477,758,2838,2834,795,0
2,1548,1334,990,1357,1555,478,756,2872,2834,794,0
3,1559,1344,990,1356,1557,476,756,2864,2835,795,0
4,1530,1338,990,1356,1555,478,756,2749,2833,794,0
5,1584,1342,989,1355,1556,476,760,2681,2834,794,0
6,1557,1348,988,1356,1556,478,758,2734,2833,794,0
7,1550,1341,990,1354,1554,478,754,2848,2834,793,0
8,1547,1365,989,1355,1555,477,756,2878,2833,793,0
9,1529,1337,989,1355,1556,477,758,2831,2832,794,0
10,1536,1338,999,1355,1555,475,755,2723,2834,794,0
11,1551,1319,988,1354,1555,476,754,2676,2832,795,0
12,1558,1344,989,1354,1555,476,757,2759,2832,793,0
13,1546,1329,988,1354,1555,476,754,2839,2831,793,0
14,1553,1335,988,1354,1553,477,755,2882,2832,794,0
15,1552,1346,990,1354,1554,478,754,2842,2831,793,0
16,1550,1339,987,1353,1556,477,754,2733,2831,795,0
17,1556,1347,988,1352,1556,476,754,2684,2831,793,0
18,1579,1339,988,1352,1555,476,756,2757,2832,794,0
19,1554,1349,988,1352,1556,476,755,2836,2831,793,0
20,1553,1320,988,1353,1555,477,752,2870,2831,794,0
21,1549,1338,988,1350,1554,478,754,2854,2831,793,1
22,1544,1340,988,1352,1556,476,752,2738,2830,794,1
23,1564,1339,988,1351,1556,486,752,2677,2830,793,1
24,1552,1344,990,1349,1554,476,753,2715,2829,792,1
25,1551,1338,989,1350,1556,477,752,2814,2828,792,1
26,1548,1337,990,1349,1554,478,751,2872,2830,793,1
27,1556,1346,989,1350,1554,478,757,2881,2829,792,1
28,1546,1338,989,1350,1556,477,754,2823,2827,791,1
29,1551,1346,988,1352,1554,476,750,2702,2828,792,1
30,1552,1332,988,1350,1550,477,752,2679,2828,791,1
31,1561,1346,989,1349,1555,477,751,2740,2827,791,1
32,1547,1342,989,1350,1554,477,752,2828,2828,792,1
33,1550,1337,988,1349,1555,478,751,2880,2829,791,1
34,1574,1340,988,1348,1555,478,751,2882,2828,791,1
35,1544,1344,987,1350,1555,476,753,2788,2829,792,1
36,1555,1345,988,1350,1555,478,753,2688,2830,791,1
37,1570,1338,989,1349,1555,477,750,2683,2827,792,1
38,1547,1345,989,1350,1556,477,754,2768,2826,792,1
39,1517,1338,987,1350,1555,477,752,2844,2827,792,1
40,1558,1342,989,1351,1555,478,754,2883,2829,793,1
41,1546,1336,989,1350,1554,478,758,2870,2830,793,1
42,1538,1340,988,1352,1555,477,756,2766,2829,795,1
43,1552,1340,987,1354,1556,477,758,2688,2828,794,1
44,1561,1344,989,1355,1556,477,758,2704,2828,795,1
45,1551,1347,988,1357,1554,478,757,2790,2830,795,1
46,1547,1344,987,1358,1556,477,760,2862,2831,796,1
47,1551,1339,987,1360,1550,476,763,2887,2832,798,1
48,1549,1334,988,1360,1556,477,760,2851,2832,794,1
49,1552,1322,989,1361,1556,477,762,2739,2832,798,1
50,1564,1344,987,1371,1554,477,762,2682,2834,801,1
51,1554,1350,987,1363,1555,476,770,2726,2835,802,1
52,1570,1339,987,1366,1554,485,769,2823,2834,802,1
53,1549,1346,988,1366,1556,477,770,2871,2835,802,1
54,1547,1339,988,1368,1554,476,772,2882,2836,803,1
55,1554,1360,989,1369,1554,478,776,2830,2838,802,1
56,1552,1339,990,1370,1555,478,776,2726,2838,805,1
57,1550,1332,988,1370,1554,478,775,2697,2839,805,1
58,1542,1338,988,1372,1555,478,778,2754,2840,804,1
59,1525,1339,989,1374,1556,477,780,2838,2839,806,1
60,1554,1342,987,1376,1557,476,781,2885,2842,808,1
61,1554,1340,988,1378,1556,478,784,2887,2842,808,1
62,1551,1326,988,1381,1556,477,786,2806,2843,808,1
63,1526,1337,990,1381,1555,478,785,2711,2843,808,1
64,1560,1344,989,1382,1555,478,782,2703,2842,808,1
65,1555,1341,990,1383,1555,478,789,2790,2845,809,1
66,1559,1341,988,1386,1556,477,790,2863,2846,810,1
67,1552,1321,988,1388,1555,477,792,2885,2846,810,1
68,1528,1339,987,1388,1556,478,794,2874,2846,810,1
69,1559,1344,988,1388,1554,478,790,2778,2847,810,1
70,1554,1338,989,1388,1556,478,795,2708,2848,811,1
71,1560,1341,990,1390,1555,480,795,2726,2849,810,1
72,1552,1332,989,1393,1556,478,796,2803,2849,811,1
73,1550,1347,989,1393,1556,477,800,2873,2850,813,1
74,1526,1339,989,1394,1557,479,800,2890,2850,814,1
75,1554,1337,989,1394,1556,478,799,2859,2851,813,1
76,1554,1338,988,1395,1554,478,802,2761,2851,812,1
77,1547,1333,989,1396,1555,477,801,2708,2851,808,1
78,1548,1330,990,1397,1555,477,802,2749,2853,813,1
79,1542,1340,988,1396,1556,477,805,2833,2851,814,1
80,1552,1355,990,1396,1555,478,805,2891,2852,813,1
81,1555,1342,990,1398,1554,478,805,2899,2853,814,1
