Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1736,1558,1263,1774,1922,569,1027,2798,2992,1006,0
2,1722,1559,1275,1774,1923,569,1030,2883,2992,1008,0
3,1728,1556,1265,1773,1921,571,1028,2951,2994,1006,0
4,1748,1562,1264,1774,1921,569,1028,2962,2992,1007,0
5,1731,1555,1263,1773,1921,571,1028,2904,2992,1006,0
6,1690,1556,1262,1771,1922,570,1028,2804,2992,1005,0
7,1722,1556,1264,1771,1921,569,1027,2765,2991,1006,0
8,1723,1552,1265,1772,1921,570,1027,2826,2991,1005,0
9,1747,1561,1263,1770,1922,569,1030,2915,2991,1005,0
10,1731,1562,1264,1770,1920,570,1028,2959,2992,1006,0
11,1739,1560,1263,1770,1920,570,1025,2965,2992,1006,0
12,1733,1568,1263,1769,1922,570,1028,2913,2991,1005,0
13,1730,1563,1263,1768,1920,570,1026,2816,2992,1004,0
14,1757,1560,1263,1769,1920,570,1025,2773,2991,1006,0
15,1731,1578,1263,1768,1920,570,1024,2790,2990,1005,0
16,1721,1560,1263,1766,1921,571,1021,2857,2990,1006,0
17,1726,1552,1263,1766,1920,571,1020,2938,2990,1006,0
18,1731,1557,1264,1768,1921,570,1020,2957,2990,1006,0
19,1706,1558,1264,1767,1920,570,1022,2962,2990,1004,0
20,1730,1561,1263,1766,1922,570,1024,2919,2989,1004,0
21,1734,1555,1264,1766,1921,570,1019,2825,2990,1005,1
22,1731,1564,1263,1764,1920,570,1021,2778,2990,1004,1
23,1730,1560,1263,1765,1917,570,1021,2797,2990,1003,1
24,1752,1558,1263,1765,1921,570,1018,2858,2990,1003,1
25,1736,1563,1262,1764,1921,569,1018,2928,2989,1003,1
26,1730,1562,1263,1762,1922,571,1019,2964,2990,1003,1
27,1733,1556,1263,1763,1921,570,1017,2963,2990,1003,1
28,1718,1558,1263,1763,1922,569,1018,2919,2987,1003,1
29,1746,1557,1264,1762,1922,570,1019,2826,2988,1003,1
30,1735,1556,1262,1763,1920,570,1018,2773,2989,1003,1
31,1726,1555,1263,1762,1921,571,1018,2795,2989,1003,1
32,1731,1564,1262,1763,1921,570,1017,2850,2990,1002,1
33,1730,1550,1263,1762,1920,571,1017,2931,2990,1003,1
34,1731,1570,1262,1762,1920,570,1017,2956,2987,1002,1
35,1729,1544,1262,1763,1920,569,1020,2968,2987,1002,1
36,1731,1578,1262,1764,1921,570,1017,2924,2988,1002,1
37,1731,1540,1263,1763,1920,570,1018,2828,2990,1003,1
38,1730,1576,1262,1766,1921,569,1019,2776,2989,1004,1
39,1728,1544,1262,1766,1921,570,1024,2787,2988,1004,1
40,1732,1572,1263,1766,1920,570,1018,2848,2991,1005,1
41,1729,1547,1263,1777,1920,570,1025,2924,2987,1006,1
42,1733,1562,1263,1770,1920,570,1026,2951,2988,1006,1
43,1725,1554,1262,1771,1920,566,1026,2963,2991,1007,1
44,1734,1561,1263,1772,1920,570,1027,2922,2990,1008,1
45,1753,1559,1263,1775,1922,569,1027,2832,2990,1010,1
46,1712,1557,1262,1775,1921,571,1027,2776,2992,1011,1
47,1737,1558,1262,1778,1920,571,1029,2794,2993,1012,1
48,1728,1558,1262,1778,1921,571,1032,2848,2994,1014,1
49,1734,1556,1262,1780,1920,571,1031,2919,2994,1014,1
50,1732,1558,1263,1782,1922,569,1038,2957,2993,1016,1
51,1733,1563,1262,1786,1921,569,1043,2963,2993,1017,1
52,1724,1551,1263,1784,1918,570,1041,2937,2999,1018,1
