Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1720,1525,1237,1720,1888,558,995,2920,2986,982,0
2,1717,1541,1237,1720,1888,559,996,2816,2986,982,0
3,1722,1520,1238,1720,1888,559,995,2765,2987,982,0
4,1721,1540,1238,1720,1887,558,993,2835,2987,981,0
5,1720,1541,1237,1720,1888,558,994,2917,2986,982,0
6,1720,1568,1239,1718,1886,558,990,2960,2986,981,0
7,1728,1547,1239,1718,1888,558,992,2921,2987,981,0
8,1696,1540,1238,1718,1888,557,994,2812,2986,981,0
9,1726,1547,1239,1716,1886,558,991,2770,2986,980,0
10,1724,1544,1238,1716,1888,558,990,2835,2986,980,0
11,1722,1546,1237,1718,1888,557,989,2921,2985,982,0
12,1687,1539,1238,1718,1889,558,990,2958,2984,980,0
13,1718,1549,1236,1717,1889,557,992,2942,2984,981,0
14,1714,1533,1238,1715,1887,557,987,2839,2986,981,0
15,1713,1540,1237,1716,1888,558,992,2761,2985,982,0
16,1717,1539,1237,1715,1888,558,990,2777,2985,980,0
17,1721,1558,1237,1714,1886,558,985,2874,2986,980,0
18,1713,1546,1237,1715,1887,558,989,2946,2985,981,0
19,1715,1545,1238,1714,1879,558,987,2958,2986,979,0
20,1719,1544,1238,1715,1888,557,990,2913,2983,981,0
21,1738,1542,1237,1713,1888,558,989,2800,2983,982,1
22,1731,1542,1238,1714,1886,558,987,2755,2986,979,1
23,1725,1548,1238,1713,1888,557,994,2818,2985,978,1
24,1682,1542,1238,1713,1886,557,986,2907,2984,981,1
25,1716,1541,1235,1713,1889,558,986,2952,2982,980,1
26,1743,1547,1238,1713,1888,557,987,2955,2984,979,1
27,1722,1541,1238,1711,1889,558,984,2864,2984,979,1
28,1710,1541,1238,1711,1886,558,987,2772,2984,979,1
29,1718,1545,1236,1711,1888,557,987,2763,2983,980,1
30,1746,1548,1237,1712,1888,557,988,2851,2982,980,1
31,1726,1544,1236,1712,1888,565,984,2932,2982,978,1
32,1716,1542,1238,1710,1879,558,987,2958,2983,979,1
33,1722,1543,1237,1712,1886,557,990,2931,2984,978,1
34,1723,1551,1236,1711,1888,558,991,2831,2982,978,1
35,1710,1542,1235,1712,1889,558,986,2764,2982,979,1
36,1725,1542,1237,1712,1888,558,987,2793,2982,978,1
37,1722,1551,1237,1712,1887,557,986,2886,2983,979,1
38,1718,1531,1237,1713,1888,558,979,2940,2984,981,1
39,1723,1540,1236,1716,1886,556,988,2954,2983,979,1
40,1724,1544,1236,1716,1888,557,987,2898,2982,982,1
41,1715,1539,1237,1717,1886,554,996,2792,2984,982,1
42,1717,1539,1238,1718,1886,556,993,2763,2985,984,1
43,1720,1544,1236,1719,1888,556,995,2837,2984,984,1
44,1730,1541,1237,1722,1888,558,997,2911,2985,984,1
45,1721,1548,1236,1720,1888,556,996,2958,2984,986,1
46,1714,1534,1243,1726,1887,556,1005,2952,2986,987,1
47,1718,1539,1238,1728,1886,557,998,2857,2987,987,1
48,1720,1546,1237,1730,1887,557,1001,2782,2987,989,1
49,1726,1542,1234,1733,1888,557,1002,2786,2987,992,1
50,1722,1544,1235,1734,1888,557,1003,2866,2985,993,1
51,1757,1544,1237,1736,1886,558,1008,2942,2988,995,1
52,1718,1560,1237,1736,1887,558,1007,2955,2990,994,1
53,1718,1530,1236,1743,1887,558,1007,2935,2991,996,1
54,1720,1538,1238,1739,1886,557,1010,2837,2991,998,1
55,1704,1541,1235,1742,1890,557,1014,2780,2993,998,1
56,1722,1542,1237,1745,1886,557,1014,2821,2992,1000,1
57,1683,1542,1238,1745,1888,559,1018,2900,2993,1001,1
58,1720,1542,1235,1750,1888,558,1019,2945,2993,1002,1
59,1712,1542,1238,1750,1887,558,1021,2958,2995,1003,1
60,1723,1550,1237,1754,1886,558,1024,2946,2994,1002,1
61,1722,1546,1238,1756,1889,557,1027,2867,2994,1001,1
62,1700,1538,1237,1757,1889,557,1029,2802,2996,1004,1
63,1716,1532,1239,1758,1886,559,1032,2789,3002,1004,1
64,1718,1544,1236,1762,1888,557,1034,2824,2998,1006,1
65,1734,1542,1238,1763,1888,558,1035,2907,2998,1007,1
66,1718,1532,1236,1765,1889,557,1033,2947,2998,1007,1
67,1720,1542,1238,1767,1888,559,1037,2957,2999,1007,1
68,1742,1546,1236,1768,1888,559,1042,2958,3000,1008,1
69,1723,1550,1238,1770,1888,558,1041,2862,3000,1007,1
70,1716,1542,1238,1772,1890,557,1042,2806,3000,1010,1
71,1712,1544,1246,1773,1888,558,1043,2788,3002,1009,1
72,1723,1544,1238,1774,1889,558,1046,2833,3002,1010,1
73,1723,1546,1238,1775,1888,558,1049,2915,3002,1009,1
74,1708,1542,1247,1776,1890,557,1049,2948,3002,1010,1
75,1715,1544,1240,1777,1888,559,1046,2966,3003,1011,1
76,1718,1546,1238,1778,1890,559,1048,2957,3003,1011,1
77,1724,1542,1239,1778,1891,559,1049,2859,3003,1009,1
78,1754,1546,1238,1779,1890,559,1050,2810,3004,1013,1
79,1729,1552,1240,1779,1889,558,1051,2793,3003,1011,1
80,1722,1544,1240,1780,1888,558,1051,2834,3004,1016,1
81,1714,1542,1240,1782,1890,559,1052,2913,3004,1012,1
82,1728,1550,1238,1782,1889,559,1054,2954,3005,1012,1
83,1722,1527,1240,1782,1890,559,1057,2970,3005,1013,1
84,1717,1544,1239,1782,1890,559,1056,2950,3005,1014,1
85,1742,1544,1240,1784,1888,558,1055,2862,3006,1013,1
86,1718,1529,1239,1794,1890,558,1056,2806,3005,1013,1
87,1721,1540,1239,1785,1889,558,1057,2795,3003,1013,1
88,1731,1543,1234,1783,1890,559,1056,2846,3005,1012,1
89,1690,1543,1240,1786,1889,557,1059,2919,3004,1012,1
90,1722,1558,1238,1785,1888,558,1056,2955,3005,1013,1
91,1720,1547,1240,1785,1890,559,1061,2971,3008,1011,1
92,1707,1544,1239,1785,1890,559,1057,2946,3006,1012,1
93,1719,1542,1241,1783,1890,558,1059,2857,3008,1011,1
94,1720,1526,1239,1786,1890,559,1062,2806,3006,1010,1
95,1723,1544,1240,1785,1890,559,1057,2797,3006,1011,1
96,1735,1547,1239,1784,1890,559,1058,2851,3006,1011,1
97,1730,1546,1240,1785,1889,559,1058,2922,3008,1009,1
98,1722,1570,1240,1786,1890,558,1059,2956,3006,1010,1
99,1720,1550,1241,1784,1889,558,1059,2972,3008,1011,1
100,1719,1543,1240,1785,1890,557,1056,2941,3005,1008,1
101,1715,1547,1239,1784,1891,557,1056,2846,3005,1007,1
102,1723,1546,1239,1784,1889,557,1056,2793,3005,1006,1
103,1720,1532,1239,1782,1891,559,1056,2798,3004,1006,1
104,1718,1548,1240,1783,1891,558,1056,2850,3004,1004,1
105,1726,1547,1240,1781,1889,558,1053,2920,3003,1006,1
106,1709,1545,1240,1781,1888,558,1053,2963,3003,1004,1
107,1726,1552,1240,1778,1890,559,1051,2967,3003,1003,1
108,1718,1540,1241,1779,1890,558,1049,2934,3002,1002,1
109,1718,1547,1239,1778,1882,559,1046,2840,3003,1000,1
110,1693,1544,1240,1774,1889,558,1046,2789,3002,999,1
111,1714,1542,1239,1774,1890,551,1048,2796,3001,1000,1
112,1720,1546,1241,1772,1891,557,1044,2850,3001,999,1
113,1719,1546,1240,1770,1891,559,1040,2923,3000,997,1
114,1736,1546,1240,1768,1890,558,1040,2962,2998,996,1
115,1730,1548,1240,1765,1890,558,1036,2962,3000,996,1
116,1720,1563,1241,1762,1889,558,1034,2922,2998,996,1
117,1718,1550,1240,1760,1891,558,1035,2825,2998,994,1
118,1711,1546,1240,1758,1889,558,1032,2766,2998,993,1
119,1739,1547,1241,1755,1890,557,1030,2791,2995,993,1
120,1715,1536,1240,1752,1890,558,1026,2850,2996,990,1
121,1718,1565,1240,1752,1890,558,1025,2922,2995,991,2
122,1730,1552,1243,1753,1893,560,1025,2954,2995,989,2
123,1732,1552,1244,1745,1894,561,1019,2965,2995,988,2
124,1729,1554,1242,1739,1895,561,1018,2919,2993,988,2
125,1731,1554,1244,1734,1893,560,1014,2805,2993,986,2
126,1730,1550,1242,1725,1895,560,1010,2763,2992,986,2
127,1732,1554,1243,1719,1892,560,1004,2784,2991,985,2
128,1730,1554,1242,1715,1894,561,1001,2854,2990,984,2
129,1730,1552,1243,1711,1894,559,998,2931,2988,984,2
130,1733,1552,1243,1704,1893,560,993,2957,2988,982,2
131,1732,1551,1242,1701,1893,559,988,2930,2987,980,2
132,1728,1550,1241,1694,1892,559,980,2806,2984,979,2
133,1730,1550,1241,1690,1894,560,974,2732,2984,978,2
134,1730,1552,1242,1684,1892,560,972,2776,2984,976,2
135,1732,1550,1242,1680,1892,560,966,2876,2982,976,2
136,1732,1551,1242,1675,1893,559,961,2938,2981,974,2
137,1726,1550,1241,1669,1891,560,952,2951,2979,971,2
138,1729,1547,1239,1665,1891,560,948,2866,2978,970,2
139,1730,1547,1242,1659,1892,558,943,2736,2978,969,2
140,1730,1550,1239,1655,1891,560,939,2715,2974,968,2
141,1728,1546,1240,1649,1891,560,934,2802,2971,966,2
142,1728,1550,1240,1643,1891,560,926,2899,2970,964,2
143,1730,1548,1238,1638,1891,560,924,2938,2968,964,2
144,1730,1546,1240,1635,1892,559,919,2926,2968,961,2
145,1729,1550,1238,1628,1891,560,913,2788,2966,958,2
146,1730,1549,1239,1626,1891,559,909,2690,2965,958,2
147,1725,1550,1239,1619,1890,560,903,2722,2963,955,2
148,1729,1550,1238,1615,1891,560,899,2839,2961,954,2
149,1726,1550,1239,1612,1890,559,892,2914,2959,951,2
150,1726,1550,1239,1607,1890,561,888,2930,2959,951,2
151,1730,1547,1238,1602,1891,559,885,2864,2958,950,2
152,1726,1548,1236,1600,1891,559,880,2723,2955,948,2
153,1725,1547,1236,1592,1890,560,874,2673,2952,946,2
154,1729,1545,1238,1588,1890,558,872,2755,2952,945,2
155,1728,1545,1238,1584,1890,559,868,2867,2950,944,2
156,1726,1549,1235,1579,1890,559,862,2916,2950,941,2
157,1725,1548,1235,1578,1890,559,858,2920,2947,941,2
158,1725,1546,1235,1571,1890,558,856,2792,2947,939,2
159,1724,1546,1236,1569,1888,559,852,2666,2946,938,2
160,1723,1544,1235,1564,1889,560,844,2675,2944,936,2
161,1724,1545,1235,1561,1889,558,844,2794,2941,936,2
162,1723,1547,1235,1556,1887,559,838,2886,2940,935,2
163,1720,1546,1234,1552,1890,559,836,2914,2938,932,2
164,1724,1545,1235,1550,1888,559,834,2874,2938,934,2
165,1723,1544,1234,1546,1889,557,832,2717,2936,932,2
166,1723,1544,1234,1544,1887,557,826,2642,2934,930,2
167,1723,1541,1233,1542,1888,558,824,2706,2932,930,2
168,1723,1544,1233,1537,1887,557,819,2832,2930,926,2
169,1723,1544,1234,1533,1888,557,816,2899,2930,927,2
170,1724,1542,1232,1530,1886,558,814,2907,2929,925,2
171,1720,1542,1232,1528,1886,558,811,2800,2926,925,2
172,1723,1541,1231,1524,1886,557,806,2659,2925,924,2
173,1723,1541,1231,1521,1886,558,802,2644,2923,922,2
174,1722,1540,1231,1518,1886,558,802,2750,2923,921,2
175,1723,1540,1231,1515,1886,557,800,2859,2922,920,2
176,1722,1542,1230,1513,1885,557,794,2898,2920,918,2
177,1723,1542,1230,1509,1884,558,793,2888,2918,918,2
178,1722,1538,1230,1506,1885,558,790,2730,2917,916,2
179,1720,1541,1230,1505,1886,557,789,2622,2917,917,2
180,1723,1540,1230,1502,1883,558,786,2664,2916,915,2
181,1722,1540,1228,1499,1885,557,783,2794,2914,915,2
182,1722,1538,1229,1498,1885,557,782,2880,2910,914,2
183,1722,1541,1228,1494,1884,557,778,2898,2910,912,2
184,1723,1538,1229,1491,1883,558,776,2825,2910,911,2
185,1721,1536,1229,1490,1883,558,776,2668,2908,910,2
186,1718,1536,1228,1488,1883,557,774,2616,2906,910,2
187,1720,1538,1226,1486,1883,558,770,2707,2906,909,2
188,1720,1540,1227,1484,1883,557,768,2834,2905,909,2
189,1720,1540,1228,1480,1884,558,764,2887,2904,906,2
190,1720,1538,1227,1481,1883,558,763,2893,2902,906,2
191,1720,1536,1226,1477,1883,557,760,2752,2902,908,2
192,1718,1538,1226,1475,1883,558,759,2619,2898,906,2
193,1720,1534,1224,1473,1883,557,757,2636,2898,906,2
194,1718,1536,1227,1472,1883,558,756,2758,2898,903,2
195,1720,1538,1226,1468,1882,558,755,2857,2896,904,2
196,1720,1533,1225,1468,1883,557,752,2888,2894,904,2
197,1717,1534,1225,1465,1882,557,750,2851,2895,902,2
198,1717,1536,1223,1462,1883,557,745,2682,2892,902,2
199,1718,1532,1224,1462,1882,558,746,2599,2892,902,2
200,1719,1531,1223,1460,1882,557,746,2665,2891,901,2
201,1716,1533,1224,1459,1881,557,745,2798,2890,900,2
202,1717,1533,1223,1456,1882,557,743,2873,2888,899,2
203,1718,1536,1222,1454,1882,558,741,2887,2888,898,2
204,1720,1536,1223,1452,1882,558,739,2776,2887,897,2
205,1718,1532,1222,1452,1880,558,737,2630,2886,896,2
206,1717,1531,1222,1452,1881,558,736,2606,2884,898,2
207,1718,1533,1220,1448,1881,557,734,2717,2883,896,2
208,1718,1530,1220,1447,1881,559,732,2838,2882,894,2
209,1720,1532,1222,1446,1881,558,730,2878,2882,893,2
210,1718,1532,1221,1445,1879,558,731,2870,2881,893,2
