timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1840,1717,1458,1950,2196,590,1203,2955,3085,1083,0
2,1814,1718,1458,1949,2196,591,1202,2866,3085,1083,0
3,1848,1722,1458,1950,2194,590,1203,2849,3086,1083,0
4,1844,1730,1458,1949,2196,590,1202,2898,3085,1084,0
5,1841,1723,1457,1948,2197,592,1203,2978,3086,1083,0
6,1835,1718,1457,1948,2195,590,1199,3006,3084,1083,0
7,1830,1717,1466,1947,2196,589,1200,2998,3083,1082,0
8,1840,1719,1457,1947,2196,590,1198,2923,3084,1083,0
9,1843,1722,1456,1947,2194,595,1198,2842,3083,1082,0
10,1842,1728,1456,1946,2194,590,1199,2846,3083,1083,0
11,1835,1714,1457,1945,2194,592,1200,2927,3088,1082,0
12,1842,1723,1455,1944,2196,590,1197,2968,3083,1082,0
13,1833,1718,1457,1944,2194,590,1199,3010,3083,1084,0
14,1842,1720,1456,1945,2195,591,1196,3009,3083,1083,0
15,1875,1722,1456,1943,2195,590,1198,2956,3083,1082,0
16,1848,1721,1456,1944,2195,589,1198,2888,3083,1082,0
17,1864,1722,1456,1944,2194,590,1197,2841,3083,1082,0
18,1802,1715,1456,1942,2194,590,1195,2846,3083,1082,0
19,1860,1720,1456,1942,2196,592,1197,2926,3082,1082,0
20,1806,1716,1455,1941,2195,592,1194,2968,3082,1082,0
21,1864,1718,1456,1940,2195,591,1197,3012,3083,1082,1
22,1820,1717,1456,1939,2195,591,1193,3003,3083,1080,1
23,1854,1720,1457,1939,2194,590,1195,2953,3082,1080,1
24,1825,1718,1455,1938,2194,591,1191,2883,3083,1081,1
25,1839,1718,1456,1939,2198,593,1195,2835,3083,1080,1
26,1835,1721,1455,1939,2194,591,1195,2855,3082,1081,1
27,1842,1723,1455,1938,2195,592,1190,2921,3082,1080,1
28,1861,1718,1455,1938,2195,590,1191,2970,3081,1080,1
29,1835,1720,1455,1939,2188,591,1193,3010,3082,1080,1
30,1837,1743,1455,1938,2196,590,1189,3003,3082,1079,1
31,1868,1718,1455,1938,2195,590,1192,2949,3082,1079,1
32,1834,1718,1455,1938,2195,590,1193,2887,3080,1080,1
33,1839,1728,1454,1938,2194,590,1192,2835,3082,1079,1
34,1852,1718,1454,1938,2195,591,1190,2856,3082,1079,1
35,1838,1720,1454,1938,2194,591,1193,2931,3082,1078,1
36,1842,1722,1454,1939,2194,595,1191,2974,3081,1080,1
37,1835,1715,1455,1939,2198,591,1194,3003,3081,1079,1
38,1835,1709,1455,1940,2194,590,1192,3008,3080,1080,1
39,1832,1714,1454,1942,2194,591,1194,2935,3082,1082,1
40,1834,1730,1455,1943,2193,588,1200,2883,3082,1083,1
41,1846,1716,1443,1944,2194,590,1197,2849,3083,1083,1
42,1835,1694,1454,1945,2194,590,1199,2863,3082,1085,1
43,1827,1719,1464,1946,2194,591,1198,2929,3083,1088,1
44,1838,1736,1454,1948,2194,591,1198,2975,3083,1089,1
45,1846,1720,1450,1951,2195,591,1200,3011,3083,1090,1
46,1837,1704,1455,1952,2195,591,1200,3008,3083,1091,1
47,1832,1720,1454,1954,2193,591,1205,2945,3085,1094,1
48,1839,1724,1454,1958,2194,591,1205,2886,3085,1096,1
49,1838,1719,1454,1959,2195,591,1208,2851,3086,1096,1
50,1830,1715,1454,1961,2195,591,1211,2875,3086,1096,1
51,1838,1720,1455,1962,2194,591,1213,2947,3087,1098,1
52,1806,1716,1454,1965,2194,591,1217,2984,3087,1099,1
53,1838,1738,1454,1967,2195,591,1217,3010,3088,1102,1
54,1842,1718,1450,1970,2195,591,1220,3013,3089,1103,1
55,1834,1712,1454,1971,2194,592,1222,2949,3090,1104,1
56,1834,1722,1454,1972,2194,592,1224,2895,3091,1106,1
57,1810,1715,1454,1975,2195,591,1227,2862,3090,1106,1
58,1834,1712,1455,1978,2195,592,1229,2880,3091,1107,1
59,1844,1718,1456,1979,2194,592,1230,2959,3092,1107,1
60,1835,1714,1456,1984,2195,592,1236,2998,3091,1109,1
61,1838,1722,1456,1986,2194,591,1239,3019,3091,1110,1
62,1818,1718,1455,1987,2195,591,1237,3008,3094,1110,1
63,1840,1725,1455,1990,2196,590,1240,2948,3092,1109,1
64,1836,1716,1456,1992,2194,591,1241,2896,3094,1114,1
65,1857,1721,1456,1994,2195,592,1244,2878,3094,1114,1
66,1838,1706,1457,1995,2194,590,1242,2896,3094,1114,1
67,1837,1719,1456,1996,2195,591,1250,2968,3096,1110,1
68,1806,1715,1456,1998,2196,591,1251,2999,3094,1114,1
69,1842,1734,1457,1999,2195,592,1253,3018,3094,1115,1
70,1840,1717,1457,2002,2196,591,1253,3014,3096,1115,1
71,1868,1718,1458,2003,2196,591,1256,2953,3096,1116,1
72,1839,1704,1457,2003,2195,592,1251,2899,3098,1115,1
73,1836,1719,1456,2006,2195,592,1259,2878,3096,1110,1
74,1810,1718,1458,2006,2196,592,1256,2895,3098,1117,1
75,1842,1729,1457,1999,2196,591,1260,2969,3098,1115,1
76,1841,1717,1457,2007,2197,593,1262,3002,3099,1116,1
77,1852,1720,1458,2008,2195,593,1260,3025,3099,1118,1
78,1837,1712,1458,2009,2197,592,1263,3017,3100,1117,1
79,1839,1721,1458,2010,2196,591,1264,2951,3098,1117,1
80,1827,1719,1465,2011,2197,592,1263,2890,3099,1118,1
81,1845,1723,1458,2010,2196,591,1263,2875,3099,1118,1
82,1837,1714,1459,2011,2195,593,1263,2903,3098,1118,1
83,1844,1720,1459,2010,2198,591,1264,2973,3099,1118,1
84,1871,1720,1458,2012,2196,590,1268,3018,3099,1117,1
85,1839,1711,1459,2015,2197,591,1263,3028,3099,1118,1
86,1838,1722,1460,2011,2197,591,1271,3017,3099,1118,1
87,1829,1719,1458,2012,2197,591,1266,2938,3099,1117,1
88,1844,1721,1459,2011,2197,591,1267,2891,3101,1119,1
89,1841,1716,1458,2012,2196,591,1268,2875,3101,1120,1
90,1840,1722,1460,2014,2203,593,1267,2909,3102,1118,1
91,1866,1724,1460,2014,2197,594,1270,2985,3101,1118,1
92,1836,1714,1459,2014,2196,591,1272,3021,3099,1118,1
93,1838,1730,1459,2013,2197,591,1270,3030,3101,1117,1
94,1830,1722,1459,2012,2197,592,1270,3006,3101,1116,1
95,1846,1723,1460,2014,2196,591,1269,2934,3098,1115,1
96,1841,1739,1458,2013,2195,591,1277,2888,3099,1116,1
97,1838,1719,1459,2013,2198,591,1270,2878,3100,1114,1
98,1852,1722,1461,2013,2196,591,1269,2922,3099,1114,1
99,1838,1718,1459,2013,2196,592,1268,2987,3099,1112,1
100,1846,1728,1459,2012,2196,593,1266,3016,3098,1111,1
101,1843,1744,1460,2011,2195,590,1265,3027,3098,1109,1
102,1839,1722,1460,2010,2197,592,1267,3008,3097,1114,1
103,1852,1724,1459,2009,2198,593,1266,2934,3098,1110,1
104,1835,1717,1459,2010,2198,592,1267,2886,3098,1107,1
105,1842,1732,1460,2008,2196,591,1263,2875,3097,1106,1
106,1839,1725,1460,2006,2195,590,1259,2919,3096,1104,1
107,1826,1719,1460,2004,2197,591,1257,2982,3095,1105,1
108,1844,1728,1460,2003,2197,591,1258,3013,3096,1104,1
109,1842,1733,1459,2000,2198,591,1254,3025,3096,1102,1
110,1838,1720,1460,1999,2199,590,1253,2994,3094,1105,1
111,1851,1724,1460,1996,2198,590,1252,2918,3095,1099,1
112,1832,1715,1462,1994,2198,590,1250,2870,3093,1099,1
113,1840,1699,1460,1993,2197,591,1251,2872,3092,1096,1
114,1835,1722,1458,1990,2197,592,1248,2923,3092,1092,1
115,1827,1720,1458,1987,2198,592,1241,2985,3092,1095,1
116,1840,1726,1459,1984,2198,591,1238,3014,3092,1094,1
117,1839,1736,1458,1979,2198,591,1236,3019,3091,1093,1
118,1836,1717,1460,1978,2195,592,1236,2984,3089,1093,1
119,1847,1721,1454,1974,2197,591,1233,2899,3090,1089,1
120,1832,1718,1458,1972,2198,591,1230,2854,3089,1090,1
121,1838,1709,1459,1976,2196,592,1222,2865,3089,1088,2
122,1846,1729,1464,1969,2201,592,1224,2919,3088,1088,2
123,1850,1731,1464,1963,2202,592,1223,2987,3087,1084,2
124,1846,1729,1464,1954,2202,594,1214,3010,3087,1085,2
125,1849,1730,1462,1946,2200,594,1211,3010,3087,1084,2
126,1848,1729,1461,1940,2202,594,1205,2963,3086,1081,2
127,1848,1728,1463,1934,2200,594,1203,2866,3085,1081,2
128,1848,1730,1462,1930,2200,594,1194,2825,3084,1080,2
129,1850,1729,1461,1923,2200,594,1191,2851,3083,1078,2
130,1849,1725,1462,1917,2201,592,1185,2913,3082,1077,2
131,1848,1728,1461,1909,2197,594,1180,2982,3080,1077,2
132,1845,1728,1460,1904,2199,594,1170,2999,3078,1074,2
133,1848,1726,1460,1899,2199,594,1166,2993,3080,1072,2
134,1846,1725,1459,1894,2199,594,1159,2932,3077,1070,2
135,1846,1725,1460,1889,2199,593,1153,2823,3075,1068,2
136,1845,1723,1459,1883,2198,594,1148,2793,3074,1067,2
137,1846,1725,1458,1876,2198,594,1139,2838,3074,1066,2
138,1842,1725,1458,1870,2198,594,1134,2901,3072,1064,2
139,1846,1728,1456,1866,2197,594,1127,2974,3070,1062,2
140,1844,1723,1458,1862,2198,594,1121,2988,3067,1059,2
141,1846,1726,1457,1853,2197,594,1116,2976,3067,1058,2
142,1842,1722,1457,1848,2198,594,1108,2898,3064,1054,2
143,1845,1722,1456,1843,2198,594,1102,2779,3064,1052,2
144,1842,1724,1456,1838,2196,592,1097,2763,3062,1051,2
145,1845,1723,1454,1830,2197,592,1091,2827,3062,1050,2
146,1841,1723,1454,1827,2196,594,1082,2898,3059,1048,2
147,1844,1722,1454,1822,2195,593,1078,2965,3058,1046,2
148,1843,1721,1454,1817,2195,593,1072,2978,3056,1045,2
149,1844,1722,1452,1811,2196,594,1067,2952,3055,1042,2
150,1843,1722,1454,1807,2195,591,1062,2862,3054,1040,2
151,1843,1722,1453,1801,2194,594,1053,2747,3053,1038,2
152,1842,1720,1452,1798,2195,592,1050,2742,3051,1035,2
153,1842,1718,1452,1793,2195,593,1045,2823,3050,1035,2
154,1843,1719,1451,1786,2195,591,1042,2896,3046,1034,2
155,1843,1720,1450,1782,2193,594,1035,2956,3047,1032,2
156,1842,1718,1450,1778,2194,594,1027,2963,3046,1029,2
157,1842,1719,1449,1774,2193,592,1026,2924,3043,1028,2
158,1842,1718,1449,1769,2193,593,1019,2832,3043,1027,2
159,1841,1720,1448,1763,2194,592,1013,2730,3042,1026,2
160,1841,1718,1446,1759,2194,591,1010,2734,3040,1024,2
161,1840,1715,1447,1755,2193,592,1003,2826,3038,1020,2
162,1842,1715,1447,1752,2192,592,1002,2901,3038,1021,2
163,1841,1715,1446,1748,2192,592,997,2957,3035,1018,2
164,1840,1716,1446,1744,2192,592,991,2960,3034,1016,2
165,1839,1714,1444,1740,2192,591,988,2896,3033,1016,2
166,1839,1714,1444,1736,2192,591,983,2795,3031,1014,2
167,1839,1714,1444,1732,2191,591,979,2708,3032,1013,2
168,1839,1714,1444,1730,2191,591,972,2724,3030,1011,2
169,1838,1714,1443,1723,2190,592,969,2834,3028,1009,2
170,1840,1712,1442,1720,2190,591,966,2904,3026,1008,2
171,1839,1713,1441,1718,2190,590,965,2949,3025,1008,2
172,1839,1712,1441,1714,2190,591,958,2952,3024,1008,2
173,1839,1713,1440,1711,2190,590,954,2866,3023,1006,2
174,1838,1710,1438,1706,2189,592,951,2767,3022,1003,2
175,1840,1714,1440,1704,2188,591,948,2693,3021,1005,2
176,1838,1710,1438,1702,2188,591,946,2720,3019,1003,2
177,1839,1711,1438,1698,2187,591,944,2840,3018,1002,2
178,1835,1712,1438,1695,2189,591,939,2901,3018,1002,2
179,1839,1710,1436,1691,2188,591,934,2940,3016,1000,2
180,1837,1708,1436,1688,2188,592,933,2945,3014,1000,2
181,1838,1709,1436,1687,2187,591,927,2838,3014,999,2
182,1837,1710,1434,1684,2186,592,926,2706,3012,997,2
183,1836,1710,1434,1681,2188,591,922,2697,3010,996,2
184,1838,1708,1434,1677,2187,591,919,2802,3008,995,2
185,1838,1708,1434,1675,2186,591,916,2900,3009,994,2
186,1838,1707,1434,1673,2186,591,917,2938,3008,993,2
187,1833,1707,1431,1671,2186,592,913,2920,3005,990,2
188,1835,1705,1432,1667,2187,590,911,2766,3004,989,2
189,1838,1706,1430,1666,2186,590,908,2674,3002,989,2
190,1835,1706,1430,1661,2185,590,903,2718,3002,989,2
191,1838,1704,1430,1659,2185,591,902,2845,3002,988,2
192,1836,1704,1430,1658,2185,590,900,2920,3000,987,2
193,1833,1706,1427,1654,2186,591,898,2934,2998,986,2
194,1835,1704,1427,1651,2186,591,894,2851,2998,985,2
195,1835,1703,1427,1649,2184,590,891,2707,2998,985,2
196,1834,1702,1428,1649,2184,591,888,2672,2997,983,2
197,1834,1703,1427,1646,2183,591,889,2771,2995,984,2
198,1832,1702,1424,1644,2184,591,886,2885,2994,982,2
199,1834,1705,1426,1641,2184,591,884,2929,2992,982,2
200,1835,1702,1426,1639,2184,591,882,2923,2993,981,2
201,1834,1699,1426,1639,2184,588,879,2776,2992,981,2
202,1832,1700,1423,1635,2182,591,876,2663,2991,980,2
203,1834,1701,1423,1633,2183,590,873,2694,2989,979,2
204,1836,1702,1423,1630,2181,590,873,2822,2989,978,2
205,1833,1701,1422,1629,2181,590,869,2904,2987,978,2
206,1834,1702,1423,1627,2182,591,868,2924,2987,976,2
207,1834,1700,1423,1627,2181,590,867,2866,2987,976,2
208,1830,1698,1421,1624,2182,591,865,2713,2986,974,2
209,1832,1698,1420,1622,2182,589,866,2657,2984,976,2
210,1830,1699,1420,1620,2180,591,860,2739,2984,974,2
211,1832,1699,1420,1619,2180,591,858,2862,2983,973,2
212,1832,1701,1419,1618,2181,590,858,2915,2981,974,2
213,1828,1698,1418,1616,2180,591,856,2923,2980,972,2
214,1832,1694,1417,1615,2180,590,856,2791,2979,973,2
215,1830,1696,1419,1612,2180,590,854,2662,2980,972,2
216,1833,1697,1418,1611,2179,591,850,2674,2978,970,2
217,1832,1699,1416,1610,2178,591,851,2798,2978,971,2
218,1830,1698,1415,1608,2179,591,850,2891,2978,970,2
219,1832,1698,1415,1606,2180,591,846,2919,2974,970,2
220,1828,1693,1416,1604,2178,591,846,2880,2975,967,2
221,1831,1693,1416,1604,2179,590,846,2718,2974,970,2
222,1832,1694,1414,1602,2178,590,843,2645,2973,968,2
223,1827,1694,1415,1600,2178,590,841,2714,2971,968,2
224,1831,1696,1414,1600,2178,591,840,2840,2971,968,2
225,1828,1693,1413,1595,2177,591,838,2907,2971,967,2
226,1830,1694,1412,1595,2176,590,838,2917,2970,967,2
227,1829,1695,1413,1594,2176,590,836,2803,2969,968,2
228,1827,1694,1411,1593,2176,590,835,2666,2969,966,2
229,1828,1694,1410,1591,2176,589,833,2659,2968,966,2
230,1832,1692,1410,1589,2176,591,833,2768,2968,964,2
231,1830,1693,1410,1589,2176,590,834,2875,2966,966,2
232,1830,1691,1410,1588,2173,588,829,2912,2966,966,2
233,1830,1692,1408,1586,2174,589,828,2895,2965,964,2
234,1831,1690,1409,1584,2174,589,826,2735,2963,963,2
235,1830,1691,1409,1582,2173,590,825,2641,2964,963,2
236,1832,1691,1409,1582,2172,590,823,2689,2964,961,2
237,1829,1691,1404,1582,2172,590,823,2821,2962,962,2
238,1830,1692,1404,1579,2174,589,822,2899,2962,962,2
239,1829,1692,1404,1578,2171,589,821,2916,2962,962,2
240,1829,1686,1406,1576,2172,590,819,2825,2961,960,2
241,1829,1688,1406,1576,2173,589,819,2678,2960,958,2
242,1827,1688,1403,1576,2171,590,819,2644,2959,960,2
243,1830,1686,1403,1575,2172,588,816,2743,2958,960,2
244,1830,1688,1403,1573,2170,590,815,2862,2958,957,2
245,1828,1687,1403,1572,2171,588,813,2906,2957,957,2
246,1829,1688,1403,1570,2170,590,811,2902,2958,957,2
