Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,79,73,237,301,13.17,1036.19,27.43,383.46
1,79,73,237,301,13.17,1036.19,27.42,385.44
2,80,72,237,301,13.17,1036.20,27.41,386.77
3,80,72,237,300,13.17,1036.19,27.41,386.33
4,79,73,236,300,13.16,1036.19,27.43,388.34
5,80,72,236,299,13.16,1036.19,27.43,388.12
6,80,72,236,299,13.16,1036.19,27.43,389.24
7,80,72,235,300,13.16,1036.20,27.44,388.79
8,79,72,236,299,13.16,1036.19,27.43,391.51
9,78,72,235,300,13.16,1036.20,27.44,392.42
10,79,72,235,299,13.16,1036.20,27.44,390.82
11,78,72,235,300,13.15,1036.20,27.44,394.73
12,79,72,235,299,13.15,1036.20,27.44,394.03
13,78,72,235,299,13.15,1036.19,27.44,397.77
14,79,72,234,299,13.15,1036.19,27.43,398.71
15,79,72,234,299,13.15,1036.20,27.43,398.47
16,79,71,234,299,13.14,1036.20,27.43,397.06
17,79,71,234,298,13.14,1036.20,27.43,398.71
18,79,71,235,298,13.14,1036.20,27.44,399.66
19,79,71,234,298,13.14,1036.20,27.44,400.37
20,78,71,234,298,13.14,1036.20,27.43,402.77
21,78,72,235,299,13.13,1036.19,27.43,402.53
22,79,72,236,301,13.13,1036.19,27.43,400.37
23,80,72,236,302,13.13,1036.20,27.43,404.96
24,79,71,236,303,13.13,1036.19,27.43,402.53
25,79,71,236,302,13.13,1036.19,27.44,404.47
26,79,71,235,303,13.13,1036.20,27.44,404.23
27,79,71,234,301,13.12,1036.20,27.44,406.92
28,79,71,234,301,13.12,1036.20,27.44,405.94
29,79,71,234,302,13.12,1036.19,27.44,407.42
30,78,71,233,301,13.12,1036.19,27.47,409.15
31,78,70,233,301,13.12,1036.19,27.45,411.91
32,79,71,233,300,13.12,1036.19,27.47,411.91
33,78,71,233,300,13.11,1036.19,27.47,410.90
34,78,71,232,300,13.11,1036.19,27.48,414.96
35,79,71,232,300,13.11,1036.20,27.47,413.94
36,78,71,233,301,13.11,1036.20,27.48,416.25
37,78,71,233,301,13.10,1036.20,27.48,413.69
38,79,71,233,301,13.10,1036.20,27.47,414.96
39,79,71,234,302,13.10,1036.20,27.49,416.51
40,79,71,233,302,13.10,1036.20,27.48,416.51
41,79,71,233,303,13.10,1036.20,27.47,417.02
42,80,71,233,302,13.10,1036.21,27.49,416.51
43,80,71,234,302,13.10,1036.21,27.50,418.06
44,79,71,233,303,13.09,1036.21,27.49,417.80
45,79,71,233,302,13.09,1036.21,27.51,417.54
46,79,71,233,302,13.09,1036.21,27.52,419.63
