Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,71,65,209,297,12.02,1036.49,29.82,328.42
1,71,65,208,297,12.02,1036.48,29.82,329.08
2,72,65,208,297,12.02,1036.49,29.83,328.42
3,71,65,208,298,12.02,1036.49,29.82,329.73
4,72,65,208,297,12.02,1036.49,29.81,333.05
5,71,65,207,297,12.02,1036.50,29.81,331.72
6,71,64,207,297,12.02,1036.50,29.81,331.38
7,72,65,208,297,12.02,1036.50,29.81,332.72
8,71,65,207,297,12.02,1036.52,29.80,333.39
9,71,65,207,297,12.02,1036.52,29.81,333.73
10,71,65,207,297,12.01,1036.50,29.81,334.40
11,71,65,207,297,12.01,1036.48,29.81,335.42
12,71,65,207,297,12.01,1036.49,29.81,337.47
13,71,65,207,297,12.01,1036.49,29.80,336.10
14,71,64,207,297,12.01,1036.48,29.81,336.79
15,71,65,206,297,12.01,1036.48,29.81,337.47
16,71,64,207,297,12.01,1036.49,29.80,341.66
17,71,65,207,297,12.01,1036.49,29.80,337.13
18,71,64,206,297,12.01,1036.48,29.80,338.86
19,71,64,207,297,12.01,1036.48,29.80,339.21
20,71,64,206,297,12.01,1036.48,29.80,340.60
21,71,65,206,297,12.01,1036.49,29.80,340.25
22,71,64,206,297,12.01,1036.50,29.81,340.95
23,71,64,206,296,12.01,1036.50,29.79,341.66
24,71,64,206,297,12.01,1036.50,29.79,343.08
25,71,64,206,297,12.01,1036.50,29.80,343.79
26,71,64,206,297,12.01,1036.50,29.81,343.79
27,71,64,205,296,12.00,1036.50,29.80,345.23
28,70,64,205,296,12.00,1036.48,29.80,344.51
29,71,64,206,297,12.00,1036.48,29.80,347.40
30,71,63,205,297,12.00,1036.47,29.79,346.68
31,71,64,205,297,12.00,1036.47,29.80,347.04
32,71,63,205,297,12.00,1036.48,29.80,347.04
33,71,64,205,297,12.00,1036.47,29.80,348.14
34,71,64,205,297,12.00,1036.46,29.80,349.24
35,70,64,205,297,12.00,1036.46,29.79,349.24
36,70,64,205,297,12.00,1036.45,29.80,349.61
37,71,64,204,297,12.00,1036.46,29.79,351.10
38,71,64,205,297,12.00,1036.46,29.80,351.10
39,71,64,204,296,12.00,1036.47,29.80,352.59
40,71,63,204,296,11.99,1036.49,29.79,351.84
41,70,63,204,297,11.99,1036.47,29.79,352.59
42,70,64,205,296,11.99,1036.48,29.79,353.35
43,71,63,204,297,11.99,1036.48,29.79,353.72
44,71,64,204,296,11.99,1036.48,29.79,354.86
45,71,63,203,296,11.99,1036.48,29.80,354.86
46,70,64,204,296,11.99,1036.49,29.80,358.32
47,70,63,204,297,11.99,1036.49,29.80,356.78
48,71,62,203,296,11.99,1036.49,29.80,356.78
49,70,63,204,297,11.99,1036.49,29.80,357.94
50,70,64,204,297,11.99,1036.50,29.79,358.32
51,71,63,204,297,11.99,1036.49,29.80,359.49
52,70,62,204,297,11.99,1036.49,29.80,360.28
53,71,63,203,297,11.99,1036.48,29.80,360.67
54,71,63,203,297,11.99,1036.49,29.80,360.28
55,71,62,204,296,11.98,1036.49,29.79,361.46
56,70,62,203,297,11.98,1036.50,29.79,361.86
57,70,63,202,297,11.98,1036.49,29.80,364.65
58,70,63,202,297,11.98,1036.50,29.79,362.25
59,70,62,203,297,11.98,1036.50,29.78,365.86
60,70,62,203,297,11.98,1036.49,29.78,365.05
61,70,63,203,297,11.98,1036.49,29.79,365.05
62,71,63,202,297,11.98,1036.50,29.80,366.27
63,71,63,202,297,11.98,1036.49,29.80,365.86
64,70,63,202,296,11.98,1036.49,29.78,367.08
