Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,146,147,382,361,15.00,1016.76,33.48,47.76
1,146,146,381,361,15.00,1016.77,33.48,47.92
2,146,146,381,360,15.00,1016.77,33.48,48.19
3,146,145,380,360,15.00,1016.76,33.48,48.36
4,145,145,380,360,15.00,1016.75,33.46,48.53
5,145,145,380,359,15.00,1016.77,33.46,48.64
6,145,145,380,359,15.00,1016.78,33.47,48.84
7,145,145,379,359,15.00,1016.78,33.46,49.04
8,145,145,379,358,15.00,1016.76,33.46,49.18
9,146,144,378,358,15.00,1016.75,33.45,49.15
10,145,143,378,359,15.00,1016.76,33.45,49.41
11,145,143,377,358,15.00,1016.76,33.45,49.56
12,145,143,377,358,15.00,1016.77,33.45,49.62
13,145,142,377,357,15.00,1016.75,33.45,49.88
14,145,143,376,357,15.00,1016.74,33.44,49.97
15,144,143,376,358,15.00,1016.75,33.42,50.15
16,144,142,376,357,15.00,1016.76,33.43,50.27
17,144,142,375,357,15.00,1016.75,33.44,50.36
18,144,141,375,356,15.00,1016.75,33.43,50.69
19,144,141,374,357,15.00,1016.76,33.41,50.88
20,144,141,374,357,15.00,1016.77,33.42,51.03
21,144,141,374,356,15.00,1016.77,33.42,51.38
22,144,141,373,356,15.00,1016.78,33.41,51.25
23,144,141,373,355,15.00,1016.77,33.42,51.60
24,144,141,373,356,15.00,1016.76,33.41,51.63
25,144,140,373,355,15.00,1016.76,33.40,51.79
26,143,139,372,356,15.00,1016.77,33.40,52.01
27,143,140,372,355,15.00,1016.78,33.40,52.01
28,143,140,372,355,15.00,1016.77,33.39,52.17
29,143,138,372,354,15.00,1016.76,33.38,52.47
30,143,139,370,355,15.00,1016.76,33.38,52.53
31,142,139,371,354,15.00,1016.77,33.38,52.70
32,143,139,370,354,15.00,1016.78,33.38,52.80
33,142,138,369,354,15.00,1016.78,33.38,53.06
34,143,138,370,354,15.00,1016.77,33.38,53.20
35,142,138,369,354,15.00,1016.76,33.38,53.40
36,143,137,369,353,15.00,1016.78,33.37,53.71
37,142,138,368,353,15.00,1016.78,33.37,53.74
38,142,137,368,353,15.00,1016.77,33.37,53.84
39,142,137,368,354,15.00,1016.76,33.35,54.23
40,142,137,367,352,15.00,1016.76,33.37,54.23
41,142,136,368,353,14.99,1016.77,33.36,54.58
42,141,136,367,352,14.99,1016.78,33.36,54.58
43,142,137,367,352,14.99,1016.76,33.35,54.79
44,141,136,366,352,14.99,1016.76,33.36,55.15
45,141,135,366,352,14.99,1016.76,33.35,55.30
46,141,136,366,352,14.99,1016.77,33.36,55.37
47,141,135,366,352,14.99,1016.78,33.34,55.44
48,141,135,365,352,15.00,1016.77,33.34,55.81
49,141,135,364,351,15.00,1016.77,33.36,55.96
50,141,134,365,351,15.00,1016.78,33.35,56.03
51,141,135,364,351,14.99,1016.79,33.34,56.26
52,141,134,364,350,14.99,1016.78,33.34,56.41
53,141,135,363,350,14.99,1016.76,33.34,56.71
54,141,134,363,350,15.00,1016.76,33.35,56.87
55,140,134,363,350,14.99,1016.77,33.34,56.91
56,141,133,362,350,14.99,1016.78,33.35,57.14
57,140,134,362,350,14.99,1016.78,33.34,57.37
58,140,133,362,350,14.99,1016.77,33.33,57.45
59,140,133,362,349,14.99,1016.75,33.33,57.61
60,140,133,362,349,14.99,1016.77,33.34,57.73
61,141,133,361,349,14.99,1016.78,33.33,57.84
62,140,132,360,349,14.99,1016.77,33.33,58.25
63,141,132,361,348,14.99,1016.77,33.34,58.37
64,140,132,360,348,14.99,1016.76,33.33,58.53
65,140,132,360,348,14.99,1016.77,33.33,58.86
66,139,131,360,349,14.99,1016.78,33.32,59.10
67,140,132,360,348,14.99,1016.78,33.33,59.02
68,140,132,360,348,14.99,1016.76,33.33,59.19
69,140,132,359,348,14.99,1016.75,33.32,59.57
70,139,131,359,348,14.99,1016.76,33.31,59.69
71,139,131,358,348,14.99,1016.77,33.30,59.86
72,140,131,357,347,14.99,1016.77,33.32,59.86
73,139,131,358,347,14.99,1016.76,33.32,60.03
74,139,130,358,347,14.99,1016.75,33.32,60.51
75,139,130,357,347,14.99,1016.75,33.32,60.42
76,139,131,357,347,14.99,1016.76,33.31,60.64
77,138,130,357,347,14.99,1016.78,33.32,60.99
78,139,129,356,347,14.99,1016.79,33.31,60.99
79,138,129,357,347,14.99,1016.78,33.30,61.35
80,139,129,356,346,14.99,1016.76,33.29,61.48
81,139,130,356,346,14.99,1016.76,33.29,61.71
82,139,129,356,346,14.99,1016.76,33.29,61.98
83,138,129,355,346,14.99,1016.77,33.30,62.26
84,138,129,355,346,14.99,1016.78,33.30,62.12
85,138,129,354,346,14.99,1016.78,33.29,62.63
86,138,129,354,346,14.99,1016.76,33.30,62.63
87,138,128,355,345,14.99,1016.76,33.28,62.67
88,138,128,354,346,14.99,1016.77,33.29,62.82
89,138,128,354,346,14.99,1016.78,33.29,63.19
90,138,127,354,346,14.99,1016.79,33.29,63.38
91,138,128,353,345,14.99,1016.79,33.30,63.58
92,138,128,353,345,14.99,1016.78,33.29,63.82
93,137,127,352,345,14.99,1016.77,33.29,64.01
94,138,126,352,346,14.99,1016.76,33.30,64.16
95,137,127,353,346,14.99,1016.76,33.28,64.35
96,138,127,352,345,14.99,1016.77,33.28,64.55
97,137,127,352,345,14.99,1016.77,33.29,64.65
98,138,127,351,344,14.99,1016.77,33.29,64.95
99,137,126,350,345,14.99,1016.76,33.29,65.20
100,137,126,351,345,14.99,1016.76,33.29,65.46
101,137,126,351,344,14.99,1016.76,33.28,65.35
102,137,126,350,344,14.99,1016.76,33.29,65.61
103,138,125,350,344,14.99,1016.77,33.28,66.07
104,137,126,350,344,14.99,1016.78,33.28,66.18
105,137,125,349,344,14.99,1016.78,33.29,66.28
106,137,126,349,344,14.99,1016.77,33.30,66.49
107,137,126,348,343,14.99,1016.77,33.29,66.97
108,137,125,350,343,14.99,1016.78,33.28,66.97
109,137,125,349,343,14.99,1016.78,33.28,67.29
110,137,124,349,343,14.99,1016.79,33.29,67.40
111,137,124,348,344,14.99,1016.79,33.29,67.56
112,136,124,348,343,14.99,1016.77,33.29,67.78
113,137,124,348,343,14.99,1016.76,33.29,67.94
114,136,125,348,342,14.99,1016.76,33.30,68.22
115,136,124,347,343,14.99,1016.77,33.28,68.61
116,136,124,348,342,14.99,1016.78,33.29,68.39
117,137,124,347,342,14.99,1016.78,33.30,68.78
118,136,124,347,343,14.99,1016.78,33.31,68.95
119,136,124,347,342,15.00,1016.77,33.29,69.23
120,137,123,346,342,14.99,1016.77,33.30,69.40
121,136,124,346,342,14.99,1016.77,33.29,69.63
122,136,123,346,342,15.00,1016.78,33.29,69.63
123,138,124,347,344,15.00,1016.78,33.30,69.17
124,143,126,350,349,15.00,1016.78,33.30,64.06
125,152,129,354,355,15.00,1016.78,33.32,55.15
126,164,132,358,363,15.00,1016.77,33.33,46.34
127,176,137,363,370,15.00,1016.77,33.37,38.99
128,189,141,366,378,15.00,1016.78,33.42,33.15
129,201,146,371,386,15.01,1016.78,33.49,28.84
130,212,151,374,393,15.01,1016.80,33.59,25.39
131,221,156,378,401,15.01,1016.79,33.74,22.97
132,232,162,382,408,15.01,1016.80,33.90,21.08
133,240,167,387,412,15.01,1016.79,34.09,19.60
134,249,173,391,418,15.02,1016.78,34.29,18.32
135,257,179,394,424,15.02,1016.78,34.50,17.41
136,265,184,398,429,15.02,1016.79,34.74,16.52
137,273,190,403,433,15.02,1016.80,35.00,15.78
138,279,195,407,438,15.02,1016.81,35.27,15.09
139,288,200,411,442,15.02,1016.81,35.55,14.44
140,295,206,416,446,15.03,1016.87,35.81,13.85
141,302,211,420,451,15.03,1016.95,36.10,13.39
142,308,215,424,454,15.03,1017.01,36.40,12.92
143,315,220,428,457,15.03,1017.05,36.68,12.50
144,322,224,433,460,15.03,1017.08,36.98,12.11
145,327,227,436,464,15.04,1017.11,37.28,11.84
146,332,231,440,467,15.04,1017.13,37.57,11.51
147,337,234,443,469,15.05,1017.15,37.85,11.24
148,340,238,447,472,15.05,1017.16,38.15,11.02
149,344,240,451,474,15.06,1017.17,38.42,10.76
150,347,243,454,477,15.06,1017.18,38.70,10.53
151,350,246,458,479,15.07,1017.18,38.96,10.30
152,353,249,461,481,15.07,1017.19,39.20,10.14
153,355,251,464,484,15.08,1017.19,39.44,9.98
154,357,253,467,486,15.09,1017.20,39.67,9.82
155,358,255,469,488,15.09,1017.19,39.91,9.66
156,359,257,472,489,15.10,1017.19,40.13,9.51
157,360,260,475,491,15.11,1017.19,40.34,9.38
158,362,261,477,493,15.11,1017.20,40.53,9.25
159,362,263,480,495,15.12,1017.20,40.71,9.10
160,363,265,481,497,15.12,1017.20,40.91,9.01
161,363,267,484,499,15.13,1017.20,41.08,8.92
162,364,268,486,500,15.13,1017.21,41.24,8.85
163,364,269,488,501,15.14,1017.20,41.41,8.76
164,365,272,490,503,15.14,1017.20,41.56,8.67
165,365,273,492,505,15.15,1017.20,41.72,8.55
166,366,274,493,504,15.15,1017.21,41.84,8.49
167,366,276,494,506,15.15,1017.21,41.99,8.43
168,365,278,497,508,15.16,1017.21,42.09,8.36
169,366,279,498,509,15.16,1017.21,42.21,8.29
170,366,280,500,509,15.17,1017.22,42.34,8.24
171,366,281,502,510,15.17,1017.22,42.43,8.20
172,365,283,502,512,15.17,1017.22,42.54,8.16
173,366,283,504,513,15.18,1017.22,42.63,8.08
174,366,284,505,514,15.18,1017.21,42.71,8.03
175,366,285,506,514,15.19,1017.21,42.80,7.99
176,366,287,507,516,15.19,1017.21,42.89,7.93
177,365,288,508,516,15.19,1017.21,42.97,7.89
178,365,289,510,517,15.20,1017.21,43.02,7.87
179,364,290,510,517,15.20,1017.21,43.10,7.84
180,364,290,512,517,15.20,1017.21,43.16,7.79
181,364,292,512,519,15.21,1017.21,43.22,7.75
182,364,292,513,519,15.21,1017.21,43.28,7.75
183,363,294,515,519,15.21,1017.21,43.33,7.71
184,363,294,515,520,15.22,1017.21,43.37,7.69
185,362,295,516,521,15.22,1017.21,43.42,7.66
186,362,296,517,521,15.22,1017.21,43.45,7.62
187,361,296,517,522,15.22,1017.21,43.48,7.60
188,361,296,519,522,15.23,1017.21,43.52,7.59
189,361,298,518,523,15.23,1017.22,43.56,7.57
190,360,298,520,522,15.23,1017.21,43.58,7.54
191,360,299,520,524,15.24,1017.21,43.62,7.52
192,360,299,521,524,15.24,1017.22,43.64,7.50
193,358,300,522,523,15.24,1017.22,43.66,7.50
194,359,301,522,524,15.24,1017.22,43.67,7.47
195,358,301,523,524,15.25,1017.22,43.70,7.46
196,358,302,524,525,15.25,1017.22,43.73,7.45
197,358,302,524,524,15.25,1017.23,43.74,7.45
198,357,303,525,525,15.25,1017.22,43.72,7.43
199,357,303,525,525,15.25,1017.22,43.74,7.41
200,356,304,526,526,15.26,1017.23,43.75,7.41
201,355,305,527,525,15.26,1017.22,43.75,7.39
202,354,305,527,525,15.26,1017.22,43.76,7.40
203,355,306,528,525,15.26,1017.23,43.76,7.37
204,354,306,527,525,15.27,1017.23,43.77,7.37
205,354,307,529,525,15.27,1017.23,43.77,7.36
206,353,306,528,525,15.27,1017.23,43.77,7.37
207,353,307,529,527,15.27,1017.23,43.77,7.36
208,353,307,530,527,15.27,1017.24,43.78,7.35
209,353,308,530,526,15.28,1017.24,43.76,7.35
210,352,308,531,527,15.28,1017.24,43.76,7.34
211,352,308,530,526,15.28,1017.24,43.76,7.33
212,350,309,531,527,15.28,1017.24,43.75,7.33
213,350,309,531,527,15.28,1017.24,43.75,7.33
214,350,309,532,527,15.29,1017.25,43.75,7.33
215,350,309,532,527,15.29,1017.25,43.73,7.31
216,349,310,532,527,15.29,1017.25,43.72,7.32
217,349,310,533,527,15.29,1017.25,43.70,7.31
218,348,311,533,527,15.29,1017.26,43.70,7.31
219,348,311,533,527,15.29,1017.25,43.69,7.32
220,348,311,533,528,15.30,1017.25,43.68,7.32
221,347,311,534,528,15.30,1017.25,43.67,7.31
222,347,312,534,528,15.30,1017.25,43.64,7.32
223,346,312,534,527,15.30,1017.25,43.64,7.29
224,346,312,534,527,15.30,1017.25,43.62,7.31
225,346,312,535,527,15.30,1017.25,43.59,7.30
226,345,313,535,527,15.31,1017.25,43.60,7.31
227,346,312,535,527,15.31,1017.24,43.57,7.31
228,345,313,536,527,15.31,1017.24,43.56,7.31
229,345,313,536,527,15.31,1017.24,43.54,7.31
230,344,313,536,527,15.31,1017.25,43.52,7.30
231,344,314,537,527,15.31,1017.25,43.50,7.29
232,343,313,536,527,15.31,1017.25,43.49,7.31
233,343,314,536,527,15.31,1017.25,43.49,7.31
234,343,314,537,526,15.32,1017.25,43.46,7.31
235,343,315,538,527,15.32,1017.25,43.44,7.32
236,342,315,537,527,15.32,1017.26,43.43,7.31
237,342,315,537,527,15.32,1017.26,43.40,7.34
238,342,315,538,527,15.32,1017.26,43.39,7.31
239,341,315,538,526,15.32,1017.26,43.38,7.34
240,341,315,538,527,15.32,1017.26,43.36,7.33
241,341,315,539,526,15.32,1017.26,43.33,7.33
242,340,315,538,527,15.33,1017.26,43.30,7.33
243,340,316,538,527,15.33,1017.26,43.30,7.29
244,340,315,539,526,15.33,1017.26,43.27,7.33
245,340,316,539,527,15.33,1017.26,43.25,7.34
246,339,316,539,526,15.33,1017.26,43.23,7.33
247,339,316,539,526,15.33,1017.26,43.22,7.33
248,339,316,539,526,15.33,1017.26,43.20,7.32
249,339,316,539,526,15.33,1017.26,43.19,7.35
250,338,316,540,526,15.33,1017.26,43.15,7.35
251,338,316,540,526,15.34,1017.26,43.14,7.34
252,337,316,540,526,15.34,1017.26,43.11,7.34
253,337,316,540,526,15.34,1017.27,43.10,7.35
254,337,317,540,525,15.34,1017.27,43.09,7.35
255,337,317,540,526,15.34,1017.27,43.05,7.36
256,337,317,541,526,15.34,1017.26,43.04,7.36
257,336,317,541,526,15.34,1017.26,43.03,7.37
258,336,317,541,525,15.34,1017.26,43.00,7.37
259,336,317,541,525,15.34,1017.25,42.97,7.36
260,335,317,541,525,15.34,1017.24,42.95,7.38
261,335,317,541,526,15.34,1017.25,42.95,7.38
262,335,317,541,525,15.35,1017.25,42.92,7.36
263,335,317,541,525,15.35,1017.25,42.90,7.38
264,335,317,541,526,15.35,1017.25,42.89,7.39
265,335,318,541,525,15.35,1017.25,42.86,7.40
266,334,317,541,525,15.35,1017.26,42.86,7.41
267,334,318,542,525,15.35,1017.26,42.82,7.40
268,333,318,542,525,15.35,1017.26,42.80,7.41
269,333,317,541,524,15.35,1017.25,42.79,7.40
270,333,317,541,524,15.35,1017.26,42.77,7.42
271,332,318,541,524,15.35,1017.26,42.74,7.42
272,333,318,542,525,15.36,1017.26,42.72,7.45
273,332,318,543,525,15.36,1017.25,42.71,7.41
274,332,318,542,524,15.36,1017.25,42.68,7.43
275,332,318,542,524,15.36,1017.26,42.68,7.43
276,331,318,542,525,15.36,1017.26,42.66,7.43
277,332,318,542,524,15.36,1017.25,42.63,7.45
278,331,318,542,524,15.36,1017.25,42.62,7.45
279,331,318,542,524,15.36,1017.25,42.60,7.46
280,331,318,542,524,15.36,1017.26,42.59,7.47
281,331,318,542,524,15.36,1017.26,42.57,7.47
282,330,317,543,524,15.36,1017.26,42.56,7.47
283,330,317,543,524,15.36,1017.26,42.53,7.47
284,330,317,543,524,15.36,1017.25,42.51,7.48
285,330,318,543,523,15.36,1017.26,42.49,7.50
