Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,128,136,414,364,23.45,1022.26,34.79,323.60
1,127,135,415,363,23.45,1022.26,34.82,325.83
2,127,135,413,364,23.45,1022.25,34.82,323.60
3,127,135,413,364,23.45,1022.27,34.83,324.55
4,127,135,414,364,23.45,1022.27,34.83,325.51
5,128,134,413,363,23.45,1022.26,34.84,324.23
6,127,135,413,364,23.45,1022.27,34.83,325.19
7,127,134,413,363,23.45,1022.27,34.86,325.83
8,127,135,412,363,23.45,1022.27,34.84,325.83
9,126,134,413,363,23.45,1022.28,34.84,323.92
10,126,134,412,363,23.45,1022.29,34.84,325.19
11,126,134,412,363,23.46,1022.29,34.84,325.51
12,127,134,412,363,23.46,1022.28,34.84,327.45
13,126,134,411,364,23.46,1022.30,34.84,328.75
14,126,134,411,363,23.46,1022.29,34.85,326.80
15,126,134,410,363,23.46,1022.29,34.82,325.51
16,126,134,411,362,23.46,1022.30,34.83,326.48
17,126,134,411,363,23.46,1022.28,34.83,327.77
18,127,134,411,363,23.46,1022.27,34.82,328.75
19,127,133,411,363,23.46,1022.26,34.83,326.15
20,127,133,410,362,23.47,1022.29,34.83,327.45
21,127,133,410,363,23.47,1022.28,34.82,327.77
22,126,134,410,363,23.47,1022.29,34.83,327.45
23,126,133,410,363,23.47,1022.30,34.83,330.06
24,126,133,410,362,23.47,1022.29,34.83,327.45
25,126,133,409,362,23.47,1022.29,34.83,331.05
26,126,132,409,363,23.46,1022.27,34.81,329.40
27,126,132,410,364,23.46,1022.27,34.83,328.10
28,127,133,410,363,23.46,1022.27,34.83,330.72
29,126,133,410,364,23.46,1022.27,34.84,330.06
30,126,132,409,364,23.47,1022.26,34.85,327.45
31,127,132,409,364,23.47,1022.26,34.85,330.39
32,126,132,409,365,23.47,1022.27,34.85,328.75
33,126,132,410,365,23.47,1022.26,34.86,329.40
34,126,132,410,365,23.47,1022.26,34.86,329.08
35,127,132,409,366,23.47,1022.26,34.87,329.73
36,126,132,409,365,23.47,1022.26,34.87,330.06
37,127,132,409,365,23.47,1022.27,34.88,330.06
38,126,132,409,365,23.47,1022.27,34.89,330.39
39,126,132,409,366,23.47,1022.26,34.90,329.40
40,127,132,409,366,23.47,1022.25,34.92,331.38
41,127,132,408,365,23.47,1022.24,34.91,331.72
42,126,132,408,366,23.47,1022.25,34.92,332.05
43,126,132,408,365,23.47,1022.25,34.94,330.06
44,126,131,408,366,23.47,1022.24,34.95,332.05
45,126,132,407,365,23.47,1022.24,34.95,332.72
46,126,131,407,365,23.47,1022.24,34.96,332.72
47,125,132,408,365,23.47,1022.24,34.96,334.40
48,126,131,407,365,23.48,1022.25,34.97,334.06
49,126,131,407,365,23.48,1022.23,34.97,331.72
50,126,131,407,366,23.48,1022.24,34.98,335.42
51,126,131,407,365,23.48,1022.25,34.97,331.38
52,126,131,407,366,23.48,1022.27,34.97,334.06
53,125,131,406,365,23.48,1022.28,34.98,333.39
54,126,131,406,365,23.47,1022.29,34.97,334.74
55,126,131,406,365,23.47,1022.28,35.00,334.06
56,126,131,406,365,23.47,1022.29,34.99,332.72
57,126,131,406,364,23.47,1022.27,35.00,335.76
58,126,130,405,364,23.48,1022.28,35.00,333.73
59,126,130,405,365,23.48,1022.28,35.00,334.06
60,127,131,406,365,23.48,1022.30,35.02,335.42
61,126,130,405,364,23.48,1022.31,35.01,337.47
62,126,130,406,365,23.48,1022.30,35.00,335.76
63,126,130,405,364,23.48,1022.31,35.01,335.42
64,127,130,405,364,23.48,1022.31,35.01,335.42
