Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,97,105,326,340,25.08,1022.40,33.89,383.90
1,97,105,326,339,25.08,1022.39,33.89,386.77
2,97,105,326,339,25.08,1022.37,33.90,384.56
3,97,105,325,340,25.08,1022.37,33.89,385.89
4,97,105,325,339,25.09,1022.38,33.87,386.77
5,97,104,325,339,25.08,1022.37,33.88,384.12
6,97,105,324,339,25.09,1022.37,33.87,382.59
7,96,104,324,339,25.09,1022.38,33.87,387.44
8,97,104,324,339,25.08,1022.38,33.86,385.22
9,96,104,323,339,25.09,1022.37,33.86,383.90
10,96,105,324,339,25.09,1022.38,33.86,389.92
11,96,104,324,339,25.09,1022.37,33.84,386.77
12,96,104,323,339,25.09,1022.36,33.83,385.89
13,97,104,323,338,25.09,1022.37,33.84,386.55
14,96,104,323,338,25.09,1022.37,33.85,387.00
15,96,104,322,339,25.09,1022.37,33.83,385.89
16,96,104,322,339,25.09,1022.38,33.82,385.89
17,96,103,322,338,25.09,1022.38,33.83,387.22
18,96,103,322,339,25.09,1022.38,33.82,387.22
19,96,104,321,339,25.09,1022.38,33.80,387.67
20,96,104,322,339,25.09,1022.38,33.79,387.67
21,96,103,321,339,25.08,1022.37,33.80,388.34
22,96,103,321,338,25.08,1022.38,33.80,388.12
23,96,103,321,338,25.09,1022.39,33.79,388.12
24,96,103,320,339,25.08,1022.39,33.79,388.34
25,96,103,321,338,25.08,1022.38,33.78,387.67
26,96,103,320,339,25.08,1022.37,33.78,387.67
27,96,103,320,339,25.08,1022.36,33.78,388.56
28,96,103,320,339,25.08,1022.35,33.77,388.56
29,96,103,319,338,25.08,1022.35,33.78,390.14
30,96,103,319,339,25.08,1022.36,33.77,388.79
31,96,102,319,339,25.08,1022.37,33.78,388.12
32,96,103,318,339,25.08,1022.36,33.78,387.67
33,96,102,319,338,25.08,1022.37,33.77,390.82
34,96,102,319,338,25.08,1022.37,33.77,388.56
35,96,102,318,338,25.08,1022.36,33.79,388.56
36,96,102,317,339,25.08,1022.37,33.79,389.69
37,96,102,318,338,25.08,1022.37,33.78,389.24
38,95,101,318,339,25.08,1022.37,33.79,389.24
39,96,102,318,339,25.08,1022.36,33.80,389.92
40,96,102,317,338,25.08,1022.35,33.80,388.34
41,96,101,317,338,25.08,1022.35,33.79,390.82
42,96,102,316,339,25.08,1022.35,33.80,390.37
43,96,102,317,338,25.08,1022.35,33.80,391.05
44,96,102,317,338,25.08,1022.35,33.81,390.37
45,96,102,317,338,25.09,1022.35,33.81,389.92
46,95,101,317,339,25.09,1022.35,33.80,388.56
47,95,101,316,338,25.09,1022.35,33.80,391.74
48,96,101,316,338,25.09,1022.35,33.79,390.60
49,96,102,316,338,25.09,1022.34,33.81,391.51
50,96,101,315,339,25.09,1022.34,33.81,394.26
51,96,101,315,338,25.09,1022.35,33.80,394.03
52,96,101,315,338,25.08,1022.34,33.80,392.42
53,95,101,314,337,25.08,1022.34,33.79,393.11
54,96,101,315,338,25.09,1022.34,33.80,393.80
55,95,100,315,337,25.08,1022.33,33.79,392.65
56,96,101,314,338,25.09,1022.33,33.78,392.88
57,95,101,314,337,25.09,1022.33,33.79,394.50
58,95,100,314,338,25.09,1022.32,33.78,394.03
59,95,101,313,337,25.09,1022.32,33.79,393.34
60,96,100,314,338,25.09,1022.32,33.78,395.43
61,95,100,314,338,25.08,1022.32,33.77,394.50
62,95,100,313,338,25.08,1022.32,33.76,393.80
63,96,100,313,338,25.09,1022.32,33.78,396.83
64,96,100,312,338,25.09,1022.33,33.75,395.19
65,95,100,313,338,25.09,1022.34,33.75,394.50
66,94,101,312,337,25.09,1022.33,33.74,395.19
67,95,100,312,338,25.09,1022.33,33.74,396.12
68,95,100,312,338,25.09,1022.33,33.75,395.66
69,95,99,312,338,25.09,1022.32,33.75,394.50
70,95,100,312,337,25.08,1022.32,33.74,394.96
71,96,99,311,338,25.08,1022.32,33.74,395.43
72,96,100,311,338,25.09,1022.31,33.75,397.77
73,96,99,310,337,25.09,1022.31,33.73,395.43
74,96,100,311,338,25.09,1022.31,33.74,396.83
75,95,99,310,337,25.09,1022.31,33.72,399.18
76,95,99,311,337,25.09,1022.31,33.73,396.83
77,95,99,311,337,25.09,1022.32,33.74,398.95
78,95,99,311,338,25.09,1022.32,33.72,394.03
79,95,99,311,338,25.09,1022.32,33.74,395.19
80,95,99,310,337,25.09,1022.32,33.72,395.66
81,96,99,310,337,25.09,1022.33,33.74,396.83
82,96,98,310,338,25.09,1022.33,33.72,396.36
83,96,99,310,337,25.09,1022.33,33.74,397.53
84,94,99,310,337,25.09,1022.33,33.75,396.36
85,96,99,310,337,25.09,1022.33,33.74,397.30
86,95,98,309,338,25.09,1022.33,33.75,399.18
87,94,99,309,338,25.09,1022.33,33.75,397.53
88,95,99,309,337,25.09,1022.33,33.76,397.77
89,95,99,309,337,25.09,1022.33,33.75,396.83
90,95,99,309,338,25.09,1022.33,33.75,396.83
91,95,98,308,338,25.09,1022.33,33.75,398.95
92,95,98,308,337,25.09,1022.33,33.76,399.42
93,95,98,308,337,25.09,1022.33,33.76,399.90
94,95,98,307,338,25.09,1022.33,33.76,398.71
95,95,98,308,337,25.09,1022.34,33.75,399.66
96,95,98,308,337,25.09,1022.33,33.76,400.85
97,94,98,308,337,25.09,1022.32,33.75,402.05
98,95,98,307,337,25.09,1022.32,33.76,399.66
99,95,98,307,338,25.09,1022.32,33.78,399.18
100,95,98,307,337,25.09,1022.32,33.76,398.95
101,95,97,307,337,25.09,1022.33,33.76,399.42
102,95,98,307,338,25.09,1022.33,33.78,400.13
103,95,97,307,338,25.09,1022.33,33.76,400.13
104,95,97,306,337,25.09,1022.34,33.76,399.18
105,95,98,306,337,25.09,1022.34,33.78,399.66
106,94,97,306,337,25.09,1022.33,33.76,400.61
107,95,98,306,338,25.09,1022.32,33.76,399.66
108,95,98,307,338,25.09,1022.33,33.76,403.99
109,96,98,307,338,25.09,1022.34,33.78,399.42
110,95,97,307,338,25.09,1022.33,33.78,400.37
111,95,97,307,338,25.09,1022.32,33.79,401.09
112,94,98,306,338,25.08,1022.32,33.80,399.42
113,95,98,306,338,25.08,1022.31,33.80,400.61
114,95,97,306,338,25.09,1022.32,33.83,401.57
115,96,97,306,338,25.09,1022.32,33.83,400.13
116,95,97,306,338,25.09,1022.32,33.85,401.09
117,95,97,305,338,25.08,1022.32,33.86,400.61
118,95,97,305,338,25.08,1022.31,33.87,401.57
119,95,97,306,338,25.08,1022.31,33.88,401.57
120,95,97,305,338,25.08,1022.31,33.90,401.57
121,96,97,306,338,25.09,1022.31,33.89,401.09
122,95,97,305,338,25.09,1022.31,33.91,400.85
123,95,97,305,338,25.09,1022.31,33.92,401.81
124,95,97,305,339,25.09,1022.31,33.93,400.13
125,96,97,305,338,25.09,1022.30,33.96,401.57
126,95,96,304,339,25.09,1022.31,33.96,401.57
127,97,98,308,356,25.08,1022.31,33.98,364.25
128,107,101,323,447,25.09,1022.31,33.99,238.41
129,118,104,338,533,25.09,1022.31,34.02,151.33
130,130,107,350,602,25.09,1022.31,34.09,103.08
131,139,109,361,643,25.09,1022.31,34.20,79.66
132,146,111,369,670,25.09,1022.31,34.34,66.65
133,150,112,375,683,25.09,1022.31,34.51,60.12
134,154,113,380,689,25.09,1022.31,34.72,57.21
135,156,114,384,691,25.09,1022.32,34.94,56.18
136,156,115,386,693,25.09,1022.30,35.16,56.56
137,157,116,389,692,25.09,1022.30,35.39,57.65
138,158,116,393,693,25.09,1022.30,35.61,58.73
139,158,117,395,694,25.09,1022.30,35.83,59.95
140,160,118,399,696,25.09,1022.55,36.03,60.82
141,162,119,405,704,25.10,1023.07,36.24,60.60
142,162,120,410,712,25.10,1023.46,36.45,60.47
143,163,121,414,721,25.11,1023.75,36.64,60.55
144,164,120,418,727,25.12,1023.97,36.82,60.42
145,165,121,423,733,25.13,1024.14,37.00,60.64
146,165,122,427,735,25.13,1024.26,37.15,60.86
147,165,123,430,737,25.14,1024.35,37.31,61.04
148,166,124,434,739,25.15,1024.42,37.43,61.26
149,166,124,438,740,25.16,1024.47,37.55,61.44
150,167,124,440,740,25.16,1024.51,37.67,61.75
151,167,125,444,740,25.17,1024.54,37.79,62.30
