Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,101,76,227,419,16.15,1021.69,41.50,654.80
1,101,77,227,419,16.15,1021.68,41.51,655.44
2,101,76,227,418,16.15,1021.69,41.51,654.16
3,100,77,227,419,16.15,1021.70,41.50,658.01
4,101,77,227,419,16.15,1021.71,41.50,657.37
5,101,76,226,419,16.15,1021.71,41.49,652.26
6,101,77,227,419,16.15,1021.71,41.49,658.01
7,101,77,226,418,16.15,1021.72,41.50,656.08
8,101,76,226,418,16.15,1021.73,41.49,656.08
9,100,75,226,418,16.15,1021.73,41.49,659.30
10,101,76,226,419,16.15,1021.72,41.49,656.08
11,101,76,226,419,16.15,1021.72,41.49,657.37
12,101,76,226,419,16.15,1021.71,41.48,656.08
13,100,77,225,419,16.15,1021.71,41.49,656.72
14,101,76,226,419,16.15,1021.72,41.46,653.53
15,101,77,226,418,16.15,1021.71,41.47,652.89
16,101,76,226,418,16.15,1021.70,41.46,653.53
17,101,76,226,419,16.15,1021.70,41.47,654.80
18,101,76,225,420,16.15,1021.70,41.46,654.16
19,100,76,226,419,16.15,1021.71,41.46,654.80
20,100,76,226,419,16.15,1021.69,41.46,652.89
21,101,76,225,420,16.15,1021.68,41.47,653.53
22,101,75,225,419,16.15,1021.67,41.45,652.26
23,100,76,226,418,16.15,1021.67,41.45,654.16
24,101,76,226,419,16.15,1021.69,41.46,655.44
25,100,76,225,419,16.15,1021.69,41.46,654.80
26,100,76,225,419,16.15,1021.69,41.45,656.72
27,100,76,225,419,16.15,1021.68,41.45,658.01
28,101,76,225,418,16.15,1021.68,41.43,656.08
29,100,75,226,419,16.15,1021.69,41.44,657.37
30,100,76,225,418,16.15,1021.69,41.42,651.63
31,101,76,225,419,16.15,1021.70,41.43,659.30
32,100,76,224,419,16.15,1021.71,41.42,657.37
33,101,75,225,418,16.15,1021.72,41.42,656.08
34,101,76,225,419,16.15,1021.73,41.41,655.44
35,101,75,225,419,16.15,1021.74,41.41,651.00
36,100,76,225,418,16.15,1021.72,41.40,655.44
37,101,76,224,419,16.15,1021.70,41.41,657.37
38,101,76,225,419,16.15,1021.68,41.40,656.72
39,101,75,225,420,16.15,1021.67,41.40,651.63
40,101,75,224,419,16.15,1021.67,41.39,655.44
41,100,76,224,419,16.15,1021.68,41.40,654.16
42,101,76,225,420,16.15,1021.67,41.40,654.80
43,101,75,225,421,16.15,1021.67,41.40,652.89
44,101,76,225,421,16.15,1021.67,41.39,651.63
45,101,75,225,421,16.15,1021.68,41.39,650.37
46,101,75,224,421,16.14,1021.71,41.40,649.11
47,101,76,225,421,16.14,1021.71,41.40,650.37
48,101,76,225,421,16.14,1021.71,41.40,650.37
49,102,75,225,422,16.14,1021.70,41.40,648.48
50,102,76,225,422,16.14,1021.72,41.42,647.86
51,101,76,225,423,16.14,1021.72,41.42,646.61
52,102,76,225,422,16.14,1021.73,41.42,643.51
53,102,76,225,423,16.14,1021.73,41.43,645.99
54,101,75,224,423,16.14,1021.72,41.42,645.37
55,101,75,224,423,16.14,1021.72,41.43,643.51
56,101,75,224,424,16.14,1021.72,41.43,644.13
57,101,75,224,423,16.14,1021.72,41.46,649.11
58,101,75,224,424,16.14,1021.73,41.44,642.90
59,101,76,224,424,16.14,1021.73,41.44,644.13
60,102,76,224,424,16.14,1021.73,41.46,640.45
61,101,75,224,425,16.14,1021.73,41.45,647.23
62,101,75,223,425,16.14,1021.73,41.46,645.37
63,102,76,224,424,16.14,1021.72,41.46,642.90
