Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,109,82,274,460,17.07,1019.51,48.90,397.77
1,109,82,274,459,17.07,1019.51,48.89,400.13
2,109,82,274,459,17.07,1019.51,48.88,399.66
3,108,82,273,459,17.07,1019.52,48.90,398.95
4,109,83,274,459,17.07,1019.52,48.88,400.13
5,109,82,273,459,17.07,1019.51,48.88,400.13
6,109,83,274,459,17.07,1019.51,48.87,401.33
7,109,83,274,459,17.07,1019.51,48.87,400.61
8,108,83,274,459,17.07,1019.50,48.87,400.61
9,108,82,274,459,17.07,1019.50,48.87,401.09
10,109,83,273,458,17.07,1019.49,48.87,401.33
11,109,83,274,459,17.07,1019.49,48.86,401.81
12,109,83,274,459,17.07,1019.48,48.87,402.53
13,109,82,273,459,17.07,1019.48,48.84,401.81
14,109,83,274,459,17.07,1019.48,48.86,400.61
15,109,82,274,458,17.07,1019.48,48.85,400.61
16,109,83,274,458,17.07,1019.48,48.85,401.33
17,109,82,274,459,17.07,1019.49,48.85,400.61
18,109,83,273,458,17.07,1019.49,48.85,401.33
19,108,82,274,459,17.07,1019.50,48.84,401.57
20,108,82,274,459,17.07,1019.50,48.84,400.13
21,108,83,274,458,17.07,1019.49,48.85,401.33
22,108,82,274,459,17.07,1019.48,48.85,400.37
23,109,83,273,459,17.07,1019.48,48.84,400.13
24,108,83,274,459,17.07,1019.49,48.84,399.90
25,108,83,273,458,17.07,1019.50,48.85,400.61
26,108,83,274,459,17.07,1019.50,48.84,402.05
27,109,83,273,458,17.07,1019.50,48.85,400.37
28,109,83,273,458,17.07,1019.51,48.85,400.85
29,108,83,273,459,17.07,1019.51,48.85,401.57
30,109,83,274,458,17.07,1019.51,48.84,402.29
31,108,82,273,458,17.07,1019.51,48.83,401.81
32,108,82,273,458,17.07,1019.51,48.83,401.33
33,108,82,273,458,17.07,1019.50,48.84,402.05
34,109,83,273,459,17.07,1019.50,48.84,399.66
35,108,83,273,458,17.07,1019.49,48.82,403.02
36,108,82,273,458,17.07,1019.49,48.84,403.50
37,108,83,273,458,17.07,1019.49,48.82,402.05
38,108,83,273,458,17.07,1019.49,48.82,402.53
39,108,83,273,458,17.07,1019.50,48.82,403.02
40,109,82,273,458,17.07,1019.49,48.82,403.02
41,108,83,273,458,17.07,1019.49,48.82,404.23
42,108,83,273,458,17.07,1019.49,48.82,405.20
43,108,83,273,457,17.07,1019.49,48.80,404.96
44,108,83,273,457,17.07,1019.49,48.81,405.45
45,108,83,273,457,17.07,1019.49,48.81,404.47
46,108,83,273,457,17.07,1019.48,48.80,404.47
47,108,83,273,457,17.07,1019.48,48.80,405.94
48,108,83,273,457,17.07,1019.48,48.79,405.94
49,108,83,272,457,17.07,1019.48,48.79,406.43
50,108,82,273,457,17.07,1019.48,48.79,407.17
51,108,83,272,456,17.07,1019.47,48.77,409.40
52,108,83,272,457,17.07,1019.47,48.77,407.42
53,107,83,272,456,17.07,1019.47,48.77,409.15
54,108,83,271,456,17.07,1019.47,48.77,409.65
55,108,83,273,456,17.07,1019.48,48.77,409.40
56,107,83,273,455,17.07,1019.48,48.77,410.90
57,108,83,272,455,17.07,1019.46,48.75,411.41
58,108,83,272,455,17.07,1019.46,48.74,410.40
59,107,82,272,455,17.07,1019.47,48.75,412.42
60,107,83,272,455,17.07,1019.46,48.74,412.42
61,107,83,271,455,17.07,1019.46,48.73,413.43
62,107,82,272,455,17.07,1019.47,48.74,412.92
63,108,83,271,455,17.07,1019.46,48.72,413.94
64,107,82,272,454,17.06,1019.46,48.72,413.43
65,107,83,272,455,17.06,1019.46,48.72,414.45
66,107,82,272,454,17.06,1019.46,48.72,413.43
67,108,83,271,455,17.06,1019.47,48.72,413.69
68,107,83,271,453,17.06,1019.47,48.70,414.45
69,107,82,271,453,17.06,1019.46,48.69,413.94
70,107,83,271,454,17.06,1019.46,48.69,413.43
71,107,83,271,454,17.06,1019.45,48.68,413.43
72,107,83,271,455,17.06,1019.45,48.67,410.90
73,107,82,271,453,17.06,1019.45,48.68,412.16
74,107,83,272,454,17.06,1019.44,48.67,413.94
75,107,82,271,454,17.06,1019.45,48.65,413.43
76,107,83,271,454,17.06,1019.45,48.66,412.92
77,107,82,271,455,17.06,1019.46,48.67,414.20
78,108,83,271,454,17.06,1019.46,48.65,414.45
79,108,83,271,454,17.06,1019.46,48.64,413.94
80,108,83,270,454,17.06,1019.46,48.64,412.92
81,107,83,271,454,17.06,1019.46,48.65,413.43
82,108,83,271,454,17.06,1019.46,48.64,412.42
83,107,82,271,454,17.06,1019.47,48.64,414.45
84,108,83,271,454,17.06,1019.47,48.62,413.18
85,107,82,271,454,17.06,1019.47,48.63,412.16
86,108,82,271,455,17.06,1019.47,48.63,411.91
87,108,83,271,455,17.06,1019.46,48.63,410.40
88,107,83,272,455,17.06,1019.46,48.62,410.90
89,108,83,272,456,17.06,1019.47,48.62,410.90
90,108,83,271,455,17.06,1019.47,48.63,410.90
91,108,82,272,455,17.06,1019.47,48.64,411.15
92,108,82,271,455,17.06,1019.47,48.66,411.66
93,108,82,271,455,17.06,1019.47,48.66,410.90
94,108,82,271,455,17.06,1019.47,48.67,410.40
95,108,83,271,455,17.06,1019.47,48.66,409.40
96,108,82,271,455,17.06,1019.47,48.68,410.40
97,108,82,271,456,17.06,1019.47,48.68,408.65
98,108,83,272,455,17.06,1019.47,48.68,408.90
99,109,82,272,456,17.06,1019.46,48.70,406.68
100,108,83,270,456,17.06,1019.46,48.70,408.16
101,108,82,272,456,17.06,1019.46,48.68,407.42
102,108,83,271,456,17.06,1019.47,48.70,407.42
103,108,82,271,456,17.06,1019.47,48.72,406.92
104,108,82,271,455,17.06,1019.48,48.70,406.18
105,108,82,271,456,17.06,1019.48,48.71,406.18
106,108,83,271,456,17.06,1019.48,48.72,405.45
107,109,82,271,456,17.06,1019.48,48.72,406.18
108,108,83,271,457,17.06,1019.48,48.72,406.43
109,109,82,271,457,17.06,1019.49,48.72,404.71
110,109,82,272,456,17.06,1019.48,48.71,404.47
111,109,82,271,457,17.06,1019.48,48.71,402.53
112,109,83,272,457,17.06,1019.47,48.73,405.45
113,109,82,272,458,17.06,1019.46,48.73,404.71
114,109,82,272,457,17.06,1019.46,48.73,404.71
115,108,82,271,458,17.06,1019.45,48.73,405.20
116,109,83,272,457,17.06,1019.45,48.73,404.47
117,109,82,271,457,17.05,1019.45,48.72,405.45
118,109,83,271,457,17.05,1019.45,48.74,405.94
119,109,82,271,457,17.05,1019.44,48.74,405.94
120,109,83,271,458,17.06,1019.45,48.74,404.23
121,109,83,272,458,17.05,1019.45,48.75,404.23
122,111,84,274,459,17.05,1019.45,48.74,403.26
123,114,85,277,460,17.05,1019.45,48.75,399.90
124,117,86,278,460,17.06,1019.45,48.79,397.30
125,119,86,280,460,17.06,1019.45,48.84,394.96
126,121,87,281,462,17.06,1019.44,48.91,392.65
127,123,86,281,462,17.06,1019.44,49.01,390.82
128,124,87,282,461,17.06,1019.43,49.14,390.60
129,124,87,282,462,17.06,1019.44,49.27,388.34
130,125,87,282,462,17.06,1019.43,49.44,387.22
131,126,88,283,462,17.06,1019.43,49.61,385.66
132,126,87,283,462,17.06,1019.44,49.80,386.33
133,128,87,283,462,17.06,1019.44,49.97,385.44
134,128,88,284,462,17.06,1019.45,50.17,384.56
135,128,88,285,463,17.06,1019.45,50.36,383.46
136,128,88,284,463,17.07,1019.45,50.56,382.15
137,128,89,285,463,17.07,1019.44,50.75,383.24
138,128,88,285,462,17.07,1019.44,50.96,381.94
139,128,88,285,463,17.07,1019.44,51.17,380.64
140,129,88,286,463,17.07,1019.72,51.36,380.64
141,128,88,286,463,17.07,1020.29,51.57,376.70
142,128,88,285,463,17.08,1020.72,51.77,378.71
143,127,87,285,463,17.09,1021.05,51.96,378.49
144,126,87,285,462,17.10,1021.29,52.16,376.70
145,126,87,286,463,17.11,1021.47,52.33,375.42
146,126,87,286,463,17.11,1021.61,52.51,374.14
147,125,87,287,463,17.12,1021.71,52.68,374.14
148,125,88,286,463,17.13,1021.77,52.83,374.57
149,125,87,286,463,17.14,1021.83,52.97,373.30
150,124,87,286,463,17.14,1021.88,53.09,374.57
151,124,87,287,463,17.15,1021.90,53.23,373.30
152,123,87,287,463,17.15,1021.93,53.33,374.14
153,124,87,286,463,17.16,1021.95,53.44,374.14
154,124,87,287,463,17.16,1021.95,53.53,372.46
155,124,87,287,463,17.17,1021.97,53.61,373.30
156,123,87,286,463,17.17,1021.97,53.69,373.30
157,123,87,286,463,17.17,1021.99,53.77,373.30
158,123,87,286,463,17.18,1021.99,53.82,373.30
159,122,87,286,463,17.18,1021.99,53.87,372.88
160,123,87,287,464,17.18,1022.00,53.92,373.30
161,123,87,286,463,17.19,1022.00,53.96,372.88
162,123,87,286,464,17.19,1022.00,54.00,371.62
163,123,87,287,464,17.19,1022.00,54.03,371.20
164,123,87,286,463,17.19,1022.01,54.07,373.30
165,122,87,287,463,17.20,1022.00,54.09,373.30
166,123,87,287,463,17.20,1021.99,54.10,373.30
167,122,87,286,463,17.20,1022.00,54.13,373.30
168,122,87,286,464,17.20,1022.00,54.13,373.30
169,122,87,287,464,17.20,1022.00,54.14,371.62
170,122,87,287,464,17.20,1022.00,54.16,372.04
171,122,87,286,464,17.21,1022.01,54.15,373.30
172,122,87,287,464,17.21,1022.00,54.16,372.46
173,122,87,287,463,17.21,1022.01,54.17,372.88
174,122,87,287,464,17.21,1022.00,54.17,372.46
175,122,87,287,464,17.21,1022.00,54.15,372.04
176,122,87,287,464,17.21,1022.00,54.15,371.62
177,122,87,287,463,17.21,1022.00,54.13,372.88
178,122,87,287,464,17.21,1022.01,54.13,372.46
179,122,87,287,464,17.22,1022.01,54.11,372.04
180,122,87,287,464,17.22,1022.01,54.10,372.46
181,122,87,287,463,17.22,1022.01,54.10,372.46
182,121,87,287,464,17.22,1022.00,54.08,372.46
183,122,87,287,464,17.22,1022.00,54.07,371.20
184,122,87,287,464,17.22,1022.00,54.04,370.79
185,122,87,286,464,17.22,1022.00,54.03,373.72
186,122,87,287,464,17.22,1022.00,54.01,371.62
187,122,87,287,465,17.22,1022.00,53.99,370.79
188,122,87,288,464,17.22,1022.00,53.98,372.04
189,121,87,287,465,17.22,1022.01,53.95,371.20
190,122,87,288,464,17.22,1022.00,53.95,372.04
191,122,87,287,464,17.22,1022.01,53.91,373.30
192,121,87,287,463,17.22,1022.01,53.90,370.79
193,121,87,288,465,17.22,1022.00,53.87,372.04
194,122,87,287,465,17.23,1022.01,53.86,371.20
195,122,87,288,465,17.23,1022.01,53.82,371.20
196,122,87,287,465,17.23,1022.02,53.81,371.20
197,122,87,288,464,17.23,1022.02,53.79,372.46
198,122,87,287,464,17.23,1022.01,53.77,372.04
199,122,87,287,465,17.23,1022.01,53.74,370.79
200,121,87,288,465,17.23,1022.02,53.71,371.62
201,122,87,287,464,17.22,1022.00,53.68,371.62
202,122,87,288,465,17.23,1022.01,53.66,370.79
203,122,87,288,465,17.22,1022.01,53.66,370.79
204,122,87,287,465,17.22,1022.01,53.61,371.20
205,122,87,288,465,17.22,1022.01,53.59,372.46
206,121,87,288,464,17.22,1022.01,53.57,370.79
207,122,87,288,465,17.22,1022.01,53.55,370.79
208,122,87,288,465,17.22,1022.00,53.52,371.20
209,122,88,287,465,17.22,1022.01,53.51,369.95
210,122,87,288,464,17.22,1022.00,53.48,370.79
211,122,87,288,464,17.22,1022.00,53.46,371.62
212,122,87,288,464,17.22,1022.00,53.43,369.95
213,122,87,288,465,17.22,1021.99,53.41,370.37
214,122,87,288,465,17.22,1022.00,53.39,370.79
215,122,87,288,465,17.22,1022.01,53.36,370.79
216,122,88,289,465,17.22,1022.01,53.35,370.79
217,122,88,288,465,17.22,1022.01,53.33,369.13
218,122,88,288,465,17.22,1022.00,53.30,369.13
219,122,87,289,465,17.22,1022.00,53.28,369.95
220,122,87,288,466,17.22,1022.01,53.26,370.37
221,122,87,288,466,17.22,1022.00,53.22,370.37
222,122,87,289,465,17.22,1022.01,53.21,369.54
223,122,88,288,465,17.22,1022.00,53.18,370.79
224,122,87,289,465,17.22,1022.00,53.17,369.54
225,122,87,289,465,17.21,1022.00,53.14,369.13
