Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,155,151,438,383,23.04,1027.80,45.28,466.87
1,156,151,438,383,23.04,1027.80,45.28,471.79
2,155,151,438,383,23.03,1027.81,45.28,469.48
3,156,152,438,383,23.04,1027.81,45.28,474.12
4,155,151,438,383,23.04,1027.81,45.27,474.45
5,156,151,438,383,23.04,1027.81,45.26,473.45
6,155,151,437,383,23.04,1027.80,45.26,464.93
7,155,151,437,383,23.04,1027.79,45.28,472.45
8,156,151,437,382,23.04,1027.79,45.27,473.45
9,155,151,437,382,23.04,1027.80,45.27,474.45
10,155,150,437,383,23.04,1027.80,45.26,465.25
11,154,150,437,383,23.04,1027.80,45.25,473.45
12,155,150,436,383,23.04,1027.80,45.26,466.22
13,154,150,436,382,23.04,1027.80,45.26,473.45
14,155,150,436,383,23.04,1027.80,45.24,467.85
15,155,149,436,383,23.04,1027.81,45.25,471.79
16,155,150,435,383,23.04,1027.81,45.24,471.46
17,155,150,435,382,23.04,1027.81,45.26,470.14
18,154,149,434,381,23.04,1027.81,45.25,475.12
19,154,150,435,382,23.04,1027.80,45.23,473.45
20,154,149,435,382,23.04,1027.80,45.23,472.45
21,154,149,434,382,23.04,1027.81,45.22,472.79
22,154,149,434,382,23.04,1027.81,45.22,467.52
23,153,148,434,381,23.04,1027.81,45.22,475.46
24,154,149,434,381,23.04,1027.81,45.20,475.46
25,153,149,434,382,23.04,1027.82,45.20,478.51
26,154,149,433,381,23.04,1027.81,45.18,467.52
27,153,149,433,382,23.04,1027.82,45.17,475.46
28,153,148,433,382,23.04,1027.82,45.17,473.79
29,153,148,433,382,23.04,1027.83,45.17,473.12
30,153,148,433,381,23.04,1027.83,45.16,475.46
31,154,147,433,382,23.04,1027.83,45.15,477.49
32,154,148,432,382,23.04,1027.82,45.16,477.49
33,154,148,433,382,23.04,1027.82,45.14,470.80
34,154,148,433,382,23.04,1027.83,45.13,470.14
35,153,148,433,382,23.04,1027.83,45.14,477.15
36,153,147,432,382,23.04,1027.83,45.14,476.47
37,154,148,432,382,23.05,1027.83,45.15,476.81
38,154,147,431,381,23.05,1027.83,45.15,478.17
39,153,147,431,382,23.05,1027.83,45.15,478.51
40,153,147,431,382,23.05,1027.82,45.14,473.79
41,153,147,431,382,23.05,1027.82,45.14,470.14
42,153,147,430,381,23.05,1027.82,45.14,477.49
43,153,146,431,382,23.05,1027.82,45.15,477.49
44,153,147,430,381,23.05,1027.83,45.15,476.81
45,153,146,430,381,23.05,1027.83,45.15,475.46
46,152,146,430,382,23.05,1027.83,45.15,470.80
47,152,146,429,382,23.05,1027.83,45.14,477.83
48,153,146,430,381,23.05,1027.83,45.14,469.81
49,152,146,430,382,23.05,1027.83,45.14,477.49
50,153,146,429,381,23.05,1027.83,45.14,476.81
51,152,146,429,381,23.05,1027.84,45.12,476.81
52,153,146,429,381,23.05,1027.84,45.12,480.91
53,152,146,429,382,23.05,1027.83,45.12,477.83
54,152,146,428,381,23.05,1027.82,45.10,481.60
55,152,146,428,381,23.05,1027.82,45.10,476.81
56,153,145,428,381,23.05,1027.83,45.10,477.49
57,152,145,428,381,23.05,1027.84,45.11,478.17
58,153,145,428,381,23.05,1027.85,45.07,477.49
59,151,145,427,381,23.05,1027.84,45.09,476.47
60,152,145,427,381,23.05,1027.85,45.07,478.85
61,152,145,427,381,23.05,1027.85,45.07,479.88
62,151,145,427,381,23.05,1027.85,45.06,471.46
63,152,144,427,381,23.05,1027.85,45.05,481.60
64,152,144,426,381,23.05,1027.85,45.04,473.45
65,151,144,427,381,23.05,1027.84,45.04,469.48
66,151,145,426,381,23.05,1027.84,45.03,481.94
67,151,144,426,380,23.05,1027.83,45.01,477.49
68,151,144,426,381,23.05,1027.83,45.02,473.45
69,151,144,426,381,23.05,1027.84,44.99,479.53
70,150,144,425,380,23.05,1027.83,44.99,473.12
71,151,144,426,381,23.05,1027.81,44.99,470.80
72,151,144,426,381,23.05,1027.81,44.97,480.91
73,151,144,426,381,23.05,1027.80,44.97,478.17
74,151,143,425,381,23.05,1027.80,44.97,477.83
75,151,144,425,380,23.05,1027.79,44.98,474.12
76,151,143,424,381,23.05,1027.79,44.97,477.83
77,150,144,425,380,23.05,1027.80,44.98,474.45
78,150,144,424,380,23.05,1027.78,44.96,476.14
79,151,143,425,381,23.05,1027.78,44.95,471.46
80,151,143,424,380,23.05,1027.77,44.95,479.53
81,150,143,424,380,23.05,1027.77,44.94,472.45
82,150,143,424,380,23.05,1027.77,44.93,483.68
83,151,143,424,380,23.05,1027.79,44.93,477.49
84,150,142,424,381,23.05,1027.78,44.93,481.60
85,150,142,424,380,23.05,1027.78,44.94,478.17
86,151,142,423,380,23.05,1027.78,44.93,478.85
87,150,143,423,380,23.05,1027.79,44.92,478.85
88,151,142,423,381,23.05,1027.80,44.92,479.53
89,151,143,424,380,23.05,1027.82,44.92,479.53
90,151,143,424,381,23.05,1027.81,44.92,477.15
91,150,142,423,380,23.05,1027.81,44.91,480.91
92,150,142,423,381,23.05,1027.81,44.93,481.25
93,151,142,424,381,23.05,1027.80,44.93,480.56
94,151,142,423,381,23.05,1027.80,44.93,470.80
95,151,142,423,382,23.05,1027.80,44.94,475.12
96,151,142,423,382,23.05,1027.80,44.98,474.12
97,150,142,423,381,23.05,1027.80,44.98,479.19
98,150,143,423,382,23.05,1027.80,45.00,474.12
99,151,142,423,382,23.05,1027.80,45.03,472.79
100,151,142,423,382,23.05,1027.80,45.05,476.47
101,150,142,423,383,23.05,1027.81,45.07,473.45
102,151,142,423,382,23.06,1027.80,45.09,475.12
103,151,142,423,382,23.06,1027.78,45.12,474.12
104,151,142,423,383,23.06,1027.77,45.16,472.12
105,151,141,422,382,23.06,1027.77,45.20,473.79
106,150,142,421,383,23.06,1027.77,45.22,468.83
107,150,142,422,383,23.05,1027.78,45.24,477.49
108,151,141,422,383,23.06,1027.80,45.27,469.81
109,150,141,422,383,23.06,1027.82,45.28,469.81
110,151,142,422,383,23.06,1027.80,45.31,468.83
111,150,141,422,383,23.06,1027.79,45.33,476.47
112,150,141,421,382,23.06,1027.79,45.35,472.79
113,150,141,421,382,23.06,1027.79,45.37,476.81
114,150,141,420,382,23.06,1027.79,45.39,478.51
115,150,140,420,382,23.06,1027.77,45.39,470.80
116,149,140,420,381,23.06,1027.77,45.39,478.17
117,150,141,420,382,23.06,1027.77,45.40,475.80
118,149,141,419,381,23.06,1027.76,45.39,476.47
119,149,140,419,381,23.06,1027.78,45.38,475.46
120,149,140,419,381,23.06,1027.80,45.38,479.19
121,149,140,420,381,23.06,1027.80,45.37,477.83
122,149,140,419,382,23.06,1027.81,45.35,479.88
123,179,142,428,391,23.06,1027.81,45.35,466.87
124,318,150,450,435,23.06,1027.81,45.36,413.69
125,435,158,472,480,23.07,1027.80,45.39,371.20
126,499,165,492,519,23.07,1027.80,45.50,322.97
127,534,172,508,549,23.07,1027.79,45.71,294.75
128,550,178,523,571,23.08,1027.79,45.96,273.30
129,557,183,534,589,23.08,1027.79,46.29,258.55
130,557,188,545,604,23.08,1027.79,46.65,242.61
131,551,191,552,613,23.08,1027.81,47.06,236.88
132,541,194,559,620,23.08,1027.80,47.49,230.92
133,531,196,564,625,23.09,1027.80,47.93,226.03
134,521,198,567,629,23.09,1027.79,48.39,219.28
135,513,201,571,633,23.09,1027.79,48.87,219.57
136,502,201,574,637,23.10,1027.79,49.35,215.00
137,489,203,575,638,23.10,1027.80,49.83,211.42
138,477,203,577,639,23.10,1027.79,50.34,214.72
139,464,204,577,638,23.11,1027.79,50.81,211.29
140,452,205,578,637,23.11,1028.21,51.30,211.97
141,439,205,578,635,23.11,1028.93,51.79,212.37
142,430,206,578,635,23.12,1029.47,52.25,214.16
143,423,206,578,634,23.13,1029.87,52.71,215.84
144,418,206,579,633,23.14,1030.17,53.14,220.45
145,413,207,579,632,23.15,1030.40,53.52,221.04
146,410,207,580,631,23.15,1030.57,53.89,224.79
147,407,207,580,630,23.16,1030.70,54.24,222.23
148,404,208,580,629,23.17,1030.80,54.53,226.65
149,401,208,581,628,23.18,1030.87,54.79,226.18
150,398,208,581,627,23.18,1030.92,55.05,227.27
151,397,209,582,627,23.19,1030.96,55.27,228.53
152,395,209,582,626,23.20,1030.99,55.48,233.20
153,393,208,582,625,23.20,1031.02,55.63,231.40
154,392,210,582,624,23.21,1031.04,55.79,231.89
155,390,210,583,624,23.21,1031.06,55.92,234.69
156,389,210,583,623,23.22,1031.07,56.05,233.53
157,388,211,584,622,23.22,1031.08,56.16,237.56
158,386,211,585,622,23.23,1031.09,56.24,234.36
159,386,212,585,621,23.23,1031.10,56.33,238.07
160,384,212,585,620,23.23,1031.09,56.40,238.59
161,384,212,586,620,23.24,1031.09,56.45,239.45
162,382,212,585,620,23.24,1031.10,56.51,238.76
163,381,212,585,619,23.24,1031.10,56.57,239.62
164,381,213,586,618,23.25,1031.10,56.59,239.97
165,380,213,587,617,23.25,1031.10,56.61,239.45
166,380,213,587,617,23.25,1031.11,56.63,243.33
167,378,214,587,618,23.26,1031.11,56.64,243.15
168,378,214,588,617,23.26,1031.11,56.67,242.43
169,378,214,588,616,23.26,1031.11,56.67,243.51
170,377,215,589,616,23.26,1031.10,56.67,244.41
171,377,215,589,616,23.26,1031.11,56.68,242.79
172,376,215,589,615,23.27,1031.11,56.67,243.15
173,376,215,590,615,23.27,1031.11,56.65,241.20
174,375,216,589,614,23.27,1031.10,56.65,242.43
175,375,216,590,614,23.27,1031.11,56.63,245.13
176,375,216,590,614,23.28,1031.11,56.61,245.86
177,374,217,590,614,23.28,1031.12,56.59,245.13
178,374,217,591,613,23.28,1031.12,56.56,246.04
179,373,217,592,612,23.28,1031.11,56.55,243.15
180,373,218,592,613,23.28,1031.11,56.51,245.68
181,373,218,591,613,23.28,1031.11,56.50,242.43
182,373,218,592,612,23.28,1031.10,56.47,247.70
183,372,219,592,612,23.29,1031.11,56.44,244.95
184,372,219,593,612,23.29,1031.11,56.42,245.86
185,372,219,593,611,23.29,1031.10,56.38,246.96
186,372,219,593,611,23.29,1031.10,56.36,246.78
187,371,219,594,610,23.29,1031.11,56.32,245.31
188,371,220,594,610,23.29,1031.11,56.31,248.07
189,370,220,594,610,23.30,1031.11,56.27,248.45
190,371,220,595,610,23.30,1031.11,56.25,247.89
191,370,221,595,609,23.30,1031.11,56.20,244.95
192,370,221,595,609,23.30,1031.11,56.17,248.45
193,369,220,595,608,23.30,1031.11,56.14,248.26
194,369,221,595,608,23.30,1031.12,56.11,247.89
195,369,221,596,609,23.30,1031.12,56.06,249.20
196,369,221,597,608,23.30,1031.12,56.03,250.90
197,369,222,596,608,23.30,1031.12,56.02,249.20
198,369,223,597,607,23.30,1031.12,55.98,247.70
199,368,223,597,608,23.31,1031.11,55.92,248.82
200,369,223,597,607,23.31,1031.11,55.90,249.76
201,368,223,597,607,23.31,1031.12,55.87,250.90
202,368,223,597,606,23.31,1031.12,55.83,247.15
203,368,223,597,607,23.31,1031.11,55.81,251.47
204,368,223,599,606,23.31,1031.11,55.77,250.90
205,367,223,598,605,23.31,1031.11,55.73,247.89
206,367,224,599,606,23.31,1031.12,55.71,250.90
207,367,225,599,606,23.31,1031.12,55.68,250.52
208,367,225,598,605,23.31,1031.11,55.64,249.38
209,366,225,599,605,23.31,1031.12,55.62,248.07
210,367,225,599,604,23.31,1031.12,55.59,249.95
211,367,225,599,606,23.31,1031.11,55.57,252.43
212,367,226,600,605,23.31,1031.11,55.53,250.71
213,366,226,600,604,23.31,1031.12,55.51,250.52
214,366,226,600,605,23.31,1031.13,55.47,248.82
215,366,226,601,604,23.31,1031.12,55.45,253.01
216,366,226,601,604,23.31,1031.13,55.42,253.01
217,366,226,601,603,23.31,1031.12,55.39,248.63
218,365,227,601,604,23.31,1031.13,55.37,252.05
219,366,227,601,604,23.31,1031.12,55.33,251.66
220,365,227,602,603,23.31,1031.12,55.30,250.90
221,365,228,601,604,23.32,1031.12,55.27,252.62
222,365,228,601,603,23.32,1031.12,55.26,253.01
223,364,227,602,602,23.32,1031.13,55.22,249.38
224,365,227,602,602,23.32,1031.12,55.19,252.05
225,365,228,602,603,23.32,1031.13,55.17,252.62
226,365,229,602,603,23.32,1031.13,55.15,252.82
227,365,229,603,602,23.32,1031.12,55.12,253.59
228,364,229,602,603,23.32,1031.13,55.09,253.01
229,364,229,602,602,23.32,1031.13,55.07,250.71
230,364,229,602,601,23.32,1031.13,55.03,254.77
231,363,230,603,602,23.32,1031.13,55.03,255.16
232,364,229,603,601,23.32,1031.12,54.99,253.01
233,364,229,603,601,23.32,1031.12,54.98,254.96
234,363,229,604,601,23.32,1031.12,54.94,251.28
235,364,230,603,601,23.32,1031.12,54.94,254.18
236,364,230,603,601,23.32,1031.12,54.90,255.16
237,363,230,604,600,23.32,1031.12,54.88,253.21
238,363,231,604,601,23.32,1031.12,54.84,251.09
239,363,230,604,601,23.32,1031.12,54.83,252.43
240,363,231,604,600,23.32,1031.12,54.81,254.18
241,363,231,604,600,23.32,1031.10,54.79,252.62
242,363,231,604,600,23.32,1031.10,54.77,250.71
243,363,231,604,599,23.32,1031.10,54.75,256.15
244,362,231,605,599,23.32,1031.10,54.73,257.35
245,362,232,605,600,23.32,1031.10,54.71,255.56
246,363,232,605,599,23.32,1031.10,54.69,253.79
247,362,232,605,599,23.32,1031.10,54.67,252.05
248,363,232,606,599,23.32,1031.10,54.66,252.05
249,362,232,605,599,23.32,1031.11,54.64,254.77
250,362,232,606,599,23.32,1031.10,54.60,254.96
251,362,233,606,599,23.32,1031.10,54.59,254.18
252,362,233,605,598,23.32,1031.09,54.58,255.75
253,362,233,606,599,23.31,1031.08,54.56,253.79
254,362,232,605,598,23.31,1031.09,54.54,254.96
255,362,232,606,598,23.31,1031.10,54.52,255.75
256,362,233,606,599,23.31,1031.09,54.50,254.77
257,362,234,606,598,23.31,1031.09,54.48,256.94
258,361,233,606,598,23.31,1031.09,54.47,254.37
259,361,234,607,598,23.31,1031.09,54.45,256.94
260,361,233,607,598,23.31,1031.09,54.44,257.14
261,362,234,606,598,23.31,1031.09,54.43,256.35
262,362,234,607,598,23.31,1031.08,54.40,252.24
263,361,234,607,597,23.31,1031.09,54.39,256.94
264,361,235,606,597,23.32,1031.08,54.37,256.75
265,361,235,607,598,23.31,1031.08,54.35,253.98
266,361,235,607,597,23.31,1031.08,54.34,255.95
267,361,234,608,597,23.31,1031.09,54.33,258.55
268,362,234,607,597,23.31,1031.09,54.31,255.95
269,361,235,608,597,23.31,1031.09,54.31,255.95
270,361,235,608,597,23.31,1031.08,54.28,255.95
271,361,235,608,597,23.31,1031.08,54.25,257.14
272,361,235,608,597,23.31,1031.08,54.24,255.75
273,361,235,609,597,23.31,1031.07,54.23,254.18
274,360,235,608,596,23.31,1031.07,54.21,257.95
275,361,235,608,597,23.31,1031.08,54.19,253.98
276,361,236,608,597,23.31,1031.08,54.19,257.55
277,360,236,608,597,23.31,1031.07,54.16,256.55
278,360,236,608,596,23.31,1031.08,54.16,257.95
279,361,236,609,596,23.31,1031.08,54.14,255.95
280,360,237,609,596,23.31,1031.08,54.12,258.75
281,360,236,609,595,23.31,1031.07,54.11,258.35
282,360,237,608,596,23.31,1031.08,54.11,257.75
283,360,236,609,596,23.31,1031.09,54.09,255.16
284,360,237,609,596,23.31,1031.10,54.08,256.35
285,360,237,609,596,23.31,1031.08,54.05,257.55
286,360,237,609,596,23.31,1031.08,54.04,257.35
287,360,236,609,595,23.31,1031.07,54.02,255.36
288,360,237,609,596,23.31,1031.07,54.02,258.35
289,360,237,609,595,23.31,1031.07,54.01,257.14
290,360,237,610,595,23.31,1031.07,53.99,258.96
291,360,237,609,594,23.31,1031.07,53.98,255.56
292,360,238,609,595,23.31,1031.07,53.96,256.35
293,360,237,609,595,23.31,1031.07,53.96,259.16
294,360,237,609,595,23.30,1031.08,53.95,259.16
295,359,237,610,595,23.30,1031.07,53.94,255.16
296,360,238,609,595,23.30,1031.07,53.92,258.75
297,359,238,609,595,23.30,1031.08,53.91,257.14
298,359,238,609,595,23.30,1031.08,53.92,258.35
299,359,238,610,594,23.30,1031.09,53.88,259.16
300,359,238,610,595,23.30,1031.08,53.88,257.95
301,359,238,610,594,23.30,1031.08,53.86,257.14
302,360,238,611,595,23.30,1031.08,53.85,260.39
303,359,239,609,594,23.30,1031.09,53.84,255.95
304,359,239,611,594,23.30,1031.08,53.83,257.55
305,359,239,610,594,23.30,1031.07,53.82,257.35
306,359,239,610,594,23.30,1031.07,53.80,260.18
307,359,239,610,594,23.30,1031.07,53.80,259.57
308,359,239,610,594,23.30,1031.08,53.79,260.80
309,358,239,610,593,23.30,1031.08,53.77,257.55
310,359,239,610,594,23.30,1031.08,53.75,256.35
311,359,239,610,593,23.30,1031.08,53.75,259.57
312,359,239,610,593,23.30,1031.08,53.76,261.21
313,359,240,611,593,23.30,1031.09,53.73,258.15
314,359,239,610,594,23.30,1031.08,53.73,261.00
315,359,239,610,594,23.30,1031.08,53.71,261.21
316,359,239,611,593,23.30,1031.09,53.71,257.35
317,359,240,611,593,23.29,1031.08,53.71,255.75
318,358,239,611,593,23.29,1031.09,53.69,259.77
319,358,239,611,593,23.29,1031.09,53.68,260.80
320,358,240,611,594,23.29,1031.09,53.67,259.77
321,358,240,611,593,23.29,1031.08,53.66,259.16
322,358,240,611,593,23.29,1031.08,53.64,261.21
323,358,240,611,593,23.29,1031.09,53.63,259.36
324,359,240,611,593,23.29,1031.10,53.62,259.57
325,358,240,611,593,23.29,1031.10,53.62,259.16
326,358,240,611,593,23.29,1031.09,53.61,258.55
327,358,240,611,593,23.29,1031.09,53.60,259.16
328,358,241,611,593,23.29,1031.10,53.58,259.98
329,358,241,612,593,23.29,1031.08,53.58,259.98
330,358,241,612,592,23.29,1031.08,53.57,259.98
331,358,241,611,593,23.29,1031.08,53.56,259.16
332,357,241,611,592,23.29,1031.08,53.55,260.39
333,358,241,611,593,23.29,1031.08,53.54,260.39
334,358,240,612,592,23.29,1031.07,53.54,260.59
335,358,241,612,592,23.29,1031.07,53.53,259.36
336,358,241,612,592,23.29,1031.08,53.52,259.77
337,358,240,611,592,23.29,1031.08,53.51,260.18
338,357,241,611,592,23.29,1031.08,53.49,260.39
339,357,241,612,592,23.29,1031.08,53.49,255.95
340,358,241,612,592,23.29,1031.07,53.49,260.18
341,357,241,612,592,23.29,1031.07,53.47,261.42
342,358,241,612,592,23.29,1031.08,53.47,260.39
343,357,241,612,592,23.29,1031.07,53.46,260.39
344,357,242,612,592,23.29,1031.07,53.46,257.95
345,357,242,612,592,23.29,1031.08,53.45,260.80
346,357,241,612,592,23.29,1031.08,53.44,261.62
347,358,242,612,591,23.29,1031.08,53.42,257.35
348,357,242,612,591,23.29,1031.09,53.42,261.00
349,357,241,612,591,23.28,1031.08,53.41,261.42
350,357,241,612,591,23.28,1031.07,53.41,260.39
351,357,242,612,592,23.28,1031.08,53.40,260.59
352,357,242,612,591,23.28,1031.09,53.38,261.21
353,357,241,612,592,23.28,1031.08,53.38,260.59
354,357,242,613,591,23.28,1031.08,53.36,258.15
355,357,242,612,592,23.28,1031.10,53.38,262.45
356,357,242,612,591,23.28,1031.09,53.36,261.83
357,357,242,613,590,23.28,1031.08,53.34,260.18
358,357,242,613,591,23.28,1031.08,53.33,258.75
359,357,242,613,591,23.28,1031.08,53.32,258.35
360,357,242,612,591,23.28,1031.08,53.33,258.35
361,357,243,612,591,23.28,1031.08,53.32,263.71
362,357,242,613,590,23.28,1031.08,53.30,261.62
363,357,242,612,591,23.28,1031.08,53.30,263.71
364,357,243,613,591,23.28,1031.08,53.30,260.39
365,357,243,613,590,23.28,1031.08,53.29,259.36
366,357,243,612,591,23.28,1031.08,53.28,257.14
367,356,242,612,590,23.28,1031.09,53.28,262.87
368,357,242,612,590,23.28,1031.09,53.27,261.21
369,357,242,612,591,23.28,1031.09,53.26,264.13
370,357,242,613,590,23.28,1031.09,53.26,260.59
371,357,243,613,591,23.28,1031.08,53.24,262.04
372,357,243,613,591,23.28,1031.09,53.23,263.29
373,356,243,613,590,23.28,1031.09,53.22,263.92
374,357,242,612,591,23.28,1031.09,53.22,259.36
375,356,243,614,590,23.28,1031.09,53.23,263.71
376,357,243,613,590,23.28,1031.08,53.21,258.96
377,357,243,613,590,23.28,1031.09,53.20,263.29
378,356,243,613,590,23.27,1031.09,53.20,263.71
379,356,243,613,590,23.27,1031.09,53.19,261.42
380,356,243,612,591,23.28,1031.09,53.19,259.57
381,356,243,614,591,23.28,1031.09,53.19,263.50
382,356,243,613,590,23.27,1031.09,53.18,261.62
383,356,243,613,590,23.27,1031.09,53.17,258.35
384,355,243,613,590,23.27,1031.09,53.16,260.59
385,356,244,613,590,23.27,1031.08,53.15,261.83
386,357,243,613,590,23.27,1031.08,53.15,261.00
387,356,244,613,590,23.27,1031.08,53.15,262.45
388,356,243,613,589,23.27,1031.08,53.13,262.87
389,356,244,613,590,23.27,1031.09,53.14,262.25
390,356,244,612,590,23.27,1031.09,53.14,262.25
391,355,244,613,589,23.27,1031.08,53.12,264.76
392,356,244,613,590,23.27,1031.07,53.12,263.29
393,356,244,613,590,23.27,1031.08,53.12,259.16
394,356,244,613,590,23.27,1031.07,53.11,259.98
395,356,243,613,589,23.27,1031.07,53.10,259.16
