Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,166,158,425,352,20.39,1014.40,55.97,529.00
1,166,158,425,351,20.39,1014.40,55.98,527.75
2,166,158,425,352,20.38,1014.40,55.97,527.75
3,166,158,425,352,20.38,1014.40,55.99,527.34
4,167,157,424,352,20.38,1014.40,55.98,531.93
5,165,157,425,352,20.38,1014.40,55.99,528.58
6,166,156,424,353,20.38,1014.40,56.00,527.34
7,166,157,423,352,20.38,1014.40,55.98,530.67
8,165,156,423,352,20.38,1014.40,55.99,529.41
9,165,156,423,352,20.38,1014.41,56.00,528.17
10,166,156,422,351,20.38,1014.41,56.00,530.67
11,165,155,422,352,20.38,1014.41,56.00,527.34
12,166,155,422,352,20.38,1014.41,56.02,531.93
13,165,155,421,351,20.37,1014.41,56.00,529.00
14,165,155,422,352,20.37,1014.41,56.01,530.25
15,165,155,420,351,20.37,1014.41,56.02,529.41
16,165,154,420,352,20.37,1014.40,56.02,526.92
17,165,154,421,352,20.37,1014.41,56.00,527.34
18,165,154,420,352,20.37,1014.41,56.01,531.51
19,164,154,420,352,20.37,1014.41,56.01,527.75
20,164,153,420,351,20.37,1014.40,56.02,529.00
21,164,153,419,352,20.37,1014.40,56.03,528.58
22,165,153,419,351,20.37,1014.41,56.02,531.93
23,164,153,419,352,20.37,1014.40,56.02,529.83
24,164,153,418,352,20.37,1014.40,56.02,528.58
25,163,153,419,352,20.36,1014.40,56.02,531.09
26,164,153,418,351,20.36,1014.40,56.02,531.51
27,164,152,418,352,20.36,1014.40,56.03,532.35
28,164,152,418,352,20.36,1014.41,56.04,530.67
29,164,151,418,352,20.36,1014.40,56.03,527.75
30,163,152,417,352,20.36,1014.39,56.03,531.09
31,163,151,417,352,20.36,1014.40,56.03,532.35
32,163,151,417,352,20.36,1014.40,56.04,532.35
33,163,151,416,352,20.36,1014.40,56.03,529.41
34,163,151,417,352,20.36,1014.40,56.05,533.20
35,163,150,416,352,20.36,1014.40,56.05,529.41
36,163,151,416,352,20.35,1014.40,56.05,531.93
37,163,150,415,351,20.35,1014.40,56.05,532.77
38,163,150,415,352,20.35,1014.40,56.05,530.25
39,162,150,415,351,20.35,1014.39,56.06,531.51
40,163,150,414,352,20.35,1014.39,56.06,532.35
41,162,149,414,352,20.35,1014.39,56.06,529.41
42,162,149,414,352,20.35,1014.40,56.06,532.35
43,162,149,414,351,20.35,1014.39,56.07,528.58
44,162,149,413,352,20.35,1014.39,56.09,531.93
45,162,149,414,352,20.35,1014.39,56.08,531.51
46,163,149,413,352,20.34,1014.39,56.09,531.09
47,162,148,413,351,20.34,1014.39,56.09,532.77
48,161,149,412,351,20.34,1014.39,56.09,529.83
49,162,148,412,351,20.34,1014.39,56.09,533.62
50,162,148,413,351,20.34,1014.38,56.10,529.83
51,162,148,412,351,20.34,1014.39,56.11,531.51
52,162,148,412,351,20.34,1014.39,56.10,531.93
53,162,147,411,351,20.34,1014.39,56.10,532.77
54,161,147,411,352,20.34,1014.39,56.12,528.58
55,162,147,411,351,20.34,1014.38,56.12,531.09
56,162,147,410,351,20.34,1014.39,56.13,528.58
57,161,147,410,352,20.33,1014.39,56.13,528.58
58,161,147,411,351,20.33,1014.38,56.14,531.93
59,161,146,410,352,20.33,1014.39,56.16,534.47
60,161,146,409,351,20.33,1014.39,56.15,531.51
61,161,146,410,352,20.33,1014.39,56.16,529.00
62,161,146,409,352,20.33,1014.39,56.16,532.77
63,161,146,409,352,20.33,1014.38,56.18,532.77
64,161,146,409,352,20.33,1014.38,56.17,532.35
65,161,145,408,352,20.33,1014.38,56.18,532.77
66,161,146,409,351,20.33,1014.38,56.18,531.93
67,160,145,408,352,20.33,1014.38,56.19,531.51
68,160,145,408,352,20.33,1014.38,56.19,531.09
69,160,145,408,351,20.33,1014.39,56.19,534.89
70,160,145,407,352,20.32,1014.39,56.20,530.25
71,160,145,408,351,20.32,1014.38,56.21,532.77
72,160,145,407,352,20.32,1014.38,56.21,531.51
73,160,145,407,351,20.32,1014.37,56.21,531.93
74,160,144,407,351,20.32,1014.38,56.22,531.09
75,160,144,406,351,20.32,1014.38,56.21,531.09
76,160,144,407,352,20.32,1014.38,56.23,534.47
77,160,144,406,352,20.32,1014.37,56.22,534.04
78,160,143,406,352,20.32,1014.37,56.23,531.93
79,160,143,405,351,20.32,1014.37,56.22,534.47
80,160,143,406,352,20.32,1014.37,56.23,532.35
81,159,142,405,352,20.32,1014.37,56.24,533.20
82,160,143,406,352,20.31,1014.37,56.23,532.35
83,159,143,405,352,20.31,1014.37,56.25,532.35
84,160,142,405,352,20.31,1014.37,56.25,531.93
85,160,143,405,353,20.31,1014.38,56.25,531.93
86,160,143,405,352,20.31,1014.37,56.26,534.47
87,159,142,404,353,20.31,1014.37,56.26,532.77
88,159,142,404,352,20.31,1014.37,56.30,532.35
89,159,142,404,352,20.31,1014.37,56.29,534.04
90,159,141,404,353,20.31,1014.37,56.32,532.35
