Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1899,1658,1487,3171,2501,998,2273,3194,2734,1842,0
2,1904,1656,1486,3172,2501,1003,2270,3190,2736,1843,0
3,1894,1652,1483,3171,2499,1004,2268,3176,2735,1843,0
4,1903,1673,1488,3173,2502,1003,2274,3174,2734,1842,0
5,1907,1658,1488,3174,2500,1003,2269,3166,2734,1842,0
6,1912,1659,1488,3174,2491,1004,2274,3168,2734,1842,0
7,1910,1662,1487,3172,2499,1002,2274,3179,2735,1843,0
8,1886,1654,1486,3172,2502,1002,2274,3182,2736,1844,0
9,1906,1650,1488,3175,2502,1004,2275,3187,2734,1842,0
10,1923,1659,1488,3173,2500,1001,2273,3192,2735,1842,0
11,1902,1658,1488,3172,2501,1002,2274,3178,2737,1841,0
12,1912,1656,1489,3173,2500,1001,2277,3178,2736,1843,0
13,1905,1664,1488,3173,2500,1001,2269,3166,2735,1844,0
14,1903,1654,1488,3171,2499,1005,2275,3174,2735,1842,0
15,1906,1667,1487,3173,2501,1003,2274,3179,2734,1842,0
16,1905,1677,1488,3172,2501,1003,2270,3187,2737,1843,0
17,1905,1652,1488,3173,2503,1002,2274,3187,2736,1842,0
18,1912,1667,1487,3174,2502,1004,2274,3192,2734,1843,0
19,1901,1657,1485,3175,2500,1002,2270,3176,2734,1842,0
20,1922,1658,1489,3173,2501,1001,2269,3179,2737,1843,0
21,1928,1656,1488,3173,2501,1001,2272,3172,2736,1843,1
22,1884,1658,1486,3174,2501,1004,2274,3168,2737,1843,1
23,1915,1657,1486,3174,2502,1003,2275,3183,2736,1842,1
24,1910,1664,1488,3174,2499,999,2275,3189,2735,1842,1
25,1906,1666,1486,3174,2501,1001,2272,3192,2738,1841,1
26,1906,1650,1488,3173,2502,1002,2277,3187,2738,1841,1
27,1895,1658,1498,3174,2500,1003,2272,3179,2738,1843,1
28,1908,1658,1486,3174,2502,1003,2274,3179,2738,1842,1
29,1902,1653,1486,3173,2501,1003,2275,3165,2735,1843,1
30,1898,1656,1488,3173,2502,1001,2274,3168,2738,1842,1
31,1912,1677,1485,3173,2500,1002,2277,3181,2738,1841,1
32,1929,1659,1489,3173,2499,1003,2280,3187,2736,1842,1
33,1910,1662,1487,3174,2500,1002,2274,3190,2739,1842,1
34,1916,1659,1486,3174,2501,1001,2270,3195,2738,1843,1
35,1909,1656,1489,3173,2499,1003,2274,3187,2738,1842,1
36,1899,1654,1488,3173,2500,1004,2274,3173,2736,1840,1
37,1909,1663,1489,3173,2502,1003,2280,3169,2738,1839,1
38,1922,1659,1486,3176,2504,1002,2280,3166,2738,1844,1
39,1910,1634,1456,3171,2500,964,2275,3177,2755,1839,1
40,1936,1664,1489,3178,2502,1004,2280,3187,2742,1846,1
41,1909,1642,1487,3176,2500,1004,2280,3188,2742,1845,1
42,1899,1657,1487,3177,2501,1004,2278,3189,2738,1847,1
43,1912,1661,1488,3179,2502,1005,2281,3190,2739,1850,1
44,1910,1655,1487,3178,2502,1002,2283,3182,2739,1853,1
45,1935,1656,1485,3178,2500,1004,2282,3177,2739,1856,1
46,1910,1666,1488,3182,2502,1002,2282,3169,2742,1857,1
47,1902,1658,1486,3180,2501,1002,2284,3176,2741,1856,1
48,1916,1667,1488,3182,2500,1002,2288,3192,2742,1859,1
49,1909,1654,1483,3182,2499,1002,2287,3197,2742,1858,1
50,1922,1659,1490,3183,2501,1001,2287,3196,2742,1862,1
51,1908,1650,1488,3182,2500,1002,2290,3187,2742,1866,1
52,1908,1661,1486,3186,2502,1003,2294,3184,2744,1865,1
53,1900,1653,1498,3186,2504,1002,2290,3176,2744,1869,1
54,1913,1665,1486,3187,2500,1003,2294,3181,2742,1868,1
55,1913,1656,1487,3189,2502,1002,2295,3186,2745,1871,1
56,1920,1659,1479,3188,2502,1003,2291,3192,2743,1872,1
57,1907,1656,1488,3191,2502,1002,2294,3193,2744,1872,1
