Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1875,1601,1404,2996,2361,977,2008,3186,2594,1687,0
2,1866,1587,1406,2998,2364,963,2005,3203,2594,1689,0
3,1868,1595,1404,2997,2356,975,2006,3215,2594,1691,0
4,1872,1595,1404,2995,2370,974,2005,3207,2592,1688,0
5,1865,1585,1405,2996,2362,971,2003,3198,2592,1687,0
6,1874,1606,1408,2995,2361,974,2003,3178,2591,1688,0
7,1866,1582,1404,3002,2360,973,1998,3178,2593,1690,0
8,1857,1597,1406,2995,2361,972,2005,3194,2591,1689,0
9,1887,1596,1403,2997,2362,973,2005,3210,2594,1689,0
10,1871,1598,1405,2995,2362,974,2008,3209,2594,1690,0
11,1867,1590,1404,2996,2362,971,2005,3210,2590,1686,0
12,1850,1595,1402,2995,2361,975,2006,3192,2592,1690,0
13,1872,1594,1409,2996,2363,971,2008,3182,2594,1689,0
14,1859,1594,1404,2995,2360,974,2007,3183,2592,1688,0
15,1864,1600,1402,2996,2359,972,2004,3186,2590,1690,0
16,1866,1605,1403,2995,2362,974,2012,3191,2591,1688,0
17,1885,1597,1406,2996,2362,966,2004,3212,2592,1690,0
18,1866,1596,1404,2995,2362,974,2006,3214,2591,1689,0
19,1872,1601,1404,2996,2361,971,2001,3207,2594,1690,0
20,1881,1602,1404,2995,2361,975,2005,3203,2594,1689,0
21,1870,1602,1404,2996,2360,972,2005,3187,2595,1688,1
22,1874,1596,1406,2998,2363,973,2011,3178,2593,1689,1
23,1873,1602,1409,2996,2368,974,2008,3182,2595,1691,1
24,1866,1590,1408,2995,2360,971,2005,3193,2594,1691,1
25,1865,1596,1403,2998,2360,972,2008,3208,2592,1689,1
26,1874,1604,1404,2995,2362,976,2009,3208,2593,1688,1
27,1865,1573,1403,2998,2362,972,2006,3207,2595,1687,1
28,1886,1597,1401,2998,2363,972,2008,3208,2596,1689,1
29,1864,1586,1402,2998,2362,971,2009,3190,2598,1689,1
30,1865,1597,1398,2995,2360,964,2003,3183,2594,1683,1
31,1858,1594,1403,2998,2362,973,2010,3178,2595,1690,1
32,1871,1602,1405,2995,2362,972,2006,3189,2594,1688,1
33,1872,1608,1403,2995,2361,970,2014,3202,2595,1691,1
34,1868,1594,1404,2996,2354,973,2011,3217,2595,1689,1
35,1877,1593,1399,2995,2361,968,2007,3216,2593,1689,1
36,1891,1596,1405,2999,2361,973,2010,3208,2597,1690,1
37,1869,1589,1402,2998,2362,971,2011,3192,2597,1691,1
38,1866,1606,1408,2998,2360,971,2010,3183,2594,1690,1
39,1871,1602,1403,2998,2360,976,2013,3186,2593,1692,1
40,1866,1600,1404,2998,2362,974,2008,3187,2593,1691,1
41,1857,1600,1409,2999,2362,975,2011,3200,2592,1695,1
42,1838,1595,1405,3000,2360,966,2012,3209,2594,1694,1
43,1873,1601,1401,3001,2362,972,2011,3208,2596,1695,1
44,1870,1604,1404,3002,2361,973,2015,3203,2595,1698,1
45,1870,1607,1402,2999,2362,971,2010,3187,2594,1699,1
46,1872,1622,1402,3002,2363,974,2018,3182,2595,1703,1
47,1869,1590,1404,3004,2363,974,2014,3181,2594,1700,1
48,1869,1595,1405,3003,2362,974,2014,3187,2595,1704,1
49,1867,1591,1406,3010,2363,976,2019,3202,2595,1706,1
50,1870,1590,1402,3009,2361,974,2022,3211,2595,1707,1
51,1874,1595,1398,3006,2361,974,2017,3211,2598,1711,1
52,1871,1593,1402,3010,2366,971,2022,3202,2599,1709,1
53,1876,1595,1405,3013,2371,975,2022,3192,2600,1710,1
54,1876,1594,1404,3014,2361,973,2023,3182,2600,1713,1
55,1914,1590,1384,3018,2378,937,2032,3186,2638,1712,1
56,1931,1610,1392,3023,2386,968,2060,3112,2653,1735,1
57,1888,1603,1403,3013,2363,976,2034,3215,2600,1715,1
58,1880,1598,1399,3015,2359,976,2031,3213,2601,1713,1
59,1883,1600,1402,3016,2359,970,2030,3214,2598,1718,1
60,1880,1600,1409,3019,2363,978,2035,3214,2600,1718,1
61,1878,1596,1404,3021,2371,976,2035,3200,2600,1718,1
62,1874,1595,1404,3023,2366,974,2034,3189,2602,1718,1
63,1876,1598,1400,3022,2363,976,2038,3186,2603,1721,1
64,1871,1595,1401,3024,2363,974,2036,3190,2601,1724,1
65,1876,1594,1403,3026,2361,973,2043,3205,2601,1725,1
66,1874,1595,1402,3029,2362,970,2043,3216,2604,1723,1
67,1874,1594,1403,3030,2359,972,2044,3218,2602,1723,1
68,1872,1593,1404,3029,2362,972,2042,3214,2604,1728,1
69,1878,1608,1403,3032,2363,972,2050,3114,2606,1729,1
70,1872,1614,1405,3033,2361,974,2050,3106,2604,1728,1
71,1878,1605,1403,3034,2363,971,2052,3104,2607,1729,1
72,1877,1610,1403,3033,2363,971,2048,3104,2606,1730,1
73,1882,1602,1403,3034,2363,971,2050,3118,2607,1730,1
74,1881,1602,1405,3037,2362,971,2051,3126,2606,1732,1
75,1851,1597,1404,3035,2362,971,2055,3130,2608,1729,1
76,1856,1595,1402,3040,2362,970,2057,3126,2607,1734,1
77,1870,1596,1405,3042,2364,973,2060,3123,2610,1734,1
78,1871,1600,1405,3040,2363,974,2058,3115,2607,1731,1
79,1878,1602,1404,3043,2364,973,2062,3112,2610,1736,1
80,1880,1602,1405,3043,2365,975,2059,3106,2609,1736,1
