Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1960,1693,1563,3307,2607,1026,2504,3247,2836,1970,0
2,1949,1712,1562,3307,2607,1026,2503,3246,2835,1978,0
3,1962,1705,1564,3307,2608,1025,2503,3241,2840,1974,0
4,1963,1716,1566,3308,2608,1028,2506,3238,2838,1971,0
5,1980,1713,1563,3306,2607,1026,2503,3236,2836,1974,0
6,1962,1722,1562,3306,2606,1024,2504,3232,2833,1969,0
7,1970,1713,1566,3308,2607,1030,2510,3243,2837,1975,0
8,1956,1708,1566,3306,2604,1024,2502,3240,2835,1974,0
9,1963,1709,1562,3307,2606,1022,2498,3252,2834,1972,0
10,1954,1711,1562,3308,2606,1030,2502,3244,2837,1976,0
11,1950,1713,1562,3306,2606,1026,2505,3242,2835,1974,0
12,1957,1713,1562,3307,2607,1025,2507,3236,2838,1974,0
13,1971,1716,1563,3307,2607,1027,2503,3235,2836,1973,0
14,1957,1691,1563,3307,2606,1026,2498,3228,2835,1976,0
15,1964,1714,1564,3306,2607,1028,2502,3242,2836,1972,0
16,1960,1707,1564,3307,2605,1027,2504,3241,2838,1970,0
17,1964,1715,1565,3306,2606,1028,2496,3250,2835,1970,0
18,1946,1708,1562,3307,2607,1024,2503,3246,2838,1971,0
19,1962,1718,1563,3307,2608,1027,2503,3247,2836,1972,0
20,1976,1715,1564,3306,2609,1025,2505,3243,2838,1972,0
21,1967,1721,1564,3307,2610,1027,2503,3235,2838,1973,1
22,1976,1718,1561,3307,2606,1028,2508,3237,2841,1976,1
23,1969,1720,1563,3307,2608,1026,2502,3242,2839,1973,1
24,1967,1714,1564,3307,2610,1027,2503,3246,2840,1976,1
25,1964,1718,1566,3306,2610,1027,2508,3247,2839,1974,1
26,1979,1716,1568,3306,2608,1027,2504,3257,2840,1971,1
27,1962,1713,1566,3306,2610,1030,2506,3243,2840,1974,1
28,1968,1722,1566,3307,2611,1030,2504,3239,2836,1975,1
29,1967,1716,1566,3306,2610,1029,2505,3238,2840,1972,1
30,1966,1717,1570,3307,2616,1033,2503,3236,2838,1971,1
31,1961,1716,1565,3306,2610,1031,2504,3238,2838,1974,1
32,1948,1718,1567,3307,2607,1028,2504,3241,2838,1974,1
33,1975,1717,1563,3307,2608,1028,2502,3251,2842,1976,1
34,1996,1715,1567,3309,2608,1025,2507,3255,2840,1974,1
35,1944,1714,1566,3307,2610,1032,2505,3243,2838,1976,1
36,1966,1720,1562,3307,2611,1030,2507,3246,2840,1978,1
37,1987,1715,1562,3308,2607,1026,2507,3238,2840,1975,1
38,2004,1718,1567,3308,2611,1029,2507,3228,2841,1976,1
39,1947,1715,1565,3310,2609,1028,2510,3237,2843,1978,1
40,1946,1715,1566,3310,2611,1027,2512,3246,2843,1981,1
41,1980,1722,1560,3311,2608,1027,2511,3254,2843,1982,1
42,1979,1718,1567,3310,2607,1030,2512,3256,2840,1985,1
