Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1889,1628,1452,3094,2440,986,2143,3144,2671,1771,0
2,1872,1626,1451,3092,2440,991,2144,3159,2673,1768,0
3,1892,1627,1450,3093,2443,987,2144,3155,2673,1770,0
4,1870,1626,1450,3090,2441,989,2147,3149,2670,1772,0
5,1887,1628,1451,3090,2444,983,2146,3136,2669,1770,0
6,1864,1627,1451,3091,2438,988,2142,3128,2671,1768,0
7,1883,1619,1452,3091,2440,991,2147,3139,2675,1770,0
8,1860,1630,1451,3091,2440,986,2144,3144,2671,1768,0
9,1886,1619,1450,3092,2438,989,2140,3161,2670,1770,0
10,1886,1619,1451,3091,2440,986,2147,3160,2671,1770,0
11,1897,1629,1451,3091,2440,983,2145,3146,2670,1771,0
12,1907,1629,1450,3092,2439,988,2145,3144,2670,1768,0
13,1880,1628,1450,3090,2439,990,2144,3126,2671,1771,0
14,1889,1628,1452,3092,2439,987,2147,3130,2670,1770,0
15,1886,1631,1450,3091,2439,987,2147,3144,2670,1769,0
16,1885,1639,1447,3091,2438,986,2147,3148,2672,1769,0
17,1884,1624,1446,3094,2440,989,2147,3161,2678,1770,0
18,1896,1630,1446,3094,2440,986,2144,3154,2671,1770,0
19,1906,1632,1452,3091,2438,986,2145,3153,2672,1768,0
20,1880,1630,1451,3092,2440,985,2145,3137,2672,1768,0
21,1890,1626,1451,3092,2442,987,2146,3130,2674,1768,1
22,1888,1634,1452,3091,2440,989,2150,3134,2671,1768,1
23,1885,1634,1451,3091,2439,988,2145,3136,2672,1771,1
24,1886,1622,1450,3091,2443,986,2145,3153,2674,1770,1
25,1875,1627,1448,3090,2440,984,2142,3154,2675,1770,1
26,1891,1626,1450,3091,2440,986,2141,3155,2673,1770,1
27,1885,1619,1449,3091,2442,989,2147,3154,2678,1753,1
28,1878,1627,1458,3091,2440,988,2150,3139,2674,1766,1
29,1889,1649,1450,3090,2439,990,2147,3130,2672,1770,1
30,1910,1629,1450,3094,2440,990,2150,3137,2671,1768,1
31,1890,1632,1450,3092,2440,985,2148,3144,2671,1766,1
32,1878,1625,1450,3091,2440,987,2148,3147,2674,1766,1
33,1890,1627,1450,3092,2439,987,2150,3156,2672,1767,1
34,1920,1630,1449,3091,2438,986,2150,3164,2673,1768,1
35,1892,1632,1448,3091,2438,986,2153,3154,2673,1771,1
36,1871,1623,1448,3094,2442,983,2145,3140,2675,1768,1
37,1891,1642,1449,3094,2440,984,2157,3131,2674,1773,1
38,1897,1627,1444,3094,2442,988,2147,3130,2674,1771,1
39,1890,1626,1448,3096,2441,990,2154,3144,2676,1772,1
40,1886,1634,1450,3096,2439,989,2154,3152,2671,1772,1
41,1865,1626,1450,3096,2440,990,2152,3157,2675,1771,1
42,1891,1643,1450,3095,2442,990,2159,3159,2672,1775,1
43,1890,1618,1428,3094,2443,988,2154,3150,2678,1778,1
44,1882,1626,1452,3097,2438,987,2150,3147,2672,1779,1
45,1885,1609,1451,3098,2440,989,2155,3139,2674,1780,1
46,1883,1630,1450,3098,2434,988,2155,3138,2672,1780,1
47,1874,1628,1452,3099,2441,989,2158,3142,2672,1783,1
48,1890,1647,1449,3099,2439,992,2157,3147,2674,1786,1
49,1885,1627,1450,3100,2439,990,2155,3158,2674,1789,1
50,1914,1633,1449,3104,2442,990,2160,3166,2675,1789,1
51,1890,1624,1450,3104,2440,990,2159,3156,2673,1792,1
52,1888,1632,1451,3105,2438,990,2161,3152,2675,1794,1
53,1883,1632,1451,3107,2442,988,2163,3136,2678,1794,1
54,1894,1629,1448,3106,2440,989,2162,3138,2674,1792,1
55,1894,1640,1450,3107,2440,990,2163,3144,2676,1797,1
56,1890,1626,1448,3110,2440,988,2167,3151,2677,1797,1
57,1902,1629,1449,3110,2438,988,2166,3169,2677,1800,1
58,1882,1622,1450,3111,2438,991,2170,3170,2678,1801,1
59,1891,1614,1451,3111,2438,994,2170,3162,2677,1802,1
60,1886,1633,1449,3114,2439,990,2174,3156,2678,1803,1
61,1880,1630,1452,3116,2439,991,2176,3137,2678,1805,1
62,1896,1627,1451,3115,2438,988,2172,3139,2677,1807,1
63,1899,1637,1450,3119,2440,987,2178,3145,2682,1807,1
64,1890,1626,1453,3122,2440,989,2178,3152,2679,1804,1
65,1894,1630,1451,3118,2440,984,2178,3160,2677,1810,1
66,1908,1634,1454,3122,2440,990,2182,3171,2679,1810,1
67,1887,1631,1452,3123,2440,993,2182,3164,2678,1811,1
68,1890,1617,1451,3129,2440,990,2183,3158,2679,1812,1
69,1890,1634,1452,3126,2442,990,2184,3149,2681,1808,1
70,1885,1630,1454,3123,2438,990,2187,3146,2680,1813,1
71,1880,1602,1426,3119,2428,970,2190,3146,2690,1816,1
72,1856,1628,1449,3127,2442,992,2187,3154,2680,1816,1
73,1896,1634,1451,3128,2440,994,2191,3166,2683,1814,1
74,1889,1644,1453,3128,2438,988,2193,3168,2678,1814,1
75,1892,1623,1453,3131,2440,992,2191,3162,2680,1815,1
76,1894,1637,1450,3131,2441,993,2190,3154,2681,1815,1
77,1899,1631,1452,3131,2440,994,2192,3155,2682,1817,1
78,1890,1627,1452,3133,2442,991,2194,3146,2680,1817,1
79,1888,1624,1453,3136,2440,993,2197,3156,2681,1816,1
80,1891,1617,1453,3133,2438,986,2194,3163,2682,1818,1
81,1894,1638,1452,3138,2441,992,2196,3173,2685,1819,1
82,1892,1633,1453,3136,2442,992,2198,3176,2683,1821,1
83,1889,1630,1451,3137,2436,994,2197,3171,2683,1820,1
84,1877,1627,1451,3138,2440,990,2199,3157,2684,1821,1
85,1866,1625,1452,3139,2441,992,2205,3149,2683,1820,1
