timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1979,1588,1235,1780,2083,665,886,2909,2410,884,0
2,1985,1595,1239,1782,2083,664,886,2919,2411,886,0
3,1988,1595,1237,1781,2083,665,886,2882,2411,885,0
4,1994,1587,1238,1782,2082,662,886,2798,2411,885,0
5,1986,1592,1238,1782,2081,663,888,2766,2411,885,0
6,1985,1589,1238,1781,2083,664,886,2798,2410,886,0
7,1991,1594,1238,1781,2082,665,887,2888,2411,884,0
8,1990,1609,1237,1783,2083,664,887,2926,2411,886,0
9,1986,1587,1238,1782,2080,664,885,2890,2411,885,0
10,1985,1580,1238,1780,2082,664,879,2800,2411,885,0
11,1981,1590,1237,1783,2082,664,886,2763,2412,884,0
12,1992,1591,1237,1783,2086,662,886,2794,2410,883,0
13,1981,1584,1237,1784,2082,664,887,2865,2411,885,0
14,1994,1593,1238,1782,2082,661,886,2918,2413,884,0
15,2019,1594,1238,1784,2082,664,888,2920,2412,886,0
16,1986,1594,1237,1782,2082,664,888,2862,2411,886,0
17,1990,1584,1238,1784,2082,663,885,2792,2411,886,0
18,2000,1592,1238,1784,2083,663,886,2766,2411,886,0
19,1977,1591,1242,1783,2084,663,883,2816,2413,886,0
20,1992,1592,1238,1784,2083,665,885,2881,2411,885,0
21,1988,1584,1237,1787,2082,666,884,2918,2412,886,1
22,1992,1600,1239,1778,2082,665,886,2921,2411,888,1
23,1993,1590,1238,1783,2090,663,888,2845,2413,883,1
24,1987,1592,1238,1784,2082,664,888,2778,2412,886,1
25,1991,1604,1238,1783,2082,664,890,2774,2412,886,1
26,1986,1590,1236,1783,2083,663,886,2829,2410,886,1
27,1990,1570,1239,1784,2082,664,887,2891,2412,886,1
28,1990,1593,1238,1784,2081,663,887,2928,2413,887,1
29,1990,1600,1238,1777,2082,664,889,2913,2413,885,1
30,2002,1591,1237,1786,2082,665,886,2823,2414,886,1
31,1986,1590,1238,1785,2083,662,887,2762,2414,885,1
