Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1712,1382,1082,1873,1760,594,880,2934,2223,850,0
2,1738,1405,1080,1873,1760,594,881,2913,2224,852,0
3,1734,1373,1082,1875,1758,594,882,2795,2226,851,0
4,1734,1373,1082,1872,1757,594,882,2762,2224,851,0
5,1734,1381,1079,1873,1750,594,882,2813,2224,851,0
6,1730,1383,1079,1872,1760,594,880,2888,2224,850,0
7,1738,1390,1082,1874,1760,593,882,2928,2224,850,0
8,1736,1380,1082,1874,1758,594,880,2926,2224,851,0
9,1729,1381,1082,1872,1761,594,882,2829,2224,850,0
10,1737,1390,1082,1871,1760,593,883,2770,2225,851,0
11,1744,1386,1081,1874,1757,593,880,2778,2225,851,0
12,1743,1381,1080,1874,1760,594,881,2851,2225,851,0
13,1734,1373,1081,1880,1758,593,878,2907,2224,851,0
14,1731,1386,1081,1875,1762,594,879,2931,2225,853,0
15,1723,1382,1086,1874,1759,593,881,2902,2226,851,0
16,1738,1394,1082,1876,1759,593,882,2816,2224,852,0
17,1734,1400,1080,1875,1760,596,887,2766,2225,853,0
18,1749,1384,1083,1873,1759,594,881,2794,2226,851,0
19,1739,1367,1082,1875,1758,593,883,2867,2227,851,0
20,1736,1387,1082,1875,1759,593,881,2920,2226,853,0
21,1714,1383,1082,1875,1760,594,882,2931,2226,852,1
22,1746,1384,1081,1875,1760,593,882,2877,2226,851,1
23,1736,1380,1082,1875,1759,594,879,2795,2225,851,1
24,1755,1384,1082,1875,1760,594,881,2766,2225,852,1
25,1743,1382,1080,1876,1758,594,882,2810,2226,852,1
26,1732,1378,1082,1874,1758,595,883,2887,2225,851,1
27,1766,1385,1083,1875,1758,593,882,2926,2227,853,1
28,1736,1372,1082,1874,1759,594,882,2925,2226,852,1
29,1736,1387,1080,1875,1760,594,881,2855,2226,851,1
30,1736,1373,1082,1876,1759,594,882,2775,2226,852,1
31,1734,1388,1081,1876,1761,594,882,2771,2224,852,1
32,1732,1378,1082,1876,1759,595,878,2830,2226,851,1
33,1736,1361,1082,1878,1758,594,874,2891,2227,852,1
34,1736,1387,1081,1878,1759,594,883,2928,2226,851,1
35,1735,1376,1081,1878,1759,593,883,2915,2227,853,1
36,1735,1366,1082,1878,1759,592,881,2832,2226,854,1
37,1765,1386,1082,1879,1760,595,882,2767,2227,852,1
38,1730,1379,1082,1882,1761,594,884,2778,2227,853,1
39,1733,1379,1083,1881,1761,595,884,2855,2226,853,1
40,1743,1383,1082,1882,1760,594,884,2912,2226,853,1
41,1750,1384,1083,1885,1760,594,887,2930,2227,854,1
42,1739,1379,1082,1885,1759,594,886,2904,2228,851,1
43,1738,1382,1083,1886,1760,595,886,2822,2227,853,1
