Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1653,1310,1035,1926,1666,578,891,2767,2184,849,0
2,1669,1328,1038,1928,1666,578,897,2802,2184,850,0
3,1671,1328,1035,1928,1667,576,898,2875,2186,850,0
4,1649,1326,1035,1927,1666,577,898,2931,2184,850,0
5,1652,1320,1034,1928,1667,574,898,2936,2184,851,0
6,1649,1320,1034,1925,1666,576,896,2874,2183,851,0
7,1650,1336,1037,1928,1666,576,897,2776,2184,850,0
8,1654,1318,1036,1926,1666,576,896,2787,2184,850,0
9,1664,1330,1033,1928,1666,576,898,2883,2184,851,0
10,1649,1330,1035,1927,1667,578,898,2926,2183,851,0
11,1644,1318,1036,1925,1667,576,894,2932,2184,850,0
12,1648,1320,1036,1928,1667,576,899,2866,2184,851,0
13,1651,1326,1035,1930,1668,577,898,2782,2184,850,0
14,1655,1326,1035,1928,1672,576,897,2773,2185,850,0
15,1661,1325,1038,1928,1665,577,898,2836,2185,850,0
16,1652,1346,1037,1926,1666,577,905,2907,2185,850,0
17,1651,1346,1036,1928,1665,576,901,2938,2185,849,0
18,1620,1324,1035,1928,1666,576,899,2920,2185,850,0
19,1651,1332,1035,1928,1667,577,899,2832,2184,850,0
20,1657,1326,1035,1927,1666,577,898,2770,2184,852,0
21,1650,1328,1035,1927,1666,576,899,2797,2184,850,1
22,1645,1326,1034,1926,1662,576,898,2870,2185,851,1
23,1653,1314,1036,1934,1666,578,896,2923,2186,850,1
24,1648,1321,1035,1928,1667,576,900,2931,2185,850,1
25,1648,1324,1036,1929,1667,577,898,2875,2186,851,1
26,1647,1324,1037,1928,1667,576,898,2799,2184,851,1
27,1652,1342,1037,1929,1665,576,899,2774,2186,850,1
28,1647,1323,1035,1928,1659,576,899,2830,2185,851,1
29,1649,1332,1037,1929,1665,577,898,2896,2186,855,1
30,1648,1318,1035,1930,1667,577,900,2934,2184,851,1
31,1653,1326,1035,1929,1668,577,898,2930,2186,851,1
32,1650,1337,1034,1930,1668,576,899,2845,2186,851,1
33,1649,1330,1035,1930,1667,577,899,2772,2186,852,1
34,1650,1320,1036,1931,1666,568,900,2782,2186,851,1
35,1668,1328,1035,1933,1666,576,898,2861,2185,851,1
36,1658,1330,1036,1931,1666,579,898,2918,2184,852,1
37,1643,1326,1035,1933,1657,577,900,2938,2186,851,1
38,1672,1328,1035,1934,1667,576,900,2895,2186,852,1
39,1654,1326,1035,1935,1667,578,902,2814,2186,853,1
40,1656,1331,1036,1935,1667,576,902,2774,2186,854,1
41,1649,1318,1035,1937,1667,577,904,2813,2186,853,1
42,1672,1328,1037,1938,1667,578,905,2890,2187,853,1
43,1660,1329,1035,1939,1667,578,905,2934,2188,854,1
44,1650,1330,1036,1939,1666,577,907,2938,2186,854,1
45,1650,1325,1037,1944,1665,578,905,2862,2188,854,1
46,1652,1339,1035,1945,1667,577,907,2791,2187,855,1
47,1640,1328,1035,1946,1667,577,908,2790,2188,856,1
48,1674,1330,1035,1950,1668,576,910,2852,2188,856,1
49,1653,1322,1038,1948,1667,578,909,2915,2189,856,1
50,1625,1326,1035,1952,1668,577,912,2945,2190,858,1
51,1641,1326,1037,1954,1667,578,913,2918,2190,858,1
52,1650,1324,1035,1958,1668,577,915,2839,2191,860,1
53,1650,1332,1035,1958,1668,577,918,2784,2190,860,1
54,1645,1326,1038,1961,1667,578,920,2811,2192,859,1
55,1652,1324,1037,1963,1669,574,918,2888,2191,862,1
56,1653,1333,1038,1965,1669,578,926,2934,2192,862,1
57,1647,1327,1037,1968,1670,577,925,2941,2187,862,1
58,1659,1331,1037,1969,1668,578,927,2892,2192,864,1
59,1650,1330,1035,1974,1669,577,931,2811,2194,866,1
60,1643,1325,1037,1973,1668,578,932,2798,2193,865,1
61,1665,1330,1038,1977,1670,578,932,2852,2194,865,1
62,1651,1330,1036,1978,1668,578,936,2909,2195,866,1
63,1654,1326,1038,1982,1670,577,935,2948,2195,866,1
64,1631,1328,1036,1984,1669,578,938,2934,2196,867,1
65,1651,1316,1038,1985,1670,577,938,2859,2197,866,1
66,1657,1345,1037,1991,1670,577,943,2804,2196,870,1
67,1642,1327,1036,1992,1660,577,942,2818,2199,868,1
68,1659,1328,1039,1995,1678,576,945,2880,2198,871,1
69,1656,1336,1037,1998,1669,578,947,2938,2198,872,1
70,1651,1326,1038,1995,1669,577,948,2946,2200,870,1
71,1653,1325,1038,2000,1671,578,948,2915,2199,871,1
72,1630,1327,1037,2002,1670,577,951,2843,2200,870,1
73,1680,1332,1037,2004,1670,577,954,2805,2199,872,1
74,1657,1341,1038,2004,1669,577,955,2846,2200,872,1
75,1654,1320,1038,2007,1670,578,955,2907,2201,872,1
76,1656,1328,1039,2010,1670,577,958,2953,2201,873,1
77,1666,1333,1038,2012,1670,578,960,2950,2202,874,1
78,1657,1326,1038,2013,1670,579,957,2884,2202,874,1
79,1658,1350,1038,2013,1670,578,963,2822,2203,875,1
80,1651,1330,1039,2015,1667,578,965,2822,2202,875,1
81,1658,1330,1038,2018,1669,578,965,2874,2203,874,1
82,1665,1332,1038,2018,1671,579,967,2936,2202,875,1
83,1688,1330,1038,2020,1670,579,967,2952,2203,874,1
84,1658,1346,1038,2021,1670,578,968,2931,2204,877,1
85,1654,1331,1040,2022,1667,578,967,2862,2204,876,1
86,1657,1330,1039,2023,1671,578,969,2807,2203,876,1
87,1672,1330,1038,2024,1670,578,971,2840,2205,879,1
88,1682,1328,1040,2025,1670,578,971,2901,2206,876,1
89,1660,1337,1039,2026,1670,578,971,2950,2203,877,1
90,1656,1334,1040,2027,1671,579,974,2960,2206,877,1
91,1660,1326,1038,2028,1670,577,974,2902,2206,878,1
92,1635,1327,1040,2029,1672,578,974,2832,2206,877,1
93,1670,1330,1039,2030,1672,578,976,2816,2207,879,1
94,1661,1338,1040,2029,1672,578,974,2867,2206,877,1
95,1657,1336,1040,2033,1672,578,976,2926,2207,878,1
96,1662,1326,1039,2034,1670,577,976,2959,2208,878,1
97,1649,1332,1040,2033,1661,579,976,2946,2208,878,1
98,1660,1330,1039,2034,1673,577,978,2867,2206,880,1
99,1653,1330,1040,2034,1672,578,976,2818,2207,879,1
100,1662,1331,1038,2035,1671,578,977,2831,2209,879,1
101,1688,1334,1042,2035,1672,578,978,2891,2208,878,1
102,1662,1337,1041,2036,1672,578,978,2950,2210,878,1
103,1656,1324,1041,2035,1674,578,977,2957,2209,878,1
104,1660,1327,1041,2037,1671,579,977,2920,2208,878,1
105,1641,1326,1047,2035,1672,578,978,2848,2209,879,1
106,1666,1329,1042,2038,1674,578,977,2811,2209,879,1
107,1670,1333,1040,2036,1671,578,975,2853,2209,877,1
108,1685,1331,1041,2035,1673,578,976,2918,2208,877,1
109,1662,1342,1041,2027,1672,579,976,2958,2209,878,1
110,1660,1335,1042,2036,1671,578,974,2955,2209,878,1
111,1657,1330,1040,2034,1672,579,973,2886,2208,874,1
112,1646,1331,1044,2034,1672,578,972,2816,2208,876,1
113,1666,1334,1041,2032,1674,579,970,2810,2210,876,1
114,1666,1331,1039,2030,1672,579,970,2883,2210,876,1
115,1662,1320,1041,2030,1672,579,967,2936,2207,877,1
116,1666,1338,1041,2028,1674,579,966,2958,2208,876,1
117,1659,1333,1041,2025,1674,579,966,2923,2206,878,1
118,1660,1328,1040,2026,1673,579,962,2846,2208,874,1
119,1654,1329,1042,2021,1670,579,960,2800,2208,875,1
120,1651,1331,1042,2022,1672,579,960,2830,2206,874,1
121,1639,1332,1043,2020,1675,580,956,2906,2206,874,2
122,1670,1336,1044,2021,1677,581,960,2950,2207,873,2
123,1674,1337,1046,2017,1677,580,953,2954,2208,874,2
124,1668,1335,1044,2011,1677,581,950,2884,2206,874,2
125,1672,1336,1044,2007,1678,581,948,2804,2206,872,2
126,1668,1335,1043,2004,1675,582,946,2795,2206,872,2
127,1670,1337,1042,2000,1678,580,944,2859,2206,872,2
128,1670,1336,1043,1995,1677,581,942,2921,2203,870,2
129,1669,1337,1044,1994,1677,582,938,2948,2203,871,2
130,1670,1336,1042,1989,1675,582,936,2926,2203,871,2
131,1672,1335,1044,1984,1678,580,932,2834,2203,869,2
132,1667,1335,1043,1979,1675,582,929,2774,2203,869,2
133,1672,1338,1042,1975,1675,582,924,2801,2202,867,2
134,1667,1336,1042,1974,1676,581,920,2880,2202,868,2
135,1670,1338,1043,1970,1676,580,917,2936,2201,865,2
136,1671,1333,1043,1968,1675,581,914,2940,2200,866,2
137,1667,1334,1043,1963,1675,581,912,2874,2200,865,2
138,1667,1337,1044,1960,1675,579,909,2784,2200,865,2
139,1670,1334,1044,1955,1675,581,905,2763,2199,863,2
140,1669,1336,1043,1953,1676,581,902,2827,2198,861,2
141,1673,1337,1042,1950,1674,579,898,2903,2198,862,2
142,1667,1336,1042,1947,1674,579,896,2937,2198,861,2
143,1672,1338,1042,1942,1674,580,890,2921,2196,859,2
144,1667,1336,1042,1940,1675,579,888,2822,2196,860,2
145,1668,1336,1043,1936,1675,580,885,2747,2194,860,2
146,1670,1336,1043,1933,1675,580,882,2770,2194,858,2
147,1667,1335,1042,1931,1673,581,880,2859,2194,857,2
148,1667,1334,1043,1929,1675,582,875,2918,2194,857,2
149,1667,1337,1041,1926,1674,580,873,2930,2192,858,2
150,1668,1339,1041,1922,1675,579,870,2873,2191,856,2
151,1668,1334,1042,1920,1673,579,869,2770,2192,856,2
152,1672,1336,1042,1917,1674,579,865,2734,2192,855,2
153,1671,1338,1043,1914,1674,579,860,2797,2190,853,2
154,1670,1335,1042,1910,1673,580,856,2884,2190,854,2
155,1667,1338,1041,1907,1675,579,856,2926,2190,853,2
156,1667,1334,1041,1903,1673,578,854,2922,2188,852,2
157,1670,1334,1040,1903,1674,580,851,2818,2188,852,2
158,1670,1336,1042,1900,1674,579,847,2727,2187,851,2
159,1670,1333,1040,1898,1673,581,847,2739,2186,851,2
160,1666,1335,1041,1893,1674,579,843,2835,2186,850,2
161,1669,1334,1041,1891,1674,580,842,2900,2186,848,2
162,1670,1334,1042,1889,1672,579,838,2922,2186,849,2
163,1665,1336,1039,1886,1673,580,836,2876,2184,848,2
164,1667,1334,1042,1884,1674,580,836,2763,2184,850,2
165,1667,1333,1042,1882,1673,580,834,2713,2186,847,2
166,1666,1332,1040,1880,1672,579,828,2768,2183,848,2
167,1672,1338,1042,1877,1672,580,825,2863,2184,847,2
168,1665,1334,1039,1874,1673,579,825,2914,2183,846,2
169,1669,1336,1042,1870,1672,580,821,2916,2182,844,2
170,1668,1338,1040,1870,1671,580,820,2818,2180,844,2
171,1667,1335,1039,1870,1672,579,818,2721,2181,844,2
172,1666,1334,1041,1865,1671,579,815,2718,2179,843,2
173,1667,1333,1040,1865,1672,578,815,2805,2180,844,2
174,1667,1333,1040,1862,1672,580,811,2884,2177,842,2
175,1669,1332,1040,1861,1672,579,811,2918,2178,842,2
176,1665,1335,1039,1857,1673,580,808,2883,2176,841,2
177,1664,1332,1039,1856,1673,579,806,2762,2178,842,2
178,1668,1334,1040,1853,1672,578,805,2698,2178,841,2
179,1665,1331,1040,1851,1672,578,804,2738,2176,842,2
180,1666,1334,1040,1850,1670,579,802,2842,2174,840,2
181,1665,1335,1039,1847,1672,578,798,2902,2173,840,2
182,1667,1331,1040,1846,1670,578,799,2910,2171,840,2
183,1667,1335,1040,1843,1670,579,795,2825,2173,838,2
184,1664,1331,1039,1842,1671,579,796,2718,2171,840,2
185,1667,1332,1039,1840,1672,579,793,2702,2171,838,2
186,1664,1332,1040,1840,1670,578,794,2781,2170,838,2
187,1666,1334,1039,1837,1669,576,791,2870,2170,837,2
188,1666,1333,1040,1836,1670,579,791,2908,2169,838,2
189,1659,1334,1038,1834,1669,578,788,2891,2169,836,2
190,1661,1330,1038,1832,1670,578,787,2774,2169,836,2
191,1666,1333,1040,1831,1670,578,786,2691,2168,836,2
192,1661,1331,1038,1828,1669,577,784,2721,2168,836,2
193,1659,1333,1039,1827,1670,578,783,2823,2168,835,2
194,1661,1332,1038,1826,1669,579,783,2888,2167,834,2
195,1661,1331,1039,1824,1670,579,779,2907,2167,834,2
196,1667,1332,1039,1823,1669,578,779,2838,2166,834,2
197,1662,1329,1039,1822,1669,578,779,2724,2166,833,2
198,1659,1328,1039,1819,1671,578,777,2686,2165,834,2
199,1661,1332,1038,1818,1668,579,775,2758,2164,832,2
200,1660,1331,1038,1816,1670,579,775,2855,2163,832,2
201,1659,1334,1037,1813,1670,579,774,2902,2163,829,2
202,1662,1332,1038,1815,1669,579,771,2897,2164,833,2
203,1665,1331,1039,1814,1670,578,771,2781,2163,833,2
204,1661,1328,1038,1811,1670,579,769,2688,2162,829,2
205,1664,1334,1038,1812,1668,578,770,2707,2162,832,2
206,1659,1332,1037,1809,1670,578,769,2804,2161,829,2
207,1659,1330,1038,1808,1669,578,766,2875,2161,830,2
208,1660,1334,1038,1807,1670,579,766,2902,2160,828,2
209,1660,1329,1038,1807,1670,577,765,2852,2161,828,2
210,1660,1330,1037,1804,1670,578,762,2730,2158,828,2
211,1661,1331,1039,1803,1670,578,761,2678,2160,827,2
212,1659,1325,1038,1801,1668,578,763,2737,2159,828,2
213,1657,1328,1039,1801,1668,577,758,2837,2159,827,2
214,1658,1333,1036,1801,1669,578,761,2892,2158,827,2
215,1659,1331,1037,1799,1668,578,759,2898,2158,826,2
216,1659,1330,1038,1800,1669,577,759,2792,2158,827,2
217,1658,1329,1038,1797,1668,579,757,2692,2158,826,2
218,1657,1330,1036,1795,1668,580,756,2691,2155,827,2
219,1660,1330,1038,1797,1667,577,756,2781,2158,825,2
220,1657,1330,1037,1794,1667,579,754,2866,2156,824,2
221,1657,1332,1036,1794,1667,578,754,2900,2154,824,2
222,1656,1329,1038,1793,1667,577,755,2866,2155,825,2
223,1655,1328,1037,1791,1668,577,753,2742,2155,825,2
224,1656,1331,1036,1788,1667,578,751,2669,2155,824,2
225,1658,1327,1036,1789,1667,578,752,2717,2153,824,2
226,1655,1330,1035,1787,1668,578,750,2823,2152,823,2
227,1657,1331,1035,1785,1668,578,751,2884,2154,824,2
228,1655,1330,1036,1799,1667,578,750,2894,2154,823,2
229,1653,1331,1035,1784,1667,578,748,2806,2153,824,2
230,1656,1331,1037,1783,1667,577,748,2699,2151,822,2
231,1654,1331,1036,1783,1666,578,747,2678,2152,822,2
232,1658,1328,1035,1782,1666,576,747,2760,2153,823,2
233,1657,1330,1035,1781,1666,577,745,2854,2152,821,2
234,1658,1332,1036,1780,1666,578,745,2893,2150,821,2
235,1658,1330,1038,1779,1665,576,746,2876,2152,822,2
236,1654,1327,1035,1779,1667,576,745,2756,2150,821,2
237,1659,1330,1037,1777,1666,576,744,2670,2150,821,2
238,1657,1328,1035,1776,1667,576,744,2703,2149,820,2
239,1657,1331,1035,1777,1667,577,744,2806,2150,820,2
240,1658,1330,1035,1775,1667,577,740,2876,2148,820,2
241,1656,1332,1035,1774,1666,578,742,2895,2147,819,2
242,1655,1330,1036,1773,1666,578,741,2826,2150,819,2
243,1658,1331,1035,1774,1666,573,741,2708,2148,819,2
244,1654,1329,1036,1770,1666,578,739,2670,2147,818,2
245,1656,1331,1034,1771,1666,576,741,2743,2147,820,2
246,1653,1332,1035,1769,1666,577,737,2843,2146,819,2
247,1656,1331,1035,1770,1666,578,739,2890,2147,819,2
248,1656,1329,1035,1767,1666,577,738,2888,2146,818,2
249,1656,1329,1035,1768,1664,578,738,2767,2145,818,2
250,1654,1327,1036,1767,1665,577,738,2674,2146,818,2
251,1657,1330,1035,1767,1666,577,734,2692,2144,817,2
252,1654,1326,1035,1768,1664,578,735,2790,2146,818,2
