Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1794,1426,1116,1843,1827,606,876,2902,2258,858,0
2,1795,1428,1118,1844,1828,606,875,2816,2259,856,0
3,1806,1427,1117,1844,1830,606,875,2761,2259,857,0
4,1755,1423,1117,1844,1829,606,874,2791,2259,856,0
5,1794,1419,1116,1843,1829,605,875,2864,2258,857,0
6,1803,1428,1109,1845,1828,606,875,2915,2259,856,0
7,1792,1420,1115,1842,1830,606,874,2919,2259,858,0
8,1795,1431,1115,1843,1828,606,878,2849,2258,858,0
9,1800,1427,1116,1844,1829,605,873,2771,2259,856,0
10,1797,1429,1115,1843,1828,607,875,2766,2259,857,0
11,1788,1418,1116,1845,1830,607,874,2830,2258,858,0
12,1792,1428,1116,1842,1830,606,875,2899,2259,857,0
13,1793,1430,1118,1844,1829,605,877,2929,2259,857,0
14,1806,1428,1115,1846,1830,606,876,2910,2259,858,0
15,1800,1425,1115,1845,1830,605,875,2828,2259,858,0
16,1794,1423,1116,1846,1830,606,876,2762,2259,858,0
17,1810,1428,1117,1844,1828,608,875,2773,2260,855,0
18,1809,1429,1116,1846,1830,606,876,2850,2258,856,0
19,1796,1409,1116,1845,1829,607,868,2904,2259,858,0
20,1793,1404,1118,1846,1828,605,874,2921,2260,857,0
21,1784,1425,1118,1846,1831,605,875,2894,2260,857,1
22,1796,1441,1116,1848,1828,606,879,2809,2259,858,1
23,1795,1435,1118,1846,1830,605,877,2760,2259,857,1
24,1795,1426,1115,1846,1830,607,876,2790,2258,858,1
25,1798,1421,1117,1846,1830,606,876,2870,2260,858,1
26,1800,1429,1117,1846,1830,606,878,2915,2259,858,1
27,1828,1430,1116,1846,1829,608,876,2921,2255,858,1
28,1798,1425,1116,1848,1827,605,876,2864,2260,856,1
29,1814,1429,1117,1846,1830,606,876,2785,2261,857,1
30,1795,1424,1117,1846,1830,605,875,2757,2260,858,1
31,1801,1428,1118,1848,1829,606,874,2806,2260,856,1
32,1811,1428,1118,1848,1829,606,878,2883,2261,857,1
33,1798,1426,1118,1849,1830,608,876,2919,2261,857,1
34,1797,1430,1117,1850,1830,606,874,2919,2260,858,1
35,1798,1438,1115,1850,1830,605,878,2852,2262,858,1
36,1795,1442,1118,1850,1829,608,880,2777,2262,857,1
37,1794,1422,1117,1850,1828,608,876,2774,2261,858,1
38,1762,1424,1117,1851,1829,605,878,2834,2260,858,1
39,1799,1430,1116,1852,1831,605,877,2899,2261,858,1
40,1796,1427,1117,1854,1830,607,879,2933,2260,859,1
41,1794,1428,1118,1856,1830,609,881,2918,2262,858,1
42,1798,1430,1116,1858,1830,606,882,2836,2262,861,1
43,1787,1423,1118,1860,1830,606,882,2766,2262,860,1
44,1790,1424,1118,1862,1830,606,884,2780,2262,861,1
45,1798,1425,1118,1864,1830,606,886,2851,2263,861,1
46,1797,1423,1117,1866,1830,607,886,2917,2263,862,1
47,1799,1430,1117,1866,1830,608,887,2934,2264,861,1
48,1762,1426,1118,1869,1830,606,889,2898,2264,863,1
49,1775,1424,1118,1871,1832,606,890,2822,2264,865,1
50,1798,1429,1118,1873,1830,607,894,2771,2266,866,1
51,1795,1416,1117,1874,1830,607,890,2799,2265,865,1
52,1796,1421,1116,1877,1831,603,894,2870,2266,866,1
53,1800,1427,1117,1879,1830,608,896,2919,2266,868,1
54,1797,1425,1118,1880,1830,607,897,2934,2267,867,1
55,1759,1423,1116,1882,1832,608,899,2884,2266,868,1
56,1778,1426,1118,1884,1830,608,901,2809,2268,868,1
57,1792,1426,1118,1888,1831,609,900,2782,2267,870,1
58,1798,1423,1118,1891,1829,610,906,2822,2268,870,1
59,1789,1425,1118,1893,1830,606,907,2890,2270,872,1
60,1800,1423,1120,1896,1832,607,909,2931,2270,874,1
61,1799,1438,1118,1897,1832,606,912,2934,2272,872,1
62,1802,1433,1119,1899,1831,608,911,2872,2271,873,1
63,1800,1428,1118,1903,1832,606,914,2798,2271,874,1
64,1796,1430,1118,1905,1833,607,916,2793,2273,874,1
65,1806,1427,1118,1907,1832,606,919,2846,2272,875,1
66,1799,1425,1117,1910,1832,608,920,2904,2273,875,1
67,1800,1426,1121,1913,1831,608,921,2942,2275,876,1
68,1792,1429,1120,1914,1831,609,922,2923,2275,875,1
69,1798,1429,1120,1917,1832,606,923,2862,2275,877,1
70,1795,1429,1118,1918,1834,608,925,2796,2276,877,1
71,1811,1432,1120,1924,1832,608,930,2802,2275,879,1
72,1800,1428,1121,1924,1833,608,930,2866,2277,878,1
73,1772,1427,1120,1926,1833,608,933,2925,2277,880,1
74,1798,1429,1122,1928,1834,606,936,2946,2278,878,1
75,1800,1425,1119,1931,1834,607,936,2914,2276,880,1
76,1822,1430,1122,1932,1832,608,938,2842,2279,878,1
77,1803,1430,1121,1934,1834,608,937,2797,2278,880,1
78,1806,1431,1120,1936,1833,608,940,2826,2280,880,1
79,1794,1426,1125,1936,1834,606,939,2889,2280,881,1
80,1802,1424,1122,1939,1834,605,941,2931,2280,881,1
81,1827,1432,1119,1938,1834,608,943,2939,2280,880,1
82,1809,1432,1122,1940,1835,608,944,2898,2280,883,1
83,1808,1433,1119,1944,1833,608,944,2835,2286,883,1
84,1789,1426,1122,1944,1834,608,947,2807,2281,883,1
85,1803,1425,1122,1945,1833,606,949,2838,2283,884,1
86,1820,1432,1121,1946,1833,609,949,2904,2283,883,1
87,1808,1432,1123,1946,1835,606,948,2940,2283,884,1
88,1767,1428,1121,1947,1833,606,950,2946,2283,884,1
89,1799,1430,1122,1949,1830,607,952,2891,2283,885,1
90,1798,1428,1122,1952,1835,607,950,2819,2283,885,1
91,1811,1429,1121,1953,1834,608,954,2806,2284,886,1
92,1806,1428,1123,1952,1835,608,953,2866,2285,885,1
93,1793,1432,1124,1954,1835,608,953,2922,2285,886,1
94,1803,1436,1122,1955,1835,606,955,2953,2285,886,1
95,1824,1435,1123,1954,1835,606,954,2934,2286,886,1
96,1805,1429,1122,1956,1835,608,956,2865,2285,886,1
97,1807,1426,1123,1956,1836,608,961,2813,2286,886,1
98,1805,1430,1123,1957,1832,608,958,2819,2286,885,1
99,1806,1434,1123,1958,1836,607,957,2875,2287,887,1
100,1805,1437,1123,1957,1834,608,956,2928,2286,885,1
101,1808,1424,1123,1958,1836,610,957,2947,2287,885,1
102,1828,1433,1123,1960,1835,609,956,2923,2286,887,1
103,1810,1438,1122,1961,1835,606,958,2855,2287,886,1
104,1779,1429,1123,1959,1837,608,957,2807,2287,885,1
105,1803,1423,1123,1960,1835,608,957,2826,2286,885,1
106,1834,1433,1124,1960,1838,607,958,2889,2287,885,1
107,1810,1432,1124,1960,1836,608,957,2935,2287,885,1
108,1771,1430,1124,1962,1835,607,956,2950,2287,886,1
109,1804,1432,1125,1959,1835,606,955,2910,2287,884,1
110,1839,1435,1123,1958,1835,608,954,2831,2288,884,1
111,1809,1432,1123,1956,1839,607,953,2795,2288,884,1
112,1810,1430,1124,1957,1837,609,951,2838,2286,885,1
113,1802,1432,1122,1954,1832,610,952,2909,2286,883,1
