timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1876,1494,1168,1808,1936,630,874,2922,2316,866,0
2,1880,1490,1169,1807,1936,630,873,2854,2319,868,0
3,1882,1493,1170,1807,1928,629,873,2780,2318,867,0
4,1874,1493,1170,1807,1937,629,874,2769,2318,867,0
5,1883,1503,1168,1808,1935,630,874,2828,2318,867,0
6,1886,1493,1168,1809,1935,629,874,2888,2317,869,0
7,1877,1483,1168,1812,1938,630,872,2920,2318,868,0
8,1873,1495,1168,1807,1936,632,874,2884,2317,868,0
9,1884,1493,1168,1808,1939,631,872,2769,2318,867,0
10,1848,1492,1167,1810,1936,630,874,2766,2318,868,0
11,1886,1496,1169,1807,1935,630,874,2828,2318,866,0
12,1882,1492,1170,1810,1936,629,872,2888,2318,868,0
13,1880,1491,1168,1811,1945,629,874,2918,2318,867,0
14,1877,1486,1169,1809,1938,630,873,2904,2318,867,0
15,1870,1494,1170,1809,1936,630,873,2820,2318,867,0
16,1862,1492,1168,1809,1937,629,873,2761,2318,868,0
17,1881,1491,1170,1810,1938,631,875,2781,2318,868,0
18,1880,1490,1168,1810,1936,630,872,2850,2319,867,0
19,1874,1490,1168,1808,1938,631,874,2910,2318,868,0
20,1880,1497,1169,1810,1936,632,874,2923,2318,868,0
21,1874,1493,1169,1810,1937,630,875,2874,2319,868,1
22,1880,1493,1168,1810,1938,629,872,2791,2318,868,1
23,1883,1488,1168,1810,1938,630,873,2762,2319,866,1
24,1898,1493,1168,1810,1937,631,876,2806,2319,867,1
25,1881,1482,1169,1808,1936,632,868,2882,2318,866,1
26,1875,1486,1168,1810,1936,630,874,2918,2318,870,1
27,1878,1495,1168,1809,1936,631,875,2922,2318,868,1
28,1880,1496,1169,1811,1936,631,876,2838,2318,868,1
29,1874,1493,1168,1812,1937,632,874,2767,2319,867,1
30,1884,1495,1168,1812,1936,631,875,2772,2320,868,1
31,1872,1492,1170,1811,1937,630,874,2843,2320,868,1
32,1886,1493,1169,1811,1938,629,873,2907,2319,867,1
33,1873,1493,1169,1812,1938,630,874,2925,2320,868,1
34,1842,1492,1169,1811,1938,632,875,2893,2322,868,1
35,1886,1498,1170,1814,1937,637,874,2806,2319,869,1
36,1866,1492,1170,1815,1938,630,875,2760,2320,870,1
37,1887,1495,1169,1815,1938,630,875,2797,2319,870,1
38,1876,1493,1168,1816,1938,631,876,2873,2321,870,1
39,1865,1492,1168,1816,1936,632,878,2920,2322,867,1
40,1851,1494,1170,1818,1936,630,877,2926,2319,869,1
41,1878,1495,1170,1821,1937,629,880,2863,2320,870,1
42,1878,1493,1169,1821,1938,630,879,2784,2322,869,1
43,1883,1473,1171,1824,1937,630,882,2770,2322,870,1
44,1882,1498,1170,1826,1936,632,882,2827,2322,871,1
45,1883,1499,1171,1826,1938,631,882,2895,2321,872,1
46,1876,1494,1170,1830,1938,630,884,2926,2322,872,1
47,1878,1490,1168,1830,1938,632,886,2912,2322,874,1
48,1889,1494,1171,1832,1946,630,886,2830,2323,874,1
49,1888,1494,1170,1834,1937,632,886,2768,2324,872,1
50,1890,1496,1169,1835,1937,630,887,2787,2324,874,1
51,1884,1508,1171,1840,1938,630,898,2862,2324,875,1
52,1882,1511,1170,1842,1937,629,892,2915,2325,876,1
53,1864,1494,1170,1843,1938,629,894,2931,2324,878,1
54,1866,1492,1170,1844,1937,632,894,2888,2326,877,1
55,1867,1493,1171,1846,1938,630,899,2813,2326,878,1
56,1886,1500,1169,1850,1938,631,902,2776,2327,879,1
57,1883,1502,1172,1851,1938,630,893,2818,2328,880,1
58,1902,1495,1171,1853,1939,631,902,2888,2328,879,1
59,1895,1496,1172,1859,1938,632,906,2925,2329,880,1
60,1895,1493,1162,1862,1939,629,907,2923,2329,882,1
61,1888,1514,1170,1864,1937,632,912,2867,2330,882,1
62,1885,1507,1172,1867,1940,631,913,2799,2331,882,1
63,1878,1495,1171,1868,1940,631,914,2799,2330,884,1
64,1878,1496,1172,1870,1934,632,918,2859,2331,884,1
65,1884,1498,1172,1872,1938,632,918,2918,2332,886,1
66,1883,1492,1171,1878,1940,632,920,2931,2332,886,1
67,1880,1493,1172,1880,1940,630,923,2911,2334,884,1
68,1886,1494,1172,1882,1940,630,924,2843,2334,886,1
69,1883,1491,1171,1884,1938,632,924,2796,2334,882,1
70,1884,1512,1172,1888,1939,630,934,2824,2334,888,1
71,1876,1493,1171,1890,1940,630,930,2887,2337,888,1
72,1886,1493,1174,1892,1933,631,931,2935,2336,888,1
73,1885,1491,1171,1892,1940,631,931,2938,2337,887,1
74,1882,1493,1173,1896,1940,632,933,2885,2337,890,1
75,1912,1496,1172,1897,1939,631,937,2818,2338,890,1
76,1889,1491,1173,1899,1939,632,938,2803,2338,890,1
77,1891,1507,1174,1901,1942,631,938,2849,2338,889,1
78,1882,1495,1173,1902,1931,630,938,2910,2339,890,1
79,1890,1499,1174,1903,1939,632,942,2944,2341,891,1
80,1890,1500,1173,1906,1941,630,943,2926,2340,892,1
81,1905,1498,1174,1907,1942,630,944,2862,2341,894,1
82,1896,1495,1173,1908,1942,630,944,2803,2342,894,1
83,1894,1503,1171,1908,1942,637,944,2818,2341,896,1
84,1895,1499,1173,1910,1941,632,947,2880,2342,893,1
85,1866,1498,1174,1911,1940,632,945,2934,2342,892,1
86,1887,1475,1173,1913,1939,631,943,2938,2343,896,1
87,1884,1491,1174,1914,1941,632,950,2910,2342,893,1
88,1892,1496,1174,1914,1942,631,949,2838,2344,896,1
89,1891,1494,1174,1915,1941,632,949,2805,2344,898,1
90,1891,1511,1174,1918,1943,632,954,2838,2345,898,1
91,1887,1498,1174,1918,1937,632,953,2907,2345,897,1
92,1886,1502,1174,1918,1942,633,952,2950,2345,898,1
93,1924,1501,1174,1920,1944,633,954,2942,2346,897,1
94,1899,1499,1165,1922,1942,633,954,2883,2345,898,1
95,1892,1496,1174,1923,1944,634,953,2816,2347,898,1
96,1899,1500,1174,1923,1944,632,955,2812,2346,898,1
97,1870,1494,1176,1923,1944,632,955,2868,2347,898,1
98,1890,1488,1174,1926,1942,633,956,2921,2346,898,1
99,1885,1494,1174,1926,1942,632,960,2944,2347,898,1
100,1886,1496,1174,1928,1942,631,958,2934,2347,898,1
101,1888,1497,1176,1926,1943,632,957,2855,2347,898,1
102,1911,1501,1174,1927,1944,632,956,2802,2346,896,1
103,1890,1510,1174,1927,1944,631,960,2825,2347,897,1
104,1900,1502,1176,1928,1943,633,955,2888,2348,898,1
105,1862,1495,1175,1928,1942,632,957,2938,2348,898,1
106,1894,1483,1176,1927,1944,632,956,2944,2347,898,1
107,1891,1495,1177,1927,1943,630,957,2899,2347,896,1
108,1890,1496,1175,1926,1944,634,954,2834,2346,897,1
109,1893,1520,1177,1927,1944,632,957,2803,2350,896,1
110,1899,1506,1175,1924,1946,638,956,2846,2346,896,1
111,1892,1502,1177,1925,1944,632,953,2906,2347,897,1
112,1893,1486,1176,1923,1945,633,946,2944,2346,896,1
113,1899,1501,1176,1921,1953,633,948,2938,2347,893,1
114,1894,1494,1177,1917,1943,633,946,2870,2347,894,1
115,1896,1519,1178,1922,1945,633,948,2800,2346,894,1
116,1886,1498,1176,1915,1936,633,946,2805,2346,896,1
117,1892,1504,1177,1913,1946,633,943,2866,2346,892,1
118,1914,1500,1176,1911,1943,634,940,2923,2346,892,1
119,1898,1498,1177,1909,1948,634,938,2938,2346,891,1
120,1894,1499,1178,1906,1945,633,937,2914,2346,892,1
121,1878,1499,1178,1904,1946,633,934,2830,2344,891,2
122,1891,1501,1178,1900,1943,633,932,2787,2344,892,2
123,1890,1499,1178,1899,1945,633,930,2816,2345,890,2
124,1909,1505,1178,1896,1945,634,927,2888,2344,891,2
125,1898,1502,1177,1894,1946,632,926,2931,2344,890,2
