Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1804,1437,1122,1839,1839,607,874,2831,2264,858,0
2,1806,1448,1123,1839,1839,610,875,2898,2266,856,0
3,1818,1437,1124,1840,1840,612,874,2922,2264,858,0
4,1803,1441,1123,1838,1839,610,874,2903,2262,858,0
5,1783,1434,1119,1838,1839,611,873,2798,2264,857,0
6,1805,1431,1122,1839,1839,610,874,2762,2263,858,0
7,1807,1437,1123,1839,1839,610,875,2832,2264,862,0
8,1801,1438,1119,1840,1839,610,874,2904,2263,857,0
9,1810,1439,1121,1840,1838,610,873,2927,2264,857,0
10,1804,1443,1122,1839,1838,610,876,2903,2264,857,0
11,1800,1435,1121,1841,1838,612,875,2821,2263,858,0
12,1807,1438,1122,1840,1839,611,872,2762,2262,856,0
13,1807,1434,1122,1839,1842,611,871,2780,2264,857,0
14,1813,1435,1124,1841,1840,610,874,2856,2263,858,0
15,1804,1441,1122,1839,1838,610,873,2914,2265,858,0
16,1801,1436,1122,1840,1838,611,875,2928,2265,857,0
17,1806,1435,1121,1842,1839,611,874,2871,2264,856,0
18,1811,1435,1122,1842,1838,610,874,2782,2264,858,0
19,1821,1434,1123,1840,1837,612,874,2760,2266,856,0
20,1805,1435,1122,1842,1839,611,874,2809,2264,858,0
21,1802,1434,1122,1841,1835,610,874,2890,2266,857,1
22,1804,1448,1122,1840,1838,611,878,2926,2266,856,1
23,1819,1435,1123,1842,1839,610,874,2915,2265,856,1
24,1820,1433,1123,1841,1838,610,876,2834,2265,856,1
25,1804,1414,1122,1841,1839,609,874,2760,2266,857,1
26,1806,1412,1122,1842,1839,610,869,2771,2266,857,1
27,1797,1435,1121,1842,1831,611,878,2853,2265,858,1
28,1810,1438,1123,1841,1839,610,874,2910,2265,856,1
29,1771,1432,1122,1842,1838,610,875,2926,2270,858,1
30,1803,1446,1119,1836,1840,611,874,2892,2266,858,1
31,1809,1437,1123,1843,1840,610,874,2803,2266,858,1
32,1802,1428,1123,1843,1840,611,874,2761,2266,857,1
33,1806,1434,1123,1843,1840,610,873,2798,2265,857,1
34,1806,1429,1122,1845,1839,610,875,2880,2266,857,1
35,1806,1433,1122,1845,1840,610,875,2918,2266,857,1
36,1805,1430,1124,1846,1840,610,877,2927,2266,853,1
37,1803,1433,1121,1846,1839,612,877,2849,2266,859,1
38,1814,1434,1118,1848,1839,611,877,2771,2266,858,1
