timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2506,1794,1610,1302,2571,666,628,2742,2534,860,0
2,2508,1786,1611,1303,2571,667,628,2651,2536,861,0
3,2515,1798,1614,1304,2572,666,630,2643,2534,862,0
4,2506,1795,1611,1302,2573,666,630,2717,2534,860,0
5,2510,1780,1610,1302,2572,667,624,2797,2534,860,0
6,2504,1788,1611,1301,2573,667,628,2835,2534,862,0
7,2520,1792,1612,1302,2572,666,628,2785,2534,861,0
8,2510,1794,1612,1301,2574,667,628,2671,2534,861,0
9,2523,1794,1612,1301,2571,667,627,2640,2534,861,0
10,2510,1798,1612,1303,2572,668,627,2712,2535,862,0
11,2513,1796,1611,1302,2571,666,627,2798,2536,861,0
12,2510,1795,1612,1303,2572,667,627,2832,2534,862,0
13,2515,1797,1610,1304,2573,668,628,2824,2534,864,0
14,2498,1792,1613,1302,2573,666,628,2716,2535,861,0
15,2510,1793,1612,1304,2572,668,629,2636,2536,862,0
16,2499,1789,1611,1300,2574,667,628,2658,2535,861,0
17,2520,1797,1611,1304,2574,666,630,2747,2534,862,0
18,2509,1800,1614,1304,2572,667,628,2819,2535,861,0
19,2512,1798,1611,1302,2573,667,628,2840,2535,862,0
20,2488,1793,1611,1302,2574,667,630,2794,2535,862,0
21,2507,1779,1612,1312,2573,667,627,2678,2536,861,1
22,2507,1786,1612,1303,2571,667,628,2628,2536,861,1
23,2512,1789,1613,1303,2574,667,627,2688,2536,861,1
24,2509,1794,1613,1304,2573,666,628,2778,2536,862,1
25,2514,1806,1611,1302,2574,667,630,2835,2534,861,1
26,2507,1799,1613,1303,2574,667,629,2842,2535,861,1
27,2509,1795,1614,1304,2573,669,629,2747,2536,862,1
28,2525,1796,1611,1303,2574,666,628,2650,2536,861,1
29,2512,1794,1613,1303,2578,668,628,2634,2535,862,1
30,2509,1795,1613,1302,2575,667,630,2710,2535,861,1
31,2515,1799,1613,1303,2574,668,628,2803,2538,861,1
32,2491,1794,1614,1304,2574,667,627,2838,2536,862,1
33,2507,1778,1611,1302,2575,667,624,2821,2537,862,1
34,2506,1788,1612,1302,2574,664,627,2712,2536,860,1
