Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2040,1550,1309,1162,2145,611,574,2722,2280,778,0
2,2038,1538,1311,1168,2143,611,576,2626,2282,777,0
3,2040,1549,1312,1161,2144,610,581,2619,2283,778,0
4,2031,1546,1310,1161,2145,611,577,2692,2281,777,0
5,2043,1556,1310,1160,2143,610,576,2778,2282,779,0
6,2035,1558,1310,1162,2143,611,576,2808,2282,778,0
7,2035,1546,1310,1162,2146,611,576,2775,2281,777,0
8,2038,1554,1308,1162,2144,612,578,2664,2281,778,0
9,2035,1544,1310,1160,2143,611,576,2613,2282,776,0
10,2035,1549,1312,1162,2143,610,576,2688,2281,779,0
11,2031,1550,1310,1161,2137,611,578,2776,2282,779,0
12,2056,1531,1310,1162,2144,610,576,2810,2281,778,0
13,2035,1553,1312,1162,2143,611,578,2806,2282,778,0
14,2042,1549,1309,1160,2145,611,576,2704,2280,778,0
15,2022,1548,1310,1161,2144,610,577,2620,2282,779,0
16,2039,1546,1310,1160,2144,611,576,2627,2282,778,0
17,2033,1550,1312,1161,2135,610,577,2713,2282,779,0
18,2037,1546,1312,1162,2144,611,580,2787,2282,778,0
19,2036,1554,1310,1158,2145,611,578,2819,2280,778,0
20,2050,1530,1312,1162,2149,610,577,2786,2282,779,0
21,2038,1553,1312,1160,2145,610,579,2675,2283,776,1
22,2042,1550,1309,1162,2145,610,576,2605,2282,778,1
23,2040,1555,1312,1161,2144,610,567,2635,2283,779,1
24,2043,1544,1310,1159,2144,611,574,2731,2283,777,1
25,2040,1553,1310,1162,2143,611,578,2796,2282,779,1
26,2041,1552,1312,1161,2146,611,578,2820,2281,779,1
27,2028,1550,1310,1160,2144,611,577,2763,2281,778,1
28,2040,1554,1310,1161,2143,612,578,2651,2283,778,1
29,2036,1548,1308,1161,2146,612,580,2611,2282,778,1
30,2038,1533,1310,1162,2146,610,577,2661,2282,780,1
31,2035,1551,1310,1161,2143,612,577,2758,2282,778,1
32,2037,1549,1310,1160,2146,611,576,2810,2282,776,1
33,2074,1532,1314,1162,2146,611,577,2814,2282,778,1
34,2027,1549,1312,1162,2145,612,578,2734,2282,778,1
35,2038,1550,1312,1162,2146,612,578,2637,2283,779,1
36,2077,1531,1310,1161,2146,612,576,2611,2283,779,1
37,2031,1549,1311,1160,2138,610,578,2693,2282,778,1
38,2044,1553,1309,1162,2147,612,576,2778,2282,778,1
39,2056,1528,1304,1161,2145,611,577,2810,2283,779,1
40,2039,1554,1309,1162,2145,612,579,2803,2283,783,1
41,2019,1549,1309,1162,2145,612,578,2707,2283,779,1
42,2039,1549,1310,1160,2146,612,576,2620,2282,778,1
43,2062,1531,1313,1160,2143,612,577,2626,2283,778,1
44,2042,1552,1314,1161,2147,612,577,2711,2282,780,1
45,2043,1562,1312,1154,2146,612,578,2790,2283,779,1
46,2040,1549,1311,1161,2146,612,577,2819,2283,781,1
47,2042,1544,1314,1162,2146,613,578,2784,2283,781,1
48,2042,1556,1311,1163,2146,611,579,2675,2283,780,1
49,2043,1554,1314,1161,2147,611,578,2611,2284,781,1
50,2056,1530,1310,1163,2146,612,578,2642,2284,780,1
51,2040,1549,1313,1163,2146,612,579,2735,2285,781,1
52,2039,1550,1314,1163,2148,610,579,2805,2285,781,1
53,2024,1547,1311,1163,2147,611,578,2822,2283,782,1
54,2041,1548,1312,1164,2147,612,578,2762,2284,781,1
55,2040,1547,1313,1165,2147,612,578,2653,2285,780,1
56,2046,1529,1311,1163,2147,612,577,2611,2286,781,1
57,2038,1549,1315,1163,2148,610,579,2672,2287,782,1
58,2050,1536,1313,1163,2148,611,580,2763,2289,782,1
59,2053,1531,1314,1164,2155,614,579,2806,2286,783,1
60,2045,1560,1315,1166,2148,612,579,2814,2286,782,1
61,2049,1534,1315,1163,2146,614,581,2730,2287,782,1
62,2051,1532,1315,1165,2148,611,578,2636,2291,783,1
63,2048,1544,1314,1166,2149,613,579,2624,2286,784,1
64,2050,1529,1315,1165,2150,612,588,2697,2287,783,1
65,2048,1539,1313,1166,2150,612,573,2775,2287,784,1
66,2051,1538,1313,1167,2150,612,582,2811,2287,782,1
67,2051,1537,1315,1165,2148,611,581,2808,2288,784,1
68,2052,1545,1314,1168,2150,611,582,2710,2290,785,1
69,2063,1531,1315,1166,2149,613,582,2618,2288,785,1
70,2044,1551,1314,1166,2150,614,582,2638,2288,784,1
71,2052,1539,1314,1166,2148,612,584,2718,2289,785,1
72,2060,1539,1315,1167,2150,612,582,2792,2289,786,1
73,2055,1540,1315,1168,2150,612,582,2820,2290,786,1
74,2062,1538,1316,1166,2155,614,582,2782,2290,786,1
75,2052,1517,1315,1171,2150,614,583,2676,2290,786,1
76,2053,1538,1315,1167,2150,612,576,2612,2291,786,1
77,2025,1551,1315,1167,2150,612,584,2651,2291,786,1
78,2062,1536,1317,1168,2151,612,582,2744,2291,786,1
79,2057,1531,1316,1168,2150,614,581,2806,2290,785,1
80,2052,1530,1316,1168,2152,614,582,2814,2291,786,1
81,2052,1528,1317,1167,2150,614,583,2760,2291,785,1
82,2048,1536,1318,1169,2150,612,583,2661,2291,787,1
83,2043,1554,1316,1168,2152,614,582,2624,2291,786,1
84,2057,1556,1316,1170,2152,614,583,2676,2291,786,1
85,2075,1537,1317,1169,2152,614,584,2761,2292,787,1
86,2089,1538,1318,1170,2152,613,584,2807,2292,786,1
87,2058,1540,1316,1168,2154,614,576,2814,2292,788,1
88,2059,1536,1316,1170,2152,614,585,2730,2292,787,1
89,2064,1538,1317,1167,2152,614,583,2639,2293,787,1
90,2060,1531,1316,1166,2150,614,584,2631,2293,788,1
91,2062,1536,1318,1170,2153,613,584,2699,2294,788,1
92,2054,1529,1317,1170,2154,613,584,2778,2290,788,1
93,2059,1530,1317,1168,2153,613,584,2812,2295,788,1
94,2055,1533,1318,1170,2153,614,583,2808,2294,788,1
95,2064,1541,1317,1168,2154,614,584,2708,2294,788,1
96,2067,1546,1318,1170,2154,614,585,2627,2296,788,1
97,2067,1533,1319,1168,2158,613,583,2633,2295,787,1
98,2072,1537,1320,1170,2152,614,585,2722,2296,790,1
99,2060,1521,1318,1170,2154,614,582,2789,2295,788,1
100,2064,1531,1319,1168,2154,613,584,2819,2296,788,1
101,2065,1533,1320,1169,2154,614,582,2790,2297,789,1
102,2062,1536,1320,1168,2155,614,584,2680,2297,789,1
103,2058,1528,1320,1170,2155,614,584,2616,2298,789,1
104,2066,1542,1321,1170,2154,614,584,2646,2297,789,1
105,2067,1541,1319,1171,2154,614,584,2742,2296,790,1
106,2070,1542,1320,1167,2155,614,584,2804,2297,790,1
107,2069,1538,1320,1169,2156,614,584,2822,2297,790,1
108,2064,1537,1319,1169,2156,615,584,2767,2296,790,1
109,2062,1531,1320,1169,2156,613,585,2659,2299,790,1
110,2068,1542,1320,1170,2155,614,585,2616,2298,790,1
111,2062,1538,1322,1170,2155,614,586,2670,2298,790,1
112,2071,1542,1321,1168,2156,614,584,2766,2298,790,1
113,2072,1546,1320,1168,2155,615,583,2814,2296,790,1
114,2068,1536,1322,1168,2155,614,583,2819,2299,790,1
115,2066,1536,1322,1170,2156,614,586,2730,2299,791,1
116,2063,1531,1322,1170,2157,613,585,2636,2299,792,1
117,2068,1542,1321,1170,2155,614,585,2624,2299,790,1
118,2072,1543,1321,1172,2155,614,585,2694,2299,796,1
119,2074,1542,1322,1167,2157,616,585,2781,2299,791,1
120,2067,1537,1323,1170,2157,616,584,2819,2299,791,1
121,2072,1539,1322,1170,2159,615,584,2808,2299,790,2
122,2080,1548,1327,1175,2161,615,586,2710,2301,792,2
123,2080,1546,1325,1172,2162,616,587,2626,2302,792,2
124,2078,1545,1326,1171,2162,617,585,2635,2300,790,2
125,2082,1547,1324,1170,2159,616,585,2722,2301,791,2
126,2075,1546,1325,1167,2160,618,584,2792,2300,790,2
127,2078,1546,1327,1166,2162,616,585,2819,2299,790,2
128,2078,1546,1325,1165,2160,618,585,2788,2300,790,2
129,2075,1545,1325,1163,2162,618,584,2677,2299,790,2
130,2076,1546,1326,1164,2160,616,584,2615,2301,790,2
131,2079,1546,1323,1163,2160,616,584,2648,2299,788,2
132,2075,1542,1326,1161,2162,615,583,2741,2301,789,2
133,2073,1543,1326,1160,2161,615,582,2803,2300,788,2
134,2074,1545,1324,1161,2160,617,582,2817,2299,788,2
135,2074,1542,1325,1158,2160,616,581,2760,2299,788,2
136,2075,1545,1323,1158,2160,616,581,2653,2299,787,2
137,2072,1544,1326,1157,2160,615,581,2611,2299,787,2
138,2073,1545,1326,1156,2160,616,580,2670,2299,787,2
139,2073,1546,1324,1158,2159,617,579,2760,2298,787,2
140,2074,1544,1325,1155,2159,616,580,2810,2298,788,2
