Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2134,1585,1375,1180,2243,622,586,2615,2350,795,0
2,2142,1582,1379,1179,2243,625,584,2647,2348,792,0
3,2138,1589,1377,1179,2234,624,586,2746,2349,795,0
4,2138,1588,1377,1178,2242,624,584,2803,2349,795,0
5,2147,1592,1377,1178,2244,623,586,2818,2350,795,0
6,2147,1592,1378,1178,2243,625,587,2711,2350,795,0
7,2143,1584,1378,1179,2245,623,586,2610,2349,794,0
8,2117,1587,1378,1177,2246,624,584,2652,2348,795,0
9,2142,1582,1379,1179,2245,623,586,2744,2349,795,0
10,2144,1579,1378,1178,2243,623,586,2803,2349,796,0
11,2151,1588,1378,1179,2245,624,583,2819,2350,794,0
12,2144,1576,1377,1178,2243,624,585,2750,2349,795,0
13,2147,1585,1379,1178,2245,622,584,2647,2350,790,0
14,2143,1573,1377,1178,2246,623,580,2612,2350,795,0
15,2148,1586,1378,1178,2245,623,586,2678,2350,795,0
16,2147,1590,1377,1179,2246,623,586,2770,2350,795,0
17,2148,1589,1378,1178,2252,624,586,2812,2348,795,0
18,2152,1588,1379,1178,2245,622,585,2812,2350,794,0
19,2158,1588,1380,1179,2244,624,584,2705,2350,795,0
20,2150,1592,1378,1179,2244,624,585,2615,2350,795,0
21,2178,1585,1378,1178,2245,624,586,2628,2350,796,1
22,2145,1601,1378,1179,2245,625,586,2724,2350,795,1
23,2147,1590,1379,1179,2245,624,587,2800,2350,795,1
24,2142,1583,1378,1178,2245,624,591,2822,2349,796,1
25,2145,1590,1379,1177,2246,624,585,2776,2350,795,1
26,2151,1594,1378,1177,2245,631,585,2667,2350,796,1
27,2142,1569,1379,1177,2245,624,584,2609,2350,795,1
28,2147,1584,1379,1177,2243,624,586,2664,2351,795,1
29,2136,1587,1378,1178,2244,624,585,2753,2350,796,1
30,2149,1592,1379,1178,2245,624,584,2811,2350,796,1
31,2146,1585,1379,1178,2246,623,584,2822,2351,795,1
32,2145,1592,1378,1178,2243,625,587,2731,2350,795,1
33,2145,1585,1379,1178,2246,624,584,2638,2351,796,1
34,2142,1583,1379,1178,2245,626,586,2616,2350,796,1
35,2152,1589,1380,1178,2246,624,586,2699,2351,794,1
36,2144,1585,1379,1177,2246,625,585,2786,2349,794,1
37,2146,1596,1379,1178,2245,626,580,2813,2351,795,1
38,2147,1597,1377,1178,2246,624,585,2803,2350,795,1
39,2154,1586,1378,1178,2248,623,585,2690,2351,796,1
40,2146,1588,1379,1178,2247,624,587,2610,2352,796,1
41,2153,1589,1379,1178,2246,623,585,2642,2351,796,1
42,2166,1590,1377,1180,2248,624,586,2733,2351,795,1
43,2142,1589,1379,1179,2237,624,586,2803,2352,796,1
44,2152,1592,1378,1179,2248,624,586,2822,2352,798,1
45,2171,1590,1378,1180,2246,625,586,2766,2351,795,1
46,2150,1566,1379,1180,2248,624,585,2657,2351,795,1
47,2152,1596,1380,1180,2246,625,587,2616,2352,796,1
48,2171,1591,1380,1180,2246,624,586,2672,2353,797,1
49,2147,1576,1379,1180,2246,626,586,2763,2353,797,1
50,2152,1594,1379,1180,2248,625,587,2818,2352,797,1
51,2150,1584,1381,1180,2248,625,585,2822,2352,797,1
52,2147,1583,1379,1180,2248,620,587,2721,2353,798,1
53,2155,1591,1381,1181,2246,625,586,2632,2353,799,1
54,2154,1600,1380,1184,2248,625,588,2630,2354,798,1
55,2145,1586,1380,1182,2248,627,588,2708,2354,797,1
56,2154,1595,1380,1182,2248,625,586,2785,2352,798,1
57,2155,1595,1382,1182,2248,626,587,2822,2356,799,1
58,2168,1591,1381,1184,2247,626,587,2793,2354,800,1
59,2153,1583,1380,1183,2248,624,588,2682,2355,800,1
60,2154,1585,1380,1182,2249,626,587,2618,2355,799,1
61,2157,1595,1381,1184,2250,624,587,2651,2356,801,1
62,2173,1595,1381,1183,2249,625,587,2739,2355,799,1
63,2156,1594,1382,1184,2249,624,590,2802,2355,802,1
64,2138,1590,1380,1185,2250,625,588,2822,2356,802,1
65,2154,1590,1380,1184,2250,626,589,2760,2355,801,1
66,2170,1589,1384,1184,2251,625,590,2651,2357,803,1
67,2153,1590,1382,1183,2250,626,590,2617,2355,802,1
68,2160,1601,1383,1185,2249,628,588,2686,2357,802,1
69,2160,1588,1382,1186,2251,625,589,2774,2357,803,1
70,2159,1584,1384,1186,2251,626,590,2813,2358,802,1
71,2160,1595,1384,1184,2251,626,591,2814,2357,802,1
72,2166,1596,1384,1185,2250,627,589,2721,2363,803,1
73,2165,1592,1384,1184,2250,626,590,2626,2358,804,1
74,2155,1590,1384,1186,2251,628,590,2632,2358,804,1
75,2158,1592,1385,1185,2252,627,591,2726,2358,803,1
76,2156,1591,1382,1186,2252,627,592,2797,2358,804,1
77,2163,1592,1384,1184,2252,627,590,2824,2359,803,1
78,2161,1584,1384,1187,2252,626,590,2789,2360,804,1
79,2161,1596,1384,1186,2251,627,592,2680,2360,804,1
80,2158,1594,1384,1187,2251,626,592,2627,2360,804,1
81,2164,1616,1386,1187,2252,627,591,2661,2360,806,1
82,2157,1591,1386,1186,2252,628,590,2746,2359,804,1
83,2163,1596,1385,1188,2252,628,592,2817,2361,804,1
84,2147,1594,1391,1185,2254,627,591,2824,2362,804,1
85,2164,1592,1385,1187,2252,627,591,2754,2362,805,1
86,2169,1598,1385,1188,2252,626,592,2650,2362,806,1
87,2166,1578,1386,1198,2254,628,592,2626,2363,807,1
88,2167,1595,1386,1188,2253,627,591,2694,2363,807,1
89,2169,1601,1386,1189,2253,628,591,2778,2362,806,1
90,2173,1594,1387,1187,2258,627,591,2816,2362,806,1
91,2205,1598,1386,1188,2255,627,592,2811,2363,807,1
92,2165,1595,1385,1187,2255,628,592,2713,2364,811,1
93,2170,1604,1386,1188,2254,634,592,2634,2366,808,1
94,2170,1587,1388,1188,2255,628,595,2643,2366,809,1
95,2162,1594,1384,1188,2256,627,593,2730,2364,808,1
96,2168,1590,1388,1188,2256,627,594,2795,2363,807,1
97,2158,1597,1398,1189,2256,627,592,2828,2366,808,1
98,2172,1591,1387,1190,2255,627,598,2789,2366,808,1
99,2176,1592,1387,1187,2256,628,591,2678,2368,807,1
100,2170,1598,1387,1190,2255,627,593,2630,2364,807,1
101,2176,1597,1389,1188,2257,627,591,2666,2368,809,1
102,2178,1596,1387,1188,2258,629,592,2754,2366,808,1
103,2172,1590,1390,1188,2257,630,592,2808,2368,809,1
104,2173,1600,1389,1188,2256,630,593,2821,2368,807,1
105,2182,1604,1388,1188,2258,629,594,2755,2368,808,1
106,2176,1607,1389,1186,2257,629,594,2658,2368,809,1
107,2194,1597,1390,1188,2258,628,594,2627,2370,810,1
108,2174,1602,1389,1187,2258,629,594,2693,2370,809,1
109,2173,1600,1389,1190,2258,629,594,2787,2369,810,1
110,2181,1609,1389,1189,2259,628,593,2824,2370,809,1
111,2180,1592,1389,1189,2258,628,595,2816,2370,810,1
112,2166,1597,1388,1187,2259,629,592,2714,2370,809,1
113,2182,1600,1391,1189,2258,628,593,2629,2370,810,1
114,2171,1601,1390,1189,2255,627,595,2646,2371,811,1
115,2179,1614,1390,1190,2259,629,594,2733,2370,809,1
116,2183,1596,1389,1189,2258,628,593,2802,2370,810,1
117,2176,1596,1390,1189,2258,629,594,2822,2372,809,1
118,2182,1602,1392,1188,2260,630,593,2791,2371,811,1
119,2170,1600,1390,1188,2260,628,594,2681,2371,811,1
120,2183,1613,1391,1188,2259,628,594,2629,2371,809,1
121,2179,1593,1392,1188,2260,629,594,2670,2371,810,2
122,2191,1607,1393,1194,2264,630,596,2760,2372,810,2
123,2192,1608,1395,1190,2263,632,593,2816,2372,810,2
124,2187,1608,1394,1189,2263,631,594,2824,2371,810,2
125,2187,1604,1396,1188,2263,631,595,2747,2374,810,2
126,2190,1602,1395,1186,2263,630,594,2649,2374,809,2
127,2188,1605,1396,1183,2262,631,592,2626,2373,808,2
128,2187,1605,1394,1185,2263,630,593,2698,2373,809,2
129,2187,1606,1394,1184,2264,631,592,2782,2371,808,2
130,2186,1603,1395,1181,2263,630,592,2821,2372,810,2
131,2185,1604,1394,1182,2264,631,590,2810,2370,808,2
132,2185,1606,1392,1181,2262,632,592,2708,2371,807,2
133,2186,1605,1394,1179,2264,630,592,2626,2372,808,2
134,2188,1603,1394,1179,2263,630,592,2638,2372,806,2
135,2186,1603,1394,1178,2263,630,591,2731,2372,806,2
136,2184,1604,1394,1176,2262,630,590,2798,2372,806,2
137,2185,1606,1393,1175,2261,632,589,2820,2372,806,2
138,2185,1602,1393,1175,2263,630,589,2778,2370,806,2
139,2186,1605,1394,1174,2262,630,589,2667,2371,806,2
140,2183,1603,1392,1173,2262,630,589,2612,2371,806,2
141,2181,1604,1394,1174,2263,630,587,2664,2370,805,2
142,2183,1604,1393,1174,2262,631,586,2755,2370,805,2
143,2184,1602,1394,1172,2262,630,588,2810,2370,805,2
144,2185,1604,1394,1171,2261,630,586,2820,2370,806,2
145,2183,1601,1393,1171,2262,630,586,2731,2369,805,2
146,2180,1601,1394,1170,2262,630,586,2634,2370,804,2
147,2181,1605,1392,1171,2261,631,586,2616,2369,806,2
148,2184,1603,1393,1170,2262,630,585,2694,2369,803,2
149,2186,1603,1395,1169,2259,630,585,2779,2368,804,2
150,2186,1606,1394,1170,2262,630,585,2817,2368,803,2
151,2186,1600,1393,1169,2262,628,584,2802,2369,803,2
152,2183,1600,1392,1170,2261,629,585,2692,2368,804,2
153,2181,1606,1391,1168,2262,630,584,2610,2366,802,2
154,2182,1600,1392,1170,2261,630,584,2630,2366,803,2
