Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2184,1597,1384,1183,2256,627,586,2625,2354,797,0
2,2166,1600,1383,1186,2257,627,587,2720,2355,800,0
3,2143,1595,1385,1187,2255,626,587,2810,2355,798,0
4,2162,1594,1384,1186,2258,625,588,2814,2354,798,0
5,2168,1594,1384,1185,2258,626,586,2749,2355,798,0
6,2169,1594,1385,1184,2256,627,586,2641,2354,798,0
7,2166,1601,1384,1182,2256,626,587,2616,2354,797,0
8,2157,1595,1384,1185,2257,626,588,2680,2355,798,0
9,2161,1594,1385,1183,2259,627,585,2790,2354,798,0
10,2167,1593,1384,1185,2256,626,587,2818,2354,798,0
11,2166,1597,1384,1186,2256,626,587,2790,2358,797,0
12,2185,1594,1384,1183,2256,627,586,2670,2354,796,0
13,2160,1606,1384,1182,2258,626,587,2611,2355,798,0
14,2162,1596,1386,1185,2257,625,587,2646,2355,798,0
15,2159,1590,1385,1184,2257,627,586,2748,2355,798,0
16,2153,1594,1384,1186,2258,626,588,2811,2355,798,0
17,2159,1593,1384,1183,2258,628,586,2812,2354,799,0
18,2123,1590,1385,1184,2256,627,586,2747,2355,798,0
19,2162,1584,1385,1188,2256,627,586,2639,2355,797,0
20,2163,1598,1384,1184,2258,626,587,2617,2355,798,0
21,2157,1594,1384,1186,2258,626,590,2680,2355,800,1
22,2163,1589,1384,1184,2258,626,587,2777,2355,798,1
23,2153,1595,1384,1183,2250,626,587,2820,2354,798,1
24,2152,1590,1385,1186,2257,626,586,2807,2355,798,1
25,2152,1591,1383,1184,2253,626,588,2710,2355,800,1
26,2181,1592,1384,1185,2258,626,586,2616,2355,798,1
27,2160,1594,1385,1184,2258,627,587,2627,2354,797,1
28,2162,1593,1385,1185,2258,627,586,2715,2355,798,1
29,2154,1591,1384,1186,2258,626,588,2794,2355,798,1
30,2162,1590,1386,1186,2256,626,594,2827,2355,798,1
31,2159,1598,1385,1184,2258,626,588,2782,2355,797,1
32,2165,1600,1385,1181,2259,626,588,2672,2356,798,1
33,2153,1594,1385,1183,2258,627,586,2607,2355,796,1
34,2165,1595,1386,1184,2259,626,587,2654,2356,799,1
35,2162,1594,1386,1186,2258,627,586,2750,2355,795,1
36,2158,1600,1386,1184,2258,627,588,2806,2354,798,1
37,2167,1601,1387,1184,2258,626,587,2823,2357,799,1
38,2195,1596,1386,1183,2258,628,587,2741,2356,798,1
39,2139,1592,1385,1185,2257,626,588,2643,2356,798,1
40,2161,1587,1384,1186,2259,626,591,2618,2356,800,1
41,2162,1582,1386,1184,2259,627,588,2683,2355,800,1
42,2160,1593,1386,1186,2251,627,588,2779,2357,802,1
43,2165,1595,1386,1184,2258,628,587,2811,2356,799,1
44,2166,1601,1387,1186,2257,628,587,2813,2357,801,1
45,2125,1589,1386,1186,2258,627,586,2709,2357,798,1
46,2173,1596,1383,1186,2259,627,587,2612,2357,801,1
47,2163,1590,1386,1186,2258,621,588,2630,2357,801,1
48,2169,1601,1387,1187,2258,626,589,2723,2358,801,1
49,2195,1598,1386,1187,2259,627,587,2790,2358,802,1
50,2166,1582,1385,1187,2259,628,587,2818,2357,799,1
51,2168,1603,1387,1187,2259,628,588,2790,2358,802,1
52,2165,1593,1386,1188,2259,628,589,2676,2357,802,1
