Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2517,1797,1616,1306,2575,668,628,2820,2536,862,0
2,2514,1793,1616,1307,2576,669,630,2713,2536,864,0
3,2515,1793,1615,1306,2574,667,628,2627,2538,863,0
4,2518,1796,1615,1305,2574,668,628,2692,2537,862,0
5,2504,1798,1613,1306,2575,666,631,2787,2538,862,0
6,2509,1790,1614,1306,2576,669,628,2833,2536,864,0
7,2510,1795,1616,1307,2576,668,630,2834,2537,864,0
8,2520,1797,1611,1305,2577,667,630,2735,2536,862,0
9,2511,1795,1616,1306,2577,669,628,2627,2536,864,0
10,2510,1792,1615,1306,2576,669,629,2662,2538,861,0
11,2530,1798,1616,1307,2575,668,632,2760,2538,864,0
12,2513,1817,1615,1307,2574,668,634,2827,2537,862,0
13,2516,1802,1616,1306,2577,671,629,2842,2536,861,0
14,2520,1797,1615,1307,2576,668,628,2770,2538,862,0
15,2512,1799,1615,1306,2576,667,630,2662,2538,861,0
16,2514,1787,1615,1307,2576,668,630,2632,2538,862,0
17,2512,1795,1615,1307,2576,668,628,2699,2538,864,0
18,2512,1796,1614,1306,2577,668,630,2799,2537,858,0
19,2517,1810,1616,1308,2577,667,632,2839,2538,864,0
20,2513,1798,1616,1305,2576,669,629,2833,2537,864,0
21,2515,1803,1615,1305,2578,668,630,2721,2538,862,1
22,2538,1799,1616,1306,2578,669,630,2631,2538,862,1
23,2520,1800,1614,1305,2577,668,630,2651,2537,861,1
24,2515,1798,1617,1307,2577,667,628,2756,2538,861,1
25,2505,1798,1617,1306,2578,667,629,2822,2538,861,1
26,2513,1802,1617,1306,2577,667,629,2837,2539,868,1
27,2516,1798,1616,1307,2578,669,628,2786,2538,862,1
28,2515,1807,1616,1300,2577,668,632,2678,2538,862,1
29,2504,1795,1616,1305,2578,670,628,2635,2539,862,1
30,2552,1800,1618,1307,2577,667,630,2690,2539,862,1
31,2512,1796,1615,1306,2578,669,630,2789,2538,862,1
32,2514,1800,1618,1307,2578,669,630,2840,2538,862,1
33,2510,1790,1616,1307,2578,668,630,2834,2538,864,1
34,2522,1801,1617,1305,2577,671,630,2738,2539,862,1
35,2517,1800,1616,1307,2577,668,630,2646,2539,866,1
36,2511,1795,1616,1306,2578,667,629,2646,2539,862,1
37,2520,1799,1618,1306,2578,668,629,2738,2539,863,1
38,2516,1802,1618,1306,2578,669,631,2808,2539,863,1
39,2541,1801,1618,1307,2578,667,630,2838,2538,863,1
40,2483,1797,1618,1306,2578,667,630,2806,2539,865,1
41,2518,1779,1618,1307,2578,668,628,2688,2540,864,1
42,2520,1813,1616,1309,2579,669,630,2635,2539,864,1
43,2518,1798,1618,1306,2579,670,632,2682,2539,863,1
44,2515,1799,1619,1307,2579,667,630,2770,2536,866,1
45,2525,1800,1619,1307,2579,667,631,2834,2539,866,1
46,2518,1779,1618,1308,2578,668,629,2835,2540,866,1
47,2523,1806,1618,1307,2579,668,629,2756,2539,865,1
48,2519,1801,1619,1308,2579,668,632,2658,2542,866,1
49,2546,1801,1619,1308,2579,669,632,2640,2540,867,1
50,2515,1802,1618,1307,2581,668,630,2725,2541,867,1
51,2519,1796,1619,1309,2579,669,632,2802,2542,867,1
52,2530,1801,1619,1311,2580,669,633,2842,2542,867,1
53,2520,1787,1619,1310,2579,670,631,2814,2540,867,1
54,2523,1802,1619,1309,2582,669,632,2705,2542,867,1
55,2526,1804,1620,1312,2580,668,633,2635,2543,868,1
