Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2451,2284,2195,3622,3440,2805,3518,3987,3546,2891,0
2,2442,2282,2196,3620,3441,2808,3520,3986,3546,2892,0
3,2453,2283,2197,3622,3439,2807,3520,3989,3546,2891,0
4,2440,2282,2195,3620,3439,2807,3520,3986,3546,2891,0
5,2443,2281,2195,3621,3439,2806,3518,3986,3546,2891,0
6,2447,2277,2195,3622,3440,2806,3521,3986,3546,2891,0
7,2444,2275,2197,3622,3438,2806,3521,3987,3546,2891,0
8,2444,2269,2197,3620,3440,2807,3517,3986,3546,2892,0
9,2441,2275,2197,3622,3438,2806,3520,3986,3546,2891,0
10,2460,2282,2196,3622,3440,2808,3517,3991,3546,2891,0
11,2450,2281,2196,3622,3440,2808,3522,3987,3546,2894,0
12,2443,2280,2195,3622,3441,2808,3520,3986,3546,2894,0
13,2449,2285,2197,3622,3440,2808,3522,3986,3547,2894,0
14,2448,2280,2198,3619,3440,2807,3515,3987,3545,2892,0
15,2450,2296,2196,3622,3439,2806,3520,3988,3550,2892,0
16,2445,2262,2197,3619,3442,2807,3518,3987,3546,2893,0
17,2446,2278,2197,3622,3440,2807,3522,3988,3546,2893,0
18,2450,2285,2198,3622,3442,2806,3521,3990,3546,2894,0
19,2435,2280,2198,3622,3441,2808,3520,3988,3546,2894,0
20,2455,2281,2199,3622,3440,2807,3517,3987,3546,2894,0
21,2458,2282,2198,3622,3439,2809,3516,3990,3546,2893,1
22,2428,2278,2198,3622,3441,2808,3515,3986,3546,2894,1
23,2449,2283,2198,3621,3441,2808,3522,3986,3546,2895,1
24,2448,2282,2198,3622,3446,2808,3522,3988,3546,2893,1
25,2450,2304,2198,3620,3442,2808,3522,3986,3546,2894,1
26,2445,2276,2200,3622,3441,2809,3520,3987,3546,2892,1
27,2458,2282,2199,3621,3441,2808,3520,3989,3545,2892,1
28,2449,2284,2197,3622,3440,2810,3522,3987,3546,2891,1
29,2448,2279,2198,3620,3442,2810,3520,3987,3546,2892,1
30,2435,2282,2198,3622,3442,2811,3522,3981,3547,2893,1
31,2450,2285,2200,3621,3442,2810,3522,3987,3546,2894,1
32,2458,2287,2199,3622,3442,2810,3523,3989,3546,2895,1
33,2450,2282,2198,3622,3443,2811,3522,3986,3546,2898,1
34,2454,2300,2200,3624,3442,2811,3523,3990,3546,2901,1
35,2444,2283,2198,3624,3443,2810,3525,3988,3546,2902,1
36,2455,2283,2200,3623,3440,2812,3527,3992,3546,2906,1
37,2434,2280,2199,3623,3442,2811,3528,3984,3546,2914,1
38,2458,2284,2200,3624,3442,2811,3531,3991,3546,2918,1
39,2424,2282,2200,3625,3443,2811,3534,3994,3546,2926,1
40,2453,2286,2200,3626,3443,2813,3534,3992,3547,2933,1
41,2426,2285,2200,3625,3443,2814,3537,3995,3546,2939,1
42,2456,2283,2202,3627,3442,2816,3538,3994,3546,2948,1
43,2439,2284,2200,3629,3442,2814,3540,3987,3547,2955,1
44,2457,2283,2201,3629,3442,2818,3543,3995,3547,2962,1
45,2452,2284,2201,3630,3443,2817,3546,3995,3547,2967,1
46,2461,2283,2202,3631,3442,2818,3550,3996,3548,2972,1
47,2462,2287,2202,3631,3443,2818,3552,3995,3548,2980,1
48,2466,2295,2202,3634,3443,2819,3554,4000,3548,2985,1
49,2470,2289,2203,3633,3444,2819,3554,3999,3548,2990,1
50,2475,2286,2202,3634,3444,2822,3559,4000,3550,2993,1
51,2472,2294,2203,3634,3444,2822,3563,4001,3549,3000,1
52,2454,2287,2204,3636,3443,2823,3566,3994,3550,3001,1
53,2472,2282,2202,3635,3446,2824,3569,3998,3549,3006,1
54,2476,2288,2203,3638,3443,2823,3570,4001,3550,3010,1
55,2472,2291,2204,3638,3446,2826,3575,4002,3550,3014,1
56,2483,2294,2204,3639,3444,2826,3578,4002,3550,3014,1
57,2486,2293,2200,3640,3446,2825,3578,4003,3550,3014,1
58,2486,2283,2206,3642,3444,2827,3579,4002,3550,3018,1
59,2488,2290,2208,3641,3446,2826,3585,4003,3550,3020,1
60,2523,2293,2207,3642,3444,2827,3587,4001,3550,3022,1
61,2493,2301,2206,3642,3446,2829,3590,4002,3550,3024,1
