Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2422,2275,2192,3606,3437,2834,3475,3977,3543,2878,0
2,2411,2271,2194,3603,3438,2835,3474,3976,3544,2880,0
3,2433,2277,2194,3606,3436,2835,3475,3980,3544,2878,0
4,2394,2272,2194,3606,3438,2834,3474,3978,3544,2881,0
5,2408,2274,2193,3605,3436,2835,3475,3976,3544,2880,0
6,2418,2275,2193,3604,3437,2836,3476,3977,3544,2875,0
7,2412,2268,2193,3606,3436,2835,3474,3978,3546,2881,0
8,2415,2276,2193,3603,3437,2836,3474,3976,3544,2882,0
9,2411,2278,2194,3606,3436,2835,3475,3977,3544,2880,0
10,2410,2266,2194,3604,3435,2835,3472,3978,3544,2882,0
11,2411,2273,2194,3606,3437,2838,3474,3976,3544,2882,0
12,2418,2276,2194,3606,3438,2837,3477,3978,3544,2879,0
13,2392,2270,2194,3606,3436,2835,3478,3978,3546,2880,0
14,2435,2271,2194,3606,3438,2835,3475,3977,3545,2881,0
15,2422,2277,2195,3606,3437,2836,3477,3979,3544,2882,0
16,2404,2275,2194,3604,3435,2837,3475,3976,3546,2881,0
17,2416,2274,2194,3606,3437,2836,3474,3978,3546,2880,0
18,2418,2274,2195,3606,3438,2838,3476,3978,3544,2881,0
19,2418,2274,2195,3606,3437,2836,3474,3978,3544,2878,0
20,2413,2274,2195,3606,3438,2835,3473,3978,3544,2880,0
21,2418,2278,2196,3606,3437,2838,3477,3977,3545,2880,1
22,2412,2271,2195,3607,3438,2836,3478,3977,3546,2878,1
23,2415,2270,2195,3605,3438,2835,3476,3978,3545,2880,1
24,2414,2275,2195,3606,3438,2835,3474,3977,3546,2877,1
25,2412,2270,2195,3605,3438,2835,3475,3978,3544,2880,1
26,2425,2274,2196,3606,3438,2838,3478,3977,3546,2875,1
27,2415,2275,2195,3605,3438,2835,3475,3978,3544,2878,1
28,2413,2272,2196,3606,3438,2838,3475,3977,3546,2876,1
29,2419,2279,2194,3608,3439,2837,3476,3978,3545,2880,1
30,2430,2276,2195,3607,3438,2838,3474,3983,3546,2877,1
31,2414,2276,2195,3606,3439,2839,3478,3978,3544,2880,1
32,2416,2270,2196,3606,3439,2837,3475,3978,3545,2881,1
33,2418,2276,2196,3606,3440,2838,3478,3978,3543,2883,1
34,2418,2282,2197,3606,3438,2838,3478,3979,3546,2884,1
35,2443,2275,2198,3608,3439,2838,3479,3983,3544,2887,1
36,2419,2278,2196,3608,3435,2838,3482,3981,3545,2891,1
37,2414,2273,2198,3608,3439,2838,3483,3982,3544,2896,1
38,2414,2275,2197,3610,3438,2839,3487,3982,3546,2902,1
39,2418,2267,2197,3609,3439,2840,3488,3983,3545,2909,1
40,2407,2276,2197,3610,3438,2840,3491,3983,3546,2915,1
41,2422,2262,2198,3611,3440,2842,3491,3986,3546,2923,1
42,2401,2275,2197,3611,3440,2841,3496,3985,3545,2931,1
43,2422,2265,2198,3612,3440,2842,3498,3987,3546,2938,1
44,2401,2278,2197,3614,3438,2842,3499,3982,3546,2944,1
45,2426,2262,2198,3615,3439,2842,3503,3990,3546,2952,1
46,2405,2276,2199,3616,3439,2844,3505,3986,3547,2958,1
