Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2443,2282,2197,3612,3439,2827,3496,3981,3546,2883,0
2,2434,2277,2197,3611,3440,2828,3494,3979,3546,2883,0
3,2445,2282,2197,3612,3439,2827,3494,3983,3547,2882,0
4,2432,2278,2203,3611,3440,2827,3494,3980,3545,2883,0
5,2435,2283,2196,3612,3438,2828,3496,3981,3546,2880,0
6,2440,2280,2198,3611,3439,2827,3494,3982,3545,2882,0
7,2440,2294,2196,3611,3442,2828,3495,3982,3546,2883,0
8,2439,2265,2196,3610,3440,2828,3493,3980,3546,2880,0
9,2432,2278,2196,3612,3440,2828,3496,3980,3546,2878,0
10,2442,2279,2199,3612,3440,2829,3496,3982,3545,2882,0
11,2440,2278,2198,3614,3440,2827,3494,3980,3546,2881,0
12,2439,2279,2198,3614,3441,2827,3496,3982,3546,2882,0
13,2439,2284,2198,3614,3440,2827,3494,3980,3546,2880,0
14,2435,2273,2199,3612,3439,2829,3495,3982,3546,2882,0
15,2443,2288,2198,3611,3440,2829,3494,3982,3546,2882,0
16,2434,2275,2198,3610,3440,2830,3496,3981,3544,2882,0
17,2466,2282,2197,3612,3439,2830,3494,3979,3547,2882,0
18,2442,2278,2199,3612,3442,2827,3494,3982,3546,2885,0
19,2428,2282,2199,3611,3441,2829,3495,3978,3546,2884,0
20,2447,2280,2198,3610,3440,2830,3494,3983,3545,2883,0
21,2440,2278,2198,3614,3441,2829,3494,3982,3546,2885,1
22,2434,2282,2199,3611,3439,2829,3495,3979,3546,2883,1
23,2440,2283,2200,3611,3441,2829,3495,3982,3545,2886,1
24,2437,2280,2200,3611,3440,2830,3494,3980,3546,2882,1
25,2442,2285,2198,3612,3442,2830,3496,3982,3546,2886,1
26,2463,2286,2200,3612,3440,2830,3496,3980,3546,2886,1
27,2440,2278,2200,3611,3441,2830,3496,3982,3546,2884,1
28,2437,2288,2200,3614,3441,2830,3492,3981,3546,2885,1
29,2464,2282,2200,3611,3441,2830,3497,3979,3546,2886,1
30,2441,2282,2200,3612,3442,2830,3496,3981,3546,2886,1
31,2438,2274,2201,3612,3442,2830,3494,3983,3545,2888,1
32,2424,2283,2200,3613,3440,2830,3496,3978,3546,2888,1
33,2440,2286,2198,3614,3442,2831,3499,3982,3545,2891,1
34,2450,2283,2200,3615,3441,2830,3498,3984,3546,2892,1
35,2442,2284,2199,3616,3442,2831,3502,3983,3546,2897,1
36,2449,2286,2201,3615,3441,2830,3500,3986,3547,2900,1
37,2443,2282,2201,3614,3437,2831,3502,3987,3546,2904,1
38,2450,2285,2199,3615,3442,2832,3506,3987,3543,2908,1
39,2443,2285,2199,3616,3443,2834,3510,3986,3546,2918,1
40,2448,2290,2202,3618,3442,2834,3510,3989,3547,2924,1
41,2447,2282,2202,3617,3442,2833,3512,3990,3546,2930,1
42,2449,2289,2201,3619,3442,2834,3514,3990,3548,2936,1
43,2450,2284,2200,3619,3443,2835,3515,3990,3547,2943,1
44,2453,2290,2201,3622,3442,2835,3522,3993,3547,2950,1
45,2452,2287,2202,3622,3443,2835,3524,3992,3547,2958,1
46,2457,2286,2202,3624,3442,2837,3526,3994,3548,2963,1
47,2454,2287,2201,3624,3443,2838,3527,3994,3546,2970,1
48,2435,2284,2203,3624,3442,2838,3531,3989,3547,2973,1
49,2456,2278,2202,3628,3444,2840,3534,3994,3547,2979,1
50,2457,2287,2203,3626,3442,2840,3538,3996,3548,2982,1
51,2458,2283,2205,3626,3444,2840,3539,3995,3548,2988,1
52,2466,2286,2204,3627,3443,2841,3542,3997,3549,2993,1
53,2478,2287,2205,3628,3444,2840,3544,4001,3550,2995,1
54,2472,2267,2204,3630,3444,2842,3547,4000,3549,2997,1
55,2469,2286,2203,3629,3450,2842,3550,3998,3547,3002,1
56,2472,2284,2205,3630,3444,2843,3555,3999,3550,3002,1
57,2472,2287,2204,3632,3446,2843,3558,3998,3550,3008,1
58,2488,2290,2208,3634,3444,2843,3558,4002,3550,3010,1
59,2481,2293,2208,3633,3446,2843,3560,4002,3549,3012,1
60,2482,2288,2208,3635,3445,2843,3563,4001,3550,3013,1
61,2469,2290,2206,3635,3446,2847,3566,3998,3549,3015,1
62,2488,2306,2207,3635,3444,2847,3567,4000,3547,3016,1
63,2486,2293,2210,3636,3446,2846,3570,4002,3549,3019,1
64,2458,2290,2209,3638,3443,2849,3571,4003,3550,3019,1
65,2491,2282,2210,3638,3448,2848,3573,4002,3550,3022,1
66,2496,2292,2209,3639,3446,2851,3574,4002,3551,3023,1
67,2509,2294,2210,3640,3447,2850,3575,4003,3550,3025,1
68,2501,2282,2210,3640,3446,2851,3576,4001,3550,3022,1
69,2499,2291,2210,3639,3447,2852,3578,4000,3552,3027,1
70,2522,2291,2210,3641,3448,2852,3578,4002,3552,3027,1
71,2512,2296,2210,3640,3448,2852,3579,4002,3552,3028,1
72,2508,2294,2211,3642,3446,2852,3582,4002,3553,3028,1
73,2507,2295,2214,3642,3446,2852,3580,4002,3552,3030,1
74,2516,2299,2212,3640,3446,2852,3584,4004,3552,3031,1
75,2518,2301,2213,3641,3448,2854,3584,4002,3551,3032,1
