Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2471,2288,2190,3631,3438,2758,3554,3994,3546,2893,0
2,2448,2290,2191,3630,3438,2760,3553,3991,3544,2894,0
3,2453,2294,2192,3632,3438,2759,3555,3993,3546,2895,0
4,2455,2288,2192,3631,3437,2758,3556,3994,3545,2895,0
5,2456,2296,2191,3634,3436,2758,3555,3993,3546,2895,0
6,2452,2284,2192,3630,3438,2758,3554,3994,3545,2895,0
7,2461,2290,2192,3633,3438,2759,3555,3995,3546,2895,0
8,2447,2288,2192,3634,3438,2759,3550,3994,3546,2897,0
9,2452,2292,2192,3633,3438,2760,3555,3994,3546,2894,0
10,2450,2285,2192,3632,3435,2759,3556,3994,3544,2895,0
11,2472,2294,2193,3634,3438,2759,3555,3992,3546,2894,0
12,2442,2288,2192,3632,3437,2762,3554,3991,3544,2894,0
13,2456,2292,2192,3634,3437,2760,3554,3994,3546,2895,0
14,2454,2288,2191,3632,3437,2758,3556,3994,3545,2895,0
15,2456,2304,2194,3634,3438,2760,3554,3994,3546,2897,0
16,2454,2280,2193,3632,3438,2760,3554,3994,3545,2895,0
17,2448,2286,2192,3633,3438,2760,3552,3994,3546,2895,0
18,2419,2286,2193,3632,3438,2760,3554,3995,3546,2896,0
19,2453,2289,2191,3633,3438,2762,3554,3992,3546,2896,0
20,2457,2290,2194,3632,3438,2762,3554,3994,3545,2898,0
21,2454,2289,2194,3632,3438,2762,3555,3994,3544,2895,1
22,2455,2295,2194,3632,3438,2761,3555,3994,3546,2896,1
23,2454,2283,2192,3636,3439,2761,3555,3994,3545,2898,1
24,2459,2294,2194,3634,3438,2762,3555,3995,3546,2897,1
25,2454,2291,2194,3632,3439,2763,3554,3994,3545,2894,1
26,2456,2291,2193,3633,3438,2762,3557,3993,3546,2896,1
27,2462,2294,2194,3632,3440,2766,3556,3994,3546,2896,1
28,2464,2290,2194,3633,3439,2764,3554,3995,3546,2896,1
29,2462,2310,2194,3632,3439,2763,3555,3994,3546,2895,1
30,2452,2291,2193,3633,3438,2762,3555,3994,3546,2895,1
31,2458,2287,2195,3634,3439,2763,3555,3994,3546,2898,1
32,2457,2286,2193,3634,3440,2763,3558,3993,3546,2896,1
33,2459,2287,2195,3634,3439,2764,3558,3995,3545,2900,1
34,2458,2282,2195,3634,3438,2764,3559,3995,3547,2903,1
35,2458,2290,2194,3633,3441,2764,3561,3994,3546,2905,1
36,2460,2283,2195,3635,3439,2765,3560,3995,3547,2908,1
37,2459,2290,2194,3634,3441,2767,3563,3994,3546,2914,1
38,2461,2286,2195,3635,3439,2767,3563,3995,3547,2921,1
39,2462,2290,2195,3636,3440,2766,3567,3998,3546,2926,1
40,2457,2291,2195,3637,3438,2768,3567,3997,3546,2932,1
41,2464,2289,2195,3637,3441,2768,3570,3995,3547,2939,1
