Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,2294,2252,2184,3607,3432,2786,3489,4010,3543,2891,0
2,2260,2250,2185,3608,3432,2787,3486,3998,3542,2890,0
3,2275,2252,2186,3606,3430,2786,3486,4003,3543,2891,0
4,2279,2249,2186,3608,3432,2787,3485,4003,3544,2891,0
5,2275,2248,2185,3609,3430,2788,3486,4005,3542,2891,0
6,2277,2251,2186,3609,3432,2787,3486,4004,3542,2891,0
7,2274,2243,2186,3606,3432,2787,3483,4005,3543,2890,0
8,2282,2258,2187,3607,3430,2787,3488,4006,3542,2892,0
9,2282,2251,2185,3607,3432,2788,3488,4005,3543,2891,0
10,2270,2251,2187,3608,3431,2787,3485,4006,3542,2893,0
11,2278,2250,2186,3608,3432,2787,3483,4004,3544,2891,0
12,2277,2248,2187,3608,3433,2789,3488,4006,3542,2891,0
13,2280,2246,2186,3608,3431,2787,3487,4005,3544,2892,0
14,2277,2256,2187,3606,3431,2790,3485,4004,3542,2893,0
15,2274,2243,2186,3608,3432,2788,3483,4005,3542,2893,0
