Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,92,67,208,376,16.15,1019.90,32.79,718.53
1,92,68,208,376,16.15,1019.91,32.77,716.23
2,92,68,208,376,16.15,1019.91,32.76,720.85
3,91,68,208,375,16.15,1019.92,32.75,721.62
4,91,68,207,375,16.15,1019.92,32.76,715.47
5,92,67,208,375,16.16,1019.92,32.75,720.07
6,92,68,208,376,16.16,1019.92,32.75,721.62
7,92,68,208,376,16.16,1019.92,32.75,717.00
8,92,68,207,375,16.16,1019.92,32.73,718.53
9,92,68,208,375,16.16,1019.93,32.73,723.17
10,92,68,207,375,16.16,1019.92,32.73,716.23
11,91,68,207,375,16.16,1019.91,32.73,721.62
12,92,67,207,376,16.15,1019.91,32.72,723.17
13,91,67,207,374,16.15,1019.91,32.71,723.95
14,92,67,206,375,16.16,1019.91,32.72,721.62
15,92,67,208,375,16.16,1019.90,32.71,720.07
16,92,67,207,375,16.16,1019.90,32.71,720.07
17,92,67,206,375,16.16,1019.90,32.69,719.30
18,91,67,207,375,16.16,1019.90,32.69,720.85
19,91,67,207,375,16.16,1019.90,32.69,720.85
20,91,68,207,375,16.16,1019.90,32.68,722.39
21,92,67,207,375,16.16,1019.90,32.66,723.95
22,92,67,207,375,16.16,1019.91,32.67,720.85
23,92,67,207,375,16.16,1019.91,32.66,718.53
24,91,67,206,374,16.16,1019.91,32.66,720.07
25,91,67,207,375,16.16,1019.91,32.65,723.95
26,92,67,207,375,16.16,1019.92,32.66,721.62
27,91,67,207,376,16.16,1019.91,32.64,721.62
28,92,67,207,374,16.16,1019.92,32.64,722.39
29,92,66,206,375,16.16,1019.92,32.64,722.39
30,91,67,206,375,16.16,1019.91,32.63,724.73
31,91,67,207,375,16.16,1019.90,32.64,723.95
32,91,67,207,375,16.16,1019.90,32.63,715.47
33,91,66,207,375,16.16,1019.90,32.63,723.95
34,91,67,207,375,16.16,1019.91,32.63,720.85
35,91,67,206,375,16.16,1019.91,32.62,721.62
36,91,67,206,375,16.16,1019.90,32.62,723.17
37,91,67,207,375,16.16,1019.90,32.60,723.17
38,91,67,206,375,16.16,1019.90,32.61,721.62
39,91,67,206,375,16.16,1019.90,32.60,723.17
40,91,67,206,375,16.16,1019.91,32.60,723.95
41,91,66,206,375,16.16,1019.92,32.60,722.39
42,91,67,206,374,16.16,1019.91,32.59,724.73
43,92,67,206,375,16.16,1019.92,32.59,721.62
44,91,66,205,374,16.16,1019.91,32.58,722.39
45,91,67,205,374,16.16,1019.91,32.58,723.17
46,91,67,206,375,16.16,1019.91,32.59,723.17
47,91,67,206,375,16.16,1019.91,32.58,727.87
48,91,67,206,375,16.16,1019.91,32.58,724.73
49,91,66,205,375,16.16,1019.90,32.58,725.52
50,90,66,206,375,16.16,1019.91,32.58,721.62
51,91,66,205,375,16.16,1019.91,32.57,720.85
52,91,66,206,375,16.16,1019.90,32.56,722.39
53,91,67,205,375,16.16,1019.91,32.55,721.62
54,91,66,205,375,16.16,1019.91,32.56,723.17
55,91,66,205,375,16.16,1019.91,32.56,727.87
56,91,66,204,374,16.16,1019.92,32.55,727.87
57,91,66,205,375,16.16,1019.92,32.55,726.30
58,91,66,205,375,16.16,1019.92,32.54,724.73
59,91,67,205,374,16.16,1019.91,32.54,722.39
60,91,66,205,375,16.16,1019.91,32.53,718.53
61,91,66,205,374,16.16,1019.91,32.53,723.95
62,91,67,205,375,16.16,1019.91,32.52,726.30
63,91,66,205,374,16.16,1019.90,32.53,723.95
64,91,66,205,374,16.16,1019.91,32.51,723.17
65,91,66,204,374,16.16,1019.92,32.53,724.73
66,90,66,205,374,16.16,1019.91,32.51,726.30
67,91,66,204,375,16.16,1019.91,32.51,725.52
68,91,66,204,375,16.16,1019.92,32.51,722.39
69,91,66,205,374,16.16,1019.91,32.50,723.17
70,90,66,205,374,16.16,1019.91,32.50,724.73
71,91,66,205,374,16.16,1019.92,32.50,725.52
72,90,66,204,375,16.16,1019.92,32.49,726.30
73,91,66,204,374,16.16,1019.92,32.49,727.09
74,91,66,204,373,16.16,1019.91,32.49,724.73
75,91,66,205,375,16.16,1019.92,32.49,723.95
76,90,67,205,375,16.16,1019.91,32.49,727.87
77,91,66,205,374,16.16,1019.91,32.46,723.17
78,91,66,204,374,16.16,1019.91,32.47,724.73
79,91,66,204,374,16.15,1019.92,32.47,729.46
80,91,66,204,374,16.15,1019.91,32.46,725.52
81,91,66,204,374,16.16,1019.91,32.46,723.17
82,91,66,205,374,16.16,1019.90,32.47,728.66
83,92,66,204,375,16.16,1019.91,32.46,723.17
84,91,66,204,374,16.16,1019.92,32.47,727.09
85,91,66,204,374,16.15,1019.90,32.46,723.17
86,92,66,204,374,16.16,1019.91,32.45,726.30
87,91,66,204,374,16.16,1019.92,32.45,722.39
88,92,65,204,374,16.15,1019.91,32.44,725.52
89,92,66,204,373,16.15,1019.91,32.45,723.95
90,91,66,204,374,16.15,1019.91,32.45,729.46
91,91,66,204,374,16.15,1019.92,32.44,727.87
92,92,66,203,375,16.15,1019.91,32.45,723.17
93,92,66,204,374,16.15,1019.91,32.43,723.17
94,92,66,203,374,16.15,1019.92,32.41,726.30
95,91,66,204,375,16.15,1019.92,32.43,724.73
96,91,66,204,374,16.15,1019.93,32.43,725.52
97,92,66,203,374,16.15,1019.93,32.43,725.52
98,92,66,204,375,16.15,1019.93,32.43,724.73
99,91,66,204,374,16.15,1019.93,32.43,727.09
100,91,65,204,374,16.15,1019.93,32.42,727.87
101,91,66,204,374,16.15,1019.93,32.43,724.73
102,92,65,204,375,16.15,1019.93,32.41,727.87
103,91,65,204,374,16.15,1019.92,32.42,727.87
104,91,65,203,375,16.15,1019.92,32.41,721.62
105,91,66,203,374,16.15,1019.91,32.41,723.17
106,91,65,203,375,16.15,1019.92,32.41,726.30
107,91,66,203,374,16.15,1019.92,32.41,724.73
108,91,65,203,374,16.15,1019.92,32.41,727.87
109,91,66,204,374,16.15,1019.92,32.41,727.87
