Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,91,66,205,379,16.22,1019.96,33.10,716.23
1,91,66,205,378,16.22,1019.97,33.09,716.23
2,91,67,205,379,16.22,1019.97,33.09,716.23
3,91,66,204,379,16.22,1019.97,33.09,720.85
4,91,66,205,379,16.22,1019.97,33.09,713.19
5,91,66,205,379,16.22,1019.96,33.09,715.47
6,91,66,205,378,16.22,1019.96,33.09,715.47
7,91,66,205,379,16.23,1019.96,33.09,711.68
8,91,66,205,378,16.23,1019.96,33.08,718.53
9,90,66,204,379,16.23,1019.97,33.09,710.93
10,90,66,205,378,16.23,1019.97,33.07,710.93
11,91,66,204,379,16.23,1019.97,33.07,715.47
12,90,67,204,378,16.23,1019.97,33.08,713.95
13,91,66,204,379,16.23,1019.98,33.08,716.23
14,91,66,204,379,16.23,1019.97,33.08,717.76
15,91,66,205,379,16.22,1019.97,33.07,713.19
16,90,66,205,378,16.22,1019.96,33.07,713.19
17,90,66,204,379,16.23,1019.97,33.06,716.23
18,90,65,204,378,16.23,1019.97,33.07,713.95
19,91,65,204,378,16.23,1019.97,33.06,710.93
20,91,66,204,379,16.23,1019.97,33.06,713.19
21,90,65,204,379,16.23,1019.97,33.06,710.93
22,91,66,204,380,16.23,1019.97,33.07,715.47
23,91,66,204,379,16.23,1019.98,33.06,713.95
24,90,66,204,379,16.23,1019.98,33.06,713.19
25,90,66,204,379,16.23,1019.99,33.06,711.68
26,91,66,204,379,16.23,1019.99,33.06,716.23
27,91,66,204,378,16.23,1019.99,33.05,715.47
28,90,65,203,379,16.23,1019.99,33.06,715.47
29,91,66,203,379,16.23,1019.99,33.06,719.30
30,91,66,204,379,16.23,1019.99,33.06,717.76
31,91,66,204,379,16.23,1019.99,33.05,710.93
32,90,66,204,379,16.23,1019.99,33.05,714.71
33,91,66,204,380,16.23,1019.99,33.04,713.95
34,91,65,204,379,16.23,1019.98,33.04,717.00
35,91,65,203,379,16.23,1019.98,33.04,717.00
36,91,66,204,379,16.23,1019.97,33.04,717.00
37,90,65,204,379,16.23,1019.97,33.03,715.47
38,90,66,204,378,16.23,1019.98,33.04,713.19
39,90,66,203,379,16.23,1019.98,33.04,715.47
40,91,66,203,379,16.23,1019.98,33.04,717.00
41,91,66,202,380,16.23,1019.97,33.03,715.47
42,91,65,202,378,16.23,1019.97,33.04,710.93
43,91,66,203,378,16.23,1019.97,33.03,720.07
