timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1609,1254,924,909,1505,567,456,2612,1846,664,0
2,1608,1259,922,910,1506,568,456,2520,1849,664,0
3,1609,1254,924,909,1504,569,456,2584,1848,664,0
4,1603,1257,930,909,1506,568,454,2706,1847,664,0
5,1608,1246,923,908,1505,567,455,2782,1846,663,0
6,1610,1282,922,909,1505,568,454,2754,1844,662,0
7,1592,1258,923,909,1506,567,454,2567,1847,664,0
8,1609,1253,923,910,1506,567,456,2510,1846,663,0
9,1617,1261,923,910,1506,568,455,2630,1845,662,0
10,1583,1256,923,909,1503,567,455,2743,1845,663,0
11,1610,1263,922,908,1507,568,455,2785,1846,663,0
12,1613,1259,924,909,1505,568,455,2701,1844,664,0
13,1607,1256,921,910,1506,568,455,2534,1846,662,0
14,1618,1256,922,907,1506,568,459,2526,1846,664,0
15,1596,1258,922,909,1506,567,454,2684,1844,663,0
16,1642,1259,922,907,1504,568,455,2763,1843,662,0
17,1610,1254,923,909,1506,568,453,2774,1843,662,0
18,1607,1249,924,909,1506,568,454,2644,1845,663,0
19,1618,1257,925,907,1504,568,450,2506,1844,664,0
20,1587,1256,923,907,1505,568,454,2566,1843,662,0
21,1608,1261,924,909,1503,567,454,2723,1844,662,1
22,1616,1263,922,907,1506,568,454,2773,1843,662,1
23,1605,1258,922,910,1507,567,455,2739,1844,663,1
24,1615,1256,923,907,1504,567,448,2583,1844,663,1
25,1605,1256,923,907,1506,568,455,2517,1844,663,1
26,1610,1254,923,908,1506,568,453,2606,1843,663,1
27,1616,1259,923,907,1506,568,452,2741,1843,662,1
28,1608,1252,923,907,1506,570,455,2779,1843,661,1
29,1602,1258,927,908,1504,567,459,2681,1844,664,1
30,1614,1256,924,906,1505,568,455,2542,1843,664,1
31,1585,1258,922,910,1506,567,453,2544,1844,662,1
32,1610,1273,923,908,1506,566,454,2656,1843,662,1
33,1611,1261,924,908,1503,568,456,2770,1843,664,1
34,1609,1269,923,908,1506,567,454,2782,1842,662,1
35,1602,1254,923,907,1504,568,453,2620,1844,662,1
36,1594,1258,922,908,1503,568,454,2518,1843,664,1
37,1635,1257,923,905,1506,570,454,2584,1844,661,1
38,1609,1239,923,907,1504,567,455,2706,1842,662,1
39,1610,1253,923,908,1506,568,454,2776,1842,662,1
40,1603,1248,923,907,1502,570,454,2760,1842,661,1
