Count,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1904,1559,1118,930,1991,677,503,2567,2046,724,0
2,1899,1560,1118,931,1993,678,498,2671,2046,726,0
3,1908,1548,1118,930,1991,676,502,2774,2045,727,0
4,1914,1560,1116,928,1991,676,504,2790,2045,726,0
5,1931,1555,1120,930,1991,676,504,2646,2044,724,0
6,1897,1555,1118,927,1992,677,502,2546,2045,726,0
7,1903,1553,1116,930,1991,676,502,2592,2045,725,0
8,1906,1564,1116,930,1990,675,502,2703,2044,725,0
9,1913,1558,1107,929,1991,675,502,2791,2043,726,0
10,1906,1555,1118,930,1987,675,502,2788,2043,724,0
11,1905,1560,1117,930,1992,677,503,2615,2043,724,0
12,1914,1564,1116,930,1990,676,503,2536,2044,726,0
13,1898,1556,1117,929,1991,677,506,2584,2043,726,0
14,1883,1555,1115,930,1992,677,501,2693,2044,726,0
15,1920,1558,1118,929,1990,678,501,2787,2043,724,0
16,1902,1558,1119,930,1990,676,500,2786,2044,725,0
17,1941,1558,1117,928,1991,677,502,2627,2043,725,0
18,1906,1559,1116,928,1990,677,502,2542,2043,724,0
19,1903,1574,1118,930,1990,677,502,2580,2044,725,0
20,1907,1545,1117,929,1990,676,502,2682,2044,725,0
21,1909,1563,1118,927,1991,678,501,2780,2043,725,1
22,1899,1552,1117,930,1990,676,501,2792,2044,725,1
23,1917,1558,1118,930,1991,676,496,2674,2043,726,1
24,1907,1550,1115,928,1990,675,502,2568,2043,725,1
25,1902,1552,1117,930,1990,677,500,2549,2043,725,1
26,1906,1559,1117,928,1993,676,502,2634,2042,725,1
27,1908,1562,1116,928,1990,676,502,2742,2043,725,1
28,1921,1559,1117,930,1990,675,502,2793,2042,724,1
29,1903,1554,1115,928,1992,676,500,2778,2042,724,1
30,1906,1557,1118,928,1990,675,501,2637,2044,725,1
31,1890,1552,1118,927,1990,676,501,2542,2044,725,1
32,1908,1552,1116,930,1990,676,502,2568,2043,724,1
33,1899,1552,1114,927,1991,675,500,2672,2043,725,1
34,1903,1551,1118,927,1990,676,499,2764,2042,724,1
35,1897,1558,1116,930,1990,676,502,2792,2042,723,1
36,1891,1554,1115,928,1990,666,501,2740,2042,725,1
37,1908,1549,1118,929,1990,675,502,2610,2042,724,1
38,1923,1557,1116,928,1990,680,495,2532,2042,724,1
39,1934,1558,1115,926,1990,675,502,2587,2042,723,1
40,1905,1561,1115,928,1987,676,500,2700,2042,723,1
41,1908,1560,1117,927,1990,675,499,2770,2041,723,1
42,1868,1554,1118,929,1990,676,499,2792,2041,724,1
43,1906,1554,1116,928,1987,676,503,2711,2042,724,1
44,1907,1554,1117,928,1988,676,500,2584,2042,724,1
45,1923,1556,1118,929,1990,681,502,2541,2042,722,1
46,1926,1558,1116,928,1990,684,502,2614,2041,723,1
47,1904,1542,1115,927,1990,675,502,2722,2040,724,1
48,1898,1557,1116,928,1990,676,502,2782,2042,723,1
49,1903,1556,1116,928,1990,676,501,2787,2038,723,1
50,1912,1562,1116,928,1990,676,502,2667,2042,723,1
51,1912,1557,1115,927,1988,676,502,2558,2042,723,1
52,1909,1552,1114,929,1990,674,502,2552,2042,725,1
53,1920,1559,1114,928,1990,674,501,2646,2042,723,1
54,1914,1559,1113,928,1990,675,502,2750,2040,723,1
55,1902,1550,1118,928,1989,676,501,2794,2041,723,1
56,1903,1552,1118,930,1989,676,502,2773,2042,722,1
57,1908,1558,1116,928,1994,675,503,2634,2042,724,1
58,1894,1553,1118,928,1990,675,502,2546,2042,724,1
59,1902,1559,1116,929,1990,676,502,2568,2042,722,1
60,1912,1559,1116,927,1990,677,506,2673,2043,722,1
61,1872,1554,1116,929,1990,676,502,2760,2042,722,1
62,1908,1571,1116,927,1989,676,504,2798,2042,724,1
63,1907,1556,1115,930,1991,676,501,2742,2042,724,1
64,1906,1554,1115,928,1990,675,503,2609,2043,725,1
65,1926,1555,1117,927,1988,676,502,2540,2043,723,1
66,1910,1556,1115,931,1988,678,502,2593,2048,726,1
67,1904,1554,1116,929,1987,676,512,2703,2043,723,1
68,1905,1551,1115,931,1991,675,503,2773,2042,724,1
69,1903,1546,1115,928,1989,675,503,2797,2044,724,1
70,1906,1556,1115,930,1988,676,503,2703,2046,723,1
71,1906,1563,1116,931,1989,674,503,2578,2043,724,1
72,1904,1558,1116,930,1990,676,503,2539,2038,725,1
73,1884,1556,1115,929,1990,675,502,2617,2045,723,1
74,1891,1556,1123,929,1990,674,504,2729,2045,725,1
75,1912,1562,1115,930,1989,674,505,2784,2044,723,1
76,1914,1557,1115,930,1988,675,504,2784,2046,723,1
77,1905,1564,1114,921,1988,675,505,2665,2045,724,1
78,1909,1554,1115,932,1988,674,504,2563,2046,723,1
79,1903,1576,1115,930,1988,675,504,2562,2046,724,1
80,1908,1555,1116,931,1988,676,504,2652,2043,724,1
81,1908,1552,1116,930,1985,676,504,2754,2044,723,1
82,1909,1555,1116,932,1987,674,505,2795,2052,726,1
83,1899,1551,1116,930,1989,674,506,2773,2043,723,1
84,1920,1557,1107,932,1989,674,505,2635,2046,725,1
85,1902,1552,1118,930,1987,678,505,2548,2045,723,1
86,1922,1554,1116,930,1987,675,505,2578,2046,723,1
87,1901,1550,1116,930,1987,675,504,2683,2045,723,1
