timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1619,1266,936,935,1500,568,467,2594,1852,675,0
2,1613,1253,935,938,1495,566,467,2724,1853,674,0
3,1618,1251,936,937,1500,568,467,2783,1853,671,0
4,1638,1256,934,935,1500,567,469,2758,1851,674,0
5,1619,1263,935,936,1499,566,467,2571,1851,674,0
6,1612,1245,935,938,1501,566,466,2523,1852,674,0
7,1619,1254,936,936,1500,567,468,2635,1851,674,0
8,1651,1259,935,929,1501,567,468,2749,1850,674,0
9,1620,1274,936,936,1501,567,467,2786,1851,674,0
10,1625,1259,935,936,1502,566,466,2720,1851,674,0
11,1618,1235,936,935,1501,567,467,2548,1850,674,0
12,1603,1254,937,935,1500,566,467,2532,1851,675,0
13,1613,1250,937,936,1501,566,467,2675,1851,675,0
14,1622,1262,936,935,1503,566,468,2756,1851,675,0
15,1613,1253,936,936,1499,566,468,2792,1850,674,0
16,1622,1258,935,935,1499,568,466,2670,1852,671,0
17,1616,1234,935,936,1502,566,468,2530,1852,673,0
18,1597,1255,935,935,1500,566,466,2554,1851,674,0
19,1618,1244,937,935,1500,567,468,2708,1850,675,0
20,1619,1266,935,936,1500,567,467,2774,1850,674,0
21,1614,1256,937,936,1499,570,468,2776,1850,674,1
22,1623,1260,936,936,1499,566,467,2630,1850,674,1
23,1619,1260,936,936,1501,566,467,2520,1850,675,1
24,1616,1254,936,935,1499,567,467,2575,1850,674,1
25,1614,1248,937,936,1502,567,467,2735,1849,675,1
26,1578,1254,936,942,1499,565,467,2778,1850,674,1
27,1613,1250,936,935,1499,567,467,2739,1850,674,1
28,1616,1259,936,935,1501,566,467,2594,1850,674,1
29,1619,1256,935,936,1502,566,466,2522,1850,674,1
30,1618,1244,938,934,1501,568,467,2614,1850,674,1
31,1617,1270,936,938,1501,566,466,2752,1849,673,1
32,1617,1253,934,935,1502,567,466,2784,1848,674,1
33,1615,1257,935,935,1500,566,467,2694,1849,674,1
34,1618,1263,936,936,1502,569,466,2556,1848,674,1
35,1624,1256,937,934,1500,568,463,2536,1848,674,1
36,1618,1233,936,936,1500,565,467,2655,1848,673,1
37,1619,1273,935,938,1501,566,467,2766,1850,673,1
38,1615,1253,936,936,1499,566,467,2787,1850,673,1
39,1618,1259,935,934,1501,567,466,2650,1847,674,1
40,1625,1258,936,946,1502,564,466,2534,1850,673,1
41,1643,1258,935,936,1502,567,466,2566,1847,672,1
42,1611,1251,936,937,1500,566,467,2697,1848,673,1
43,1586,1254,936,936,1501,566,466,2783,1848,673,1
44,1618,1254,935,935,1500,567,466,2780,1847,674,1
45,1640,1258,936,936,1500,567,466,2603,1848,673,1
46,1620,1251,937,935,1501,566,466,2517,1850,674,1
47,1618,1270,936,936,1500,566,467,2598,1848,673,1
48,1618,1266,936,936,1500,566,467,2717,1849,674,1
49,1618,1246,936,936,1501,567,466,2791,1849,672,1
50,1615,1254,936,935,1500,568,467,2760,1848,673,1
51,1616,1254,937,936,1500,565,467,2570,1848,673,1
52,1617,1254,934,936,1499,566,467,2520,1848,672,1
53,1618,1260,935,937,1499,566,467,2642,1848,672,1
