timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Flag
1,1797,1450,1034,901,1805,641,474,2779,1952,692,0
2,1806,1462,1034,902,1804,642,473,2680,1952,691,0
3,1795,1448,1033,902,1806,641,472,2529,1951,690,0
4,1812,1450,1034,902,1805,641,472,2560,1949,690,0
5,1806,1461,1031,902,1803,640,473,2712,1952,690,0
6,1816,1452,1033,902,1806,641,473,2775,1951,691,0
7,1804,1453,1032,904,1804,641,473,2763,1950,691,0
8,1803,1452,1032,902,1807,641,473,2613,1952,690,0
9,1801,1446,1032,902,1804,642,474,2526,1949,691,0
10,1801,1461,1033,902,1803,640,472,2595,1949,691,0
11,1795,1449,1035,901,1806,640,471,2736,1948,690,0
12,1816,1450,1034,902,1804,641,472,2786,1948,690,0
13,1780,1448,1032,900,1804,642,472,2705,1950,691,0
14,1834,1446,1032,901,1805,642,478,2575,1949,690,0
15,1802,1448,1033,899,1805,640,472,2544,1949,691,0
16,1801,1442,1033,900,1804,641,471,2646,1950,691,0
17,1803,1458,1033,902,1805,642,474,2749,1948,690,0
18,1804,1426,1033,900,1805,641,472,2779,1949,692,0
19,1805,1446,1033,901,1796,642,470,2697,1950,690,0
20,1801,1453,1034,902,1804,642,471,2560,1948,690,0
21,1798,1446,1032,900,1804,642,471,2549,1948,686,1
22,1794,1447,1032,899,1803,642,471,2650,1949,692,1
23,1814,1449,1034,902,1805,640,471,2754,1947,690,1
24,1784,1447,1033,900,1804,641,473,2785,1949,691,1
25,1803,1444,1032,902,1798,642,472,2733,1947,690,1
26,1801,1428,1034,900,1804,642,471,2584,1947,691,1
27,1792,1447,1032,899,1804,635,471,2520,1948,690,1
28,1803,1448,1032,902,1804,642,473,2587,1948,690,1
29,1801,1450,1032,899,1803,642,471,2703,1948,690,1
30,1766,1446,1032,900,1804,641,469,2768,1947,690,1
31,1814,1447,1030,900,1804,641,470,2780,1947,690,1
32,1796,1441,1034,901,1803,643,470,2666,1947,690,1
33,1774,1446,1034,902,1803,642,470,2546,1946,689,1
34,1806,1447,1030,898,1803,642,470,2538,1947,689,1
35,1797,1446,1032,900,1803,641,470,2639,1948,690,1
36,1790,1446,1045,898,1805,641,472,2739,1947,690,1
37,1807,1451,1034,901,1803,642,472,2780,1947,691,1
38,1813,1450,1030,900,1803,641,472,2752,1946,690,1
39,1800,1449,1031,899,1803,643,470,2602,1946,689,1
40,1794,1448,1031,900,1803,641,472,2522,1948,689,1
41,1802,1445,1033,899,1803,641,472,2573,1947,688,1
42,1806,1448,1034,900,1803,642,471,2693,1945,689,1
43,1800,1455,1032,900,1803,640,472,2761,1947,689,1
44,1806,1449,1033,900,1803,641,469,2780,1947,688,1
45,1807,1458,1031,893,1804,641,472,2696,1946,690,1
46,1817,1449,1034,901,1802,639,473,2563,1946,688,1
47,1796,1444,1031,899,1802,642,470,2532,1947,688,1
48,1795,1448,1032,900,1803,642,471,2615,1948,688,1
49,1801,1460,1030,900,1803,642,472,2734,1947,688,1
50,1799,1448,1030,900,1804,642,473,2786,1947,689,1
51,1800,1445,1034,901,1803,641,471,2768,1947,690,1
52,1802,1438,1032,900,1804,640,472,2626,1947,690,1
53,1787,1447,1031,900,1802,630,474,2530,1947,690,1
54,1799,1444,1031,902,1794,640,474,2565,1948,687,1
55,1800,1446,1031,900,1802,640,473,2674,1949,688,1
56,1801,1441,1034,901,1803,642,472,2759,1947,690,1
57,1800,1435,1032,902,1802,642,472,2779,1948,688,1
58,1788,1446,1034,900,1803,634,473,2712,1949,689,1
59,1799,1444,1033,902,1801,638,473,2580,1948,689,1
60,1800,1446,1031,901,1802,642,473,2530,1948,689,1
61,1795,1442,1032,900,1803,642,472,2602,1950,690,1
62,1797,1442,1034,902,1803,642,472,2720,1947,688,1
63,1799,1448,1032,901,1802,642,473,2776,1944,687,1
64,1802,1457,1032,896,1804,640,475,2779,1947,689,1
65,1800,1462,1031,902,1802,640,474,2651,1949,687,1
66,1812,1447,1032,900,1801,644,474,2543,1950,690,1
67,1821,1449,1034,901,1802,641,474,2550,1949,688,1
68,1803,1450,1031,902,1802,641,473,2656,1949,689,1
69,1766,1444,1031,902,1801,642,473,2746,1948,688,1
70,1808,1450,1032,901,1802,642,470,2780,1948,690,1
71,1803,1443,1032,902,1802,642,474,2736,1949,690,1
72,1803,1445,1034,902,1802,643,474,2597,1950,689,1
73,1798,1440,1032,902,1802,642,473,2531,1949,687,1
74,1802,1450,1031,902,1801,641,474,2582,1950,688,1
75,1798,1449,1031,902,1804,636,475,2703,1950,689,1
76,1807,1451,1032,903,1802,642,475,2768,1949,688,1
77,1805,1454,1034,902,1802,641,476,2778,1949,690,1
78,1804,1448,1032,902,1803,642,474,2676,1950,689,1
79,1801,1442,1031,902,1801,640,475,2560,1952,689,1
80,1802,1440,1031,902,1801,640,474,2542,1950,690,1
81,1799,1447,1032,903,1802,641,474,2632,1951,690,1
82,1798,1448,1032,902,1801,641,475,2738,1947,689,1
83,1803,1456,1032,904,1800,640,476,2781,1951,690,1
84,1803,1446,1030,902,1802,642,474,2758,1951,688,1
85,1806,1448,1033,902,1802,641,476,2618,1950,689,1
86,1798,1442,1032,903,1802,642,474,2532,1950,688,1
87,1799,1440,1030,902,1802,640,475,2574,1949,690,1
88,1803,1450,1032,902,1802,642,475,2685,1952,690,1
89,1806,1449,1030,902,1802,643,474,2761,1952,689,1
90,1807,1454,1032,902,1802,641,474,2785,1952,690,1
91,1806,1446,1033,904,1802,642,474,2700,1949,689,1
92,1804,1447,1032,902,1802,641,476,2568,1952,689,1
93,1796,1448,1032,904,1802,641,480,2534,1951,689,1
94,1800,1451,1033,902,1802,641,475,2613,1952,689,1
95,1802,1451,1032,900,1803,640,474,2726,1951,688,1
96,1777,1447,1030,902,1801,641,476,2778,1952,690,1
97,1777,1446,1032,901,1802,642,476,2768,1952,690,1
98,1803,1441,1031,904,1800,641,476,2637,1951,691,1
99,1811,1449,1033,903,1803,641,475,2538,1952,690,1
100,1800,1450,1033,902,1802,642,476,2551,1950,688,1
101,1809,1449,1030,902,1800,642,474,2660,1952,687,1
102,1814,1448,1030,903,1802,642,471,2749,1952,689,1
103,1800,1446,1032,903,1794,641,476,2790,1951,689,1
104,1822,1450,1031,901,1803,641,475,2728,1952,689,1
105,1816,1446,1032,902,1802,642,478,2587,1953,689,1
106,1802,1434,1032,904,1802,642,475,2521,1952,688,1
107,1802,1432,1030,902,1802,642,475,2587,1953,689,1
108,1797,1446,1031,901,1801,640,477,2707,1952,689,1
109,1808,1454,1030,902,1801,640,475,2771,1953,689,1
110,1810,1454,1030,902,1801,642,476,2782,1950,689,1
111,1800,1448,1030,902,1803,641,475,2669,1953,688,1
112,1803,1443,1032,903,1801,642,475,2554,1952,688,1
113,1788,1443,1032,902,1802,642,480,2547,1952,689,1
114,1801,1452,1030,903,1805,641,477,2639,1952,689,1
115,1804,1450,1031,902,1810,641,476,2743,1953,688,1
116,1787,1447,1030,903,1802,637,475,2782,1953,689,1
117,1789,1445,1032,903,1802,643,477,2745,1952,690,1
118,1801,1456,1031,891,1801,641,478,2611,1953,689,1
119,1802,1448,1032,902,1802,640,475,2529,1954,688,1
120,1802,1444,1030,902,1802,642,475,2582,1951,688,1
121,1796,1443,1032,902,1802,642,474,2701,1950,689,2
122,1807,1450,1034,904,1804,642,476,2766,1953,688,2
123,1809,1455,1035,907,1805,644,476,2783,1953,690,2
124,1810,1454,1035,905,1807,643,476,2683,1953,689,2
125,1810,1454,1034,905,1806,643,475,2563,1953,689,2
126,1810,1450,1035,905,1806,645,475,2536,1954,689,2
127,1812,1453,1035,905,1805,645,475,2625,1952,687,2
128,1810,1453,1034,902,1806,644,476,2736,1952,689,2
129,1810,1454,1034,902,1806,643,475,2784,1952,689,2
130,1811,1456,1034,902,1806,643,475,2766,1953,690,2
131,1812,1454,1034,899,1807,643,475,2625,1951,689,2
132,1811,1452,1036,899,1806,645,475,2532,1951,690,2
133,1814,1454,1034,901,1805,643,473,2567,1950,689,2
134,1810,1454,1033,899,1806,643,475,2678,1950,690,2
135,1812,1456,1034,900,1806,643,474,2760,1950,691,2
136,1815,1453,1035,898,1806,646,473,2784,1947,690,2
137,1813,1454,1036,899,1806,645,472,2705,1949,691,2
138,1813,1452,1036,900,1806,644,470,2572,1948,690,2
139,1814,1451,1033,896,1805,643,473,2528,1950,690,2
140,1816,1455,1033,897,1806,643,473,2605,1948,691,2
141,1812,1453,1035,896,1805,645,474,2720,1948,691,2
142,1814,1455,1034,896,1806,646,471,2777,1948,690,2
143,1815,1456,1033,899,1806,644,472,2771,1947,691,2
144,1811,1450,1035,896,1808,643,470,2639,1948,690,2
145,1812,1454,1034,898,1807,643,471,2535,1947,691,2
146,1813,1453,1034,893,1806,645,471,2546,1945,692,2
147,1813,1454,1036,896,1806,644,470,2654,1946,692,2
148,1814,1454,1033,894,1806,646,468,2752,1944,691,2
149,1810,1454,1034,894,1806,643,470,2786,1945,690,2
150,1816,1454,1034,893,1806,644,470,2724,1945,691,2
151,1814,1454,1035,896,1807,645,469,2582,1945,691,2
152,1812,1451,1034,894,1806,644,468,2516,1944,690,2
153,1812,1455,1034,894,1807,644,469,2583,1942,691,2
154,1814,1455,1034,894,1805,644,467,2706,1943,690,2
155,1817,1455,1034,891,1806,642,467,2771,1942,690,2
156,1815,1455,1034,894,1806,645,468,2775,1942,692,2
157,1814,1453,1036,893,1806,644,468,2658,1942,692,2
158,1813,1454,1035,894,1807,645,468,2539,1942,692,2
159,1814,1450,1034,890,1805,644,467,2534,1942,690,2
160,1810,1454,1034,892,1807,645,467,2636,1940,690,2
161,1816,1454,1033,892,1807,644,466,2740,1940,691,2
162,1811,1454,1036,892,1808,648,467,2782,1939,691,2
163,1813,1454,1036,892,1807,645,467,2739,1940,690,2
164,1814,1453,1033,891,1806,646,465,2598,1939,690,2
165,1810,1454,1034,893,1806,644,466,2516,1939,691,2
166,1814,1454,1034,891,1807,644,466,2566,1938,691,2
167,1812,1452,1036,891,1808,644,465,2690,1938,690,2
168,1810,1451,1034,896,1807,644,465,2763,1936,691,2
169,1816,1454,1033,890,1806,645,465,2781,1938,690,2
170,1812,1454,1034,892,1807,644,464,2678,1937,690,2
171,1814,1452,1036,892,1806,645,466,2547,1936,691,2
172,1814,1453,1035,892,1806,646,464,2521,1936,690,2
173,1816,1454,1034,892,1805,645,463,2615,1936,690,2
174,1812,1456,1035,892,1806,645,464,2728,1935,691,2
175,1815,1456,1032,894,1807,645,464,2779,1935,690,2
176,1814,1454,1034,894,1807,646,464,2758,1935,692,2
177,1814,1456,1035,893,1806,645,463,2611,1933,690,2
178,1814,1453,1034,894,1807,645,464,2520,1934,691,2
179,1811,1455,1034,896,1806,645,463,2551,1935,693,2
180,1815,1453,1034,894,1808,644,463,2668,1934,690,2
181,1814,1454,1036,892,1807,646,465,2754,1933,692,2
182,1816,1456,1035,891,1806,646,463,2780,1932,691,2
183,1811,1455,1034,893,1806,644,464,2700,1931,690,2
184,1813,1455,1035,897,1807,643,464,2563,1931,689,2
185,1815,1454,1034,892,1807,645,463,2514,1932,689,2
186,1813,1454,1035,896,1808,644,463,2590,1931,691,2
187,1814,1455,1035,896,1807,646,461,2712,1931,690,2
